match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_outfielderBlock,stat_unsuccessfulTouch,player_lastName,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside
14083114,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196.0,1913,M,164343,EUR,694310400,G,13,13,False,36.0,27.0,18.0,9.0,0.0,21.0,22.0,6.0,14.0,4.0,11.0,1.0,3.0,5.0,2.0,2.0,2.0,90.0,51.0,8.6,9.0,0.0029509,0.621,0,0.8244,0.14,-0.05,0.18,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083114,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181.0,1573,M,1084081,EUR,1051228800,D,4,4,False,51.0,41.0,7.0,2.0,0.0,19.0,23.0,22.0,28.0,1.0,3.0,,,,,,,90.0,79.0,6.6,17.0,0.0331215,,1,,-0.2,0.17,-0.07,,Arnau Martinez,True,5.0,1.0,1.0,5.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0757,-0.21,,,,,,,,,,,,,,,,
14083114,home,Girona FC,Vitor Reis,reis-vitor,V. Reis,D,12,186.0,12809,M,1485300,EUR,1137024000,D,12,12,False,60.0,58.0,7.0,5.0,0.0,38.0,39.0,20.0,21.0,3.0,2.0,,,,,,,90.0,67.0,7.7,3.0,0.00701609,,0,,0.19,0.13,0.3,,,,,,2.0,,4.0,,,,1.0,,1.0,,,,vitorreiss_06,1.0,1.0,,,,,,,,,,,,,
14083114,home,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180.0,2785,M,44864,EUR,636940800,D,17,17,False,62.0,59.0,6.0,4.0,0.0,38.0,39.0,21.0,23.0,3.0,5.0,,,,,,,90.0,75.0,7.9,4.0,0.0123541,,0,,0.37,0.06,0.42,,,,1.0,1.0,2.0,3.0,4.0,,,3.0,2.0,2.0,,2.0,,,,1.0,,,1.0,,,,,,,,,,,
14083114,home,Girona FC,Álex Moreno,alex-moreno,Á. Moreno,D,24,179.0,1206,M,294593,EUR,739497600,D,24,24,False,34.0,33.0,,,0.0,13.0,14.0,20.0,20.0,1.0,3.0,,,,,,,90.0,57.0,6.7,9.0,0.0307198,,0,,0.2,0.09,-0.03,,,,2.0,2.0,,7.0,3.0,3.0,,2.0,2.0,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,
14083114,home,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178.0,5432,M,319735,EUR,879552000,M,15,15,False,40.0,36.0,2.0,1.0,0.0,8.0,10.0,28.0,30.0,1.0,1.0,,,,,,,85.0,59.0,8.2,13.0,0.136716,,1,,0.25,0.27,0.19,,,,6.0,1.0,2.0,2.0,5.0,1.0,,,1.0,,1.0,,0.1507,0.51,viktortsygankov,,3.0,,3.0,,1.0,1.0,1.0,1.0,1.0,0.6311,,,,
14083114,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178.0,895,M,973699,EUR,918950400,M,23,23,False,88.0,77.0,8.0,6.0,0.0,41.0,45.0,36.0,43.0,2.0,9.0,,,,,,,90.0,106.0,8.1,14.0,0.0303238,,0,,0.31,0.29,0.23,,,,,1.0,3.0,3.0,11.0,2.0,,2.0,3.0,2.0,3.0,,,,,,1.0,,1.0,,2.0,2.0,,,,,,,,
14083114,home,Girona FC,Axel Witsel,axel-witsel,A. Witsel,D,20,186.0,9808,M,35612,EUR,600566400,M,20,20,False,49.0,45.0,2.0,2.0,0.0,20.0,23.0,25.0,26.0,,6.0,,,,,,,85.0,61.0,6.9,7.0,0.0254029,,1,,0.13,0.19,-0.07,,,,,2.0,3.0,7.0,6.0,,,,1.0,1.0,2.0,2.0,0.0247,-0.11,axelwitsel28,,1.0,,,1.0,2.0,,,,,,1.0,,,
14083114,home,Girona FC,Bryan Gil,bryan-gil,B. Gil,M,21,176.0,3585,M,910026,EUR,981849600,M,21,21,False,19.0,16.0,,,1.0,4.0,5.0,12.0,14.0,,2.0,,,,,,,63.0,41.0,7.3,11.0,0.215864,,2,,0.38,0.34,-0.01,,,,4.0,,,4.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0.1248,-0.52,bryan11gil,,4.0,,1.0,,1.0,2.0,1.0,1.0,,0.0175,,1.0,,
14083114,home,Girona FC,Azzedine Ounahi,azzedine-ounahi,A. Ounahi,M,18,182.0,33691,M,991421,EUR,956102400,F,18,18,False,38.0,31.0,1.0,1.0,0.0,4.0,4.0,27.0,34.0,,4.0,,,,,,,71.0,60.0,7.1,16.0,0.0812868,,4,,0.04,0.6,-0.05,,,,1.0,,,5.0,5.0,5.0,2.0,1.0,2.0,,1.0,,0.191,-0.51,azzedine_ounahi,,5.0,,,1.0,1.0,2.0,1.0,,,,2.0,,,
