match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_outfielderBlock,stat_interceptionWon,stat_totalOffside,player_firstName,player_lastName,stat_clearanceOffLine,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_goodHighClaim,stat_errorLeadToAShot
12530767,home,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,21.0,10.0,17.0,6.0,0.0,5.0,7.0,5.0,14.0,4.0,3.0,3.0,90.0,25.0,7.3,11.0,0.00075193,0,0.9644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530767,home,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,D,11,11,False,36.0,23.0,10.0,6.0,0.0,12.0,17.0,11.0,22.0,5.0,,,90.0,71.0,7.3,21.0,0.0289212,0,,3.0,5.0,4.0,8.0,12.0,3.0,1.0,3.0,7.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12530767,home,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183,103,M,68228,EUR,687571200,D,4,4,False,27.0,18.0,6.0,2.0,0.0,13.0,17.0,5.0,10.0,2.0,,,90.0,36.0,7.0,9.0,0.00249142,0,,,2.0,3.0,4.0,3.0,,,3.0,,,1.0,2.0,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12530767,home,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184,69,M,1173638,EUR,1063497600,D,54,54,False,23.0,18.0,3.0,,0.0,16.0,20.0,2.0,3.0,,,,90.0,35.0,7.6,5.0,0.00227788,0,,,4.0,4.0,4.0,4.0,,,6.0,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
12530767,home,Kayserispor,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182,94,M,39847,EUR,629164800,D,33,33,False,27.0,21.0,5.0,1.0,0.0,9.0,11.0,14.0,22.0,3.0,,,90.0,51.0,7.2,16.0,0.0604429,0,,6.0,,1.0,2.0,4.0,,,,2.0,,1.0,2.0,,1.0,1.0,,,,,2.0,1.0,2.0,,,,,,,,,,,,,
12530767,home,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,411,M,803869,EUR,760924800,M,6,6,False,17.0,8.0,3.0,,0.0,2.0,5.0,7.0,14.0,3.0,,,71.0,31.0,7.2,11.0,0.362432,1,,2.0,3.0,2.0,5.0,6.0,1.0,1.0,2.0,3.0,1.0,,2.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.1225,,,,,,,,,,
12530767,home,Kayserispor,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177,1057,M,966811,EUR,973296000,M,8,8,False,33.0,29.0,6.0,4.0,0.0,11.0,13.0,19.0,26.0,6.0,,,90.0,59.0,7.9,13.0,0.24584,1,,6.0,2.0,1.0,5.0,8.0,1.0,,3.0,3.0,3.0,4.0,2.0,,,3.0,,,,,1.0,2.0,3.0,1.0,1.0,0.0342,1.0,,,,,,,,,
12530767,home,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,False,15.0,14.0,2.0,1.0,0.0,6.0,6.0,9.0,12.0,5.0,,,71.0,27.0,6.9,6.0,0.214668,1,,3.0,1.0,,2.0,2.0,2.0,1.0,,1.0,,,,,,1.0,,,,,1.0,2.0,,,1.0,0.0385,,,,,,,,,,
12530767,home,Kayserispor,Mehdi Bourabia,mehdi-bourabia,M. Bourabia,M,,183,403,M,98003,EUR,681523200,M,10,10,False,14.0,13.0,1.0,1.0,0.0,1.0,2.0,12.0,12.0,3.0,,,90.0,30.0,6.9,4.0,0.0732117,2,,,6.0,1.0,9.0,3.0,1.0,1.0,2.0,1.0,,,3.0,,,1.0,,,,,,1.0,1.0,,,0.1733,,2.0,1.0,1.0,0.1882,,,,,
12530767,home,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,326,M,344009,EUR,771984000,M,7,7,False,18.0,14.0,,,0.0,5.0,5.0,11.0,17.0,3.0,,,90.0,37.0,7.3,10.0,0.190301,4,,4.0,4.0,1.0,6.0,2.0,,,2.0,,,1.0,1.0,,,,,,,,2.0,4.0,1.0,,1.0,0.8021,1.0,,3.0,,0.5637,1.0,1.0,,,
12530767,home,Kayserispor,Duckens Nazon,duckens-nazon,D. Nazon,F,9,181,19636,M,796023,EUR,765676800,F,9,9,False,16.0,10.0,1.0,1.0,0.0,2.0,4.0,8.0,12.0,1.0,,,90.0,33.0,6.4,14.0,0.149925,1,,,8.0,1.0,12.0,2.0,,,3.0,1.0,1.0,,3.0,,,,,,,,,6.0,1.0,,,0.263,,2.0,1.0,,0.4908,1.0,,nazon,,
12530767,home,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,61,M,781408,EUR,822268800,M,28,28,True,10.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,9.0,3.0,,,19.0,14.0,6.8,4.0,0.0226825,1,,1.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,1.0,0.1115,2.0,,,,,,,,,
12530767,home,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,79,79,True,7.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,5.0,2.0,,,19.0,11.0,6.6,1.0,0.0407674,0,,,1.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,
12530767,home,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530767,home,Kayserispor,Mehmet Şamil Öztürk,ozturk-mehmet-samil,M. Ş. Öztürk,G,33,194,25,M,1216027,EUR,1115596800,G,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Mehmet Ozturk,,,,,,,,,,,,,,,,,,
12530767,home,Kayserispor,Batuhan Özgan,batuhan-ozgan,B. Özgan,D,35,182,9,M,1858304,EUR,1167955200,D,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Batuhan Özgan,,,,,,,,,,,,,,,,,,
12530767,home,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,5,187,803,M,359332,EUR,835228800,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530767,home,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Baran Ali Gezek,,,,,,,,,,,,,,,,,,
12530767,home,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186,87,M,1088715,EUR,1074384000,F,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530767,home,Kayserispor,Nurettin Korkmaz,korkmaz-nurettin,N. Korkmaz,F,77,172,36,M,976993,EUR,1025136000,M,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530767,home,Kayserispor,Alperen Oztas,alperen-oztas,A. Öztaş,F,11,176,8,M,2040366,EUR,1175126400,F,88,88,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Alperen Oztas,,,,,,,,,,,,,,,,,,
12530767,away,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,38.0,27.0,17.0,6.0,0.0,20.0,20.0,7.0,18.0,12.0,5.0,5.0,90.0,54.0,8.6,12.0,0.00515852,0,1.2428,,,1.0,,2.0,,,,,,2.0,,True,,,,,,,,,,,,,,,,,,,,,3.0,
12530767,away,Trabzonspor,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,79,179,416,M,1131249,EUR,980035200,D,79,79,False,47.0,40.0,3.0,,0.0,19.0,19.0,22.0,31.0,1.0,,,90.0,76.0,7.1,17.0,0.0883951,1,,3.0,1.0,1.0,3.0,4.0,3.0,2.0,4.0,,,2.0,,,,,,,,,1.0,3.0,1.0,1.0,,0.0693,,1.0,,1.0,,,,,,
12530767,away,Trabzonspor,Stefan Savić,stefan-savic,S. Savić,D,15,186,1710,M,76265,EUR,663292800,D,15,15,False,83.0,76.0,10.0,7.0,0.0,49.0,54.0,27.0,29.0,2.0,,,90.0,99.0,7.7,8.0,0.00814167,1,,,1.0,5.0,1.0,7.0,,,6.0,1.0,,1.0,,,1.0,2.0,,,,,,1.0,,,1.0,0.0262,,,,,,,,,,
12530767,away,Trabzonspor,Arseniy Batagov,arsenii-batahov,A. Batagov,D,44,185,941,M,981395,EUR,1015286400,D,44,44,False,63.0,49.0,11.0,2.0,0.0,35.0,37.0,14.0,26.0,3.0,,,90.0,78.0,7.5,15.0,0.310841,0,,,1.0,7.0,2.0,9.0,,,7.0,2.0,,,,,,4.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,
12530767,away,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,44.0,37.0,5.0,4.0,0.0,18.0,18.0,19.0,28.0,3.0,,,89.0,66.0,6.9,16.0,0.172329,0,,2.0,2.0,3.0,3.0,5.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12530767,away,Trabzonspor,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1292,M,859021,EUR,947635200,M,6,6,False,45.0,40.0,1.0,,0.0,16.0,17.0,24.0,29.0,6.0,,,86.0,57.0,6.5,9.0,0.0254254,0,,1.0,,3.0,5.0,6.0,1.0,,,2.0,1.0,1.0,3.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,
12530767,away,Trabzonspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,23,23,False,14.0,12.0,,,0.0,3.0,4.0,10.0,11.0,,,,45.0,25.0,6.6,7.0,0.0244494,1,,1.0,2.0,2.0,5.0,3.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,1.0,3.0,,,1.0,0.0637,,1.0,,,,,,,,
12530767,away,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,False,39.0,32.0,,,0.0,4.0,5.0,31.0,39.0,2.0,,,89.0,50.0,7.3,10.0,0.138651,3,,5.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,3.0,1.0,2.0,,,0.2517,1.0,,1.0,2.0,,1.0,,,,
12530767,away,Trabzonspor,Ozan Tufan,ozan-tufan,O. Tufan,M,11,182,2045,M,251907,EUR,795916800,M,11,11,False,31.0,30.0,4.0,4.0,0.0,13.0,13.0,17.0,18.0,1.0,,,60.0,33.0,6.7,2.0,0.0271554,0,,,1.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
12530767,away,Trabzonspor,Danylo Sikan,sikan-danylo,D. Sikan,F,14,185,1357,M,945479,EUR,987379200,M,14,14,False,14.0,9.0,,,0.0,5.0,6.0,4.0,10.0,1.0,,,60.0,30.0,6.5,14.0,0.200638,1,,2.0,2.0,3.0,8.0,3.0,2.0,,1.0,,,,2.0,,,1.0,1.0,,,,,3.0,1.0,1.0,,0.026,2.0,2.0,1.0,,0.0743,,,,,
12530767,away,Trabzonspor,Simon Banza,simon-banza,S. Banza,F,9,189,10384,M,825945,EUR,839894400,F,17,17,False,10.0,3.0,1.0,,0.0,2.0,2.0,1.0,8.0,1.0,,,90.0,20.0,6.6,10.0,0.0024681,2,,,7.0,8.0,10.0,10.0,,,,,,2.0,2.0,,,,,,,,,2.0,,,,0.3006,,1.0,2.0,,0.8901,2.0,,simbnz,,
12530767,away,Trabzonspor,Muhammed-Cham Saračević,muhammed-cham-saracevic,M. Cham-Saračević,M,10,180,990,M,958901,EUR,969926400,M,10,10,True,23.0,20.0,2.0,2.0,0.0,8.0,8.0,12.0,18.0,3.0,,,45.0,38.0,6.9,12.0,0.0105071,0,,3.0,,1.0,3.0,6.0,2.0,2.0,,1.0,1.0,2.0,,,,,,,,,,3.0,,,,,,3.0,,,,,,,,
12530767,away,Trabzonspor,John Lundstram,john-lundstram,J. Lundstram,M,5,181,401,M,149815,EUR,761529600,M,5,5,True,28.0,23.0,3.0,1.0,0.0,11.0,14.0,12.0,14.0,,,,30.0,33.0,6.7,7.0,0.0125767,0,,,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0
12530767,away,Trabzonspor,Anthony Nwakaeme,anthony-nwakaeme,A. N. Nwakaeme,M,9,185,824,M,139455,EUR,606441600,F,9,9,True,16.0,14.0,,,0.0,4.0,4.0,10.0,13.0,1.0,,,30.0,20.0,6.6,4.0,0.0177591,0,,1.0,1.0,1.0,3.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
12530767,away,Trabzonspor,Borna Barišić,borna-barisic,B. Barišić,D,3,186,1083,M,335301,EUR,721353600,D,3,3,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,6.0,,1.0,0.00271641,0,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12530767,away,Trabzonspor,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,582,M,1127335,EUR,1106524800,F,61,61,True,,,,,0.0,,,,,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,Cihan Canak,,,,1.0,,,,,,,,,,,,,,
12530767,away,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530767,away,Trabzonspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530767,away,Trabzonspor,Serkan Asan,serkan-asan,S. Asan,D,61,170,62,M,952726,EUR,925257600,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530767,away,Trabzonspor,Salih Malkoçoğlu,salih-malkocoglu,S. Malkoçoğlu,D,74,190,275,M,1499364,EUR,1109116800,M,74,74,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Salih Malkoçoglu,,,,,,,,,,,,,,,,,,
12530767,away,Trabzonspor,Enis Destan,enis-destan,E. Destan,F,94,184,566,M,1012480,EUR,1024099200,F,94,94,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
