match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_fouls,captain,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_totalContest,stat_totalOffside,stat_wonContest,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_ownGoals,stat_outfielderBlock
12436612,home,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,False,15.0,10.0,2.0,2.0,0.0,2.0,2.0,8.0,13.0,,,,2.0,,,,,,,60.0,16.0,6.7,6.0,0.00945304,0,,,,2.0,3.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,
12436612,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,True,10.0,5.0,3.0,,0.0,1.0,1.0,4.0,9.0,1.0,1.0,,,,,,,,,30.0,17.0,6.1,8.0,0.00356638,0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,
12436612,home,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,F,18,18,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,,,,,,,,,,30.0,8.0,6.5,1.0,0.0179406,0,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12436612,home,Liverpool,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10315,M,jarellquansah,1003339,EUR,1043798400,D,78,78,True,7.0,5.0,1.0,,0.0,1.0,1.0,4.0,6.0,,1.0,2.0,1.0,,,,,,,22.0,14.0,6.6,3.0,0.0330234,1,,,,1.0,4.0,1.0,1.0,1.0,,,0.0953,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,1.0
12436612,home,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,True,7.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,4.0,,,,1.0,,,,,,,22.0,7.0,6.5,1.0,0.0108699,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436612,home,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178,19869,M,endowataru,143040,EUR,729216000,M,3,3,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,,,,,,,,,,13.0,3.0,6.3,1.0,0.00059919,0,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
12436612,home,Liverpool,Vítězslav Jaroš,vitezslav-jaros,V. Jaroš,G,1,190,4474,M,,927359,EUR,995846400,G,56,56,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436612,home,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436612,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436612,home,Liverpool,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436612,away,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,,96531,EUR,730771200,G,23,23,False,29.0,17.0,14.0,3.0,0.0,15.0,21.0,2.0,8.0,,,1.0,7.0,,2.0,4.0,,,,90.0,40.0,6.8,13.0,0.0002299,0,-0.2757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436612,away,West Ham United,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,,945217,EUR,946512000,D,25,25,False,40.0,37.0,3.0,,0.0,33.0,35.0,4.0,5.0,,3.0,1.0,4.0,,,,,,,78.0,47.0,6.3,4.0,0.00197,0,,,,1.0,5.0,2.0,,2.0,1.0,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,
12436612,away,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,,829022,EUR,881798400,D,15,15,False,55.0,49.0,7.0,2.0,0.0,41.0,41.0,8.0,14.0,1.0,2.0,5.0,1.0,,,,,,,90.0,64.0,6.4,6.0,0.00245615,1,,,,1.0,1.0,,,,,1.0,0.2966,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,
12436612,away,West Ham United,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,,894474,EUR,864345600,D,26,26,False,38.0,33.0,4.0,2.0,0.0,24.0,28.0,9.0,10.0,2.0,4.0,10.0,5.0,,,,,,,90.0,56.0,7.3,5.0,0.161716,0,,,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,3.0
12436612,away,West Ham United,Aaron Wan-Bissaka,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,M,29,29,False,31.0,28.0,1.0,1.0,0.0,15.0,15.0,13.0,17.0,1.0,7.0,6.0,2.0,,,,,,,90.0,59.0,7.9,7.0,0.146147,0,,,,,3.0,,,1.0,1.0,2.0,,2.0,1.0,,2.0,,,,5.0,,1.0,,1.0,,3.0,,3.0,,,1.0,,1.0
12436612,away,West Ham United,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,Carlos10Soler,832427,EUR,852163200,M,4,4,False,20.0,17.0,,,0.0,11.0,13.0,6.0,8.0,3.0,4.0,2.0,3.0,,,,,,,78.0,32.0,6.3,8.0,0.0178556,3,,,,,3.0,,,,,1.0,0.4735,2.0,,,2.0,2.0,1.0,,,,1.0,0.2906,1.0,,1.0,,,2.0,,,,
12436612,away,West Ham United,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,prowsey16,161717,EUR,783648000,M,8,8,False,58.0,53.0,2.0,,0.0,36.0,37.0,18.0,24.0,1.0,2.0,2.0,6.0,,,,,,,90.0,74.0,7.0,12.0,0.0730523,1,,,,,4.0,1.0,,,,,0.0459,2.0,1.0,,,1.0,,,,,1.0,,3.0,1.0,3.0,,1.0,,,2.0,,
12436612,away,West Ham United,Lucas Paquetá,lucas-paqueta,L. Paquetá,M,20,180,63569,M,Paqueta,839981,EUR,872640000,M,10,10,False,57.0,45.0,4.0,3.0,0.0,31.0,32.0,14.0,25.0,3.0,8.0,4.0,6.0,,,,,,,90.0,78.0,7.3,16.0,0.21797,0,,,,2.0,4.0,,,,,3.0,,1.0,1.0,,1.0,,,,,1.0,2.0,,,,2.0,,2.0,,,1.0,,1.0
12436612,away,West Ham United,Oliver Scarles,scarles-oliver,O. Scarles,M,30,180,573,M,,1150952,EUR,1134345600,M,57,57,False,24.0,19.0,6.0,2.0,0.0,12.0,14.0,7.0,10.0,,2.0,4.0,3.0,,,,,,,57.0,37.0,6.7,5.0,0.00485414,0,,Oliver Scarles,,,1.0,1.0,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
12436612,away,West Ham United,Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,174,9125,M,jarrodbowen,552884,EUR,851040000,F,20,20,False,7.0,7.0,,,0.0,4.0,4.0,3.0,3.0,,2.0,1.0,,,,,,,,90.0,17.0,6.3,4.0,0.038482,1,,,,1.0,3.0,,,1.0,,1.0,0.3867,1.0,,True,1.0,,1.0,,1.0,,1.0,0.1911,,,1.0,1.0,,1.0,,,,
12436612,away,West Ham United,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,Kudus,905163,EUR,965174400,F,14,14,False,23.0,20.0,1.0,1.0,0.0,10.0,11.0,10.0,15.0,1.0,9.0,1.0,5.0,,,,,,,90.0,50.0,6.9,15.0,0.00747595,4,,,,3.0,12.0,,1.0,2.0,,4.0,0.1785,,1.0,,4.0,1.0,2.0,,,,1.0,0.1077,3.0,,6.0,1.0,2.0,,1.0,,,
12436612,away,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,,138024,EUR,714441600,D,5,5,True,18.0,16.0,1.0,,0.0,11.0,12.0,5.0,6.0,,2.0,1.0,1.0,,,,,,,33.0,24.0,6.5,2.0,0.00189768,0,,,,1.0,3.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12436612,away,West Ham United,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4554,M,guilhermelira06,1464248,EUR,1139443200,F,17,17,True,7.0,7.0,1.0,1.0,0.0,1.0,1.0,6.0,8.0,,2.0,,1.0,,,,,,,12.0,13.0,6.7,4.0,0.00362428,0,,Luis Guilherme,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,2.0,,,,,
12436612,away,West Ham United,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9883,M,niclas.fuellkrug24,132645,EUR,729216000,F,11,11,True,,,,,0.0,,,,,,,,,,,,,,,12.0,1.0,6.7,,,1,,,,1.0,2.0,,,,,,0.1233,,1.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,
12436612,away,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,lukasz.fabianski,15479,EUR,482630400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436612,away,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,,155997,EUR,775872000,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436612,away,West Ham United,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10872,M,EdsonAlvarez19,847151,EUR,877651200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436612,away,West Ham United,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,guiido_rodriguez,609752,EUR,766108800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436612,away,West Ham United,Tomáš Souček,tomas-soucek,T. Souček,M,28,192,3256,M,,799041,EUR,793843200,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436612,away,West Ham United,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8346,M,EvanFerguson9,999231,EUR,1098144000,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
