match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed
14035947,home,KAA Gent,Davy Roef,,,davy-roef,D. Roef,G,33,187.0,232,M,156663,EUR,760492800,G,33,33,False,True,40.0,26.0,18.0,4.0,0.0,25.0,30.0,1.0,10.0,8.0,2.0,1.0,2.0,90.0,50.0,6.6,14.0,0.00040008,90.009330324001,14.0,41.475,12.075,0.4209,0,-0.4017,0.02,0.01,-0.18,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035947,home,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180.0,256,M,1046245,EUR,1006300800,D,18,18,False,,34.0,27.0,4.0,3.0,0.0,16.0,19.0,11.0,15.0,3.0,,,,90.0,60.0,6.0,15.0,0.0221981,146.22101876898,13.0,85.365,26.355,,1,,0.0,0.11,-0.33,,3.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0759,2.0,0.02,,,,,,,,,,,,,,,,
14035947,home,KAA Gent,Matties Volckaert,Matties Volckaert,,matties-volckaert,M. Volckaert,D,57,189.0,48,M,2213526,EUR,1034380800,D,57,57,False,,57.0,44.0,10.0,3.0,0.0,32.0,40.0,12.0,17.0,5.0,,,,90.0,69.0,7.2,14.0,0.0157162,153.45118944661,19.0,108.36,17.01,,1,,0.1,0.16,-0.1,,1.0,2.0,9.0,,,1.0,1.0,4.0,,1.0,0.0389,1.0,-0.11,1.0,5.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,
14035947,home,KAA Gent,Siebe Van Der Heyden,,,siebe-van-der-heyden,S. V. D. Heyden,D,44,185.0,270,M,842164,EUR,896486400,D,44,44,False,,63.0,48.0,10.0,6.0,0.0,38.0,44.0,10.0,19.0,1.0,,,,90.0,79.0,6.8,17.0,0.0092712,111.01331048342,15.0,46.41,11.97,,0,,0.05,0.04,-0.23,,,4.0,7.0,,1.0,,,8.0,1.0,,,,,2.0,5.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,
14035947,home,KAA Gent,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184.0,265,M,997024,EUR,985651200,D,20,20,False,,38.0,30.0,8.0,4.0,1.0,19.0,23.0,11.0,15.0,3.0,,,,84.0,64.0,6.9,17.0,0.440933,135.39888601886,12.0,78.225,33.39,,2,,0.46,0.29,-0.36,,4.0,3.0,1.0,,1.0,,1.0,1.0,,,0.0505,6.0,-0.35,2.0,,,,1.0,1.0,,2.0,3.0,1.0,1.0,,,,,
14035947,home,KAA Gent,Mathias Delorge,Mathias Delorge-Knieper,,mathias-delorge-knieper,M. Delorge,M,17,189.0,582,M,1124749,EUR,1091232000,M,17,17,False,,32.0,26.0,4.0,3.0,0.0,17.0,20.0,9.0,12.0,8.0,,,,65.0,43.0,7.1,10.0,0.0372533,48.578918545267,5.0,9.87,16.485,,0,,0.17,0.19,0.15,,5.0,,3.0,,,,,2.0,,,,1.0,,,1.0,,,2.0,2.0,,,1.0,,,,,,,
14035947,home,KAA Gent,Atsuki Ito,Atsuki Ito,,atsuki-ito,A. Ito,M,15,185.0,595,M,1034816,EUR,902793600,M,15,15,False,,34.0,28.0,1.0,,0.0,13.0,17.0,15.0,17.0,5.0,,,,78.0,50.0,7.0,8.0,0.0246365,69.338337079953,6.0,36.96,25.62,,1,,0.06,0.1,-0.05,,,4.0,7.0,2.0,,1.0,,3.0,,,0.0392,1.0,-0.21,,2.0,,,5.0,4.0,1.0,1.0,,,1.0,,,,,
14035947,home,KAA Gent,Omri Gandelman,Omri Gandelman,,omri-gandelman,O. Gandelman,M,16,188.0,1075,M,1019125,EUR,958435200,M,6,6,False,,16.0,14.0,1.0,,0.0,6.0,7.0,8.0,9.0,2.0,,,,90.0,26.0,6.1,4.0,0.0182317,40.930276927975,7.0,-11.235,6.3,,2,,0.08,0.04,-0.04,,1.0,3.0,1.0,,,,1.0,,,,0.248,2.0,-0.58,3.0,1.0,,1.0,,,,1.0,,,1.0,,,,,
14035947,home,KAA Gent,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170.0,2010,M,1007528,EUR,961804800,M,37,37,False,,45.0,37.0,3.0,2.0,0.0,24.0,27.0,13.0,18.0,5.0,,,,84.0,61.0,6.0,16.0,0.0168711,152.18651845487,18.0,-3.78,7.77,,1,,-0.28,0.09,-0.11,,2.0,8.0,3.0,,1.0,4.0,,,,1.0,0.0227,1.0,-0.08,3.0,1.0,1.0,,,,1.0,2.0,,,1.0,,,,,
14035947,home,KAA Gent,Michał Skóraś,,,michal-skoras,M. Skóraś,F,8,172.0,3088,M,942479,EUR,950572800,M,8,8,False,,26.0,18.0,1.0,,0.0,5.0,8.0,13.0,18.0,2.0,,,,78.0,46.0,6.6,15.0,0.0726904,148.60923432213,15.0,34.86,10.5,,5,,0.33,0.34,-0.23,,1.0,8.0,6.0,3.0,,4.0,1.0,2.0,,2.0,0.1993,,-0.53,2.0,2.0,2.0,,,,1.0,4.0,,,2.0,2.0,1.0,0.1821,,
