match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_wonContest,captain,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_lastManTackle,stat_bigChanceMissed
14573089,home,SK Sigma Olomouc,Daniel Vašulín,daniel-vasulin,D. Vašulín,F,51,195.0,184,M,937325,EUR,897436800,F,15,15,False,11.0,7.0,,,0.0,3.0,3.0,4.0,8.0,3.0,,1.0,,,,,,72.0,17.0,6.1,8.0,0.00441006,,1,,-0.13,0.06,-0.02,,,,3.0,6.0,,1.0,,,,,2.0,2.0,0.036,-0.07,3.0,1.0,,,,,,,1.0,,,,,,,,
14573089,home,SK Sigma Olomouc,Jáchym Šíp,jachym-sip,J. Šíp,M,6,175.0,17,M,963802,EUR,1043193600,M,6,6,True,5.0,3.0,,,0.0,1.0,1.0,2.0,6.0,4.0,1.0,2.0,1.0,,,,,28.0,16.0,6.5,7.0,0.00196141,,1,,-0.14,0.17,-0.04,,,,1.0,3.0,,3.0,,,1.0,,1.0,,0.0266,-0.16,1.0,1.0,,2.0,,,,,,,1.0,,,,,,
14573089,home,SK Sigma Olomouc,Štěpán Langer,stepan-langer,Š. Langer,M,37,179.0,20,M,976407,EUR,966384000,M,37,37,True,5.0,5.0,,,1.0,1.0,1.0,5.0,5.0,2.0,,,1.0,,,,,27.0,12.0,6.7,,0.0657516,,0,,0.12,0.0,-0.06,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,
14573089,home,SK Sigma Olomouc,Artur Dolznikov,artur-dolznikov,A. Dolznikov,M,77,176.0,106,M,921289,EUR,960249600,M,77,77,True,4.0,4.0,,,0.0,2.0,2.0,2.0,4.0,3.0,,,,,,,,18.0,16.0,6.5,5.0,0.00356018,,1,,0.04,0.07,-0.08,,,,1.0,4.0,1.0,1.0,1.0,,1.0,,2.0,2.0,0.035,0.01,,,,2.0,,,,,,1.0,1.0,,,,,,
14573089,home,SK Sigma Olomouc,Muhamed Tijani,muhamed-tijani,M. Tijani,F,26,189.0,236,M,983596,EUR,964569600,F,26,26,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,3.0,,1.0,1.0,,,,,18.0,8.0,6.7,2.0,0.00232258,,0,,0.02,,0.13,,,,2.0,2.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,
14573089,home,SK Sigma Olomouc,Andres Dumitrescu,andres-dumitrescu,A. Dumitrescu,D,23,181.0,145,M,1000581,EUR,984268800,D,23,23,True,1.0,1.0,,,0.0,1.0,1.0,,2.0,,,,,,,,,8.0,4.0,6.3,2.0,2.24e-06,,0,,-0.01,,-0.17,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
14573089,home,SK Sigma Olomouc,Matúš Hruška,matus-hruska,M. Hruška,G,98,188.0,12,M,791008,EUR,779760000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573089,home,SK Sigma Olomouc,Tomáš Huk,tomas-huk,T. Huk,D,5,183.0,48,M,134910,EUR,788054400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573089,home,SK Sigma Olomouc,Matúš Malý,matus-maly,M. Malý,D,33,191.0,28,M,929618,EUR,994809600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573089,home,SK Sigma Olomouc,Matěj Hadaš,hadas-matej,M. Hadaš,D,22,184.0,40,M,1394149,EUR,1069718400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573089,home,SK Sigma Olomouc,Radim Breite,radim-breite,R. Breite,M,8,175.0,13,M,68819,EUR,618710400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573089,home,SK Sigma Olomouc,Dominik Janošek,dominik-janosek,D. Janošek,M,39,183.0,162,M,891420,EUR,897696000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573089,home,SK Sigma Olomouc,Vaclav Zahradnicek,vaclav-zahradnicek,V. Zahradnicek,M,80,,6,M,1860105,EUR,1140912000,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573089,away,Raków Częstochowa,Kacper Trelowski,trelowski-kacper,K. Trelowski,G,1,192.0,360,M,1036147,EUR,1061251200,G,1,1,False,33.0,24.0,20.0,11.0,0.0,17.0,19.0,7.0,14.0,1.0,,7.0,,,,,,90.0,38.0,6.8,9.0,0.0015275,,0,-0.6277,0.11,0.01,-0.07,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,
14573089,away,Raków Częstochowa,Fran Tudor,fran-tudor,F. Tudor,M,7,172.0,249,M,792659,EUR,812160000,D,7,7,False,57.0,44.0,10.0,4.0,0.0,24.0,27.0,20.0,30.0,7.0,3.0,4.0,2.0,,,,,90.0,84.0,7.1,14.0,0.0133974,,0,,0.05,0.05,0.45,,,,1.0,4.0,1.0,,,1.0,4.0,4.0,1.0,1.0,,,2.0,,,,,,,,,,,True,,,,1.0,
14573089,away,Raków Częstochowa,Bogdan Racovițan,bogdan-racovitan,B. Racovițan,D,25,185.0,549,M,1048102,EUR,960249600,D,25,25,False,39.0,35.0,3.0,1.0,0.0,32.0,35.0,3.0,4.0,5.0,10.0,3.0,,,,,,90.0,53.0,6.5,5.0,0.00230564,,1,,0.06,0.03,-0.09,,,,5.0,4.0,,,,2.0,,,1.0,1.0,0.2521,-0.59,3.0,1.0,,,,,,,,,,,,,,,1.0
14573089,away,Raków Częstochowa,Stratos Svarnas,stratos-svarnas,S. Svarnas,D,4,183.0,205,M,793267,EUR,879206400,D,4,4,False,74.0,63.0,7.0,5.0,0.0,33.0,36.0,30.0,39.0,9.0,9.0,3.0,,,,,,90.0,105.0,8.6,15.0,0.0851928,,1,,0.2,0.17,-0.07,,,,5.0,3.0,1.0,1.0,,,3.0,3.0,1.0,,0.0752,0.54,2.0,,1.0,1.0,1.0,1.0,0.6799,,1.0,,1.0,,,,,,
14573089,away,Raków Częstochowa,Michael Ameyaw,michael-ameyaw,M. Ameyaw,F,19,175.0,588,M,971393,EUR,969062400,M,19,19,False,24.0,20.0,2.0,1.0,0.0,10.0,12.0,10.0,15.0,7.0,,8.0,1.0,,,,,84.0,42.0,6.8,12.0,0.0311663,,1,,-0.03,0.27,-0.1,,,,2.0,6.0,2.0,4.0,,,2.0,1.0,3.0,,0.008,-0.04,2.0,,,3.0,1.0,,0.0107,,2.0,,2.0,,,1.0,,,
14573089,away,Raków Częstochowa,Péter Baráth,peter-barath,P. Baráth,M,88,184.0,263,M,1002518,EUR,1014249600,M,88,88,False,32.0,24.0,4.0,2.0,0.0,8.0,9.0,16.0,25.0,5.0,,2.0,1.0,,,,,80.0,47.0,6.7,12.0,0.0223174,,2,,-0.01,0.11,-0.05,,Péter Baráth,,2.0,3.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,0.0835,-0.38,,,,2.0,1.0,,0.0249,,,1.0,,,,,,,
14573089,away,Raków Częstochowa,Oskar Repka,oskar-repka,O. Repka,M,6,190.0,282,M,940867,EUR,915321600,M,6,6,False,44.0,31.0,5.0,2.0,0.0,21.0,25.0,10.0,19.0,6.0,1.0,5.0,2.0,,,,,90.0,59.0,6.4,15.0,0.0240091,,1,,0.1,0.1,-0.07,,,,3.0,7.0,1.0,,,1.0,1.0,1.0,,1.0,0.2404,-0.53,3.0,1.0,,,,,,,1.0,2.0,,,,,,,1.0
14573089,away,Raków Częstochowa,Adriano,adriano,Adriano,F,11,175.0,148,M,1175494,EUR,1013731200,M,11,11,False,20.0,19.0,,,0.0,3.0,3.0,18.0,20.0,4.0,1.0,2.0,1.0,,,,,70.0,41.0,6.8,7.0,0.208596,,2,,0.27,0.25,0.21,,Adriano,,,8.0,,3.0,1.0,,1.0,1.0,2.0,1.0,0.0955,-0.34,4.0,1.0,1.0,3.0,,,,2.0,2.0,2.0,2.0,,,,,,
14573089,away,Raków Częstochowa,Patryk Makuch,makuch-patryk,P. Makuch,F,9,187.0,130,M,979393,EUR,923788800,F,9,9,False,14.0,7.0,,,0.0,2.0,4.0,5.0,10.0,9.0,1.0,2.0,2.0,,,,,71.0,27.0,6.9,10.0,0.00343174,,4,,-0.09,0.35,0.13,,,,6.0,5.0,,2.0,,,,,2.0,2.0,0.2752,-0.6,2.0,2.0,,,2.0,,0.2827,,,,1.0,,1.0,,,,1.0
14573089,away,Raków Częstochowa,Jonatan Braut Brunes,jonatan-braut-brunes,J. B. Brunes,F,18,188.0,727,M,840521,EUR,965606400,F,18,18,False,25.0,21.0,,,0.0,13.0,13.0,8.0,13.0,2.0,1.0,6.0,1.0,,,,,81.0,30.0,6.5,6.0,0.0152074,,1,,-0.04,0.08,0.19,,,,1.0,1.0,,,,,,,1.0,,0.0749,-0.32,1.0,1.0,,1.0,,,,,,,,,,,,,
14573089,away,Raków Częstochowa,Marko Bulat,marko-bulat,M. Bulat,M,5,178.0,838,M,905063,EUR,1001462400,F,5,5,False,44.0,38.0,6.0,4.0,0.0,8.0,9.0,31.0,37.0,1.0,1.0,1.0,,,,,,90.0,53.0,7.1,10.0,0.28526,,1,,0.35,0.1,0.15,,,,,,,1.0,,,,,2.0,,0.046,0.01,,,,2.0,1.0,,0.0223,1.0,2.0,,1.0,,,1.0,,,
14573089,away,Raków Częstochowa,Jean Carlos,jean-carlos,J. Carlos,M,20,185.0,134,M,796432,EUR,831686400,M,20,20,True,12.0,7.0,1.0,,0.0,4.0,6.0,5.0,8.0,3.0,,,1.0,,,,,20.0,19.0,7.3,6.0,0.492723,,0,,0.53,0.05,-0.04,,,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,2.0,,,,2.0,1.0,,1.0,,,1.0,,,
14573089,away,Raków Częstochowa,Tomasz Pieńko,tomasz-pienko,T. Pieńko,M,8,185.0,447,M,1126979,EUR,1073260800,M,8,8,True,5.0,4.0,,,1.0,,,5.0,6.0,,,,,,,,,19.0,7.0,6.4,2.0,0.0516513,,0,,0.04,0.05,-0.06,,,,,2.0,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,1.0,2.0,,,,,,,,
14573089,away,Raków Częstochowa,Karol Struski,karol-struski,K. Struski,M,23,172.0,362,M,990140,EUR,979776000,M,23,23,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,1.0,,,,,,,10.0,7.0,6.5,,0.00099541,,0,,0.02,0.01,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573089,away,Raków Częstochowa,Imad Rondić,imad-rondic,I. Rondić,F,29,188.0,312,M,858600,EUR,919123200,F,99,99,True,5.0,1.0,,,0.0,1.0,4.0,,1.0,,,2.0,,,,,,9.0,6.0,6.3,4.0,2.594e-05,,0,,-0.06,,0.15,,,,,2.0,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
14573089,away,Raków Częstochowa,Lamine Diaby-Fadiga,lamine-diaby-fadiga,L. Diaby-Fadiga,F,80,188.0,824,M,911850,EUR,979862400,M,80,80,True,1.0,1.0,,,0.0,,,1.0,1.0,2.0,,1.0,2.0,,,,,12.0,3.0,6.7,,0.00068305,,0,,-0.01,0.03,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573089,away,Raków Częstochowa,Jakub Mądrzyk,jakub-madrzyk,J. Mądrzyk,G,39,191.0,96,M,1141982,EUR,1070496000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jakub Madrzyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573089,away,Raków Częstochowa,Oliwier Zych,zych-oliwier,O. Zych,G,48,193.0,733,M,1009362,EUR,1088380800,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573089,away,Raków Częstochowa,Apostolos Konstantopoulos,konstantopoulos-apostolos,A. Konstantopoulos,D,44,188.0,197,M,1033264,EUR,1028246400,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573089,away,Raków Częstochowa,Bogdan Mirčetić,bogdan-mircetic,B. Mirčetić,M,44,184.0,323,M,1382153,EUR,1130198400,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573089,away,Raków Częstochowa,Ibrahima Seck,seck-ibrahima,I. Seck,M,97,174.0,229,M,1470033,EUR,1084924800,M,97,97,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
