match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,captain,stat_accurateCross,stat_aerialWon,stat_wonContest,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_totalOffside,stat_challengeLost,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_penaltyConceded,player_sofascoreId,stat_goodHighClaim,stat_punches,stat_goals,stat_penaltyWon
12437783,home,Getafe,David Soria,david-soria,D. Soria,G,13,192,676,M,604258,EUR,733881600,G,13,13,False,19.0,7.0,17.0,5.0,0.0,4.0,5.0,3.0,14.0,6.0,1.0,1.0,1.0,90.0,25.0,6.7,13.0,0.00413111,0,0.1246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437783,home,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185,520,M,949707,EUR,899424000,D,21,21,False,38.0,25.0,8.0,1.0,0.0,11.0,12.0,14.0,30.0,4.0,,,,90.0,68.0,6.4,28.0,0.013554,1,,,,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,0.208,,,,,,,,,,,,,,,,,,,,
12437783,home,Getafe,Djené,djene,Djené,D,2,178,2527,M,307702,EUR,694137600,D,2,2,False,11.0,8.0,2.0,1.0,0.0,7.0,9.0,2.0,3.0,1.0,,,,45.0,16.0,6.7,3.0,0.0508121,0,,,,1.0,2.0,3.0,,1.0,,,1.0,,1.0,,,2.0,,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12437783,home,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187,5163,M,805137,EUR,851558400,D,15,15,False,44.0,32.0,9.0,5.0,0.0,17.0,22.0,16.0,24.0,7.0,,,,90.0,61.0,7.6,14.0,0.038309,0,,,,2.0,4.0,10.0,,2.0,,,2.0,2.0,5.0,,,,,,1.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,,,,,,,,,,,
12437783,home,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181,662,M,350560,EUR,730425600,D,16,16,False,43.0,35.0,4.0,2.0,0.0,9.0,11.0,27.0,41.0,2.0,,,,90.0,76.0,7.1,20.0,0.0387069,1,,,,9.0,2.0,5.0,,,,1.0,4.0,1.0,,,3.0,1.0,0.0117,,1.0,3.0,,,2.0,1.0,,,,,,,,,,,,,
12437783,home,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175,1414,M,385888,EUR,812419200,M,8,8,False,23.0,11.0,7.0,1.0,0.0,6.0,10.0,5.0,13.0,4.0,,,,90.0,39.0,7.0,14.0,0.00127348,2,,,,,8.0,11.0,1.0,2.0,,1.0,2.0,2.0,3.0,,3.0,2.0,0.0879,,,4.0,1.0,3.0,,3.0,,,1.0,1.0,,,,,,,,,
12437783,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175,1429,M,811629,EUR,781488000,M,5,5,False,43.0,30.0,7.0,3.0,0.0,15.0,15.0,16.0,33.0,4.0,,,,90.0,59.0,6.6,19.0,0.0548306,1,,,,5.0,4.0,1.0,1.0,,,,1.0,1.0,,,,1.0,0.0168,,1.0,1.0,,,1.0,2.0,,,,1.0,,,,,,,,,
12437783,home,Getafe,Allan Nyom,allan-nyom,A. Nyom,D,12,190,777,M,128637,EUR,579225600,M,12,12,False,9.0,7.0,,,0.0,4.0,5.0,3.0,4.0,3.0,,,,53.0,13.0,6.5,5.0,0.00035029,0,,,,,2.0,1.0,,,,,,,1.0,3.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,
12437783,home,Getafe,Christantus Uche,christantus-uche,C. Uche,F,12,190,4381,M,1884145,EUR,1053302400,M,6,6,False,19.0,13.0,1.0,,0.0,2.0,2.0,11.0,17.0,4.0,,,,90.0,39.0,7.8,13.0,0.24241,5,,Christantus Uche,,,11.0,10.0,1.0,4.0,,3.0,,,,5.0,1.0,3.0,0.1217,,,5.0,4.0,,2.0,7.0,,1.0,,,2.0,0.4631,,,,,,,
12437783,home,Getafe,Coba da Costa,da-costa-coba-gomes,C. d. Costa,M,77,182,408,M,1392054,EUR,1027641600,M,29,29,False,18.0,10.0,1.0,,0.0,3.0,4.0,8.0,17.0,1.0,,,,63.0,30.0,6.7,13.0,0.0742011,1,,,,3.0,7.0,5.0,1.0,3.0,,1.0,1.0,,1.0,,1.0,1.0,0.0328,,1.0,2.0,1.0,1.0,1.0,2.0,,,1.0,,,,1.0,,,,,,
12437783,home,Getafe,Bertuğ Yıldırım,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1629,M,1382235,EUR,1026432000,F,10,10,False,4.0,,,,0.0,,1.0,,3.0,2.0,,,,36.0,8.0,6.8,4.0,,2,,Bertug Yildirim,,,2.0,4.0,,,,,,,,,1.0,2.0,0.1772,,,3.0,,,,1.0,,2.0,,,2.0,0.1864,,,,,,,
