match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_fouls,captain,stat_onTargetScoringAttempt,stat_goals,stat_challengeLost,stat_bigChanceMissed,stat_totalOffside,stat_outfielderBlock
11067567,home,Athletico,Vitor Roque,Vitor Roque,,vitor-roque,V. Roque,F,9,174,72751,M,VRoque,1150391,EUR,1109548800,F,9,9,False,11.0,8.0,,,2.0,2.0,9.0,,2.0,,,,,,,75.0,21.0,7.4,5.0,1.0227,1.4226,0.0100304,4,,,6.0,,,,,2.0,,,,,,,2.0,1.0,,2.0,2.0,1.0,,1.0,,3.0,1.0,,1.0,2.0,
11067567,home,Athletico,Arturo Vidal,,,arturo-vidal,Arturo Vidal,M,23,180,11964,M,kingarturo23,18342,EUR,548640000,M,23,23,True,28.0,27.0,1.0,1.0,11.0,12.0,17.0,,1.0,,,,,,,28.0,37.0,6.4,7.0,0.0989,0.0,0.0262735,1,,,16.0,1.0,,,5.0,3.0,4.0,,,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,
11067567,home,Athletico,Tomás Cuello,,,tomas-cuello,T. Cuello,M,28,176,1951,M,,871273,EUR,952214400,F,28,28,True,7.0,7.0,,,4.0,4.0,4.0,,,,,,,,,15.0,9.0,6.5,,0.0939,0.0,0.0171944,1,,,4.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,
11067567,home,Athletico,Pablo,,,pablo,Pablo,F,92,185,909,M,,374486,EUR,709257600,F,92,92,True,7.0,5.0,,,1.0,1.0,6.0,,1.0,,,,,,,15.0,11.0,6.6,2.0,0.0,0.0,0.00266856,0,,,4.0,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
11067567,home,Athletico,Madson,,,madson,Madson,D,22,182,227,M,,243439,EUR,695260800,D,22,22,True,4.0,3.0,,,,1.0,3.0,,,,,,,,,8.0,8.0,6.7,1.0,0.0,0.0,0.0150866,0,,,3.0,,,1.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
11067567,home,Athletico,Hugo Moura,,,hugo-moura,H. Moura,M,25,177,1953,M,,973293,EUR,883785600,M,17,17,True,11.0,11.0,,,6.0,6.0,5.0,,,,,,,,,8.0,13.0,6.8,,0.0423,0.2161,0.00326952,1,,,5.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,
11067567,home,Athletico,Léo Linck,,,leo-linck,L. Linck,G,24,194,1042,M,,1119887,EUR,983577600,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067567,home,Athletico,Matheus Felipe,,,matheus-felipe,M. Felipe,D,4,186,105,M,,1110173,EUR,910569600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067567,home,Athletico,Kaique Rocha,,,kaique-rocha,K. Rocha,D,27,195,456,M,,963990,EUR,983318400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067567,home,Athletico,Léo Cittadini,,,leo-cittadini,L. Cittadini,M,20,178,378,M,,332171,EUR,762307200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067567,home,Athletico,Marcelo Cirino,,,marcelo-cirino,Marcelo Cirino,F,,182,127,M,,329027,EUR,696038400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067567,home,Athletico,Luciano Arriagada,,,luciano-arriagada,Luciano Arriagada,F,16,184,286,M,,1014798,EUR,1020124800,F,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067567,home,Athletico,Willian Bigode,,,willian,W. Bigode,F,9,171,759,M,,146308,EUR,532742400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067567,away,Bahia,Marcos Felipe,,,marcos-felipe,M. Felipe,G,1,189,1142,M,,358524,EUR,829353600,G,22,22,False,35.0,22.0,19.0,6.0,18.0,19.0,16.0,,11.0,,2.0,5.0,,1.0,1.0,90.0,43.0,7.1,13.0,0.0,0.0,0.00058199,0,0.1239,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067567,away,Bahia,Cicinho,,,cicinho,Cicinho,D,2,168,196,M,,243271,EUR,599097600,D,40,40,False,32.0,26.0,1.0,,15.0,19.0,15.0,1.0,1.0,,,,,,,66.0,52.0,6.4,10.0,0.0,0.0,0.00947777,0,,,11.0,2.0,,1.0,2.0,3.0,,,,,2.0,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,,
11067567,away,Bahia,Gabriel Xavier,Gabriel Xavier,,gabriel-xavier,G. Xavier,D,3,190,1259,M,,1117710,EUR,989107200,D,3,3,False,57.0,43.0,8.0,2.0,35.0,44.0,13.0,3.0,4.0,,,,,,,90.0,71.0,7.1,14.0,0.0,0.0,0.0013006,0,,,8.0,,,,1.0,6.0,,,,3.0,5.0,1.0,,,1.0,,,,,,,,,1.0,,,2.0
11067567,away,Bahia,Kanu,,,kanu,Kanu,D,4,186,926,M,,871705,EUR,857692800,D,4,4,False,48.0,47.0,5.0,5.0,38.0,38.0,10.0,3.0,3.0,,,,,,,90.0,55.0,6.5,1.0,0.0,0.0,0.00248719,0,,,9.0,,,2.0,4.0,3.0,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,True,,,1.0,,,
11067567,away,Bahia,Ryan,Ryan,,ryan,Ryan,D,,177,222,M,,1086990,EUR,1021334400,D,66,66,False,41.0,35.0,4.0,2.0,17.0,21.0,23.0,1.0,5.0,,,,,,,66.0,56.0,6.4,11.0,0.0,0.0,0.0145142,0,,,19.0,3.0,1.0,,1.0,2.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
11067567,away,Bahia,Nicolás Acevedo,,,nicolas-acevedo,N. Acevedo,M,26,173,1112,M,,959620,EUR,924048000,M,26,26,False,58.0,48.0,6.0,3.0,25.0,29.0,29.0,1.0,9.0,,,,,,,74.0,70.0,6.7,12.0,0.0,0.0,0.0223486,0,,,23.0,,,,3.0,5.0,2.0,,,1.0,2.0,2.0,,1.0,1.0,,,,2.0,,,,,1.0,,,
11067567,away,Bahia,Thaciano,,,thaciano,Thaciano,M,16,182,1796,M,,872039,EUR,800236800,M,16,16,False,43.0,39.0,3.0,2.0,29.0,32.0,11.0,,6.0,,,,,,,90.0,54.0,6.8,6.0,0.1607,0.2274,0.00566485,3,,,10.0,,,2.0,4.0,2.0,,,,,,,2.0,,2.0,,,1.0,,,,2.0,,2.0,,,
11067567,away,Bahia,Ademir,,,ademir,Ademir,F,7,172,1700,M,,922546,EUR,792892800,M,7,7,False,19.0,15.0,1.0,1.0,4.0,4.0,17.0,,3.0,,,,,,,90.0,43.0,6.5,14.0,0.798,0.1709,0.192394,2,,,12.0,2.0,1.0,,6.0,10.0,2.0,,,,3.0,1.0,3.0,,3.0,4.0,1.0,1.0,4.0,1.0,,1.0,,,1.0,,
11067567,away,Bahia,Cauly,,,cauly,Cauly,M,8,175,2903,M,,255873,EUR,811123200,M,8,8,False,36.0,28.0,3.0,,3.0,3.0,37.0,,2.0,,,,,,,90.0,48.0,6.4,14.0,0.1024,0.0941,0.140901,1,,,26.0,4.0,1.0,1.0,6.0,3.0,1.0,,,,,,,2.0,1.0,3.0,1.0,,1.0,1.0,,1.0,,1.0,,,
11067567,away,Bahia,Kayky,Kayky,,kayky,Kayky,M,37,175,2624,M,,1106151,EUR,1055203200,M,37,37,False,5.0,4.0,,,2.0,2.0,3.0,,1.0,,,,,,,13.0,6.0,6.4,1.0,0.0,0.0,0.00172595,0,,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,
11067567,away,Bahia,Everaldo,,,everaldo,Everaldo,F,9,181,2414,M,,386212,EUR,678672000,F,9,9,False,11.0,9.0,1.0,1.0,5.0,6.0,6.0,,2.0,,,,,,,90.0,22.0,6.6,5.0,0.019,0.0146,0.143723,1,,,5.0,1.0,1.0,4.0,8.0,3.0,2.0,,,,,,,1.0,1.0,1.0,,,2.0,1.0,,1.0,,,,,
11067567,away,Bahia,Lucas Mugni,,,lucas-mugni,L. Mugni,M,10,184,605,M,,249881,EUR,695174400,M,19,19,True,30.0,26.0,,,9.0,9.0,24.0,,4.0,,,,,,,77.0,47.0,6.5,13.0,0.0297,0.0509,0.0147034,1,,,17.0,3.0,,2.0,5.0,2.0,,,,,1.0,1.0,3.0,1.0,,3.0,1.0,,,1.0,,1.0,,,,,
11067567,away,Bahia,André Dhominique,,,andre-dhominique,A. Dhominique,D,13,178,424,M,,1177384,EUR,1065484800,D,13,13,True,8.0,7.0,,,3.0,3.0,6.0,2.0,1.0,,,,,,,24.0,18.0,6.9,3.0,0.0,0.0,0.0128897,0,,,5.0,1.0,1.0,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0
11067567,away,Bahia,Matheus Bahia,,,matheus-bahia,M. Bahia,D,79,181,700,M,,1047204,EUR,934329600,D,79,79,True,15.0,12.0,2.0,1.0,6.0,7.0,11.0,,2.0,,,,,,,24.0,24.0,6.5,6.0,0.0,0.0,0.0044468,0,,,6.0,3.0,,,1.0,2.0,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,
11067567,away,Bahia,Yago Felipe,,,yago-felipe,Y. Felipe,M,41,174,406,M,,552164,EUR,791769600,M,20,20,True,10.0,10.0,,,3.0,3.0,8.0,1.0,,,,,,,,16.0,17.0,6.8,1.0,0.0,0.0,0.0556327,0,,,8.0,1.0,1.0,1.0,5.0,4.0,,,,,3.0,,1.0,1.0,,,,,1.0,2.0,,,,2.0,,,
11067567,away,Bahia,Mateus Claus,,,mateus-claus,M. Claus,G,12,194,90,M,,974334,EUR,775872000,G,77,77,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067567,away,Bahia,Tiago Gomes,Tiago Gomes,,gomes-tiago,T. Gomes,G,,194,20,M,,1469767,EUR,1043020800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067567,away,Bahia,Raul Gustavo,,,raul-gustavo,Raul Gustavo,D,34,188,521,M,,1047422,EUR,924912000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067567,away,Bahia,Marcos Victor,Marcos Victor,,marcos-victor,M. Victor,D,44,184,514,M,,1174196,EUR,1009324800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067567,away,Bahia,Vitor Hugo,,,vitor-hugo,V. Hugo,D,14,187,899,M,,794838,EUR,674697600,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067567,away,Bahia,Jhoanner Chávez,,,jhoanner-chavez,Jhoanner Chávez,M,13,182,1075,M,,1002458,EUR,1019606400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067567,away,Bahia,Diego Rosa,,,diego-rosa,D. Rosa,M,33,180,532,M,,1002415,EUR,1034380800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067567,away,Bahia,Arthur Sales,Arthur,,arthur-sales,A. Sales,F,9,184,928,M,,1105780,EUR,1025654400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
