match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_errorLeadToAShot,stat_totalCross,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_accurateCross,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10385537,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,True,28.0,18.0,16.0,6.0,1.0,14.0,14.0,4.0,14.0,1.0,1.0,10.0,2.0,4.0,1.0,90.0,40.0,7.6,10.0,0.0,0.0,0.220731,1.0,0,0.2486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385537,home,Everton,Mason Holgate,mason-holgate,M. Holgate,D,3,187,413,M,,781544,EUR,845942400,D,4,4,False,,50.0,39.0,10.0,3.0,,33.0,35.0,6.0,15.0,,3.0,5.0,,,,90.0,61.0,6.9,12.0,0.0,0.0,0.0892078,1.0,0,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10385537,home,Everton,Conor Coady,conor-coady,C. Coady,D,15,184,629,M,,98449,EUR,730598400,D,30,30,False,,52.0,42.0,11.0,6.0,,33.0,35.0,9.0,17.0,,5.0,4.0,,,,90.0,65.0,6.9,13.0,0.0,0.0,0.0130039,,0,,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,
10385537,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,2,2,False,,43.0,28.0,10.0,6.0,,19.0,29.0,9.0,14.0,,4.0,7.0,,,,90.0,58.0,6.5,19.0,0.0,0.0,0.00845809,,0,,1.0,6.0,4.0,7.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,
10385537,home,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,,1020141,EUR,1003190400,M,3,3,False,,25.0,24.0,,,,11.0,11.0,13.0,16.0,,1.0,5.0,,,,90.0,45.0,6.8,6.0,0.0,0.0,0.0578981,1.0,0,,1.0,,3.0,3.0,,,,2.0,3.0,2.0,,Nathan,Patterson,,,,,2.0,2.0,,,,,,,,,,
10385537,home,Everton,Tom Davies,tom-davies,T. Davies,M,22,179,349,M,,795058,EUR,899164800,M,26,26,False,,31.0,23.0,5.0,,,12.0,14.0,11.0,17.0,,,2.0,,,,57.0,39.0,6.6,10.0,0.077,0.0,0.0237369,1.0,2,,1.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,2.0,,,,,1.0,1.0,,,,,,,,
10385537,home,Everton,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8263,M,alexanderiwobi,352770,EUR,831081600,M,17,17,False,,53.0,42.0,9.0,3.0,,15.0,16.0,27.0,37.0,,,17.0,,,,90.0,68.0,7.2,16.0,0.0542,0.0,0.0506588,4.0,1,,1.0,,2.0,5.0,,3.0,2.0,1.0,2.0,1.0,1.0,,,,3.0,1.0,,,,1.0,,,,,,,,,
10385537,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,M,19,19,False,,42.0,28.0,5.0,,,10.0,12.0,18.0,31.0,,,9.0,,,,90.0,65.0,6.4,20.0,0.0,0.0,0.00770366,1.0,0,,3.0,1.0,7.0,5.0,1.0,5.0,2.0,2.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,
10385537,home,Everton,Anthony Gordon,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,10,10,False,,24.0,21.0,2.0,1.0,,6.0,8.0,15.0,17.0,,,6.0,,,,90.0,52.0,6.5,16.0,0.6079,0.6278,0.0985269,3.0,6,,3.0,,17.0,5.0,1.0,7.0,,,3.0,1.0,2.0,,,,1.0,2.0,,1.0,4.0,,1.0,1.0,5.0,1.0,,,,,
10385537,home,Everton,Salomón Rondón,salomon-rondon,S. Rondón,F,23,189,12917,M,salorondon23,35532,EUR,621907200,F,33,33,False,,9.0,9.0,,,,3.0,3.0,6.0,6.0,,,,,,,57.0,12.0,6.6,1.0,0.2334,0.0,0.00268946,1.0,2,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,2.0,,,,,
10385537,home,Everton,Demarai Gray,demarai-gray,D. Gray,M,10,184,1780,M,,355152,EUR,835920000,F,11,11,False,,32.0,26.0,5.0,2.0,,6.0,7.0,21.0,37.0,,,4.0,,,,90.0,63.0,8.1,21.0,0.4382,0.8512,0.0975254,2.0,6,,1.0,,3.0,6.0,,6.0,4.0,,1.0,1.0,1.0,,,,2.0,,,12.0,,2.0,1.0,,3.0,1.0,1.0,1.0,,,
10385537,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,F,7,7,True,,14.0,12.0,1.0,,,5.0,5.0,7.0,11.0,,,3.0,,,,33.0,19.0,6.4,5.0,0.0795,0.0,0.0108147,,1,,1.0,,1.0,1.0,,,,,,,1.0,Dwight,McNeil,,1.0,,,2.0,,,1.0,,,,,,,,
10385537,home,Everton,Amadou Onana,amadou-onana,A. Onana,M,24,195,7180,M,its_onana,923973,EUR,997920000,M,8,8,True,,9.0,7.0,,,,4.0,4.0,3.0,5.0,,1.0,,,,,33.0,19.0,6.5,4.0,0.0206,0.0,0.00148015,,1,,,,2.0,2.0,,,,2.0,,,2.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,
10385537,home,Everton,Asmir Begović,asmir-begovic,A. Begović,G,31,198,823,M,,13918,EUR,551145600,G,15,15,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385537,home,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1573,M,,110846,EUR,726710400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385537,home,Everton,Rúben Vinagre,ruben-vinagre,R. Vinagre,D,19,174,703,M,,846441,EUR,923616000,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385537,home,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177,893,M,,76632,EUR,592531200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385537,home,Everton,Dele Alli,dele-alli,D. Alli,M,,188,9913,M,dele,198028,EUR,829180800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385537,home,Everton,Allan,allan,Allan,M,25,175,3961,M,,158277,EUR,663292800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385537,home,Everton,Jean-Philippe Gbamin,jean-philippe-gbamin,J. Gbamin,M,5,186,1191,M,,326343,EUR,811987200,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385537,away,Nottingham Forest,Dean Henderson,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,1,1,False,,40.0,18.0,28.0,6.0,,13.0,18.0,5.0,22.0,,2.0,15.0,4.0,7.0,,90.0,62.0,8.3,22.0,0.0,0.0,0.00737483,,0,0.479,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0
10385537,away,Nottingham Forest,Joe Worrall,joe-worrall,J. Worrall,D,4,193,320,M,,838399,EUR,852854400,D,4,4,False,True,64.0,52.0,10.0,4.0,,42.0,47.0,10.0,17.0,,2.0,11.0,,,,90.0,74.0,6.6,13.0,0.0,0.0,0.0068545,,0,,1.0,2.0,4.0,4.0,1.0,,,,2.0,1.0,,,,2.0,,2.0,1.0,,,,,,,,,,,,
10385537,away,Nottingham Forest,Steve Cook,steve-cook,S. Cook,D,5,185,134,M,,42707,EUR,672019200,D,3,3,False,,64.0,56.0,6.0,3.0,,42.0,48.0,14.0,16.0,,6.0,3.0,,,,90.0,75.0,7.4,8.0,0.0,0.0,0.00406007,,0,,,3.0,,6.0,,,,,3.0,3.0,,,,2.0,,,,,,,,,,,,,,,
10385537,away,Nottingham Forest,Scott McKenna,scott-mckenna,S. McKenna,D,26,188,973,M,,358108,EUR,847756800,D,26,26,False,,46.0,32.0,7.0,2.0,,21.0,25.0,11.0,21.0,,2.0,5.0,,,,90.0,50.0,6.4,14.0,0.0,0.0,0.00259163,,0,,,2.0,1.0,3.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
10385537,away,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,,927356,EUR,987120000,M,7,7,False,,39.0,23.0,9.0,1.0,,13.0,17.0,12.0,29.0,,1.0,7.0,,,,90.0,69.0,7.1,27.0,0.1236,0.0605,0.166241,2.0,3,,1.0,2.0,7.0,7.0,2.0,2.0,,,5.0,3.0,,,,1.0,2.0,2.0,,7.0,,2.0,,,1.0,,2.0,,,,
10385537,away,Nottingham Forest,Orel Mangala,orel-mangala,O. Mangala,M,5,178,1576,M,,793988,EUR,890179200,M,5,5,False,,40.0,35.0,2.0,,,18.0,19.0,17.0,21.0,,,8.0,,,,55.0,50.0,6.7,9.0,0.0777,0.1295,0.0170059,1.0,1,,,1.0,5.0,4.0,2.0,3.0,1.0,,2.0,2.0,,,,,,,,,1.0,,,,1.0,,,,,,
10385537,away,Nottingham Forest,Lewis O'Brien,lewis-obrien,L. O'Brien,M,27,173,306,M,,920936,EUR,908323200,M,14,14,False,,30.0,22.0,1.0,1.0,,12.0,12.0,10.0,18.0,,,5.0,,,,90.0,42.0,6.7,11.0,0.0729,0.0,0.0507012,1.0,2,,,1.0,4.0,6.0,1.0,,,,2.0,1.0,3.0,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,
10385537,away,Nottingham Forest,Harry Toffolo,harry-toffolo,H. Toffolo,D,15,183,338,M,,358218,EUR,808790400,M,15,15,False,,20.0,14.0,2.0,,,6.0,8.0,9.0,17.0,,2.0,7.0,,,,90.0,47.0,7.0,16.0,0.1056,0.0,0.0502838,1.0,1,,,2.0,4.0,6.0,1.0,2.0,,1.0,4.0,4.0,,,,,1.0,,,5.0,1.0,1.0,,,,,1.0,,,,
10385537,away,Nottingham Forest,Jesse Lingard,jesse-lingard,J. Lingard,F,10,174,12067,M,JLingz,205508,EUR,724377600,F,11,11,False,,39.0,31.0,2.0,1.0,,10.0,15.0,21.0,24.0,,,3.0,,,,84.0,45.0,6.6,12.0,0.0,0.0,0.0323244,1.0,0,,,,1.0,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,
10385537,away,Nottingham Forest,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,20,20,False,,10.0,3.0,1.0,,,,1.0,3.0,11.0,,,2.0,,,,90.0,23.0,7.2,12.0,0.2345,0.8409,0.00186504,1.0,2,,4.0,,7.0,3.0,2.0,2.0,2.0,,1.0,1.0,,,,,2.0,1.0,,2.0,,,1.0,,1.0,1.0,,1.0,,,
10385537,away,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,,359664,EUR,871344000,F,9,9,False,,16.0,12.0,1.0,1.0,,4.0,5.0,8.0,11.0,,2.0,4.0,,,,61.0,25.0,6.8,8.0,0.0454,0.0889,0.0326838,1.0,1,,3.0,,5.0,1.0,,1.0,1.0,1.0,,,,,,,3.0,1.0,,,1.0,,,,1.0,,,,,,
10385537,away,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,,846252,EUR,880070400,M,22,22,True,,17.0,16.0,3.0,3.0,,10.0,10.0,6.0,7.0,,1.0,1.0,,,,35.0,23.0,6.9,1.0,0.339,0.1288,0.00424015,,4,,,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,1.0,,,,1.0,2.0,,1.0,,,,,,
