match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_hitWoodwork,stat_outfielderBlock,stat_clearanceOffLine
11407429,home,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,DV9,832208,EUR,949017600,F,9,9,False,15.0,12.0,1.0,0.0,3.0,3.0,12.0,2.0,,,,81.0,26.0,7.1,5.0,0.016795,5,,,,1.0,9.0,,,1.0,2.0,,1.0,,,2.0,,,,2.0,,,0.3837,2.0,,1.0,,,2.0,,,1.0,,0.0467,,,,
11407429,home,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,,1010223,EUR,1059868800,M,20,20,True,22.0,17.0,2.0,0.0,1.0,1.0,22.0,4.0,,,,45.0,41.0,7.5,10.0,0.0288306,4,,,,1.0,17.0,1.0,1.0,,4.0,8.0,,8.0,,1.0,,1.0,1.0,1.0,1.0,,0.1378,3.0,,,2.0,6.0,2.0,,,1.0,,0.3132,,,,
11407429,home,Juventus,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,D,27,27,True,13.0,12.0,,0.0,2.0,3.0,14.0,,,,,28.0,24.0,7.7,4.0,0.131366,1,,,,,12.0,4.0,2.0,,1.0,3.0,,1.0,,,,1.0,1.0,1.0,,1.0,0.6561,2.0,1.0,1.0,,1.0,,,,1.0,,0.9548,1.0,,,
11407429,home,Juventus,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,7,7,True,13.0,7.0,,0.0,1.0,1.0,13.0,,,,,28.0,21.0,6.8,9.0,0.0713253,3,,,,,7.0,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,,0.4868,1.0,,,1.0,,,,1.0,2.0,,0.2533,,,,
11407429,home,Juventus,Arkadiusz Milik,arkadiusz-milik,A. Milik,F,14,186,14230,M,arekmilik,161325,EUR,762393600,F,14,14,True,7.0,6.0,,0.0,1.0,1.0,6.0,,,,,9.0,10.0,7.3,2.0,0.042836,2,,,,,5.0,,,,,2.0,,,1.0,2.0,,,,1.0,,,0.186,2.0,2.0,,,,,,1.0,,,,,1.0,,
11407429,home,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,82614,M,KenanYıldız,1149011,EUR,1115164800,F,15,15,True,,,,0.0,,,,,,,,12.0,1.0,6.1,,,1,,Kenan Yıldız,,,,,,,,,,,,1.0,,,,,,,0.5119,,,,,,,,1.0,,,,,,,
11407429,home,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407429,home,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3256,M,,79645,EUR,721353600,G,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407429,home,Juventus,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195,160912,M,deanhuijsen,1176744,EUR,1113436800,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407429,home,Juventus,Joseph Nonge,joseph-nonge-boende,J. Nonge,M,98,184,700,M,,1149138,EUR,1116115200,M,47,47,True,,,,,,,,,,,,,,,,,0,,Joseph Nonge Boende,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407429,home,Juventus,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,,876259,EUR,961286400,M,41,41,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407429,home,Juventus,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,,996919,EUR,1065225600,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407429,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,,253391,EUR,820454400,G,1,1,False,34.0,15.0,30.0,0.0,7.0,9.0,25.0,5.0,,1.0,4.0,90.0,43.0,7.0,20.0,0.00133547,0,0.7188,,,11.0,8.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11407429,away,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,,812829,EUR,812764800,D,23,23,False,34.0,31.0,1.0,0.0,26.0,29.0,6.0,5.0,,,,90.0,48.0,6.9,4.0,0.00083588,2,,,,,5.0,1.0,,1.0,2.0,4.0,1.0,,,2.0,2.0,1.0,,,1.0,,0.0825,,2.0,4.0,,,,,,,,,,,,
11407429,away,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,,288321,EUR,800928000,D,27,27,False,50.0,48.0,3.0,0.0,45.0,47.0,3.0,6.0,,,,90.0,63.0,7.1,2.0,0.00114273,0,,,,2.0,3.0,,,,,3.0,,,,,1.0,2.0,2.0,,,,,,1.0,10.0,,,,,,,,,,,,
11407429,away,Hellas Verona,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,,1034303,EUR,1044662400,D,24,24,False,62.0,55.0,4.0,0.0,39.0,43.0,21.0,1.0,,,,89.0,76.0,7.1,10.0,0.123116,0,,,,2.0,17.0,2.0,1.0,1.0,5.0,2.0,3.0,1.0,,,2.0,,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,3.0,
11407429,away,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,,32040,EUR,688348800,M,5,5,False,26.0,24.0,3.0,0.0,12.0,14.0,12.0,1.0,,,,72.0,40.0,7.4,2.0,0.00651477,0,,,,3.0,12.0,,,2.0,4.0,2.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,2.0,,,,True,,,,,,,2.0,1.0
11407429,away,Hellas Verona,Michael Folorunsho,michael-folorunsho,M. Folorunsho,M,90,190,1521,M,,869795,EUR,886809600,M,90,90,False,26.0,21.0,,0.0,14.0,16.0,15.0,6.0,,,,90.0,42.0,6.8,9.0,0.0102358,1,,,,,9.0,5.0,2.0,,2.0,4.0,,1.0,,1.0,1.0,1.0,,,2.0,1.0,0.0209,,1.0,1.0,,,,,,,,,,,2.0,
11407429,away,Hellas Verona,Martin Hongla,martin-hongla,M. Hongla,M,78,183,1195,M,,856062,EUR,890006400,M,18,18,False,44.0,41.0,5.0,0.0,19.0,20.0,24.0,7.0,,,,73.0,53.0,7.1,5.0,0.00514986,0,,,,4.0,22.0,,,1.0,1.0,3.0,,,,,,3.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,
11407429,away,Hellas Verona,Josh Doig,josh-doig,J. Doig,D,3,189,836,M,,989276,EUR,1021680000,M,3,3,False,24.0,15.0,4.0,0.0,10.0,12.0,14.0,1.0,,,,73.0,44.0,6.8,14.0,0.035399,0,,,,1.0,6.0,2.0,1.0,,4.0,5.0,,2.0,,,,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,
11407429,away,Hellas Verona,Ondrej Duda,ondrej-duda,O. Duda,M,11,181,1121,M,,246319,EUR,786585600,F,33,33,False,37.0,31.0,3.0,0.0,15.0,17.0,23.0,4.0,,,,90.0,54.0,6.8,11.0,0.0777979,0,,,,1.0,17.0,3.0,1.0,,6.0,5.0,4.0,2.0,,,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,
11407429,away,Hellas Verona,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182,985,M,,284363,EUR,864172800,F,99,99,False,27.0,22.0,1.0,0.0,7.0,9.0,18.0,1.0,,,,84.0,38.0,7.0,10.0,0.00484338,2,,,,1.0,15.0,,,1.0,1.0,2.0,,,,1.0,2.0,1.0,,5.0,1.0,,0.0756,1.0,,,,,,,,1.0,,0.1588,,,,
11407429,away,Hellas Verona,Milan Đurić,milan-duric,M. Đurić,F,9,199,819,M,,76132,EUR,643334400,F,11,11,False,28.0,19.0,,0.0,10.0,12.0,16.0,4.0,,,,90.0,39.0,6.8,12.0,0.0102574,1,,,,,9.0,,,6.0,12.0,12.0,1.0,1.0,,1.0,,,,2.0,4.0,4.0,0.1196,1.0,8.0,,,,,,,,1.0,,,,,
11407429,away,Hellas Verona,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,,1096210,EUR,1000425600,F,38,38,True,9.0,7.0,3.0,0.0,3.0,4.0,6.0,,,,,18.0,15.0,6.4,5.0,0.00129626,0,,,,1.0,4.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11407429,away,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,,41157,EUR,653356800,M,8,8,True,8.0,7.0,,0.0,6.0,7.0,1.0,,,,,17.0,11.0,6.5,2.0,0.00102075,1,,,,,1.0,,,,,,,,,1.0,,,,,,,0.0154,,,,,,,,,,,,,,,
11407429,away,Hellas Verona,Tomáš Suslov,tomas-suslov,T. Suslov,F,31,175,1258,M,,964154,EUR,1023408000,M,31,31,True,9.0,9.0,,0.0,4.0,4.0,7.0,2.0,,,,17.0,15.0,6.5,3.0,0.00378479,0,,,,,6.0,2.0,1.0,,2.0,2.0,1.0,3.0,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,
11407429,away,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183,687,M,,800408,EUR,860716800,M,25,25,True,1.0,1.0,,0.0,,,1.0,,,,,15.0,3.0,6.2,1.0,0.00023087,0,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11407429,away,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,,1050692,EUR,1072569600,D,42,42,True,,,,0.0,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407429,away,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407429,away,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407429,away,Hellas Verona,Bruno Amione,bruno-amione,B. Amione,D,2,189,503,M,,990050,EUR,1010016000,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407429,away,Hellas Verona,Joselito Gómez,joselito-gomez,J. Gómez,M,4,184,70,M,,1154191,EUR,1076284800,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407429,away,Hellas Verona,Charlys,charlys,Charlys,M,8,186,163,M,,1466543,EUR,1077148800,M,37,37,True,,,,,,,,,,,,,,,,,0,,Charlys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407429,away,Hellas Verona,Riccardo Saponara,riccardo-saponara,R. Saponara,M,,184,174,M,,126236,EUR,693273600,M,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407429,away,Hellas Verona,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,,877037,EUR,959299200,F,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407429,away,Hellas Verona,Juan Manuel Cruz,juan-manuel-cruz,J. Cruz,F,18,184,211,M,,1017372,EUR,932342400,F,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407429,away,Hellas Verona,Jordi Mboula,jordi-mboula,J. Mboula,F,2,182,263,M,,826003,EUR,921542400,F,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
