match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_totalTackle,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_wonTackle,stat_errorLeadToAShot,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_expectedGoals,captain,stat_accurateCross,stat_wonContest,stat_outfielderBlock,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_totalOffside
12765132,home,Víkingur Reykjavík,Ingvar Jónsson,ingvar-jonsson,I. Jónsson,G,1,186.0,26,M,116610,EUR,624672000.0,G,1,1,False,40.0,35.0,13.0,8.0,0.0,31.0,33.0,4.0,7.0,2.0,11.0,3.0,2.0,2.0,90.0,48.0,6.7,5.0,0.00758677,0,-1.2609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765132,home,Víkingur Reykjavík,Davíð Örn Atlason,david-orn-atlason,D. Ö. Atlason,D,24,,7,M,794815,EUR,777168000.0,D,24,24,False,31.0,22.0,8.0,3.0,0.0,15.0,18.0,7.0,15.0,2.0,6.0,,,,66.0,46.0,6.6,12.0,0.00432841,0,,,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12765132,home,Víkingur Reykjavík,Oliver Ekroth,oliver-ekroth,O. Ekroth,D,4,186.0,12,M,809295,EUR,695692800.0,D,4,4,False,94.0,90.0,6.0,3.0,0.0,61.0,61.0,29.0,33.0,2.0,2.0,,,,90.0,100.0,6.8,4.0,0.122119,0,,,,,2.0,3.0,1.0,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12765132,home,Víkingur Reykjavík,Jón Guðni Fjóluson,jon-gudni-fjoluson,J. G. Fjóluson,D,5,193.0,29,M,64502,EUR,608169600.0,D,5,5,False,57.0,46.0,8.0,6.0,0.0,31.0,36.0,15.0,21.0,1.0,1.0,,,,90.0,66.0,6.5,11.0,0.019843,0,,,,,5.0,5.0,2.0,,,1.0,1.0,2.0,,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
12765132,home,Víkingur Reykjavík,Karl Friðleifur Gunnarsson,karl-fridleifur-gunnarsson,K. F. Gunnarsson,D,22,186.0,41,M,907515,EUR,994377600.0,D,22,22,False,43.0,39.0,1.0,,0.0,22.0,23.0,17.0,25.0,1.0,2.0,,,,90.0,62.0,6.3,12.0,0.0145172,1,,,,5.0,4.0,2.0,,,,1.0,1.0,,1.0,2.0,1.0,,,1.0,1.0,1.0,0.031,,,,,,,,,,,,
12765132,home,Víkingur Reykjavík,Viktor Örlygur Andrason,viktor-orlygur-andrason,V. Ö. Andrason,M,8,178.0,14,M,858261,EUR,949708800.0,M,8,8,False,61.0,46.0,10.0,1.0,0.0,36.0,39.0,11.0,26.0,1.0,6.0,,,,89.0,76.0,6.5,20.0,0.0433956,1,,,,4.0,2.0,4.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0071,True,1.0,1.0,1.0,,,,,,,,
12765132,home,Víkingur Reykjavík,Gisli Thordarson,gisli-gottskalk-thordarson,G. Thordarson,M,23,191.0,275,M,1388767,EUR,1094947200.0,M,11,11,False,47.0,40.0,3.0,2.0,0.0,21.0,25.0,19.0,23.0,,5.0,,,,90.0,63.0,7.3,11.0,0.0568383,0,,Gisli Gottskalk,Thordarson,1.0,5.0,7.0,1.0,2.0,1.0,2.0,,2.0,2.0,1.0,2.0,1.0,,1.0,3.0,,,,,3.0,,1.0,,,,,,,
12765132,home,Víkingur Reykjavík,Erlingur Agnarsson,erlingur-agnarsson,E. Agnarsson,M,7,,21,M,858263,EUR,889056000.0,M,7,7,False,16.0,12.0,1.0,,0.0,2.0,3.0,10.0,15.0,,2.0,,,,89.0,30.0,6.3,11.0,0.025482,1,,,,2.0,3.0,3.0,,3.0,,1.0,,2.0,,,1.0,2.0,,1.0,1.0,1.0,0.1102,,,1.0,,,1.0,,,,,,
12765132,home,Víkingur Reykjavík,Aron Elís Þrándarson,aron-elis-thrandarson,A. E. Þrándarson,M,21,186.0,32,M,135629,EUR,784425600.0,M,21,21,False,25.0,17.0,,,0.0,7.0,9.0,10.0,17.0,2.0,5.0,,,,83.0,44.0,7.0,11.0,0.00739401,1,,,,1.0,7.0,8.0,2.0,1.0,1.0,4.0,2.0,4.0,,2.0,,4.0,,1.0,1.0,1.0,0.0991,,,1.0,,,,,,,,,
12765132,home,Víkingur Reykjavík,Valdimar Þór Ingimundarson,valdimar-thor-ingimundarson,V. Ingimundarson,F,25,181.0,61,M,843175,EUR,925257600.0,M,25,25,False,27.0,22.0,2.0,1.0,1.0,3.0,5.0,19.0,24.0,1.0,4.0,,,,90.0,42.0,6.9,12.0,0.076762,1,,,,2.0,5.0,4.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,0.1058,,,,,1.0,,1.0,,,,,
12765132,home,Víkingur Reykjavík,Danijel Dejan Djuric,danijel-dejan-djuric,D. D. Djuric,M,22,174.0,175,M,983500,EUR,1041724800.0,F,19,19,False,16.0,13.0,1.0,1.0,0.0,5.0,7.0,9.0,10.0,,2.0,,,,66.0,27.0,6.7,4.0,0.146437,4,,,,1.0,2.0,4.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,2.0,2.0,0.4028,,1.0,2.0,,,1.0,2.0,,,,,
12765132,home,Víkingur Reykjavík,Nikolaj Hansen,nikolaj-hansen,N. A. Hansen,F,23,192.0,163,M,193640,EUR,732153600.0,F,23,23,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,24.0,4.0,6.7,1.0,0.00023612,1,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,0.1009,,,,,,,,,,,,
