match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_keyPass,stat_outfielderBlock,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,captain,stat_bigChanceCreated,stat_goodHighClaim
11451150,home,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,236746,EUR,724636800,G,1,1,False,31.0,23.0,10.0,2.0,22.0,25.0,1.0,6.0,1.0,10.0,3.0,1.0,5.0,90.0,44.0,7.4,8.0,0.0,0.0,0.00014752,0,0.9303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451150,home,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,182,M,155998,EUR,766368000,D,2,2,False,27.0,19.0,5.0,1.0,6.0,8.0,13.0,23.0,1.0,5.0,,,,90.0,55.0,6.8,18.0,0.9769,0.9902,0.00978061,1,,4.0,3.0,1.0,11.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,,,,,,,,,,,,
11451150,home,Kasımpaşa,Kenneth Omeruo,kenneth-omeruo,K. Omeruo,D,,185.0,570,M,158293,EUR,750816000,D,4,4,False,65.0,53.0,11.0,2.0,41.0,41.0,12.0,24.0,4.0,8.0,,,,90.0,79.0,7.0,13.0,0.2127,0.1255,0.0673409,2,,,3.0,2.0,4.0,3.0,1.0,,,,1.0,,3.0,1.0,,,,,,,,1.0,1.0,,,,,,,,
11451150,home,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185.0,1802,M,1392102,EUR,1145491200,D,58,58,False,55.0,49.0,5.0,2.0,41.0,45.0,8.0,10.0,3.0,5.0,,,,90.0,60.0,6.5,7.0,0.0,0.0,0.00450401,0,,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
11451150,home,Kasımpaşa,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,3,183.0,18,M,893007,EUR,873936000,D,3,3,False,29.0,23.0,1.0,,10.0,12.0,13.0,21.0,1.0,3.0,,,,89.0,49.0,6.6,12.0,0.0,0.0,0.0198224,0,,4.0,,1.0,4.0,5.0,3.0,,,,,,1.0,2.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,
11451150,home,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,105,M,797820,EUR,900633600,M,6,6,False,28.0,19.0,3.0,1.0,10.0,13.0,9.0,15.0,,7.0,,,,75.0,29.0,6.5,9.0,0.0,0.0,0.00473894,0,,,,2.0,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11451150,home,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188.0,160,M,128196,EUR,732844800,M,35,35,False,57.0,46.0,7.0,2.0,23.0,23.0,24.0,39.0,,7.0,,,,90.0,74.0,7.2,17.0,0.1715,0.1202,0.0488505,2,,5.0,1.0,2.0,3.0,10.0,,,1.0,1.0,1.0,,,4.0,3.0,1.0,,3.0,2.0,,,,1.0,,1.0,1.0,1.0,,,,
11451150,home,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182.0,1246,M,919225,EUR,773107200,M,12,12,False,33.0,25.0,3.0,1.0,8.0,8.0,18.0,30.0,,9.0,,,,90.0,56.0,7.2,17.0,0.0,0.0,0.0981186,0,,5.0,2.0,2.0,4.0,7.0,1.0,1.0,2.0,2.0,,,2.0,1.0,1.0,4.0,,2.0,,,,,,,1.0,,,1.0,,,
11451150,home,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1214,M,254979,EUR,761529600,M,10,10,False,43.0,32.0,2.0,1.0,6.0,6.0,28.0,50.0,1.0,9.0,,,,90.0,75.0,7.1,28.0,0.0329,0.0,0.306417,1,,13.0,,3.0,7.0,8.0,3.0,3.0,1.0,1.0,,,1.0,3.0,2.0,2.0,,1.0,1.0,,,,2.0,,2.0,,1.0,,True,,
11451150,home,Kasımpaşa,Iron Gomis,iron-gomis,I. Gomis,M,17,182.0,126,M,979593,EUR,942019200,M,97,97,False,10.0,7.0,,,2.0,2.0,5.0,8.0,1.0,,,,,45.0,20.0,6.9,5.0,0.0,0.0,0.0115339,0,,,2.0,1.0,5.0,6.0,1.0,,1.0,,,,1.0,2.0,2.0,1.0,,3.0,1.0,,,,,,,,,,,,
11451150,home,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,381,M,822228,EUR,694137600,F,7,7,False,8.0,6.0,,,,,6.0,9.0,1.0,1.0,,,,90.0,25.0,7.3,9.0,0.0185,0.0,0.0741054,1,,1.0,5.0,1.0,9.0,7.0,,4.0,2.0,2.0,,,,1.0,1.0,1.0,,3.0,,,,,1.0,,,,1.0,1.0,,1.0,
11451150,home,Kasımpaşa,Erdem Çetinkaya,erdem-cetinkaya,E. Çetinkaya,M,17,177.0,23,M,993902,EUR,985824000,F,11,11,True,14.0,9.0,2.0,,2.0,2.0,7.0,12.0,,1.0,,,,45.0,27.0,6.7,10.0,0.1264,0.0,0.0213962,3,,,1.0,1.0,5.0,3.0,,2.0,1.0,1.0,,,,1.0,1.0,3.0,,,2.0,,,2.0,,,,,1.0,1.0,,,
11451150,home,Kasımpaşa,Selim Dilli,selim-dilli,S. Dilli,M,20,177.0,4,M,999296,EUR,896140800,M,20,20,True,14.0,11.0,,,2.0,3.0,9.0,11.0,,2.0,,,,15.0,15.0,6.8,3.0,0.0,0.0,0.0218681,0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
11451150,home,Kasımpaşa,Dries Saddiki,dries-saddiki,D. Saddiki,M,17,179.0,158,M,795133,EUR,839548800,M,17,17,True,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,,,,,,1.0,4.0,,,0.0,0.0,0.00826231,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451150,home,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190.0,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451150,home,Kasımpaşa,Melih Akyuz,akyuz-melih,M. Akyüz,G,98,204.0,7,M,1430686,EUR,1151452800,G,98,98,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451150,home,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181.0,71,M,111811,EUR,725846400,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451150,home,Kasımpaşa,Adnan Aktaş,aktas-adnan,A. Aktaş,D,13,182.0,18,M,1521616,EUR,1163116800,D,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451150,home,Kasımpaşa,Hasan Yesilyurt,hasan-yesilyurt,H. Yesilyurt,M,28,,7,M,1092013,EUR,966556800,M,80,80,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Hasan Yesilyurt,,,,,,,,,,,
11451150,home,Kasımpaşa,Ali Sühan Demirel,ali-suhan-demirel,A. S. Demirel,F,,182.0,27,M,1138089,EUR,1041465600,M,99,99,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Ali Demirel,,,,,,,,,,,
