match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_aerialLost,stat_duelLost,stat_wasFouled,stat_fouls,stat_totalOffside,stat_dispossessed,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_keyPass,player_sofascoreId,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,stat_goals,stat_outfielderBlock,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_penaltyConceded,stat_errorLeadToAShot,stat_ownGoals
10388262,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,31.0,21.0,28.0,18.0,4.0,4.0,17.0,27.0,2.0,8.0,1.0,3.0,1.0,90.0,37.0,7.5,10.0,0.0,0.0,0.011008,0,0.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388262,home,TSG Hoffenheim,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,48660,EUR,685584000,D,22,22,False,,16.0,11.0,4.0,3.0,5.0,7.0,6.0,9.0,,2.0,,,,45.0,19.0,6.8,5.0,0.0,0.0,0.0131779,0,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388262,home,TSG Hoffenheim,John Brooks,john-brooks,J. Brooks,D,25,193,355,M,132149,EUR,728179200,D,23,23,False,,35.0,22.0,8.0,3.0,13.0,18.0,9.0,17.0,7.0,9.0,,,,90.0,48.0,6.9,13.0,0.0,0.0,0.00474579,0,,6.0,8.0,,5.0,7.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388262,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,False,,21.0,12.0,6.0,2.0,9.0,11.0,3.0,10.0,4.0,8.0,,,,90.0,34.0,7.3,10.0,0.0,0.0,0.010018,0,,4.0,9.0,,1.0,2.0,1.0,,,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10388262,home,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,266,M,109296,EUR,704160000,M,3,3,False,,29.0,19.0,2.0,1.0,,1.0,20.0,33.0,4.0,,,,,90.0,62.0,7.2,16.0,0.0,0.0,0.262508,0,,11.0,13.0,1.0,4.0,7.0,2.0,2.0,,,,,,,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10388262,home,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,M,27,27,False,,17.0,12.0,1.0,1.0,5.0,8.0,8.0,10.0,,5.0,,,,64.0,28.0,6.7,10.0,0.24,0.0281,0.0771447,3,,,,,,2.0,,,,,,,,,1.0,1.0,,1.0,andrejkramaric,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,
10388262,home,TSG Hoffenheim,Dennis Geiger,dennis-geiger,D. Geiger,M,8,172,160,M,795004,EUR,897436800,M,8,8,False,,14.0,9.0,2.0,,2.0,2.0,9.0,17.0,2.0,3.0,,,,64.0,31.0,7.1,10.0,0.0,0.0,0.0231371,0,,,7.0,,,4.0,3.0,2.0,,,4.0,2.0,,,5.0,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,
10388262,home,TSG Hoffenheim,Finn Ole Becker,becker-finn-ole,F. O. Becker,M,25,177,144,M,979821,EUR,960422400,M,20,20,False,,27.0,19.0,2.0,1.0,5.0,5.0,14.0,23.0,1.0,8.0,,,,89.0,38.0,7.1,10.0,0.1806,0.0585,0.0136641,3,,,3.0,1.0,2.0,3.0,2.0,,,,,,,,1.0,,1.0,1.0,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,
10388262,home,TSG Hoffenheim,Angeliño,angelino,Angeliño,M,3,171,3342,M,848355,EUR,852336000,M,11,11,False,,26.0,17.0,6.0,1.0,5.0,6.0,14.0,24.0,2.0,2.0,,,,90.0,53.0,7.7,17.0,0.0497,0.0,0.381205,1,,1.0,4.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,4.0,2.0,,2.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,
10388262,home,TSG Hoffenheim,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,F,14,14,False,,27.0,17.0,2.0,1.0,4.0,4.0,13.0,23.0,1.0,5.0,,,,90.0,55.0,7.3,21.0,0.423,0.1892,0.206761,5,,5.0,11.0,1.0,5.0,14.0,2.0,3.0,1.0,3.0,,,,,,,1.0,1.0,,6.0,4.0,1.0,,4.0,4.0,,1.0,1.0,,,,,,,,,
