match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_fouls,player_sofascoreId,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_goalAssist,stat_bigChanceMissed,stat_penaltyConceded,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_penaltyWon
10389861,home,AS Monaco,Wissam Ben Yedder,,,wissam-ben-yedder,W. Ben Yedder,F,35,170,5487,M,119192,EUR,650419200,F,10,10,False,24.0,23.0,,,8.0,9.0,15.0,,2.0,,,,90.0,34.0,6.7,2.0,0.5323,0.1601,0.0666044,2,,15.0,,,1.0,4.0,5.0,,2.0,2.0,,,1.0,1.0,,1.0,2.0,wisbenyedder,1.0,1.0,,1.0,,1.0,,3.0,,1.0,,True,1.0,1.0,,
10389861,home,AS Monaco,Mohamed Camara,,,camara-mohamed,M. Camara,M,4,175,3786,M,1008849,EUR,947116800,M,4,4,True,30.0,26.0,1.0,,9.0,9.0,21.0,,2.0,,,,45.0,40.0,7.1,5.0,0.0,0.0,0.0171827,0,,17.0,,,,3.0,7.0,,2.0,2.0,,,2.0,2.0,,3.0,1.0,camara_mohamed6,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,
10389861,home,AS Monaco,Aleksandr Golovin,,,aleksandr-golovin,A. Golovin,M,10,180,8439,M,318963,EUR,833414400,M,17,17,True,14.0,12.0,1.0,,3.0,3.0,14.0,1.0,1.0,,,,34.0,22.0,6.6,5.0,0.0349,0.0373,0.0226203,1,,9.0,3.0,,,1.0,,,,,,,,,,,,alex_golovin17,,1.0,,,,1.0,,,,,,,,,,
10389861,home,AS Monaco,Ismail Jakobs,,,ismail-jakobs,I. Jakobs,D,4,184,7001,M,897291,EUR,934848000,D,14,14,True,13.0,11.0,,,7.0,7.0,6.0,,,,,,23.0,16.0,6.2,4.0,0.0411,0.0,0.0203053,1,,4.0,,,,2.0,,,1.0,,1.0,,,,,,,ismaijakobs,1.0,,,,,,,,,,,,,,,
10389861,home,AS Monaco,Malang Sarr,,,malang-sarr,M. Sarr,D,20,182,2159,M,826203,EUR,917049600,D,23,23,True,14.0,13.0,1.0,1.0,6.0,7.0,7.0,1.0,,,,,14.0,17.0,6.4,2.0,0.0,0.0,0.00272728,0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389861,home,AS Monaco,Thomas Didillon,,,thomas-didillon,T. Didillon,G,1,193,120,M,339809,EUR,817516800,G,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389861,home,AS Monaco,Guillermo Maripán,,,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389861,home,AS Monaco,Sofiane Diop,,,sofiane-diop,S. Diop,M,10,175,3842,M,944164,EUR,960508800,M,7,7,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389861,home,AS Monaco,Gelson Martins,,,gelson-martins,G. Martins,M,10,173,2048,M,364618,EUR,800150400,M,77,77,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389861,home,AS Monaco,Kevin Volland,Kevin,Volland,kevin-volland,K. Volland,F,31,179,1036,M,117373,EUR,712454400,F,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389861,away,RC Lens,Brice Samba,,,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,34.0,22.0,18.0,6.0,18.0,24.0,10.0,,9.0,2.0,,4.0,90.0,44.0,7.1,12.0,0.0,0.0,0.0003694,0,-0.455,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10389861,away,RC Lens,Jonathan Gradit,,,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,57.0,53.0,7.0,5.0,38.0,39.0,18.0,,1.0,,,,90.0,66.0,6.4,6.0,0.0,0.0,0.00403319,0,,15.0,,,,6.0,2.0,2.0,,,,1.0,,,,2.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,
10389861,away,RC Lens,Kevin Danso,,,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,32.0,26.0,1.0,,19.0,24.0,8.0,3.0,,,,,90.0,41.0,6.4,8.0,0.1202,0.0,0.00155597,1,,7.0,,,3.0,3.0,4.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,2.0,,2.0,,,,,,,,,,,,
10389861,away,RC Lens,Facundo Medina,,,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,74.0,65.0,5.0,3.0,48.0,51.0,23.0,,1.0,,,,90.0,81.0,6.5,9.0,0.0,0.0,0.00537633,0,,17.0,,,,6.0,4.0,,1.0,1.0,,1.0,1.0,1.0,,2.0,2.0,,2.0,2.0,,,,,,,,,,,,,,
10389861,away,RC Lens,Przemysław Frankowski,,,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,False,47.0,38.0,4.0,1.0,20.0,25.0,29.0,1.0,4.0,,,,81.0,65.0,7.3,13.0,0.0,0.0,0.22245,0,,21.0,7.0,3.0,,2.0,2.0,,1.0,1.0,,3.0,1.0,1.0,,,1.0,przemek.franek_,,1.0,,,,,,2.0,,,,,,,,
10389861,away,RC Lens,Salis Abdul Samed,,,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,993455,EUR,954028800,M,26,26,False,44.0,41.0,1.0,1.0,26.0,28.0,16.0,2.0,3.0,,,,90.0,56.0,6.4,5.0,0.0,0.0,0.00548032,0,,15.0,,,1.0,7.0,4.0,1.0,,,,1.0,,,,3.0,5.0,,,1.0,,,,,,,,,,,,,,
10389861,away,RC Lens,Seko Fofana,,,seko-fofana,S. Fofana,M,42,184,11416,M,191188,EUR,799804800,M,8,8,False,61.0,56.0,7.0,4.0,35.0,37.0,24.0,1.0,10.0,,,,88.0,73.0,7.4,6.0,1.0635,0.9707,0.0182163,3,,21.0,,,,6.0,4.0,,4.0,3.0,2.0,1.0,,,,1.0,1.0,sekofofana,,4.0,,,,1.0,1.0,1.0,1.0,1.0,,True,,,,
10389861,away,RC Lens,Deiver Machado,,,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,M,3,3,False,20.0,18.0,2.0,2.0,8.0,8.0,12.0,,2.0,,,,81.0,38.0,7.3,4.0,0.137,0.6768,0.00454358,1,,10.0,,,,5.0,5.0,1.0,1.0,,,1.0,3.0,1.0,,2.0,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,
10389861,away,RC Lens,Florian Sotoca,,,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,False,59.0,51.0,9.0,6.0,26.0,27.0,33.0,,2.0,,,,90.0,75.0,7.9,14.0,0.2031,0.1565,0.242318,3,,25.0,1.0,,1.0,3.0,4.0,1.0,1.0,,1.0,1.0,,,,3.0,,,1.0,,,2.0,,2.0,,3.0,,,,,,,,1.0
10389861,away,RC Lens,David Pereira da Costa,,,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,1023091,EUR,978652800,F,20,20,False,41.0,35.0,1.0,1.0,14.0,14.0,27.0,,4.0,,,,75.0,51.0,7.4,8.0,0.065,0.0,0.580802,1,,21.0,,,,3.0,3.0,1.0,2.0,2.0,,2.0,,,,1.0,,,,2.0,,1.0,1.0,,,2.0,1.0,,,,1.0,,,
10389861,away,RC Lens,Loïs Openda,,,lois-openda,L. Openda,F,20,177,15661,M,835480,EUR,950659200,F,11,11,False,13.0,11.0,,,6.0,6.0,7.0,,2.0,,,,75.0,21.0,7.6,4.0,0.8953,0.8304,0.348849,4,,5.0,,,,3.0,2.0,,1.0,,1.0,,,,,2.0,1.0,l_openda,,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,2.0,1.0,,
10389861,away,RC Lens,Wesley Saïd,,,wesley-said,W. Saïd,F,22,171,742,M,227862,EUR,798249600,F,22,22,True,9.0,8.0,1.0,1.0,4.0,4.0,5.0,,,,,,15.0,12.0,7.6,2.0,0.0384,0.0724,0.0478673,1,,4.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,
10389861,away,RC Lens,Ignatius Ganago,,,ignatius-ganago,I. Ganago,F,37,176,477,M,890329,EUR,919123200,F,9,9,True,4.0,4.0,,,3.0,3.0,1.0,,1.0,,,,15.0,4.0,6.5,,0.0,0.0,0.00055584,0,,1.0,,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
10389861,away,RC Lens,Massadio Haïdara,,,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,D,21,21,True,3.0,2.0,,,1.0,1.0,2.0,,,,,,9.0,6.0,6.6,1.0,0.0,0.0,0.00470138,0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,
10389861,away,RC Lens,Jimmy Cabot,,,jimmy-cabot,J. Cabot,M,,164,72,M,308130,EUR,766627200,M,19,19,True,4.0,2.0,1.0,,2.0,4.0,,,3.0,,,,9.0,6.0,6.7,2.0,0.0,0.0,9.1e-07,0,,,,,1.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,
10389861,away,RC Lens,Patrick Berg,,,patrick-berg,P. Berg,M,7,180,1564,M,355174,EUR,880329600,M,6,6,True,6.0,4.0,1.0,1.0,,,6.0,,1.0,,,,2.0,6.0,,2.0,0.0,0.0,0.00918816,0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389861,away,RC Lens,Jean-Louis Leca,,,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389861,away,RC Lens,Christopher Wooh,,,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,chriswooh,,,,,,,,,,,,,,,,
10389861,away,RC Lens,Łukasz Poręba,,,lukasz-poreba,Ł. Poręba,M,8,179,654,M,942336,EUR,952905600,M,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389861,away,RC Lens,Gaël Kakuta,,,gael-kakuta,G. Kakuta,M,,174,3592,M,46387,EUR,677462400,M,10,10,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,gaelromeokakuta,,,,,,,,,,,,,,,,
