match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_possessionLostCtrl,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_blockedScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_expectedGoals,stat_outfielderBlock,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,captain,stat_bigChanceCreated,stat_hitWoodwork
12436492,home,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,guglielmovicario,553606,EUR,844646400,G,1,1,False,18.0,18.0,2.0,2.0,0.0,18.0,18.0,1.0,5.0,1.0,1.0,1.0,90.0,25.0,6.6,0.00013502,0,0.4038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436492,home,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,pedroporro29,913654,EUR,937180800,D,23,23,False,61.0,47.0,13.0,5.0,1.0,16.0,18.0,2.0,7.0,,,,90.0,99.0,7.4,0.168852,0,,34.0,55.0,12.0,3.0,3.0,7.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,26.0,4.0,,,,,,,,,,,,,,,,,,,
12436492,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,83.0,72.0,7.0,3.0,0.0,44.0,47.0,,6.0,,,,90.0,93.0,6.9,0.087787,1,,28.0,37.0,1.0,,2.0,2.0,7.0,,,,,,,3.0,13.0,1.0,,,4.0,1.0,2.0,1.0,0.0803,,,,,,,,,,,,
12436492,home,Tottenham Hotspur,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13683,M,radudragusin5,997103,EUR,1012694400,D,6,6,False,83.0,73.0,5.0,3.0,0.0,53.0,59.0,1.0,5.0,,,,90.0,95.0,6.0,0.0054141,0,,20.0,24.0,,,2.0,5.0,5.0,3.0,,,,,,2.0,11.0,,,,4.0,,7.0,1.0,,1.0,1.0,1.0,,,,,,,,,
12436492,home,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,udogiethree,983572,EUR,1038441600,D,13,13,False,46.0,42.0,,,0.0,15.0,18.0,2.0,6.0,,,,90.0,67.0,7.0,0.0348417,0,,27.0,29.0,1.0,,,3.0,4.0,2.0,,,,1.0,,3.0,5.0,2.0,,,,,3.0,,,,,,1.0,,,,,,,,
12436492,home,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,dejan_k10,928124,EUR,956620800,M,21,21,False,38.0,29.0,2.0,,0.0,7.0,7.0,,2.0,,,,90.0,59.0,6.7,0.241371,0,,23.0,40.0,9.0,1.0,,5.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,25.0,3.0,,,,,,4.0,,,,,1.0,,,,,,,,
12436492,home,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,54.0,46.0,1.0,,0.0,19.0,22.0,3.0,6.0,,,,84.0,75.0,7.9,0.0372276,3,,27.0,32.0,,,3.0,7.0,11.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,11.0,,,,2.0,1.0,,2.0,0.249,,,,3.0,1.0,1.0,1.0,0.6553,,,,
12436492,home,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,pape,1002711,EUR,1031961600,M,29,29,False,52.0,46.0,4.0,4.0,0.0,14.0,15.0,4.0,5.0,,,,66.0,67.0,7.2,0.0532734,0,,32.0,37.0,,,2.0,5.0,8.0,,1.0,4.0,2.0,,,3.0,9.0,1.0,,,3.0,,,,,,,,,,,,,,,,
12436492,home,Tottenham Hotspur,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,22,22,False,22.0,15.0,1.0,1.0,0.0,4.0,5.0,,2.0,,,,84.0,30.0,6.6,0.0235369,3,,11.0,19.0,2.0,,,2.0,,2.0,,,,,,,9.0,,,,,,,,0.596,,,,,3.0,,,,1.0,,,
12436492,home,Tottenham Hotspur,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,19,19,False,22.0,16.0,2.0,2.0,0.0,6.0,6.0,,2.0,,,,90.0,45.0,7.0,0.0149884,4,,10.0,16.0,,,1.0,6.0,7.0,,1.0,6.0,3.0,,,2.0,15.0,,,,2.0,1.0,1.0,4.0,0.3648,2.0,,,2.0,1.0,2.0,,0.5539,1.0,,,
