match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,player_firstName,stat_outfielderBlock,stat_lastManTackle,captain,stat_totalCross,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_lastName,stat_goodHighClaim,stat_punches,stat_clearanceOffLine,stat_totalOffside,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_hitWoodwork
14566650,home,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185.0,144112,M,FerranTorres,855833,EUR,951782400,F,7,7,False,23.0,16.0,1.0,,0.0,8.0,9.0,8.0,14.0,,2.0,,,,,90.0,40.0,7.2,15.0,0.0417981,32.652,10.16114,18.0,,3,,0.07,0.02,-0.1,,3.25,3.98,1.56,0.89,0.47,,6.0,4.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,5.0,3.0,,,,,,2.0,,,,1.0,0.7595,0.45,1.0,2.0,1.0,0.6075,,,,,,,,
14566650,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175.0,127788,M,AlejandroBalde,997035,EUR,1066435200,D,3,3,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,1.0,1.0,,,,,18.0,12.0,6.6,1.0,0.00330168,31.5,2.74041,6.0,,0,,0.05,0.05,0.13,,0.64,1.15,0.53,0.27,0.15,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14566650,home,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172.0,64239,M,marccasado,1000483,EUR,1063497600,M,17,17,True,6.0,5.0,1.0,1.0,0.0,3.0,4.0,2.0,2.0,,,,,,,18.0,11.0,6.5,2.0,0.00632739,27.36,2.91004,2.0,,0,,0.02,-0.09,-0.07,,0.57,1.38,0.71,0.21,0.04,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14566650,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186.0,575786,M,Lewa,41789,EUR,588124800,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,18.0,4.0,6.4,1.0,0.00132022,26.82,2.60354,1.0,,0,,0.02,-0.03,0.0,,0.62,1.24,0.53,0.19,0.03,1.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14566650,home,Barcelona,Marc Bernal,marc-bernal,M. Bernal,M,22,191.0,55874,M,marc_bernal,1526618,EUR,1180137600,M,22,22,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,1.0,,,,,,11.0,7.0,6.5,1.0,0.00159358,30.996,2.06477,2.0,,0,,-0.03,-0.01,0.0,,0.4,0.94,0.49,0.16,0.08,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14566650,home,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188.0,58459,M,andreaschristensen3,186795,EUR,829094400,D,15,15,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,,,,8.0,3.0,6.3,,7.57e-06,32.688,1.09228,2.0,,0,,0.0,,-0.18,,0.23,0.44,0.24,0.08,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566650,home,Barcelona,Diego Kochen,kochen-diego,D. Kochen,G,31,188.0,12717,M,,1402907,EUR,1142726400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Diego Kochen,,,,,,,,,,,,,,,,,,,,,,,
14566650,home,Barcelona,Eder Aller,eder-aller,E. Aller,G,33,194.0,4856,M,,1929977,EUR,1175644800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566650,home,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191.0,136446,M,RAraújo,925097,EUR,920764800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566650,home,Barcelona,Jofre Torrents ,jofre-torrents,J. Torrents ,D,26,187.0,11172,M,,1587196,EUR,1169942400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566650,home,Barcelona,Dro Fernández,pedro-fernandez,D. Fernández,M,27,182.0,76584,M,,1926085,EUR,1200096000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Pedro,,,,,,,,,,,,,,,,Fernández Sarmiento,,,,,,,
14566650,home,Barcelona,Toni Fernández,toni-fernandez,T. Fernández,M,29,175.0,28224,M,toni.fernandez10,1590761,EUR,1216080000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566650,home,Barcelona,Roony Bardghji,roony-bardghji,R. Bardghji,F,19,173.0,97611,M,,1162107,EUR,1132012800,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566650,away,Paris Saint-Germain,Lucas Chevalier,chevalier-lucas,L. Chevalier,G,30,188.0,21392,M,,996953,EUR,1005004800,G,30,30,False,34.0,28.0,8.0,2.0,0.0,27.0,28.0,1.0,6.0,1.0,6.0,,,2.0,1.0,90.0,43.0,6.3,6.0,0.00016077,19.512,5.16201,0.0,,0,-0.3925,0.06,-0.07,-0.13,,3.66,1.37,0.11,0.02,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
14566650,away,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181.0,124695,M,AHakimi,814594,EUR,910137600,D,2,2,False,63.0,56.0,3.0,1.0,1.0,30.0,31.0,26.0,32.0,1.0,8.0,,,,,90.0,85.0,7.1,14.0,0.114571,32.184,10.94101,22.0,,3,,-0.17,0.49,-0.21,,3.0,4.76,1.72,0.91,0.55,1.0,5.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,True,4.0,1.0,,1.0,,2.0,0.1564,-0.15,,1.0,,0.367,,,,1.0,,,,
14566650,away,Paris Saint-Germain,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189.0,17070,M,IlliaZabarnyi,1023567,EUR,1030838400,D,6,6,False,54.0,52.0,2.0,1.0,0.0,41.0,43.0,11.0,11.0,2.0,1.0,,,,,90.0,69.0,7.8,3.0,0.003204,29.808,10.22634,8.0,,1,,0.13,0.04,0.48,,3.0,4.94,1.55,0.54,0.2,1.0,2.0,6.0,1.0,,1.0,,4.0,3.0,,1.0,1.0,1.0,,,2.0,,,,1.0,,,1.0,,0.2035,-0.53,1.0,,,,,,,1.0,1.0,,,
14566650,away,Paris Saint-Germain,Willian Pacho,willian-pacho,W. Pacho,D,51,187.0,25706,M,pachowilliam,979480,EUR,1003190400,D,51,51,False,50.0,48.0,4.0,2.0,0.0,45.0,47.0,3.0,3.0,3.0,5.0,,,,,90.0,58.0,6.7,2.0,0.00262593,28.152,9.70588,5.0,,0,,0.06,0.02,-0.09,,3.16,4.56,1.4,0.47,0.12,,1.0,2.0,,,,2.0,,,1.0,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
14566650,away,Paris Saint-Germain,Nuno Mendes,nuno-mendes,N. Mendes,D,25,180.0,37488,M,nunomendes_5,989768,EUR,1024444800,D,25,25,False,43.0,40.0,5.0,3.0,1.0,15.0,15.0,25.0,28.0,1.0,7.0,,,,,90.0,73.0,7.6,13.0,0.452875,30.06,9.43546,10.0,,1,,0.58,0.32,0.3,,3.31,4.26,1.23,0.43,0.21,1.0,11.0,6.0,1.0,2.0,4.0,,3.0,1.0,2.0,,1.0,1.0,4.0,,1.0,,,5.0,4.0,1.0,2.0,,,0.0221,-0.06,,1.0,,0.1517,,,,,,,,
14566650,away,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178.0,16174,M,wzairemery6,1142672,EUR,1141776000,M,33,33,False,38.0,30.0,,,0.0,15.0,15.0,15.0,23.0,,1.0,,,,,90.0,45.0,6.3,11.0,0.0213118,27.756,12.99421,9.0,,0,,-0.02,0.19,-0.11,,2.57,6.45,2.84,0.95,0.19,,4.0,2.0,1.0,1.0,,1.0,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14566650,away,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172.0,50727,M,vitinha,902029,EUR,950400000,M,17,17,False,65.0,54.0,11.0,7.0,0.0,22.0,25.0,32.0,40.0,,11.0,,,,,90.0,75.0,6.5,14.0,0.0252943,28.584,12.01991,6.0,,1,,-0.01,0.26,-0.38,,2.74,6.36,2.07,0.68,0.18,,2.0,4.0,2.0,,,1.0,4.0,4.0,,,,2.0,,,,,,,,,,1.0,,0.0099,-0.04,,,,,,,,,,1.0,,
14566650,away,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189.0,21886,M,fabianruiz52,784655,EUR,828489600,M,8,8,False,33.0,27.0,2.0,1.0,0.0,18.0,20.0,9.0,13.0,1.0,7.0,,,,,72.0,42.0,6.7,8.0,0.0933969,27.972,9.12899,5.0,,1,,0.16,0.08,-0.1,,2.05,4.91,1.59,0.44,0.14,,3.0,3.0,2.0,,,,2.0,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,,0.0894,-0.13,,1.0,,0.0472,,,,,,,,
14566650,away,Paris Saint-Germain,Ibrahim Mbaye,ibrahim-mbaye,I. Mbaye,F,49,175.0,37542,M,,1590918,EUR,1201132800,F,49,49,False,18.0,15.0,,,0.0,4.0,5.0,11.0,13.0,,4.0,,,,,65.0,31.0,7.1,6.0,0.0248731,30.78,7.19848,11.0,,1,,-0.17,0.42,-0.02,,2.31,3.14,1.05,0.48,0.21,1.0,4.0,6.0,1.0,,4.0,,2.0,1.0,2.0,,2.0,1.0,,,,,,,,,,,,0.0771,-0.2,,1.0,,0.0815,,,,,1.0,,,
14566650,away,Paris Saint-Germain,Senny Mayulu,mayulu-senny,S. Mayulu,M,24,183.0,21883,M,,1473491,EUR,1147824000,F,24,24,False,14.0,13.0,1.0,1.0,0.0,2.0,3.0,11.0,11.0,,1.0,,,,,80.0,29.0,7.4,8.0,0.0231167,29.268,9.79461,6.0,,3,,-0.1,0.38,-0.03,,2.48,4.76,1.71,0.68,0.17,1.0,8.0,2.0,,1.0,4.0,,1.0,1.0,,,1.0,1.0,3.0,,,,,2.0,1.0,1.0,,,2.0,0.4252,0.48,,1.0,1.0,0.2391,,,,,,,,
14566650,away,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182.0,37545,M,bradley_b,996952,EUR,1030924800,F,29,29,False,21.0,19.0,,,0.0,9.0,10.0,10.0,11.0,,2.0,,,,,80.0,41.0,6.5,12.0,0.058542,33.084,8.8007,15.0,,2,,0.08,0.4,-0.15,,2.79,4.05,1.1,0.52,0.35,,7.0,4.0,3.0,,5.0,2.0,2.0,,,,2.0,5.0,1.0,,,,,1.0,2.0,,,1.0,,0.2608,-0.35,1.0,1.0,,0.071,,,,,,,,
14566650,away,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183.0,10295,M,lucashernandez21,352370,EUR,824256000,D,21,21,True,14.0,12.0,,,0.0,7.0,8.0,5.0,6.0,,1.0,,,,,25.0,22.0,6.7,4.0,0.005186,30.204,2.88312,2.0,,0,,-0.02,0.01,0.0,,0.9,1.33,0.42,0.16,0.07,1.0,1.0,2.0,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14566650,away,Paris Saint-Germain,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185.0,23710,M,goncaloramos88,934510,EUR,992995200,F,9,9,True,5.0,3.0,,,0.0,,1.0,3.0,4.0,,,,,,,18.0,10.0,7.4,3.0,0.0156993,31.608,2.59642,3.0,,1,,-0.23,,-0.14,,0.63,1.2,0.43,0.18,0.15,1.0,2.0,4.0,,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,0.297,0.51,,1.0,1.0,0.5331,,,,,,,1.0,
14566650,away,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173.0,19315,M,kanginlee,917087,EUR,982540800,M,19,19,True,12.0,11.0,1.0,1.0,0.0,2.0,3.0,9.0,9.0,,,,,,,10.0,15.0,6.9,1.0,0.26524,29.844,1.69684,2.0,,1,,0.14,0.17,0.14,,0.43,0.77,0.33,0.11,0.06,,,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,3.0,1.0,1.0,1.0,,0.0969,-0.16,,,,,,,,,,,,1.0
14566650,away,Paris Saint-Germain,Quentin Ndjantou,quentin-ndjantou,Q. Ndjantou,F,47,182.0,8400,M,,1861665,EUR,1185148800,F,47,47,True,7.0,5.0,,,0.0,3.0,3.0,2.0,4.0,,1.0,,,,,10.0,10.0,6.0,4.0,0.00353436,31.608,1.76486,3.0,,1,,-0.09,-0.65,0.0,,0.45,0.77,0.31,0.15,0.09,,2.0,,,1.0,,,,,,,,1.0,1.0,Quentin Ndjantou,,,,,1.0,,,1.0,,0.0304,-0.22,1.0,,,,,,,,,,,
14566650,away,Paris Saint-Germain,Matvey Safonov,matvey-safonov,M. Safonov,G,39,191.0,16273,M,MSafonov,800749,EUR,919900800,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566650,away,Paris Saint-Germain,Renato Marin,renato-bellucci-marin,R. B. Marin,G,89,194.0,3893,M,,1524396,EUR,1152489600,G,89,89,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566650,away,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182.0,17540,M,lberaldo,1108441,EUR,1069632000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Lucas Beraldo,,,,,,,,,,,,,,,,,,,,,,,
14566650,away,Paris Saint-Germain,Mathis Jangeal,mathis-jangeal,M. Jangeal,M,24,,471,M,,1937851,EUR,1214265600,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Mathis Jangeal,,,,,,,,,,,,,,,,,,,,,,,
