match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,captain,stat_challengeLost,player_lastName,stat_totalCross,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
14573101,home,KF Shkëndija,Baboucarr Gaye,baboucarr-gaye,B. Gaye,G,24,194,282,M,807349,EUR,888278400,G,24,24,False,31.0,16.0,25.0,10.0,0.0,8.0,9.0,8.0,22.0,1.0,10.0,1.0,2.0,90.0,38.0,6.4,16.0,0.00109477,0.1058,0,-0.715,0.06,-0.02,0.13,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573101,home,KF Shkëndija,Aleksander Trumci,aleksander-trumci,A. Trumci,D,2,187,18,M,1887752,EUR,978220800,D,2,2,False,16.0,11.0,3.0,1.0,0.0,4.0,5.0,7.0,11.0,3.0,,,,90.0,34.0,6.5,11.0,0.00523524,,0,,0.05,-0.03,-0.09,,Aleksander Trumci,3.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14573101,home,KF Shkëndija,Imran Fetai,imran-fetai,I. Fetai,D,15,188,24,M,998962,EUR,1028246400,D,15,15,False,21.0,15.0,1.0,,0.0,13.0,17.0,2.0,4.0,4.0,5.0,3.0,,90.0,38.0,6.7,6.0,0.0009391,,0,,-0.01,0.03,0.13,,,,2.0,,6.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14573101,home,KF Shkëndija,Klisman Cake,klisman-cake,K. Cake,D,59,185,151,M,885709,EUR,925603200,D,5,5,False,26.0,21.0,9.0,6.0,0.0,13.0,15.0,8.0,11.0,5.0,3.0,2.0,,90.0,40.0,7.1,5.0,0.00379821,,0,,0.13,0.0,0.22,,,,1.0,2.0,6.0,2.0,2.0,1.0,,1.0,1.0,True,1.0,,,,,,,,,,,,,,,,,,,,
14573101,home,KF Shkëndija,Ronaldo Romario Webster,ronaldo-romario-webster,R. R. Webster,D,11,178,348,M,1398500,EUR,994204800,D,11,11,False,32.0,22.0,8.0,1.0,1.0,13.0,17.0,8.0,15.0,3.0,6.0,1.0,,90.0,51.0,6.7,15.0,0.0360758,,0,,0.08,0.07,-0.09,,,,,1.0,3.0,6.0,2.0,1.0,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
14573101,home,KF Shkëndija,Reshat Ramadani,ramadani-reshat,R. Ramadani,M,4,182,61,M,1146463,EUR,1056931200,M,4,4,False,30.0,23.0,3.0,3.0,0.0,14.0,17.0,9.0,13.0,6.0,9.0,2.0,,90.0,46.0,6.8,9.0,0.00876652,,0,,-0.03,0.32,-0.17,,,,1.0,7.0,1.0,6.0,3.0,2.0,2.0,4.0,,,4.0,,,,,,,,,,,,,,,,,,,,
14573101,home,KF Shkëndija,Adamu Alhassan,alhassan-adamu,A. Alhassan,M,6,175,54,M,994105,EUR,971481600,M,6,6,False,25.0,19.0,2.0,1.0,0.0,11.0,14.0,7.0,11.0,6.0,4.0,3.0,,69.0,40.0,6.4,9.0,0.00366919,,0,,-0.03,0.07,-0.02,,,1.0,2.0,6.0,2.0,2.0,1.0,,1.0,4.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
14573101,home,KF Shkëndija,Sebastjan Spahiu,spahiu-sebastjan,S. Spahiu,M,49,175,63,M,881125,EUR,941241600,M,49,49,False,18.0,12.0,3.0,1.0,0.0,6.0,9.0,5.0,9.0,3.0,6.0,1.0,,89.0,36.0,6.2,15.0,0.0183625,,2,,0.03,0.21,-0.03,,,1.0,,9.0,,3.0,,,2.0,1.0,,,1.0,,1.0,,,4.0,4.0,2.0,1.0,2.0,0.2798,-0.53,,,,,,,,,
14573101,home,KF Shkëndija,Arbin Zejnullai,zejnulai-arbin,A. Zejnulai,M,17,175,37,M,886867,EUR,919036800,M,17,17,False,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,,44.0,15.0,6.7,4.0,0.256325,,0,,0.14,0.01,0.13,,,,,2.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,
14573101,home,KF Shkëndija,Liridon Latifi,liridon-latifi,L. Latifi,F,77,176,83,M,793239,EUR,760492800,M,77,77,False,15.0,9.0,1.0,1.0,0.0,5.0,7.0,3.0,8.0,8.0,2.0,3.0,,69.0,34.0,8.0,14.0,0.00491351,,2,,-0.1,0.19,-0.06,,,,3.0,5.0,,,,,3.0,1.0,,,2.0,,1.0,,,1.0,3.0,2.0,,,0.0906,0.55,2.0,1.0,1.0,0.6385,,,,,
