match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_blockedScoringAttempt,captain,stat_totalCross,stat_accurateCross,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_outfielderBlock
12530705,home,Konyaspor,Deniz Ertaş,Deniz Ertas,,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,False,39.0,22.0,26.0,9.0,0.0,17.0,18.0,5.0,21.0,2.0,15.0,2.0,5.0,2.0,2.0,90.0,51.0,7.8,17.0,0.00152491,0,0.2974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530705,home,Konyaspor,Nikola Boranijašević,,,nikola-boranijasevic,N. Boranijašević,D,28,180,43,M,150667,EUR,706233600,D,24,24,False,30.0,20.0,6.0,,0.0,8.0,13.0,12.0,17.0,2.0,5.0,,,,,90.0,54.0,6.5,14.0,0.0158474,1,,1.0,1.0,7.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0233,,,,,,,,,,,,,,,,,,
12530705,home,Konyaspor,Adil Demirbağ,,,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,54.0,47.0,6.0,3.0,0.0,31.0,33.0,16.0,21.0,1.0,2.0,,,,,90.0,67.0,7.0,10.0,0.00431186,1,,2.0,4.0,5.0,5.0,,1.0,,3.0,1.0,1.0,1.0,2.0,0.1048,1.0,,,,,,,,,,,,,,,,,
12530705,home,Konyaspor,Uğurcan Yazğılı,,,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,D,5,5,False,42.0,37.0,7.0,2.0,0.0,30.0,30.0,7.0,12.0,4.0,,,,,,90.0,49.0,6.9,5.0,0.00192593,0,,1.0,1.0,3.0,1.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,
12530705,home,Konyaspor,Guilherme Haubert Sityá,,,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,42.0,29.0,10.0,5.0,0.0,11.0,14.0,20.0,31.0,1.0,6.0,,,,,90.0,55.0,7.0,15.0,0.205874,0,,2.0,,3.0,2.0,,,,,1.0,1.0,,1.0,,,True,3.0,2.0,1.0,1.0,,,,,,,,,,,,
12530705,home,Konyaspor,Marko Jevtović,,,marko-jevtovic,M. Jevtović,M,16,194,134,M,310068,EUR,743472000,M,16,16,False,27.0,24.0,2.0,,0.0,17.0,18.0,7.0,9.0,,1.0,,,,,71.0,37.0,6.6,6.0,0.00478524,1,,1.0,1.0,6.0,3.0,1.0,1.0,,2.0,1.0,,,1.0,0.0517,,,,,1.0,,2.0,1.0,0.1517,,,,,,,,,
12530705,home,Konyaspor,Pedrinho,,,pedrinho,Pedrinho,M,8,173,205,M,1015939,EUR,850953600,M,8,8,False,29.0,24.0,6.0,6.0,0.0,5.0,6.0,20.0,26.0,,2.0,,,,,84.0,49.0,7.3,14.0,0.275477,1,,,1.0,5.0,6.0,,3.0,1.0,,1.0,1.0,1.0,,0.0308,,,3.0,1.0,3.0,5.0,3.0,,,1.0,,,,,,,,
12530705,home,Konyaspor,Melih İbrahimoğlu,,,melih-ibrahimoglu,M. Ibrahimoglu,M,77,175,134,M,998462,EUR,963792000,M,77,77,False,43.0,38.0,8.0,7.0,0.0,12.0,12.0,26.0,32.0,1.0,6.0,,,,,90.0,59.0,7.6,8.0,0.0153731,3,,,,5.0,5.0,2.0,1.0,3.0,,3.0,2.0,1.0,2.0,0.046,,,1.0,,2.0,1.0,,,,,1.0,1.0,,,,,,
12530705,home,Konyaspor,Danijel Aleksić,,,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,9,9,False,24.0,17.0,5.0,2.0,0.0,5.0,5.0,12.0,21.0,,1.0,,,,,84.0,39.0,7.0,12.0,0.00884996,3,,,2.0,1.0,5.0,,,1.0,1.0,1.0,,2.0,,0.2292,1.0,,2.0,,2.0,,1.0,1.0,0.186,,,,,,,,,
12530705,home,Konyaspor,Yusuf Erdoğan,,,yusuf-erdogan,Y. Erdoğan,M,10,172,204,M,256663,EUR,713145600,M,10,10,False,17.0,13.0,1.0,,1.0,2.0,3.0,12.0,20.0,,1.0,,,,,89.0,37.0,7.5,13.0,0.623277,1,,1.0,,4.0,5.0,1.0,1.0,,1.0,3.0,1.0,3.0,1.0,0.1037,1.0,,6.0,1.0,1.0,3.0,1.0,,,1.0,1.0,,1.0,,,,,
12530705,home,Konyaspor,Blaž Kramer,,,blaz-kramer,B. Kramer,F,99,191,607,M,804405,EUR,833587200,F,99,99,False,9.0,8.0,1.0,1.0,0.0,1.0,1.0,7.0,8.0,,1.0,,,,,84.0,16.0,7.1,4.0,0.0156221,1,,2.0,2.0,8.0,4.0,1.0,1.0,,,,,1.0,3.0,0.5312,,,,,2.0,1.0,1.0,1.0,0.8773,,,,,1.0,,,,
12530705,home,Konyaspor,Muhammet Tunahan Taşçı,,,muhammet-tunahan-tasci,M. T. Tasci,F,7,172,136,M,980612,EUR,1020038400,F,7,7,True,9.0,9.0,,,0.0,2.0,2.0,7.0,7.0,1.0,1.0,,,,,19.0,16.0,7.4,2.0,0.232358,0,,,,,4.0,,3.0,,,1.0,1.0,1.0,,,,,,,,2.0,,,,3.0,1.0,,,,,,,
12530705,home,Konyaspor,Josip Ćalušić,,,josip-calusic,J. Ćalušić,D,15,184,78,M,172331,EUR,750297600,D,15,15,True,,,,,0.0,,,,,2.0,,,,,,12.0,2.0,6.6,,,0,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530705,home,Konyaspor,Oğulcan Ülgün,Ogulcan Ülgün,,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,True,,,,,0.0,,,,,,,,,,,12.0,2.0,6.5,,,0,,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12530705,home,Konyaspor,Umut Nayir,,,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,284767,EUR,741225600,F,22,22,True,4.0,1.0,,,0.0,,,1.0,4.0,,,,,,,12.0,7.0,6.6,5.0,0.00030738,0,,2.0,2.0,3.0,2.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
12530705,home,Konyaspor,Hamidou Keyta,,,hamidou-keyta,H. Keyta,F,7,186,642,M,829610,EUR,787622400,F,28,28,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,1.0,,,,,1.0,3.0,,1.0,0.00016559,1,,,,,,,,1.0,,,,,,0.3292,,,,,,,,,,,,1.0,1.0,,2.0,,,
