match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_fouls,player_sofascoreId,stat_dispossessed,stat_interceptionWon,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,stat_penaltyWon,stat_goals,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
11940484,home,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,29,189,1753,M,913762,EUR,1000684800,G,35,35,False,32.0,15.0,22.0,5.0,13.0,17.0,2.0,15.0,1.0,2.0,6.0,2.0,1.0,2.0,90.0,38.0,6.9,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11940484,home,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,750,M,273405,EUR,754531200,D,29,29,False,33.0,29.0,2.0,,12.0,13.0,17.0,21.0,,4.0,5.0,1.0,,,67.0,55.0,7.1,9.0,1,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11940484,home,Lazio,Patric,patric,Patric,D,4,184,503,M,217784,EUR,735004800,D,4,4,False,48.0,46.0,4.0,3.0,40.0,41.0,6.0,7.0,1.0,3.0,3.0,2.0,,,90.0,57.0,7.1,2.0,0,,3.0,1.0,,,,5.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
11940484,home,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1926,M,227864,EUR,789868800,D,13,13,False,52.0,40.0,7.0,3.0,28.0,35.0,12.0,17.0,4.0,5.0,4.0,,,,90.0,60.0,7.1,12.0,0,,5.0,,,,,6.0,1.0,1.0,,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,
11940484,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1140,M,267619,EUR,719280000,D,77,77,False,41.0,38.0,5.0,3.0,27.0,28.0,11.0,14.0,1.0,1.0,4.0,,,,90.0,54.0,6.9,6.0,0,1.0,1.0,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11940484,home,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7161,M,852404,EUR,924048000,M,8,8,False,39.0,30.0,4.0,1.0,11.0,15.0,19.0,25.0,1.0,1.0,5.0,,,,90.0,50.0,6.6,15.0,0,1.0,3.0,,1.0,,,1.0,,,2.0,1.0,,,,1.0,1.0,MatteoGuendouzi,1.0,1.0,,,,,,,,,,,,
11940484,home,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,964,M,317301,EUR,776131200,M,32,32,False,43.0,38.0,3.0,2.0,26.0,29.0,13.0,16.0,,3.0,5.0,1.0,,,68.0,50.0,6.8,6.0,1,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,1.0,True,1.0,1.0,1.0,,,,,,,,
11940484,home,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1428,M,158615,EUR,682992000,M,5,5,False,47.0,38.0,3.0,,17.0,19.0,21.0,28.0,2.0,6.0,8.0,,,,90.0,67.0,7.3,12.0,3,,6.0,,2.0,1.0,,3.0,3.0,2.0,2.0,,,,5.0,,,,,1.0,,,2.0,,1.0,1.0,,,,,,
11940484,home,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6076,M,152276,EUR,734832000,F,7,7,False,44.0,36.0,2.0,1.0,10.0,12.0,27.0,34.0,1.0,5.0,9.0,,,,90.0,62.0,7.3,16.0,0,2.0,11.0,2.0,4.0,3.0,,2.0,1.0,1.0,2.0,3.0,,,2.0,,3.0,F_Andersoon,3.0,1.0,,1.0,,,,,1.0,,,,,
11940484,home,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10718,M,877013,EUR,907372800,F,19,19,False,9.0,6.0,,,3.0,4.0,3.0,6.0,2.0,4.0,3.0,1.0,,,77.0,20.0,6.9,7.0,1,1.0,7.0,,3.0,1.0,1.0,2.0,,,,,,,3.0,1.0,3.0,tatycastellanos11,,,,,,,,,,1.0,,,,
11940484,home,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4726,M,293581,EUR,803260800,F,20,20,False,15.0,11.0,,,5.0,6.0,6.0,10.0,,5.0,3.0,3.0,,,68.0,31.0,7.3,10.0,2,1.0,2.0,,1.0,1.0,1.0,,1.0,,4.0,,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,
11940484,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1353,M,826186,EUR,920764800,D,3,3,True,7.0,5.0,1.0,1.0,4.0,6.0,1.0,1.0,5.0,5.0,1.0,,,,23.0,21.0,7.1,3.0,0,,3.0,1.0,,,,7.0,,,,,,,2.0,,,,,3.0,,,,,,,,,,,,
11940484,home,Lazio,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179,2973,M,937324,EUR,1007424000,M,65,65,True,14.0,14.0,,,8.0,8.0,6.0,6.0,,,2.0,,,,22.0,17.0,6.3,1.0,0,,1.0,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,
11940484,home,Lazio,Pedro,pedro,Pedro,F,9,167,5291,M,35428,EUR,554428800,F,9,9,True,12.0,7.0,1.0,1.0,3.0,5.0,4.0,7.0,,3.0,,1.0,,,28.0,20.0,6.8,5.0,1,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,Pedro,,,,,1.0,,,,,,,,,
11940484,home,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181,3347,M,976381,EUR,987638400,F,18,18,True,8.0,4.0,,,,4.0,4.0,5.0,1.0,1.0,3.0,,,,13.0,16.0,6.5,9.0,0,1.0,3.0,,1.0,,,2.0,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,
11940484,home,Lazio,Federico Magro,federico-magro,F. Magro,G,22,189,82,M,1126870,EUR,1105315200,G,53,53,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11940484,home,Lazio,Luigi Sepe,luigi-sepe,L. Sepe,G,,185,170,M,46714,EUR,673660800,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11940484,home,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11940484,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1786,M,965828,EUR,967507200,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11940484,home,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1317,M,136322,EUR,760147200,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11940484,home,Lazio,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6895,M,794338,EUR,839203200,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,kamadadaichi,,,,,,,,,,,,,,
