match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_penaltyConceded,stat_wasFouled,player_firstName,player_lastName,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_hitWoodwork,stat_penaltyWon,stat_bigChanceCreated,stat_goodHighClaim,stat_goalAssist,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_totalOffside
10434010,home,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192.0,4886,M,754330,EUR,828662400,G,1,1,False,True,33.0,22.0,20.0,9.0,17.0,18.0,5.0,15.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,90.0,38.0,5.4,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434010,home,Trabzonspor,Bruno Peres,bruno-peres,B. Peres,D,13,178.0,204,M,243175,EUR,636249600,D,33,33,False,,60.0,52.0,6.0,5.0,18.0,22.0,34.0,41.0,,3.0,,,,,,90.0,81.0,6.2,13.0,3,3.0,3.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10434010,home,Trabzonspor,Marc Bartra,marc-bartra,M. Bartra,D,5,183.0,1897,M,99519,EUR,663897600,D,3,3,False,,53.0,40.0,8.0,3.0,24.0,26.0,16.0,27.0,3.0,5.0,,,,,,90.0,66.0,5.9,14.0,1,,2.0,3.0,5.0,5.0,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10434010,home,Trabzonspor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188.0,263,M,97404,EUR,736732800,D,24,24,False,,70.0,67.0,6.0,5.0,41.0,41.0,26.0,29.0,1.0,8.0,,,,,,88.0,77.0,6.5,5.0,0,,1.0,2.0,4.0,4.0,,,,,,1.0,1.0,2.0,3.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
10434010,home,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180.0,4102,M,981483,EUR,962928000,D,18,18,False,,56.0,45.0,3.0,1.0,14.0,16.0,32.0,44.0,1.0,10.0,,,,,,90.0,77.0,6.5,16.0,0,4.0,4.0,4.0,5.0,12.0,4.0,4.0,,,,3.0,2.0,1.0,,1.0,,3.0,,1.0,,,1.0,,,,,,,,,,,,
10434010,home,Trabzonspor,Manolis Siopis,manolis-siopis,M. Siopis,M,6,168.0,971,M,136675,EUR,768873600,M,6,6,False,,48.0,42.0,6.0,4.0,16.0,18.0,26.0,30.0,1.0,11.0,,,,,,78.0,60.0,6.9,7.0,0,,2.0,,3.0,6.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,,5.0,,,,1.0,,,,,,,,,,,
10434010,home,Trabzonspor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168.0,642,M,826155,EUR,930268800,M,10,10,False,,48.0,41.0,1.0,1.0,15.0,16.0,26.0,33.0,,6.0,,,,,,78.0,62.0,6.8,12.0,1,1.0,2.0,3.0,9.0,5.0,2.0,1.0,,,,,,1.0,,4.0,,2.0,,1.0,,,,2.0,2.0,1.0,1.0,,,,,,,,
10434010,home,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172.0,1000,M,109779,EUR,635212800,M,7,7,False,,34.0,26.0,2.0,2.0,3.0,3.0,23.0,38.0,,3.0,,,,,,90.0,52.0,6.6,17.0,1,7.0,2.0,,5.0,4.0,1.0,1.0,,1.0,,3.0,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,
10434010,home,Trabzonspor,Yusuf Yazıcı,yusuf-yazici,Y. Yazıcı,M,97,183.0,2251,M,827804,EUR,854496000,M,61,61,False,,15.0,11.0,,,5.0,5.0,6.0,10.0,,3.0,,,,,,45.0,22.0,6.3,6.0,1,,1.0,,4.0,2.0,2.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,
10434010,home,Trabzonspor,Lazar Marković,lazar-markovic,L. Marković,M,50,175.0,330,M,98461,EUR,762566400,M,50,50,False,,32.0,27.0,1.0,1.0,5.0,6.0,22.0,26.0,,2.0,,,,,,72.0,49.0,6.5,7.0,4,,,1.0,3.0,7.0,5.0,4.0,2.0,2.0,1.0,,,1.0,2.0,,,1.0,,2.0,,,,,,1.0,,2.0,1.0,,,,,,
