match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,player_sofascoreId,captain,stat_totalCross,stat_accurateCross,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14083586,away,Athletic Club,Unai Simón,,,unai-simon,U. Simón,G,1,189,6832,M,797291,EUR,865987200,G,1,1,False,23.0,13.0,14.0,4.0,0.0,10.0,10.0,3.0,13.0,,1.0,1.0,9.0,,3.0,4.0,1.0,90.0,38.0,7.1,10.0,0.00081381,0.6004,0,0.5833,0.07,-0.07,-0.05,0.48,,,,,,,,1.0,,,,,,unai_simon,,,,,,,,,,,,,,,,,1.0,1.0
14083586,away,Athletic Club,Íñigo Lekue,,,inigo-lekue,Í. Lekue,D,15,180,388,M,801837,EUR,736473600,D,15,15,False,39.0,30.0,4.0,1.0,0.0,10.0,14.0,20.0,25.0,,2.0,5.0,,,,,,90.0,67.0,6.1,14.0,0.101138,,2,,-0.04,0.25,-0.16,,7.0,1.0,,,1.0,1.0,1.0,,2.0,,0.0709,-0.32,1.0,,,3.0,1.0,,,,2.0,2.0,,1.0,0.0142,1.0,,1.0,,,,
14083586,away,Athletic Club,Daniel Vivian,,,daniel-vivian,D. Vivian,D,3,183,3110,M,910978,EUR,931132800,D,3,3,False,66.0,58.0,10.0,4.0,0.0,27.0,28.0,31.0,38.0,,5.0,8.0,4.0,,,,,90.0,85.0,6.9,11.0,0.0110867,,1,,0.19,0.14,0.17,,5.0,,1.0,,2.0,4.0,1.0,1.0,3.0,,0.1439,0.02,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
14083586,away,Athletic Club,Aymeric Laporte,,,aymeric-laporte,A. Laporte,D,14,191,10335,M,149734,EUR,769996800,D,14,14,False,69.0,67.0,3.0,3.0,0.0,45.0,47.0,22.0,22.0,3.0,4.0,5.0,3.0,,,,,90.0,83.0,7.7,5.0,0.0140291,,0,,0.25,0.12,0.66,,2.0,,,3.0,1.0,,,1.0,,,,,2.0,laporte27,,,,,3.0,,,,,,,,,,,,,
14083586,away,Athletic Club,Yuri Berchiche,,,yuri-berchiche,Y. Berchiche,D,17,181,1146,M,84531,EUR,634608000,D,17,17,False,74.0,65.0,3.0,1.0,0.0,27.0,29.0,38.0,45.0,1.0,4.0,4.0,5.0,,,,,90.0,101.0,6.7,14.0,0.0346065,,1,,0.23,0.13,-0.19,,5.0,2.0,,,,,,2.0,1.0,,0.0192,-0.04,,,,1.0,,,2.0,,2.0,1.0,,,,1.0,,1.0,,,,
14083586,away,Athletic Club,Iñigo Ruiz de Galarreta,,,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,944,M,96365,EUR,744595200,M,16,16,False,34.0,30.0,2.0,1.0,0.0,10.0,12.0,20.0,22.0,,4.0,,1.0,,,,,67.0,46.0,7.1,9.0,0.0428105,,2,,0.22,0.1,-0.03,,1.0,1.0,1.0,,1.0,3.0,2.0,1.0,,,0.0637,0.02,,,,4.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,
14083586,away,Athletic Club,Mikel Jauregizar,,,mikel-jauregizar,M. Jauregizar,M,18,177,1766,M,1495844,EUR,1068681600,M,18,18,False,52.0,42.0,5.0,2.0,0.0,18.0,20.0,24.0,32.0,1.0,1.0,,6.0,,,,,90.0,60.0,6.4,17.0,0.0492423,,1,,0.12,0.19,-0.21,,2.0,1.0,,,,,,,1.0,,0.0835,-0.1,,,,4.0,,1.0,3.0,1.0,,,,,,,,1.0,,,,
14083586,away,Athletic Club,Iñaki Williams,,,inaki-williams,I. Williams,M,9,186,20741,M,783374,EUR,771638400,M,9,9,False,12.0,12.0,,,0.0,1.0,1.0,11.0,11.0,,,1.0,2.0,,,,,75.0,27.0,6.6,10.0,0.172629,,0,,0.21,0.21,0.17,,3.0,,,,,,,,1.0,,,,,IñakiWill,True,5.0,1.0,,4.0,2.0,1.0,1.0,1.0,,,,,,,,,
14083586,away,Athletic Club,Oihan Sancet,,,oihan-sancet,O. Sancet,M,8,188,3356,M,966801,EUR,956620800,M,8,8,False,34.0,33.0,1.0,1.0,0.0,11.0,11.0,22.0,23.0,,1.0,,,,,,,90.0,43.0,6.2,5.0,0.057501,,3,,-0.2,0.07,-0.05,,5.0,,1.0,,,1.0,1.0,,1.0,,0.7645,-0.09,1.0,,,,,,1.0,2.0,1.0,2.0,,1.0,0.372,,2.0,1.0,,,,
14083586,away,Athletic Club,Unai Gómez,,,unai-gomez,U. Gómez,M,20,183,803,M,1391375,EUR,1053820800,M,20,20,False,29.0,23.0,,,0.0,7.0,10.0,16.0,19.0,,4.0,,5.0,,,,,57.0,46.0,6.4,14.0,0.128593,,2,,0.07,0.01,-0.16,,6.0,1.0,,,,2.0,2.0,1.0,,,0.0401,-0.15,2.0,,,6.0,1.0,1.0,,2.0,2.0,2.0,,,,1.0,,2.0,,,,
14083586,away,Athletic Club,Gorka Guruzeta,,,gorka-guruzeta,G. Guruzeta,F,11,188,2498,M,605672,EUR,842486400,F,11,11,False,13.0,11.0,1.0,1.0,0.0,5.0,6.0,6.0,7.0,3.0,5.0,1.0,1.0,,,,,68.0,25.0,6.4,5.0,0.00648164,,3,,-0.08,-0.47,-0.03,,8.0,1.0,1.0,,1.0,,,2.0,1.0,,0.2999,-0.36,4.0,,,,,,1.0,,,2.0,,2.0,0.3361,,,,,,,
14083586,away,Athletic Club,Robert Navarro,,,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,23,23,True,14.0,12.0,,,0.0,6.0,6.0,6.0,8.0,,4.0,,1.0,,,,,33.0,30.0,6.2,12.0,0.00537452,,0,,-0.2,-0.18,-0.07,,6.0,,,,,,,3.0,1.0,,,,,,,5.0,,,,,4.0,2.0,,,,1.0,,,,,,
14083586,away,Athletic Club,Mikel Vesga,,,mikel-vesga,M. Vesga,M,6,191,504,M,359742,EUR,734227200,M,6,6,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,,,,,,,,,7.0,3.0,,,0.0153818,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083586,away,Athletic Club,Jesús Areso,,,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,True,17.0,16.0,2.0,1.0,0.0,7.0,8.0,9.0,9.0,,,,,,,,,22.0,25.0,6.2,6.0,0.0239352,,0,,0.09,-0.11,-0.2,,2.0,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,1.0,,,,,,,,,,
14083586,away,Athletic Club,Alejandro Rego,,,rego-mora-alejandro,A. R. Mora,M,30,192,517,M,2110897,EUR,1055289600,M,30,30,True,16.0,13.0,1.0,1.0,0.0,6.0,6.0,7.0,10.0,,1.0,,,,,,,16.0,20.0,6.5,4.0,0.0142217,,1,,-0.01,-0.06,-0.05,,,,1.0,,,1.0,1.0,,,,0.02,-0.05,,,,,,,1.0,,,,,,,,,,1.0,,,
14083586,away,Athletic Club,Maroan Sannadi,,,maroan-sannadi,M. Sannadi,F,21,192,5419,M,1520799,EUR,980985600,F,21,21,True,11.0,7.0,,,0.0,2.0,2.0,5.0,9.0,,1.0,,1.0,,,,,15.0,12.0,6.3,4.0,0.00519146,,0,,-0.47,0.01,-0.01,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14083586,away,Athletic Club,Alex Padilla,Álex Padilla,,padilla-alex,Á. Padilla,G,27,190,1431,M,1155116,EUR,1062374400,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083586,away,Athletic Club,Aitor Paredes,,,aitor-paredes,A. Paredes,D,4,186,1132,M,959872,EUR,956966400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083586,away,Athletic Club,Adama Boiro,Adama Boiro,,adama-boiro,A. Boiro,D,19,182,1918,M,1398511,EUR,1024704000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083586,away,Athletic Club,Andoni Gorosabel,,,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,866810,EUR,839116800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083586,away,Athletic Club,Nico Serrano,,,nico-serrano,N. Serrano,M,22,178,446,M,1019318,EUR,1046822400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083586,away,Athletic Club,Urko Izeta,Urko Izeta,,urko-izeta,U. Izeta,F,25,175,415,M,1430667,EUR,938563200,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
