match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,captain,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_wasFouled,stat_penaltyWon,stat_blockedScoringAttempt,stat_shotOffTarget,stat_bigChanceMissed,stat_errorLeadToAShot,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_penaltyConceded
14065147,home,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,gregorkobel,556866,EUR,881366400,G,1,1,False,38.0,26.0,17.0,5.0,0.0,26.0,29.0,9.0,1.0,10.0,1.0,3.0,3.0,1.0,90.0,47.0,6.2,12.0,0.00023704,0.0376,0,-0.6989,0.04,0.02,-0.22,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065147,home,Borussia Dortmund,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,,799046,EUR,837820800,D,3,3,False,38.0,34.0,3.0,1.0,0.0,22.0,23.0,15.0,7.0,6.0,,,,,90.0,58.0,6.5,6.0,0.0314,,0,,0.08,-0.02,-0.29,,12.0,1.0,3.0,1.0,4.0,7.0,1.0,1.0,6.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065147,home,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,emrecan23,138156,EUR,758332800,D,23,23,False,53.0,41.0,7.0,1.0,0.0,30.0,33.0,20.0,7.0,8.0,,,,,90.0,66.0,6.7,13.0,0.0112192,,1,,0.16,0.07,-0.29,,11.0,,,1.0,1.0,1.0,,,,,,,,True,1.0,1.0,2.0,1.0,1.0,0.7884,0.873,0.32,,,,,,,,,,,,,,,,
14065147,home,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,nico.schlotterbeck,940871,EUR,944006400,D,4,4,False,52.0,43.0,7.0,2.0,0.0,28.0,30.0,22.0,3.0,5.0,,,,,90.0,73.0,7.2,11.0,0.264816,,0,,0.39,0.26,-0.54,,15.0,1.0,2.0,1.0,4.0,9.0,,1.0,4.0,2.0,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,
14065147,home,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,,800951,EUR,879724800,M,26,26,False,28.0,24.0,3.0,2.0,0.0,12.0,14.0,14.0,1.0,6.0,,,,,90.0,45.0,6.7,12.0,0.0286614,,1,,0.02,0.28,-0.14,,12.0,6.0,,,3.0,4.0,,,2.0,,,,,,,,,1.0,,0.2039,,0.0,2.0,2.0,1.0,,1.0,,1.0,,,,,,,,,
14065147,home,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,,907463,EUR,971136000,M,8,8,False,35.0,28.0,4.0,2.0,0.0,14.0,15.0,20.0,,2.0,,,,,90.0,52.0,5.9,14.0,0.0491943,,1,,-0.07,-0.06,-0.02,,14.0,,1.0,,10.0,3.0,2.0,2.0,2.0,2.0,1.0,,,,,,1.0,4.0,5.0,0.0415,,-0.07,1.0,2.0,1.0,,,,,1.0,,,,,,,,
14065147,home,Borussia Dortmund,Jobe Bellingham,jobe-bellingham,J. Bellingham,M,7,189,41442,M,Jobe,1134083,EUR,1127433600,M,7,7,False,50.0,42.0,4.0,3.0,0.0,29.0,32.0,18.0,1.0,9.0,,,,,90.0,65.0,6.8,10.0,0.0191257,,2,,0.21,0.06,-0.13,,13.0,,,,2.0,4.0,,2.0,2.0,2.0,1.0,Jobe Bellingham,,,,,,1.0,1.0,0.1425,,-0.1,,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,
14065147,home,Borussia Dortmund,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,,980628,EUR,1034812800,M,14,14,False,34.0,25.0,2.0,1.0,1.0,13.0,16.0,18.0,2.0,7.0,,,,,89.0,61.0,7.8,21.0,0.493524,,3,,0.64,0.32,-0.31,,12.0,2.0,2.0,4.0,7.0,8.0,1.0,,2.0,2.0,1.0,,,,2.0,1.0,,5.0,2.0,0.9672,1.5457,0.37,,3.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,
14065147,home,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,julianbrandt,226978,EUR,830995200,F,10,10,False,30.0,16.0,2.0,,0.0,7.0,16.0,14.0,1.0,3.0,,,,,73.0,41.0,6.6,17.0,0.0582095,,1,,0.13,0.16,-0.02,,9.0,1.0,1.0,,2.0,2.0,,1.0,1.0,,3.0,,,,,,,1.0,,0.0523,,-0.06,1.0,1.0,1.0,,,,1.0,,,,2.0,,,,,
14065147,home,Borussia Dortmund,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,guirassy19off,328027,EUR,826588800,F,9,9,False,27.0,24.0,1.0,1.0,0.0,11.0,12.0,15.0,,1.0,,,,,90.0,37.0,6.2,6.0,0.0352799,,2,,-0.19,0.13,0.14,,13.0,1.0,3.0,1.0,6.0,2.0,,,,,,,,,1.0,,1.0,1.0,2.0,0.1393,0.0633,-0.29,,1.0,,,1.0,,,1.0,,,1.0,,,,,
