match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_goalAssist,stat_hitWoodwork
11369391,home,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,False,30.0,22.0,13.0,5.0,18.0,20.0,4.0,10.0,1.0,1.0,1.0,2.0,1.0,9.0,2.0,5.0,5.0,1.0,90.0,46.0,7.7,8.0,0.00321364,0,0.6177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369391,home,Sevilla,Jesús Navas,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,False,43.0,35.0,8.0,5.0,19.0,19.0,17.0,35.0,5.0,2.0,1.0,1.0,,2.0,,,,,87.0,74.0,7.0,21.0,0.0319481,1,,True,11.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0195,,,,,,,,,,,,,,,,
11369391,home,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,60.0,51.0,8.0,2.0,37.0,39.0,14.0,21.0,10.0,1.0,1.0,6.0,2.0,5.0,,,,,90.0,74.0,7.2,10.0,0.0122113,1,,,,,6.0,4.0,1.0,,,3.0,,,2.0,0.0126,1.0,1.0,0.1469,,,,,,,,,,,,,
11369391,home,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,53.0,48.0,4.0,1.0,33.0,34.0,15.0,19.0,3.0,,,2.0,1.0,2.0,,,,,90.0,63.0,6.6,6.0,0.00694656,3,,,,,1.0,4.0,,2.0,,2.0,2.0,,2.0,0.0558,2.0,,,,,1.0,,,,,,,,,,
11369391,home,Sevilla,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,35.0,24.0,4.0,,9.0,13.0,16.0,28.0,5.0,3.0,1.0,3.0,,8.0,,,,,90.0,75.0,7.2,23.0,0.198718,1,,,6.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0731,2.0,,,,,,1.0,1.0,1.0,3.0,,,,,,
11369391,home,Sevilla,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,False,58.0,54.0,8.0,8.0,30.0,32.0,24.0,26.0,7.0,,,2.0,3.0,7.0,,,,,90.0,72.0,7.6,4.0,0.0103019,0,,,,,,2.0,,,,5.0,4.0,,1.0,,1.0,,,,,,,,2.0,,,,,,,
11369391,home,Sevilla,Lucas Ocampos,lucas-ocampos,L. Ocampos,M,29,187,3431,M,155702,EUR,773884800,M,5,5,False,26.0,21.0,1.0,1.0,4.0,4.0,17.0,27.0,10.0,3.0,,1.0,2.0,6.0,,,,,73.0,61.0,7.1,19.0,0.0375713,1,,,5.0,,2.0,12.0,3.0,,,3.0,2.0,2.0,1.0,0.0239,2.0,1.0,0.2835,,,,3.0,,5.0,1.0,Locampos15,1.0,,,,
11369391,home,Sevilla,Ivan Rakitić,ivan-rakitic,I. Rakitić,M,,184,13189,M,7635,EUR,573955200,M,10,10,False,55.0,47.0,11.0,7.0,15.0,15.0,33.0,50.0,6.0,2.0,2.0,1.0,1.0,3.0,,,,,90.0,81.0,8.1,21.0,0.0960049,3,,,10.0,1.0,,3.0,,1.0,,4.0,3.0,2.0,2.0,0.0593,1.0,1.0,0.4443,,,1.0,,,,2.0,ivan_rakitic,,1.0,,,
11369391,home,Sevilla,Djibril Sow,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,18,18,False,43.0,34.0,1.0,,20.0,21.0,14.0,22.0,5.0,,,,,2.0,,,,,87.0,57.0,6.9,12.0,0.00839963,0,,,,,,3.0,,,,2.0,1.0,3.0,3.0,,,,,,,,,,3.0,1.0,,1.0,,,,
11369391,home,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,8,178,952,M,231776,EUR,784425600,M,21,21,False,20.0,18.0,2.0,1.0,4.0,4.0,14.0,16.0,2.0,,,,,,,,,,62.0,26.0,6.6,4.0,0.0235086,0,,,,,1.0,5.0,2.0,,,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,1.0,,,,,,
11369391,home,Sevilla,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,846470,EUR,865123200,F,15,15,False,6.0,4.0,,,2.0,2.0,2.0,4.0,8.0,,,1.0,,1.0,,,,,90.0,18.0,6.4,7.0,0.00180591,2,,,,,7.0,9.0,,2.0,,,,4.0,3.0,0.4107,6.0,,,,,,1.0,,2.0,,ennesyri15,2.0,,1.0,,
11369391,home,Sevilla,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,F,11,11,True,11.0,10.0,,,2.0,2.0,8.0,11.0,,1.0,,,,1.0,,,,,28.0,17.0,6.5,6.0,0.0091589,0,,,2.0,,,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,DLukebakio,,,,1.0,
11369391,home,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,True,8.0,7.0,3.0,2.0,3.0,4.0,4.0,6.0,,,,,,2.0,,,,,17.0,12.0,6.8,4.0,0.00898294,1,,,2.0,,,,,,,,,1.0,,0.0249,,1.0,0.4724,,,,,,,,,,,,,
11369391,home,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,True,3.0,2.0,,,1.0,2.0,1.0,2.0,3.0,,,,,1.0,,,,,9.0,8.0,6.7,2.0,0.00034181,0,,,1.0,,,1.0,,,,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,
11369391,home,Sevilla,Mariano Díaz,mariano-diaz,M. Díaz,F,9,180,3953,M,175753,EUR,744163200,F,12,12,True,3.0,2.0,,,,,2.0,3.0,1.0,,,,,1.0,,,,,9.0,5.0,6.7,2.0,0.00227502,0,,,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11369391,home,Sevilla,Alberto Flores,alberto-flores,A. Flores,G,31,187,119,M,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369391,home,Sevilla,Sergio Ramos,sergio-ramos,S. Ramos,D,93,184,68934,M,10710,EUR,512524800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,SergioRamos,,,,,
