match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_clearanceOffLine,stat_outfielderBlock,stat_fouls,stat_totalCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal,stat_totalOffside,stat_accurateCross,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,player_sofascoreId
14109622,home,Fatih Karagümrük,Tiago Cukur,,,tiago-cukur,T. Cukur,F,21,196.0,189,M,1134447,EUR,1038614400,F,21,21,False,26.0,17.0,1.0,,0.0,2.0,3.0,23.0,1.0,3.0,,,,,,90.0,41.0,6.4,14.0,0.0364012,,2,,-0.2,0.05,-0.02,,,15.0,1.0,1.0,2.0,2.0,,1.0,,,,1.0,1.0,3.0,,,,,1.0,,1.0,0.0363,1.0,-0.21,,1.0,0.03,,,,,,,
14109622,home,Fatih Karagümrük,Ömer Faruk Gümüş,Omer Faruk Gumus,,omer-faruk-gumus,Ö. F. Gümüş,M,88,175.0,15,M,1134270,EUR,1057536000,M,88,88,True,30.0,24.0,,,0.0,6.0,9.0,21.0,,1.0,,,,,,45.0,48.0,6.1,15.0,0.2632,,1,,0.27,0.14,-0.4,,,18.0,,,3.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,5.0,1.0,,0.0161,1.0,-0.03,,,,1.0,,,,,,
14109622,home,Fatih Karagümrük,Serginho,,,serginho,Serginho,M,70,180.0,333,M,849301,EUR,797126400,M,70,70,True,4.0,4.0,,,0.0,2.0,2.0,2.0,1.0,,,,,,,28.0,10.0,6.5,1.0,0.00396394,,2,,0.05,-0.25,-0.04,,,2.0,,,,1.0,,,,,,1.0,,1.0,,,,,,2.0,,0.1707,1.0,-0.47,,,,,,,,,,
14109622,home,Fatih Karagümrük,Tarik Bugra Kalpakli,,,tarik-bugra-kalpakli,T. B. Kalpaklı,F,20,,70,M,2018983,EUR,1238976000,F,20,20,True,3.0,2.0,,,0.0,1.0,1.0,2.0,,2.0,,,,,,15.0,10.0,6.3,5.0,0.00225547,,1,,0.01,-0.08,0.16,,,1.0,,,4.0,1.0,,1.0,1.0,,,1.0,1.0,2.0,,,,3.0,,1.0,,0.0108,,-0.06,,,,,1.0,,,,,
14109622,home,Fatih Karagümrük,Furkan Bekleviç,,,furkan-beklevic,F. Bekleviç,G,99,192.0,20,M,934507,EUR,917740800,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109622,home,Fatih Karagümrük,Kerem Yandal,Kerem Yandal,,kerem-yandal,K. Yandal,G,96,197.0,10,M,1634332,EUR,1147132800,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109622,home,Fatih Karagümrük,Nikoloz Ugrekhelidze,,,nikoloz-ugrekhelidze,N. Ugrekhelidze,D,27,190.0,85,M,1006105,EUR,1060905600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109622,home,Fatih Karagümrük,Anıl Yiğit Çınar,Anil Yigit Cinar,,anil-yigit-cinar,A. Y. Çınar,D,94,193.0,44,M,1198959,EUR,1057795200,D,94,94,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109622,away,Göztepe,Mateusz Lis,,,mateusz-lis,M. Lis,G,1,192.0,578,M,798375,EUR,857001600,G,1,1,False,30.0,15.0,29.0,14.0,0.0,2.0,2.0,28.0,2.0,5.0,,2.0,,1.0,1.0,90.0,35.0,7.2,16.0,0.00613473,0.0125,0,0.0406,0.28,0.0,0.16,0.01,True,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109622,away,Göztepe,Furkan Bayır,,,furkan-bayir,F. Bayır,D,23,188.0,78,M,1003161,EUR,950054400,D,23,23,False,15.0,10.0,4.0,2.0,0.0,5.0,6.0,9.0,5.0,2.0,,,,,,90.0,29.0,7.4,6.0,0.00247462,,0,,0.07,0.04,0.34,,,5.0,,1.0,1.0,6.0,,,,,2.0,3.0,2.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,
14109622,away,Göztepe,Héliton,,,heliton,Héliton,D,5,196.0,323,M,922725,EUR,816220800,D,5,5,False,10.0,7.0,4.0,2.0,0.0,3.0,3.0,7.0,6.0,1.0,,,,,,90.0,24.0,7.2,3.0,0.00099432,,0,,0.07,0.01,0.27,,,4.0,,,,4.0,,,,,1.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,
14109622,away,Göztepe,Malcom Bokele,,,malcom-bokele,M. Bokele,D,26,193.0,546,M,1122632,EUR,950313600,D,26,26,False,20.0,16.0,2.0,1.0,0.0,7.0,8.0,12.0,6.0,3.0,,,,,,90.0,31.0,7.0,5.0,0.0171289,,0,,0.17,0.01,0.22,,,9.0,1.0,,1.0,2.0,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,
14109622,away,Göztepe,Arda Kurtulan,Arda Kurtulan,,arda-kurtulan,A. Kurtulan,D,2,183.0,387,M,1063395,EUR,1037664000,M,2,2,False,13.0,9.0,3.0,2.0,0.0,4.0,5.0,8.0,5.0,3.0,,,,,,90.0,51.0,7.1,17.0,0.00936117,,2,,-0.02,0.07,0.21,,,5.0,,1.0,3.0,5.0,1.0,,2.0,1.0,4.0,2.0,2.0,3.0,1.0,,,2.0,2.0,1.0,1.0,0.5652,,0.0,,,,,,,1.0,,,
14109622,away,Göztepe,Rhaldney,,,rhaldney,Rhaldney,M,26,184.0,223,M,992024,EUR,911520000,M,6,6,False,26.0,23.0,4.0,3.0,0.0,8.0,8.0,18.0,,3.0,,,,,,88.0,43.0,7.2,5.0,0.205059,,1,,0.26,0.09,0.3,,,15.0,2.0,,4.0,6.0,,,,,2.0,5.0,3.0,1.0,1.0,,1.0,3.0,3.0,1.0,,0.01,2.0,-0.26,,,,,,2.0,,,,
14109622,away,Göztepe,Anthony Junior Dennis,,,dennis-anthony-junior,A. J. Dennis,M,30,180.0,461,M,1484438,EUR,1087776000,M,30,30,False,22.0,16.0,2.0,1.0,0.0,5.0,7.0,15.0,,7.0,,,,,,76.0,35.0,7.0,9.0,0.01906,,2,,0.04,0.12,0.19,,,11.0,,,2.0,5.0,,,2.0,2.0,1.0,3.0,2.0,1.0,,,1.0,2.0,2.0,,1.0,0.0551,1.0,-0.11,,1.0,0.0112,,,,,,,
14109622,away,Göztepe,Amine Cherni,Amine Cherni,,cherni-amine,A. Cherni,D,15,181.0,874,M,1094487,EUR,994464000,M,15,15,False,25.0,18.0,6.0,3.0,1.0,5.0,5.0,20.0,1.0,3.0,,,,,,90.0,62.0,7.1,24.0,0.409466,,0,,0.66,0.02,-0.19,,,13.0,,2.0,8.0,4.0,2.0,2.0,1.0,,,1.0,,5.0,1.0,,,3.0,10.0,,,,4.0,,1.0,,,,,4.0,,1.0,,
14109622,away,Göztepe,Junior Olaitan,Junior Olaitan,,junior-olaitan,J. Olaitan,M,15,174.0,5145,M,1124357,EUR,1020902400,F,10,10,False,22.0,17.0,1.0,1.0,0.0,6.0,6.0,16.0,,3.0,,,,,,69.0,42.0,7.7,16.0,0.00923983,,3,,-0.22,0.26,0.0,,,11.0,,,5.0,4.0,,1.0,3.0,,,2.0,1.0,3.0,2.0,,,1.0,3.0,1.0,,0.4217,,0.51,,2.0,0.3602,,,,,,1.0,
14109622,away,Göztepe,Janderson,Janderson,,janderson,Janderson,F,39,189.0,657,M,1462989,EUR,925948800,F,39,39,False,14.0,7.0,1.0,1.0,1.0,2.0,2.0,12.0,,3.0,,,,,,76.0,27.0,8.0,11.0,0.223296,,6,,-0.41,0.31,-0.01,,,5.0,1.0,1.0,2.0,3.0,,,,,,2.0,,4.0,,,,1.0,,1.0,2.0,0.6507,1.0,0.49,,3.0,1.4512,,1.0,,1.0,1.0,1.0,
14109622,away,Göztepe,Emersonn,Emersonn,,emersonn,Emersonn,F,20,186.0,558,M,1128844,EUR,1089936000,F,19,19,False,18.0,12.0,,,0.0,2.0,2.0,16.0,1.0,1.0,,,,,,87.0,36.0,7.2,14.0,0.0317087,,1,,0.03,0.07,0.15,,,10.0,6.0,10.0,14.0,15.0,1.0,1.0,3.0,2.0,,1.0,1.0,4.0,2.0,,,5.0,1.0,,,0.1555,1.0,-0.27,,1.0,,,,,,,,
14109622,away,Göztepe,Novatus Miroshi,,,novatus-miroshi,N. Miroshi,M,20,185.0,3868,M,1103597,EUR,1030924800,D,20,20,True,1.0,1.0,,,0.0,,,1.0,,,,,,,,21.0,3.0,6.7,,0.00025947,,0,,-0.01,,0.13,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,novatus_40
14109622,away,Göztepe,Efkan Bekiroğlu,,,efkan-bekiroglu,E. Bekiroğlu,M,11,185.0,169,M,800458,EUR,811036800,M,11,11,True,4.0,3.0,,,0.0,,,4.0,,1.0,,,,,,14.0,8.0,6.5,4.0,0.00206911,,1,,-0.07,0.06,0.0,,,3.0,,1.0,,1.0,,,,,,,,,,,,,3.0,1.0,,0.0341,,-0.17,,,,,,,,,,
14109622,away,Göztepe,Ibrahim Sabra,Ibrahim Sabra,,ibrahim-sabra,I. Sabra,F,7,183.0,523,M,1522038,EUR,1138752000,F,7,7,True,7.0,4.0,,,0.0,,,7.0,,1.0,,,,,,14.0,10.0,6.3,5.0,0.00786152,,0,,-0.2,0.17,0.13,,,4.0,3.0,2.0,5.0,2.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
14109622,away,Göztepe,Taha Altıkardeş,,,taha-altikardes,T. Altıkardeş,D,4,188.0,270,M,1101279,EUR,1061510400,D,4,4,True,,,,,0.0,,,,,,,,,,,3.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109622,away,Göztepe,Ahmed Ildız,,,ahmed-ildiz,A. Ildız,M,66,181.0,50,M,849329,EUR,849139200,M,8,8,True,,,,,0.0,,,,,,,,,,,2.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109622,away,Göztepe,Ekrem Kılıçarslan,,,ekrem-kilicarslan,E. Kılıçarslan,G,17,187.0,33,M,852187,EUR,872208000,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109622,away,Göztepe,Ruan,,,ruan,Ruan,D,2,174.0,156,M,868049,EUR,801705600,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109622,away,Göztepe,Uğur Kaan Yıldız,,,ugur-kaan-yildiz,U. K. Yıldız,D,22,181.0,91,M,995383,EUR,1028592000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109622,away,Göztepe,Ege Yildirim,Ege Yildirim,,yildirim-ege,E. Yildirim,D,45,,48,M,1533919,EUR,1176854400,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
