match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_shotOffTarget,stat_hitWoodwork,stat_unsuccessfulTouch,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalOffside,stat_keyPass,stat_lastManTackle,stat_goals,player_firstName,stat_accurateCross,player_lastName,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_bigChanceCreated
11369369,home,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119658,M,terStegen,88625,EUR,704592000,G,1,1,False,True,29.0,27.0,10.0,8.0,26.0,26.0,1.0,3.0,10.0,1.0,2.0,90.0,40.0,6.9,2.0,0.00019389,0,-0.6762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369369,home,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191,137257,M,RAraújo,925097,EUR,920764800,D,4,4,False,,53.0,37.0,10.0,5.0,26.0,38.0,11.0,16.0,6.0,,,90.0,71.0,6.8,20.0,0.00433454,1,,1.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0523,0.0623,,,,,,,,,,,,,,,,,,,,,
11369369,home,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188,56340,M,andreaschristensen3,186795,EUR,829094400,D,15,15,False,,68.0,64.0,3.0,3.0,46.0,50.0,18.0,18.0,6.0,,,90.0,75.0,7.1,4.0,0.00514992,1,,,1.0,2.0,2.0,6.0,,,,2.0,,3.0,2.0,1.0,0.1452,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11369369,home,Barcelona,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181,62317,M,IñigoMartínez,173883,EUR,674438400,D,5,5,False,,84.0,75.0,11.0,6.0,44.0,48.0,31.0,36.0,3.0,,,90.0,100.0,7.2,11.0,0.0128263,1,,,2.0,2.0,2.0,5.0,,,6.0,1.0,1.0,2.0,2.0,,0.0802,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
11369369,home,Barcelona,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90478,M,JCancelo,138892,EUR,769996800,M,2,2,False,,29.0,20.0,4.0,1.0,8.0,12.0,12.0,20.0,5.0,,,76.0,46.0,6.3,17.0,0.0380286,1,,3.0,1.0,,7.0,3.0,2.0,,1.0,,,1.0,1.0,1.0,0.091,,1.0,1.0,,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,
11369369,home,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,250088,M,Gavi,1103693,EUR,1091664000,M,6,6,False,,42.0,38.0,2.0,1.0,22.0,25.0,16.0,17.0,9.0,,,90.0,59.0,7.1,8.0,0.0053625,2,,,2.0,1.0,9.0,10.0,3.0,,1.0,,,6.0,3.0,4.0,0.0478,,,3.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,
11369369,home,Barcelona,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,22,22,False,,84.0,78.0,5.0,4.0,39.0,40.0,39.0,49.0,1.0,,,90.0,94.0,7.3,12.0,0.06332,1,,5.0,1.0,,6.0,2.0,1.0,1.0,,,,1.0,,1.0,0.5191,0.5726,,1.0,,,,3.0,,,,,,1.0,,,,,,,,,
11369369,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,M,3,3,False,,33.0,32.0,4.0,3.0,15.0,16.0,17.0,18.0,,,,90.0,55.0,6.5,9.0,0.00947383,0,,1.0,,,2.0,1.0,1.0,,2.0,,,,,,,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,
11369369,home,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,179218,M,FermínLópez,1153270,EUR,1052611200,F,32,32,False,,22.0,19.0,,,5.0,6.0,15.0,17.0,4.0,,,72.0,35.0,7.0,6.0,0.156825,2,,1.0,1.0,,4.0,4.0,1.0,,,,,2.0,1.0,2.0,0.1786,,,1.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,,Fermín López,1.0,,,,,,,
11369369,home,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,FerranTorres,855833,EUR,951782400,F,7,7,False,,21.0,16.0,,,9.0,11.0,7.0,11.0,2.0,,,61.0,26.0,6.6,8.0,0.00678972,0,,1.0,2.0,,3.0,1.0,,,,,1.0,,,1.0,,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,
11369369,home,Barcelona,João Félix,joao-felix,J. Félix,F,79,181,127180,M,JFélix,851671,EUR,942192000,F,14,14,False,,25.0,22.0,,,11.0,12.0,11.0,13.0,3.0,,,77.0,39.0,7.0,6.0,0.0191192,1,,,,,3.0,6.0,2.0,,,1.0,2.0,,,1.0,0.0337,,1.0,4.0,,,1.0,,2.0,2.0,,,,,,,,,,,,,
11369369,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,True,,14.0,10.0,1.0,,2.0,3.0,8.0,11.0,,,,29.0,21.0,6.4,8.0,0.00723404,1,,,1.0,,2.0,1.0,,,,,,,,,0.0251,,,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,
11369369,home,Barcelona,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,oriolromeu,69416,EUR,685670400,M,18,18,True,,17.0,14.0,,,7.0,9.0,7.0,8.0,1.0,,,18.0,24.0,6.7,3.0,0.013673,1,,,,,1.0,3.0,,,1.0,,,2.0,,1.0,0.0302,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,
11369369,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,Lamiyamal,1402912,EUR,1184284800,F,27,27,True,,10.0,9.0,,,3.0,4.0,6.0,6.0,,,,14.0,14.0,6.7,2.0,0.00624774,1,,,,,,1.0,,,,,,1.0,,,0.0235,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,
11369369,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,Raphinha,831005,EUR,850521600,F,11,11,True,,15.0,14.0,2.0,1.0,4.0,4.0,11.0,13.0,1.0,,,13.0,23.0,7.0,3.0,0.162942,2,,2.0,,,2.0,1.0,,1.0,,,,,,1.0,0.3228,0.0933,1.0,1.0,,,,1.0,,,,3.0,,,,1.0,,,,,,,
11369369,home,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45964,M,inakipenya,794949,EUR,920332800,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369369,home,Barcelona,Ander Astralaga,ander-astralaga,A. Astralaga,G,13,190,10337,M,anderastralaga,1142253,EUR,1083542400,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369369,home,Barcelona,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188,7636,M,marcosalonso28,69408,EUR,662342400,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369369,home,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156448,M,PauCubarsí,1402913,EUR,1169424000,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pau Cubarsí,,,,,,,,
11369369,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369369,home,Barcelona,Hector Fort,fort-hector,H. Fort,D,39,185,45892,M,hctorfort,1402908,EUR,1154476800,D,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Héctor Fort,,,,,,,,
11369369,home,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172,64339,M,marccasado,1000483,EUR,1063497600,M,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369369,home,Barcelona,Marc Guiu,guiu-marc,M. Guiu,F,38,187,28475,M,marcguiu9,1414933,EUR,1136332800,F,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
