match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14035981,home,Sint-Truidense VV,Léo Kokubo,,,leo-kokubo,L. Kokubo,G,16,193.0,966,M,997020,EUR,980208000,G,16,16,False,26.0,18.0,12.0,4.0,0.0,17.0,19.0,1.0,7.0,5.0,1.0,2.0,3.0,90.0,33.0,7.4,9.0,0.000152,25.599719868551,5.0,13.65,8.19,0.5978,0,0.3708,0.02,-0.18,-0.09,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035981,home,Sint-Truidense VV,Rein Van Helden,,,rein-van-helden,R. V. Helden,D,20,187.0,193,M,1047163,EUR,1027468800,D,20,20,False,55.0,42.0,12.0,7.0,0.0,18.0,21.0,24.0,34.0,6.0,1.0,,,90.0,76.0,8.3,14.0,0.186016,62.526390798301,12.0,28.455,11.97,,0,,0.61,0.13,0.37,,1.0,2.0,1.0,2.0,8.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14035981,home,Sint-Truidense VV,Shogo Taniguchi,Shogo,Taniguchi,shogo-taniguchi,S. Taniguchi,D,5,182.0,732,M,386958,EUR,679536000,D,5,5,False,46.0,40.0,5.0,1.0,0.0,34.0,37.0,6.0,9.0,3.0,,,,90.0,66.0,7.6,6.0,0.00195175,59.469490429009,11.0,18.795,5.46,,1,,0.05,0.02,0.47,,,1.0,4.0,2.0,8.0,,,10.0,2.0,1.0,,3.0,,True,1.0,1.0,0.0684,-0.21,,,,,,,,,,,,,,,,,
14035981,home,Sint-Truidense VV,Visar Musliu,Visar,Musliu,visar-musliu,V. Musliu,D,26,186.0,207,M,134231,EUR,784684800,D,26,26,False,51.0,44.0,8.0,4.0,0.0,34.0,38.0,10.0,13.0,5.0,,,,90.0,72.0,7.4,10.0,0.00590673,78.876440025309,9.0,52.29,23.205,,0,,0.17,0.03,0.42,,,5.0,3.0,8.0,6.0,,,8.0,3.0,2.0,2.0,1.0,1.0,,,1.0,,,3.0,3.0,24.180819361635,1.0,,,,,,,,,,,,,
14035981,home,Sint-Truidense VV,Robert-Jan Vanwesemael,,,vanwesemael-robert-jan,R. Vanwesemael,M,60,175.0,67,M,1047164,EUR,1017100800,D,60,60,False,47.0,35.0,7.0,3.0,0.0,19.0,24.0,16.0,23.0,12.0,,,,90.0,74.0,7.7,16.0,0.0457612,173.15497183151,21.0,44.31,26.67,,2,,0.3,0.48,0.13,,2.0,,,4.0,7.0,3.0,3.0,3.0,,1.0,1.0,3.0,1.0,,,2.0,0.0986,-0.24,1.0,1.0,53.146983956435,4.0,1.0,1.0,2.0,1.0,0.0462,,,,,,,,
14035981,home,Sint-Truidense VV,Ryan Merlen,Ryan,Merlen,ryan-merlen,R. Merlen,M,14,188.0,39,M,1402293,EUR,1021075200,M,14,14,False,32.0,26.0,7.0,5.0,0.0,14.0,17.0,12.0,15.0,2.0,,,,80.0,43.0,7.1,7.0,0.0863195,54.403177205189,7.0,47.25,10.08,,2,,0.29,0.21,0.13,,1.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,,1.0,,,1.0,,,2.0,0.3414,-0.28,,,16.863828963383,2.0,,,,,,2.0,,,,,,,
14035981,home,Sint-Truidense VV,Rihito Yamamoto,,,rihito-yamamoto,R. Yamamoto,M,6,179.0,455,M,1030211,EUR,1008115200,M,6,6,False,40.0,32.0,1.0,,0.0,17.0,21.0,15.0,19.0,10.0,,,,90.0,64.0,7.5,13.0,0.242814,63.750462000774,11.0,-12.81,7.56,,2,,0.55,0.31,0.16,,4.0,2.0,,5.0,5.0,,,4.0,,3.0,2.0,2.0,5.0,,,2.0,0.1401,-0.38,1.0,2.0,,,1.0,,2.0,3.0,0.2868,,2.0,,,,,,
14035981,home,Sint-Truidense VV,Arbnor Muja,Arbnor,Muja,arbnor-muja,A. Muja,M,7,179.0,523,M,890695,EUR,912297600,M,7,7,False,33.0,26.0,,,0.0,6.0,8.0,20.0,25.0,5.0,,,,80.0,50.0,8.5,13.0,0.547217,159.93453747134,16.0,81.585,21.21,,3,,0.93,0.34,0.14,,1.0,,,4.0,4.0,3.0,1.0,3.0,,2.0,,1.0,4.0,,3.0,,0.7467,-0.62,1.0,2.0,64.148355301198,4.0,,1.0,,,,,2.0,2.0,1.0,1.0,,,
14035981,home,Sint-Truidense VV,Ryotaro Ito,Ryotaro,Ito,ryotaro-ito,R. Ito,M,13,174.0,672,M,831697,EUR,886723200,M,13,13,False,42.0,34.0,3.0,,0.0,9.0,10.0,25.0,32.0,7.0,,,,90.0,56.0,7.4,12.0,0.140151,97.233840129889,16.0,17.745,13.02,,4,,0.43,-0.2,-0.05,,1.0,,1.0,2.0,4.0,1.0,,,,,,3.0,1.0,,2.0,1.0,0.1862,-0.48,1.0,2.0,10.545596995903,1.0,,,1.0,1.0,0.0959,1.0,,,,,,,
14035981,home,Sint-Truidense VV,Ilias Sebaoui,Ilias Sebaoui,,ilias-sebaoui,I. Sebaoui,M,10,180.0,683,M,1154586,EUR,1002153600,M,10,10,False,37.0,30.0,8.0,5.0,0.0,15.0,15.0,15.0,22.0,9.0,,,,90.0,57.0,7.6,16.0,0.0598878,95.912428717146,11.0,-5.25,12.495,,4,,-0.27,0.1,0.18,,1.0,,,6.0,2.0,3.0,1.0,1.0,,1.0,,,,,3.0,,0.5485,0.46,1.0,1.0,,,,3.0,1.0,3.0,0.2235,,,1.0,,1.0,1.0,,
