match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_dispossessed,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,player_sofascoreId,stat_goalAssist
11396469,home,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,True,28.0,16.0,19.0,7.0,12.0,15.0,4.0,13.0,7.0,1.0,90.0,35.0,6.5,13.0,0.0,0.0,0.00206285,0,-0.1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396469,home,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,D,20,20,False,,24.0,18.0,8.0,4.0,11.0,11.0,9.0,21.0,4.0,,79.0,47.0,7.2,13.0,0.0693,0.0,0.137248,1,,,,8.0,2.0,1.0,1.0,4.0,7.0,1.0,1.0,2.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
11396469,home,1. FSV Mainz 05,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2107,M,924378,EUR,1008806400,D,3,3,False,,41.0,32.0,4.0,3.0,24.0,29.0,8.0,12.0,10.0,,90.0,52.0,6.8,10.0,0.0,0.0,0.0282067,0,,,,,,2.0,7.0,7.0,11.0,1.0,,2.0,2.0,3.0,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,
11396469,home,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,False,,19.0,16.0,3.0,3.0,10.0,10.0,6.0,9.0,4.0,,70.0,21.0,6.7,3.0,0.0,0.0,0.00759254,0,,,,,,1.0,,3.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
11396469,home,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,,28.0,18.0,3.0,1.0,8.0,10.0,10.0,19.0,8.0,,90.0,41.0,6.6,17.0,0.0,0.0,0.155552,0,,,,1.0,,2.0,2.0,4.0,5.0,,,1.0,,2.0,,1.0,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
11396469,home,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,False,,22.0,16.0,2.0,,8.0,9.0,8.0,13.0,4.0,,90.0,42.0,6.8,11.0,0.2263,0.2274,0.00741969,2,,,,,,5.0,,11.0,6.0,2.0,,3.0,,4.0,3.0,3.0,1.0,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
11396469,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,M,31,31,False,,36.0,20.0,8.0,2.0,10.0,16.0,10.0,21.0,8.0,,90.0,57.0,6.8,20.0,0.3556,0.0214,0.0240105,3,,,,1.0,,,2.0,6.0,7.0,1.0,,3.0,2.0,3.0,1.0,2.0,1.0,4.0,,2.0,1.0,,,2.0,1.0,,,,,,,,,,
11396469,home,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,,27.0,17.0,3.0,,5.0,7.0,14.0,22.0,10.0,,78.0,49.0,7.2,16.0,0.0,0.0,0.311205,0,,,,2.0,2.0,,2.0,4.0,7.0,,,1.0,1.0,2.0,,3.0,1.0,3.0,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,
11396469,home,1. FSV Mainz 05,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,F,6,6,False,,31.0,19.0,2.0,,4.0,4.0,15.0,29.0,7.0,,90.0,49.0,7.3,16.0,0.0917,0.04,0.123178,1,,,,2.0,,6.0,10.0,12.0,13.0,2.0,,2.0,2.0,,,,1.0,2.0,2.0,4.0,2.0,,,,1.0,,,,,,,,,,
11396469,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,,24.0,17.0,,,3.0,4.0,14.0,21.0,4.0,,78.0,40.0,7.6,13.0,0.2167,0.2798,0.0254106,2,,,,1.0,,2.0,5.0,6.0,9.0,2.0,,1.0,,,,3.0,3.0,,,2.0,1.0,,,,2.0,1.0,,1.0,1.0,,,,,,
