match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_outfielderBlock,stat_challengeLost,stat_unsuccessfulTouch,stat_dispossessed,stat_wonTackle,player_firstName,player_lastName,player_sofascoreId,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_punches,stat_errorLeadToAGoal,stat_bigChanceMissed
14771805,home,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178.0,8842,M,876626,EUR,858297600,F,10,10,False,35.0,25.0,,,0.0,3.0,4.0,22.0,31.0,4.0,,,90.0,51.0,8.1,18.0,0.130689,,3,,0.44,0.41,-0.09,,,4.0,1.0,5.0,3.0,3.0,2.0,,1.0,,,1.0,1.0,,,,2.0,0.4458,0.49,,2.0,2.0,,,,,fashionjr10,,2.0,1.015,1.0,1.0,,,,
14771805,home,Al-Fayha,Ammar Al-Khaibari,ammar-al-khaibari,A. Al-Khaibari,M,41,,9,M,1473386,EUR,1094169600,F,41,41,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,30.0,9.0,6.7,3.0,0.00034713,,0,,-0.05,0.01,-0.01,,,1.0,,1.0,3.0,,,,,1.0,3.0,,,1.0,,,1.0,,,,,1.0,,2.0,Ammar Al-Khaibari,,,,,,,,,,,
14771805,home,Al-Fayha,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,1.0,,,3.0,6.0,,2.0,0.00082769,,0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14771805,home,Al-Fayha,Rakan Kaabi,rakan-kaabi,R. Kaabi,M,6,170.0,25,M,1171233,EUR,1038787200,M,6,6,True,,,,,0.0,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rakan Kaabi,,,,,,,,,,,
14771805,home,Al-Fayha,Sattam Al Shammari,sattam-al-shammari,S. A. Shammari,G,13,185.0,11,M,1911637,EUR,1093910400,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771805,home,Al-Fayha,Abdulrahman Al Anzi,abdulrhman-al-anzi,A. A. Anzi,D,70,170.0,15,M,1523635,EUR,897782400,D,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdulrahman Al Anzi,,,,,,,,,,,
14771805,home,Al-Fayha,Khalid Al Rammah,khalid-al-rammah,K. A. Rammah,D,75,,16,M,1542651,EUR,1114819200,D,75,75,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Khalid Al Rammah,,,,,,,,,,,
14771805,home,Al-Fayha,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182.0,36,M,831259,EUR,782352000,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771805,home,Al-Fayha,Rayan Enad,rayan-enad,R. Enad,M,77,170.0,21,M,1549104,EUR,977702400,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayan Enad,,,,,,,,,,,
14771805,home,Al-Fayha,Malek Al Abdulmonam,malek-al-abdulmonam,M. A. Abdulmonam,F,9,174.0,23,M,1017888,EUR,889315200,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771805,away,Al-Okhdood,Rakan Najjar,rakan-najjar,R. Najjar,G,1,187.0,31,M,869271,EUR,801792000,G,1,1,False,19.0,13.0,7.0,1.0,0.0,12.0,13.0,1.0,6.0,8.0,2.0,2.0,90.0,31.0,6.3,6.0,7.95e-05,0.0173,0,-0.255,0.01,0.0,-0.08,-0.59,,,,,3.0,,,,2.0,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,
14771805,away,Al-Okhdood,Mohammed Abo Abd,mohammed-abo-abd,M. A. Abd,D,21,163.0,15,M,1398850,EUR,1009324800,D,21,21,False,39.0,31.0,3.0,,0.0,15.0,19.0,16.0,20.0,4.0,,,90.0,55.0,6.2,11.0,0.012156,,0,,-0.04,0.07,-0.38,,,2.0,,1.0,4.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,Mohammed Abo Abd,,,,,,,,,,,
14771805,away,Al-Okhdood,Saeed Al-Rabiei,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,False,40.0,35.0,5.0,1.0,0.0,29.0,29.0,6.0,11.0,3.0,,,90.0,49.0,5.8,7.0,0.0472271,,0,,0.13,0.05,-0.39,,True,,,7.0,1.0,,,,4.0,1.0,,,,2.0,1.0,,4.0,,,,1.0,1.0,,,,,,,,,,,,,,
14771805,away,Al-Okhdood,Gökhan Gül,gokhan-gul,G. Gül,M,17,180.0,107,M,797820,EUR,900633600,D,17,17,False,27.0,20.0,12.0,7.0,0.0,12.0,14.0,8.0,13.0,1.0,,,90.0,37.0,6.1,8.0,0.0180991,,1,,-0.09,0.0,-0.34,,,1.0,,1.0,,,,,3.0,3.0,,,1.0,1.0,,1.0,,0.12,0.0,,,,,,,,,,,,,,,,,
14771805,away,Al-Okhdood,Koray Günter,koray-gunter,K. Günter,D,22,185.0,219,M,138165,EUR,776995200,D,22,22,False,32.0,25.0,4.0,1.0,0.0,17.0,19.0,8.0,13.0,4.0,,,90.0,44.0,6.0,8.0,0.0026453,,0,,0.04,0.05,-0.46,,,,,4.0,4.0,,,,3.0,3.0,1.0,1.0,,2.0,3.0,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,
14771805,away,Al-Okhdood,Ali Al-Salem,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800,D,3,3,False,24.0,15.0,2.0,1.0,0.0,4.0,7.0,11.0,17.0,2.0,,,90.0,42.0,5.7,16.0,0.0106932,,0,,-0.26,0.16,-0.47,,,1.0,,5.0,1.0,2.0,1.0,,1.0,2.0,,,,,,,1.0,,,,3.0,3.0,,,,,,,,,,,1.0,,,
14771805,away,Al-Okhdood,Abdulaziz Al Hatila,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,1521660,EUR,895363200,M,12,12,False,24.0,18.0,2.0,1.0,0.0,7.0,9.0,11.0,15.0,1.0,,,80.0,43.0,6.7,13.0,0.013562,,2,,-0.12,0.35,-0.17,,,,,6.0,5.0,6.0,4.0,,,1.0,,1.0,,,,1.0,2.0,0.3891,0.15,,1.0,3.0,1.0,,Abdulaziz Al Hatila,,,,1.0,0.5699,,,,,,1.0
14771805,away,Al-Okhdood,Mohammed Petros,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,6,6,False,38.0,33.0,1.0,,0.0,16.0,18.0,17.0,20.0,4.0,,,90.0,48.0,6.7,5.0,0.0115542,,2,,-0.12,0.24,-0.07,,,,,2.0,5.0,,,,2.0,1.0,2.0,2.0,,,1.0,,1.0,0.1096,-0.15,,1.0,,,1.0,,,,,1.0,0.0326,1.0,,,,,
14771805,away,Al-Okhdood,Juan Pedroza,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600,M,18,18,False,41.0,36.0,6.0,5.0,0.0,20.0,22.0,16.0,19.0,2.0,,,79.0,52.0,7.0,8.0,0.0338337,,0,,0.21,0.13,-0.11,,,1.0,,3.0,5.0,1.0,1.0,,,,1.0,2.0,,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
14771805,away,Al-Okhdood,Christian Bassogog,christian-bassogog,C. Bassogog,M,13,173.0,2514,M,818218,EUR,813974400,M,13,13,False,13.0,12.0,,,0.0,2.0,2.0,10.0,11.0,2.0,,,79.0,28.0,6.4,8.0,0.0433748,,1,,0.25,0.2,-0.12,,,1.0,,6.0,2.0,3.0,1.0,,,,,1.0,1.0,1.0,,,3.0,0.0164,-0.08,,,4.0,,,,,,,1.0,0.1036,,,,,,
14771805,away,Al-Okhdood,Khaled Narey,khaled-narey,K. Narey,M,7,180.0,366,M,190065,EUR,774921600,F,7,7,False,13.0,11.0,,,0.0,5.0,6.0,6.0,7.0,2.0,,,90.0,24.0,6.0,7.0,0.00738311,,2,,-0.18,0.17,-0.01,,,1.0,,9.0,2.0,,,,,,1.0,1.0,1.0,5.0,,,1.0,0.0462,0.0,1.0,1.0,2.0,2.0,1.0,,,,,2.0,0.1832,,,,,,
14771805,away,Al-Okhdood,Saleh Al-Harthi,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,1182099,EUR,808012800,M,20,20,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,11.0,5.0,6.7,3.0,0.0314425,,0,,0.04,0.02,0.14,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,,Saleh Al-Harthi,,,,,,,,,,,
14771805,away,Al-Okhdood,Mohammed Al Jahif,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,1521471,EUR,912297600,M,10,10,True,5.0,3.0,,,0.0,,1.0,3.0,4.0,,,,11.0,6.0,6.5,3.0,0.0060563,,0,,-0.02,0.0,-0.01,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,Mohammed Al Jahif,,,,,,,,,,,
14771805,away,Al-Okhdood,Burak Ince,ince-burak,B. Ince,M,11,181.0,342,M,992552,EUR,1074556800,F,11,11,True,9.0,8.0,,,0.0,1.0,1.0,7.0,8.0,1.0,,,10.0,10.0,6.4,2.0,0.00321881,,0,,-0.07,0.05,-0.01,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14771805,away,Al-Okhdood,Hatem Al-Jahani,hatem-al-jahani,H. Al-Jahani,G,26,173.0,11,M,893219,EUR,838771200,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771805,away,Al-Okhdood,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771805,away,Al-Okhdood,Ghassan Hawsawi,ghassan,G. Hawsawi,D,87,,9,M,1917845,EUR,1044403200,D,87,87,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghassan,,,,,,,,,,,
14771805,away,Al-Okhdood,Naif Assery,naif-assery,N. Assery,D,15,181.0,16,M,1394760,EUR,982454400,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naif Assery,,,,,,,,,,,
14771805,away,Al-Okhdood,Mateo Borrell,mateo-borrell,M. Borrell,M,55,174.0,114,M,1980451,EUR,1136073600,M,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mateo Borrell,,,,,,,,,,,
14771805,away,Al-Okhdood,Saud Salem,saud-salem,S. Salem,M,19,166.0,6,M,1525046,EUR,1123977600,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saud Salem,,,,,,,,,,,
