match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,description,id,isHome,incidentClass,reason,player_id,player_name,injury,length,playerName,rescinded
11450000,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
11450000,,,,,90,3.0,,1,,,inGamePenalty,Goalkeeper save,118430412.0,False,missed,goalkeeperSave,903714.0,Emir Kaan Gültekin,,,,
11450000,,,,,90,1.0,,1,,,substitution,,121935135.0,False,regular,,,,False,,,
11450000,,,,,90,,,1,,,substitution,,121935134.0,False,regular,,,,False,,,
11450000,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,9.0,,
11450000,,1.0,1.0,,86,,,5,,,goal,,171213277.0,True,regular,,81138.0,Sokol Cikalleshi,,,,
11450000,,,,,84,,,7,,,substitution,,121935089.0,False,regular,,,,False,,,
11450000,,,,,83,,,8,,,substitution,,121935081.0,True,regular,,,,False,,,
11450000,,,,,80,,,11,,,card,,120847824.0,False,red,Violent conduct,881213.0,Okan Erdoğan,,,Okan Erdoğan,False
11450000,,,,,80,,,11,,,card,,120847819.0,True,red,Violent conduct,787949.0,Adil Demirbağ,,,Adil Demirbağ,False
11450000,,,,,80,,,11,,,card,,120847818.0,True,yellow,Argument,845313.0,Kahraman Demirtaş,,,Kahraman Demirtaş,False
11450000,,,,,80,,,11,,,card,,120847820.0,False,yellow,Argument,831407.0,Florian Loshaj,,,Florian Loshaj,False
11450000,,,,,76,,,15,,,substitution,,121935054.0,False,regular,,,,False,,,
11450000,,,,,75,,,16,,,card,,120847805.0,False,yellow,Time wasting,135689.0,İbrahim Yilmaz,,,İbrahim Yilmaz,False
11450000,,,,,73,,,18,,,card,,120847798.0,False,yellowRed,Foul,190815.0,Ali Yaşar,,,Ali Yaşar,False
11450000,,,,,63,,,28,,,card,,120847757.0,False,yellow,Argument,840639.0,Mehmet Yeşil,,,Mehmet Yeşil,False
11450000,,,,,60,,,31,,,card,,120847749.0,False,yellow,Foul,190815.0,Ali Yaşar,,,Ali Yaşar,False
11450000,,,,,58,,,33,,,card,,120847744.0,True,yellow,Argument,81138.0,Sokol Cikalleshi,,,Sokol Cikalleshi,False
11450000,,,,,57,,,34,,,substitution,,121934934.0,True,regular,,,,False,,,
11450000,,,,,57,,,34,,,substitution,,121934933.0,True,regular,,,,False,,,
11450000,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
11450000,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,3.0,,
11450000,,,,,42,,,4,,,card,,120847638.0,True,yellow,Foul,603902.0,Ahmet Oğuz,,,Ahmet Oğuz,False
11450000,,0.0,1.0,,6,,,40,,,goal,,171210861.0,False,regular,,135689.0,İbrahim Yilmaz,,,,
11450000,,,,,-5,,,6,,,card,,120847894.0,True,yellow,Argument,,,,,Aleksandar Stanojevic,False
