match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_penaltyConceded,stat_dispossessed,stat_wasFouled,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_bigChanceCreated,stat_penaltyWon
11452945,home,Al-Okhdood,Ahmed Mostafa,,,ahmed-mostafa,A. Mostafa,M,14,173.0,67,M,873558,EUR,877392000,F,14,14,False,19.0,15.0,1.0,,0.0,6.0,6.0,9.0,14.0,1.0,2.0,3.0,,4.0,,,,,83.0,33.0,7.0,9.0,2,,1.0,,,1.0,,,,,1.0,2.0,1.0,1.0,,,2.0,1.0,4.0,,,,,,,,,
11452945,home,Al-Okhdood,Mohammed Al Jahif,Mohammed Al Jahif,,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,1521471,EUR,912297600,M,21,21,True,4.0,4.0,,,0.0,,,4.0,4.0,,1.0,,,,,,,,21.0,6.0,6.3,2.0,0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
11452945,home,Al-Okhdood,Saleh Al-Harthi,Saleh Al-Harthi,,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,1182099,EUR,808012800,M,7,7,True,10.0,7.0,2.0,1.0,0.0,2.0,2.0,5.0,8.0,,,2.0,,1.0,,,,,21.0,16.0,7.0,3.0,1,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
11452945,home,Al-Okhdood,Hamed Al-Mansour,,,hamed-al-mansour,H. Al-Mansour,D,,172.0,357,M,818578,EUR,737769600,D,20,20,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,,1.0,,,,,16.0,6.0,6.2,1.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11452945,home,Al-Okhdood,Abdulaziz Al Hatila,Abdulaziz Al Hatila,,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,1521660,EUR,895363200,M,12,12,True,2.0,2.0,,,0.0,,,2.0,2.0,,2.0,2.0,,,,,,,16.0,8.0,6.6,3.0,0,,,3.0,2.0,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,
11452945,home,Al-Okhdood,Hussein Shaian,,,hussain-abdoh-al-shaian,H. Shaian,G,,190.0,4,M,791429,EUR,611884800,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452945,home,Al-Okhdood,Abdulrahman Al-Rio,Abdulrahman,Al-Rio,abdulrahman-khalid-al-rio,A. K. Al Rio,D,26,185.0,5,M,828445,EUR,768960000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452945,home,Al-Okhdood,Sharaf Al Salim,Sharaf Al Salim,,sharaf-al-salim,S. A. Salim,M,17,,5,M,1521663,EUR,934761600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452945,away,Al-Fateh,Jacob Rinne,,,jacob-rinne,J. Rinne,G,35,188.0,92,M,289025,EUR,740534400,G,1,1,False,31.0,27.0,5.0,2.0,0.0,27.0,30.0,,1.0,,,,,3.0,,1.0,,1.0,90.0,36.0,6.6,4.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,
11452945,away,Al-Fateh,Ali Alzubaidi,,,ali-alzubaidi,A. Alzubaidi,D,2,177.0,7,M,160903,EUR,726105600,D,2,2,False,44.0,42.0,2.0,1.0,0.0,37.0,38.0,5.0,6.0,1.0,4.0,2.0,2.0,7.0,,,,,90.0,61.0,6.6,4.0,0,,,,,3.0,2.0,1.0,1.0,,,2.0,,1.0,,,,,1.0,,,,,,,,,
11452945,away,Al-Fateh,Qasim Lajami,,,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,False,55.0,47.0,8.0,4.0,0.0,37.0,41.0,10.0,15.0,,,3.0,,5.0,,,,,85.0,64.0,6.8,9.0,0,,1.0,,,1.0,3.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,
11452945,away,Al-Fateh,Jason Denayer,,,jason-denayer,J. Denayer,D,,184.0,657,M,352664,EUR,804297600,D,64,64,False,68.0,66.0,1.0,1.0,0.0,58.0,59.0,8.0,9.0,3.0,4.0,3.0,,3.0,,,,,90.0,73.0,6.8,2.0,1,,,,,4.0,,,,1.0,,3.0,,,,,,,,,1.0,,,,,,,
11452945,away,Al-Fateh,Abdullah Al Yousif,,,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,892897,EUR,878083200,D,23,23,False,61.0,48.0,5.0,3.0,0.0,36.0,42.0,12.0,21.0,,4.0,5.0,,4.0,,,,,90.0,92.0,7.1,20.0,0,,2.0,2.0,1.0,3.0,2.0,4.0,4.0,,,3.0,,,,,,,1.0,,,,,,,,,
11452945,away,Al-Fateh,Sofiane Bendebka,,,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,70.0,64.0,5.0,4.0,0.0,43.0,45.0,21.0,26.0,1.0,5.0,5.0,1.0,8.0,,,,,90.0,86.0,7.0,8.0,0,,1.0,1.0,,1.0,4.0,,,3.0,,,,,,,4.0,,,,,,,,,,,
11452945,away,Al-Fateh,Mohammed Petros,,,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,6,6,False,50.0,47.0,1.0,,0.0,39.0,40.0,8.0,10.0,,5.0,5.0,1.0,4.0,,,,,85.0,63.0,6.8,5.0,1,,,2.0,,1.0,,1.0,,2.0,,,1.0,1.0,,,4.0,,,,,,,,,1.0,,
11452945,away,Al-Fateh,Mourad Batna,,,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800,M,11,11,False,36.0,32.0,2.0,,0.0,14.0,14.0,18.0,25.0,,5.0,6.0,2.0,6.0,,,,,90.0,54.0,8.0,11.0,3,True,3.0,1.0,,1.0,,4.0,3.0,2.0,1.0,,,1.0,,,2.0,1.0,2.0,,2.0,1.0,,,,,,
11452945,away,Al-Fateh,Lucas Zelarayán,Lucas,Zelarayán,lucas-zelarayan,L. Zelarayán,M,10,172.0,1289,M,249061,EUR,708998400,M,10,10,False,30.0,22.0,6.0,4.0,1.0,6.0,7.0,17.0,26.0,,2.0,3.0,,3.0,,,,,89.0,39.0,8.1,12.0,1,,3.0,,,,,,,1.0,3.0,,,,,1.0,3.0,,,1.0,1.0,,,,,,1.0,1.0
11452945,away,Al-Fateh,Cristian Tello,,,cristian-tello,C. Tello,M,,178.0,644,M,114157,EUR,681868800,M,37,37,False,37.0,28.0,4.0,4.0,1.0,16.0,20.0,12.0,17.0,,5.0,4.0,,2.0,,,,,89.0,53.0,8.7,16.0,3,,,6.0,3.0,,,1.0,1.0,,1.0,,,,,2.0,,,2.0,,3.0,2.0,,,,,,
11452945,away,Al-Fateh,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,893307,EUR,958262400,F,9,9,False,9.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,7.0,,3.0,1.0,1.0,1.0,,,,,64.0,17.0,6.7,4.0,1,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,
11452945,away,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,True,24.0,24.0,1.0,1.0,0.0,17.0,17.0,7.0,7.0,,3.0,,1.0,1.0,,,,,26.0,28.0,6.4,3.0,0,,,,,1.0,,,,1.0,,,,,,1.0,,,2.0,,,,,,,,,
11452945,away,Al-Fateh,Fahd Mohammed Al-Harbi,,,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182.0,14,M,974013,EUR,856828800,D,5,5,True,11.0,8.0,2.0,,0.0,6.0,7.0,2.0,4.0,,,,,,,,,,14.0,12.0,6.5,3.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11452945,away,Al-Fateh,Abbas Sadiq Alhassan,Abbas Sadiq Alhassan,,abbas-sadiq-alhassan,A. S. Alhassan,M,6,174.0,52,M,1096520,EUR,1079222400,M,66,66,True,12.0,11.0,,,0.0,7.0,7.0,4.0,5.0,,2.0,1.0,,2.0,,,,,14.0,17.0,6.6,3.0,1,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,
11452945,away,Al-Fateh,Hassan Al Salis,Hassan Al Salis,,hassan-al-salis,H. A. Salis,M,9,181.0,9,M,1066589,EUR,962755200,F,99,99,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11452945,away,Al-Fateh,Ali Al Masoud,Ali Al Masoud,,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000,F,29,29,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,3.0,,1.0,0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11452945,away,Al-Fateh,Mustafa Malaika,,,mustafa-malaika,M. Malaika,G,1,184.0,41,M,818855,EUR,516931200,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452945,away,Al-Fateh,Mohammed Al Saeed,,,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452945,away,Al-Fateh,Saeed Baattia,Saeed Baattia,,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452945,away,Al-Fateh,Tawfiq Buhumaid,,,tawfiq-buhumaid,T. Buhumaid,D,25,179.0,6,M,871425,EUR,562464000,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
