match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_fouls,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_wonContest,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_errorLeadToAGoal,stat_errorLeadToAShot
14025155,home,Bournemouth,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194.0,8562,M,dj.petrovic12,882604,EUR,939340800,G,1,1,False,22.0,19.0,6.0,3.0,0.0,16.0,18.0,3.0,4.0,1.0,6.0,2.0,3.0,90.0,29.0,7.3,3.0,0.0001793,37.456477694704,5.0,16.299730715905,0.7844,0,0.3316,0.04,0.0,-0.09,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025155,home,Bournemouth,Álex Jiménez,alex-jimenez,A. Jiménez,D,20,177.0,3553,M,,1184308,EUR,1115510400,D,20,20,False,37.0,32.0,4.0,3.0,0.0,15.0,15.0,17.0,22.0,,4.0,,,86.0,67.0,6.9,16.0,0.0215191,285.62119361579,19.0,136.73289076116,,0,,0.22,0.11,-0.09,,Alejandro Jiménez,,2.0,6.0,7.0,1.0,3.0,2.0,1.0,5.0,4.0,1.0,2.0,30.489023773585,138.41719320877,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14025155,home,Bournemouth,James Hill,james-hill,J. Hill,D,23,184.0,554,M,,1156586,EUR,1010620800,D,23,23,False,48.0,40.0,10.0,5.0,1.0,26.0,29.0,14.0,19.0,9.0,6.0,,,90.0,71.0,7.1,16.0,0.0592484,72.901305599817,11.0,27.229910123099,,0,,0.24,0.03,-0.04,,,,,5.0,4.0,,,,,1.0,,1.0,1.0,,,,1.0,5.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
14025155,home,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184.0,5596,M,,830659,EUR,863222400,D,5,5,False,55.0,44.0,9.0,4.0,0.0,24.0,26.0,20.0,29.0,5.0,6.0,,,90.0,70.0,6.8,16.0,0.247468,179.73759902678,18.0,77.190125619734,,2,,0.27,0.11,-0.1,,,,,4.0,2.0,1.0,1.0,,,1.0,,2.0,,23.319127479794,72.645870728844,3.0,1.0,2.0,1.0,,,1.0,1.0,1.0,0.2369,0.0542,0.1,,,,,,,,,,,,,,,
14025155,home,Bournemouth,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176.0,1506,M,,999028,EUR,1006214400,D,3,3,False,35.0,34.0,2.0,1.0,0.0,19.0,20.0,15.0,15.0,4.0,6.0,,,90.0,61.0,6.0,11.0,0.0113061,189.51506072884,16.0,128.55015591484,,0,,-0.07,0.08,-0.15,,,,3.0,9.0,2.0,,3.0,4.0,,,,1.0,,36.049056281387,78.40045318422,2.0,,2.0,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,
14025155,home,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175.0,895,M,,548188,EUR,854928000,M,4,4,False,48.0,37.0,7.0,3.0,0.0,12.0,13.0,25.0,35.0,2.0,9.0,,,90.0,70.0,7.1,20.0,0.204817,128.11036186902,15.0,67.426767738448,,0,,0.39,0.12,-0.03,,,,9.0,3.0,4.0,,,,,2.0,1.0,3.0,2.0,22.312008056286,47.385093225474,2.0,2.0,3.0,,2.0,,,,,,,,,True,3.0,,,,,,,,,,,,
14025155,home,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178.0,2382,M,,1104986,EUR,1061424000,M,8,8,False,57.0,48.0,6.0,3.0,0.0,25.0,26.0,23.0,31.0,1.0,7.0,,,90.0,71.0,6.7,13.0,0.0106006,262.00268472207,27.0,108.87058927946,,3,,-0.09,0.5,0.32,,Alex Scott,,1.0,4.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,29.372119645314,72.828341438072,3.0,1.0,2.0,,2.0,,,1.0,1.0,0.153,0.0262,-0.52,,,,1.0,,,,,,,,,,,
14025155,home,Bournemouth,Rayan,rayan,Rayan,M,37,185.0,28567,M,,1464966,EUR,1154563200,M,37,37,False,26.0,21.0,2.0,2.0,0.0,6.0,6.0,15.0,20.0,,2.0,,,87.0,43.0,7.9,12.0,0.0157134,238.57161407141,17.0,81.136478446164,,3,,-0.08,0.32,-0.06,,Rayan,,2.0,5.0,7.0,1.0,1.0,3.0,,,,2.0,2.0,29.242822605445,121.26862703683,6.0,1.0,1.0,4.0,,,,1.0,1.0,0.1642,0.6604,0.5,1.0,,,1.0,1.0,1.0,,,,,,,,,
14025155,home,Bournemouth,Eli Junior Kroupi,eli-junior-kroupi,E. J. Kroupi,F,22,179.0,7447,M,,1426228,EUR,1151020800,M,22,22,False,19.0,17.0,,,0.0,10.0,11.0,7.0,8.0,1.0,4.0,,,65.0,30.0,6.5,6.0,0.0160348,43.938516078604,6.0,20.20021822565,,4,,0.09,0.08,0.15,,,,1.0,4.0,2.0,,,1.0,,,,3.0,,,,,1.0,3.0,1.0,,1.0,,1.0,2.0,0.6426,0.0427,-0.46,1.0,,,1.0,,,1.0,1.0,,,,,,,
14025155,home,Bournemouth,Amine Adli,amine-adli,A. Adli,F,21,174.0,17519,M,amine_ad10,991478,EUR,957916800,M,21,21,False,39.0,30.0,1.0,1.0,0.0,14.0,16.0,16.0,23.0,,3.0,,,90.0,58.0,8.1,19.0,0.855994,144.57228223191,13.0,83.096295598338,,1,,0.89,0.29,-0.04,,,,8.0,3.0,7.0,,,,,1.0,1.0,2.0,2.0,23.701067501511,71.466418817119,4.0,4.0,3.0,4.0,1.0,,,1.0,,0.0557,,-0.22,,,,,,,,2.0,,,,,,,
