match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_fouls,stat_totalOffside,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_punches,stat_hitWoodwork,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals
12448367,home,FC Groningen,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,37.0,16.0,25.0,6.0,0.0,10.0,13.0,6.0,24.0,2.0,2.0,1.0,2.0,1.0,1.0,10.0,1.0,1.0,2.0,2.0,90.0,46.0,6.4,22.0,0.0188982,0,-0.1774,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448367,home,FC Groningen,Leandro Bacuna,leandro-bacuna,L. Bacuna,D,8,187,435,M,74545,EUR,682732800,D,7,7,False,43.0,36.0,7.0,5.0,0.0,18.0,18.0,18.0,30.0,4.0,2.0,1.0,1.0,,4.0,4.0,,,,,90.0,72.0,7.2,17.0,0.0662679,2,,True,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0351,1.0,,,,,,,,,,,,,,,,
12448367,home,FC Groningen,Thijmen Blokzijl,thijmen-blokzijl,T. Blokzijl,D,3,181,296,M,1121401,EUR,1109289600,D,3,3,False,67.0,58.0,5.0,,0.0,46.0,47.0,12.0,20.0,,2.0,,,,1.0,3.0,,,,,90.0,73.0,6.9,9.0,0.00796148,0,,,,,,2.0,1.0,1.0,,,,,Thijmen Blokzijl,,1.0,,,,,,,,,,,,,
12448367,home,FC Groningen,Finn Stam,finn-stam,F. Stam,D,3,188,79,M,1125984,EUR,1050192000,D,22,22,False,60.0,45.0,10.0,1.0,0.0,36.0,46.0,9.0,15.0,8.0,2.0,2.0,,,6.0,3.0,,1.0,,,90.0,78.0,6.4,17.0,0.00432552,0,,,1.0,5.0,,2.0,2.0,,,,,,Finn Stam,,1.0,1.0,,,,,,,,,,,,
12448367,home,FC Groningen,Wouter Prins,wouter-prins,W. Prins,D,2,173,77,M,1481249,EUR,1076025600,D,2,2,False,14.0,9.0,4.0,,0.0,6.0,7.0,3.0,10.0,4.0,5.0,1.0,,,2.0,1.0,,2.0,,,79.0,35.0,6.6,13.0,0.00268596,0,,,3.0,2.0,,1.0,,2.0,2.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,
12448367,home,FC Groningen,Jorg Schreuders,jorg-schreuders,J. Schreuders,M,14,177,234,M,1424404,EUR,1094688000,M,14,14,False,19.0,18.0,2.0,2.0,0.0,5.0,5.0,13.0,14.0,4.0,3.0,1.0,,,,,,2.0,,,65.0,25.0,6.7,3.0,0.0172466,0,,,,2.0,,,,1.0,1.0,2.0,,,Jorg Schreuders,,,1.0,1.0,,,,,,,,,,,
12448367,home,FC Groningen,Stije Resink,stije-resink,S. Resink,M,6,186,608,M,1090328,EUR,1053993600,M,6,6,False,26.0,21.0,3.0,,0.0,13.0,14.0,9.0,13.0,4.0,2.0,1.0,2.0,,1.0,3.0,,,,,45.0,37.0,6.5,9.0,0.0288644,0,,,1.0,,,,2.0,2.0,1.0,1.0,,1.0,Stije Resink,,,1.0,,1.0,,,,,,,,,,
12448367,home,FC Groningen,Johan Hove,johan-hove,J. Hove,M,8,177,335,M,839953,EUR,968284800,M,8,8,False,25.0,22.0,3.0,2.0,0.0,9.0,10.0,13.0,16.0,5.0,,2.0,,,1.0,2.0,,,,,90.0,35.0,6.3,7.0,0.0264905,1,,,1.0,1.0,,,,,,2.0,0.0549,,,,,1.0,,,1.0,1.0,,,,,,,,
12448367,home,FC Groningen,Luciano Valente,luciano-valente,L. Valente,M,10,189,1455,M,1121400,EUR,1065225600,M,10,10,False,23.0,17.0,2.0,1.0,0.0,9.0,11.0,8.0,12.0,4.0,5.0,,4.0,1.0,2.0,5.0,,2.0,,,79.0,47.0,7.1,11.0,0.0114052,2,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.052,,Luciano Valente,,1.0,,,,,,1.0,0.1204,,,,,,
12448367,home,FC Groningen,Romano Postema,romano-postema,R. Postema,F,9,175,255,M,992569,EUR,1013040000,F,29,29,False,14.0,11.0,1.0,1.0,0.0,3.0,4.0,8.0,11.0,6.0,1.0,,2.0,,,,,,,,65.0,20.0,6.5,7.0,0.0238219,1,,,1.0,3.0,,,,,,1.0,0.0204,,,,1.0,1.0,1.0,,,1.0,,,,,,,,
