match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_penaltyConceded,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_hitWoodwork,stat_unsuccessfulTouch,stat_wasFouled,captain,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_totalOffside,stat_penaltyWon,stat_penaltyMiss
12421149,home,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193,1240,M,10406,EUR,573609600,G,22,22,False,31.0,25.0,13.0,9.0,0.0,21.0,24.0,4.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,37.0,7.7,6.0,0.00277186,0,0.8519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421149,home,Club Brugge KV,Joaquin Seys,joaquin-seys,J. Seys,D,65,178,1482,M,1395881,EUR,1111968000,D,65,65,False,36.0,32.0,2.0,2.0,0.0,14.0,14.0,19.0,24.0,2.0,,,,,,,,89.0,58.0,7.4,10.0,0.174182,0,,,,2.0,1.0,5.0,8.0,3.0,1.0,1.0,1.0,7.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12421149,home,Club Brugge KV,Joel Ordóñez,joel-ordonez,J. Ordóñez,D,4,188,4924,M,1187275,EUR,1082505600,D,4,4,False,56.0,51.0,5.0,4.0,0.0,33.0,34.0,18.0,22.0,4.0,,,,,,,,90.0,64.0,6.7,5.0,0.0108764,1,,,,,,7.0,2.0,,,,,1.0,1.0,2.0,,2.0,1.0,3.0,1.0,3.0,1.0,0.2338,,,,,,,,,,,,,,,,
12421149,home,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,67.0,57.0,10.0,4.0,0.0,42.0,47.0,15.0,20.0,3.0,,,,,,,,90.0,79.0,7.9,10.0,0.00856034,1,,,,,,1.0,4.0,,,,1.0,1.0,1.0,,,1.0,3.0,,,4.0,,0.1424,1.0,1.0,1.0,0.9,,,,,,,,,,,,
12421149,home,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183,4477,M,997152,EUR,977443200,D,55,55,False,40.0,34.0,6.0,3.0,0.0,15.0,17.0,21.0,31.0,5.0,,,,,,,,90.0,69.0,8.2,13.0,0.817762,2,,,,8.0,2.0,2.0,6.0,,,,1.0,5.0,4.0,1.0,3.0,,1.0,1.0,2.0,1.0,,0.1161,,,,,1.0,,,,,,,,,,,
12421149,home,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,False,35.0,31.0,1.0,,0.0,16.0,17.0,15.0,19.0,5.0,,,,,,,,90.0,46.0,6.9,7.0,0.0149869,2,,,,1.0,,3.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,2.0,1.0,,0.1884,,,,,,1.0,1.0,,,,,,,,,
12421149,home,Club Brugge KV,Ardon Jashari,ardon-jashari,A. Jashari,M,30,180,4830,M,1034082,EUR,1027987200,M,30,30,False,46.0,41.0,2.0,1.0,0.0,24.0,26.0,17.0,20.0,2.0,,,,,,,,90.0,53.0,7.1,5.0,0.0192603,2,,,,,,2.0,1.0,,,,2.0,,,1.0,,1.0,,,1.0,,,0.0896,1.0,,,0.1655,,,,1.0,,,,,,,,
12421149,home,Club Brugge KV,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,175,12536,M,1142675,EUR,1115596800,M,68,68,False,17.0,12.0,1.0,1.0,0.0,6.0,6.0,9.0,17.0,3.0,,,,,,,,75.0,29.0,7.0,10.0,0.167104,1,,,,6.0,3.0,2.0,1.0,1.0,,,1.0,1.0,,,3.0,,,1.0,,,,0.0632,1.0,,,0.2764,,,1.0,,,,,,,,,
12421149,home,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,43.0,39.0,5.0,5.0,1.0,13.0,14.0,26.0,30.0,5.0,,,,,,,,90.0,53.0,8.3,5.0,0.245372,1,,,,1.0,,,3.0,,1.0,1.0,1.0,,,,5.0,,,,1.0,,,0.127,,,,,1.0,,,2.0,True,,,,,,,
12421149,home,Club Brugge KV,Christos Tzolis,tzolis-christos,C. Tzolis,M,8,180,9518,M,1031259,EUR,1012348800,M,8,8,False,37.0,25.0,3.0,2.0,1.0,9.0,13.0,17.0,26.0,5.0,,,,,,,,87.0,62.0,7.6,18.0,0.22266,6,,,,2.0,1.0,5.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,,2.0,1.0,,,4.0,,,0.8488,1.0,,,0.5564,,,1.0,1.0,,absolute_christostzolis,1.0,1.0,,,,
