match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,stat_dispossessed,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,captain,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed
10913444,away,Al Raed,Yahya Sunbul,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,958020,EUR,884131200,D,45,45,False,41.0,29.0,6.0,2.0,11.0,15.0,18.0,29.0,2.0,17.0,4.0,,5.0,,,,,,90.0,81.0,7.3,21.0,0,,,,3.0,2.0,1.0,,,1.0,,7.0,2.0,,3.0,,3.0,3.0,1.0,1.0,,,,,,,,,,
10913444,away,Al Raed,Abdullah Al-Fahad,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400,D,19,19,False,31.0,27.0,3.0,1.0,20.0,23.0,7.0,9.0,,,1.0,,,,,,,,90.0,35.0,6.1,5.0,0,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,True,,,,
10913444,away,Al Raed,Pablo Santos,pablo-santos,P. Santos,D,27,185.0,62,M,874392,EUR,700876800,D,28,28,False,47.0,40.0,8.0,4.0,32.0,35.0,8.0,12.0,1.0,4.0,8.0,,1.0,,,,,,90.0,61.0,7.1,9.0,0,,,,2.0,1.0,4.0,1.0,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10913444,away,Al Raed,Awdh Faraj,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,D,27,27,False,37.0,30.0,3.0,1.0,20.0,21.0,10.0,16.0,1.0,5.0,8.0,,1.0,,,,,,90.0,55.0,6.5,13.0,0,,,1.0,4.0,1.0,,,1.0,2.0,2.0,,,,,,3.0,3.0,,,,,,,,,,,,
10913444,away,Al Raed,Mohamed Fouzair,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,893191,EUR,693532800,M,10,10,False,29.0,22.0,3.0,1.0,3.0,4.0,19.0,32.0,1.0,8.0,2.0,,2.0,,,,,,90.0,61.0,7.0,25.0,2,,,,13.0,2.0,1.0,,1.0,5.0,5.0,3.0,1.0,,7.0,,6.0,2.0,2.0,2.0,,1.0,,,,,,2.0,1.0,
10913444,away,Al Raed,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,False,41.0,35.0,3.0,2.0,14.0,16.0,21.0,26.0,,,6.0,,,,,,,,90.0,44.0,6.5,7.0,0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
10913444,away,Al Raed,Sultan Farhan,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600,M,44,44,False,45.0,44.0,8.0,8.0,26.0,27.0,18.0,18.0,,5.0,8.0,,1.0,,,,,,90.0,56.0,7.0,4.0,0,,,,3.0,2.0,1.0,,1.0,2.0,,2.0,,,,,3.0,2.0,,,,,,,,,,,,
10913444,away,Al Raed,Alexandru Mitriță,alexandru-mitrita,A. Mitriță,F,20,167.0,1639,M,179639,EUR,792201600,M,82,82,False,27.0,19.0,3.0,1.0,3.0,4.0,17.0,26.0,,7.0,3.0,,4.0,,,,,,90.0,45.0,7.3,15.0,3,,,,2.0,,,,,1.0,1.0,,,,3.0,1.0,3.0,3.0,1.0,2.0,,,1.0,,1.0,,,2.0,1.0,1.0
10913444,away,Al Raed,Júlio Tavares,julio-tavares,J. Tavares,F,11,187.0,109,M,218652,EUR,595900800,F,17,17,False,21.0,14.0,1.0,,6.0,6.0,8.0,15.0,4.0,4.0,2.0,,,,,,,,90.0,26.0,6.9,8.0,2,,,2.0,3.0,,1.0,,,,1.0,,,,,,1.0,,2.0,,1.0,2.0,,,,,1.0,1.0,,1.0
10913444,away,Al Raed,Karim El Berkaoui,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,919719,EUR,818812800,F,11,11,False,26.0,18.0,2.0,1.0,5.0,8.0,13.0,18.0,2.0,3.0,5.0,,1.0,,,,,,79.0,35.0,6.5,13.0,1,,,3.0,8.0,2.0,,,,2.0,,,,,,,1.0,,1.0,2.0,,,,,1.0,,1.0,,,
10913444,away,Al Raed,Damjan Đoković,damjan-dokovic,D. Djoković,M,88,188.0,128,M,108740,EUR,640396800,M,88,88,True,5.0,3.0,2.0,,3.0,3.0,,2.0,,,2.0,,,,,,,,11.0,5.0,6.4,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913444,away,Al Raed,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913444,away,Al Raed,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177.0,13,M,846889,EUR,808531200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913444,away,Al Raed,Mubarak Al-Rajeh,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,1429814,EUR,1059696000,D,94,94,True,,,,,,,,,,,,,,,,,,,,,,,0,Mubarak Abdul Rahman Al Rajeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913444,away,Al Raed,Khalid Al-Khathlan,khalid-al-khathlan,K. Al-Khathlan,D,4,178.0,2,M,974145,EUR,805939200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913444,away,Al Raed,Naif Hazzazi,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913444,away,Al Raed,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913444,away,Al Raed,Raed Al-Ghamdi,raed-al-ghamdi,R. Al-Ghamdi,F,,176.0,15,M,795468,EUR,768182400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913444,away,Al Raed,Rakan Al-Dosari,rakan-al-dosari,R. Aldosari,F,99,172.0,8,M,1194407,EUR,1012089600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,Rakan Aldosari,,,,,,,,,,,,,,,,,,,,,,,,,,,,
