match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_aerialWon,stat_errorLeadToAShot,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_fouls,stat_goals,captain,stat_blockedScoringAttempt,stat_goodHighClaim,stat_errorLeadToAGoal,stat_totalOffside
10382040,home,FC Twente,Manfred Ugalde,manfred-ugalde,M. Ugalde,F,9,171,2754,M,993560,EUR,1022284800,F,27,27,False,14.0,11.0,1.0,1.0,4.0,5.0,7.0,9.0,1.0,3.0,,,,,90.0,29.0,6.7,7.0,1,,,13.0,6.0,,,,,,1.0,2.0,,,10.0,,1.0,1.0,1.0,,,3.0,,,3.0,,,,,,,,,
10382040,home,FC Twente,Wout Brama,wout-brama,W. Brama,M,6,176,15,,9895,EUR,524966400,M,6,6,True,16.0,14.0,1.0,,6.0,6.0,8.0,10.0,,4.0,,,,,30.0,18.0,6.7,2.0,0,,,1.0,1.0,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,
10382040,home,FC Twente,Václav Černý,vaclav-cerny,V. Černý,M,18,182,3495,M,280631,EUR,877046400,F,7,7,True,14.0,10.0,,,5.0,6.0,5.0,9.0,,2.0,,,,,30.0,25.0,8.3,8.0,2,1.0,,6.0,4.0,3.0,2.0,,,,,,1.0,,2.0,1.0,,1.0,1.0,,,1.0,,,1.0,,2.0,1.0,2.0,,,,,
10382040,home,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,F,11,11,True,10.0,7.0,3.0,2.0,3.0,3.0,4.0,7.0,,,,,,,20.0,11.0,6.6,3.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10382040,home,FC Twente,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,961684,EUR,1011312000,D,17,17,True,15.0,12.0,1.0,,5.0,6.0,7.0,10.0,1.0,2.0,,,,,20.0,24.0,6.7,7.0,0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
10382040,home,FC Twente,Luca Everink,luca-everink,L. Everink,D,36,179,80,M,1014260,EUR,981676800,D,24,24,True,3.0,2.0,,,1.0,1.0,1.0,3.0,1.0,,,,,,11.0,8.0,6.3,3.0,0,1.0,,3.0,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,
10382040,home,FC Twente,Issam El Maach,issam-el-maach,I. E. Maach,G,16,187,445,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382040,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382040,home,FC Twente,Jaïr Haakmat,jair-haakmat,J. Haakmat,D,43,190,7,M,1183535,EUR,1062028800,D,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382040,home,FC Twente,Thijs van Leeuwen,thijs-van-leeuwen,T. v. Leeuwen,M,10,175,37,M,1048428,EUR,995155200,F,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382040,home,FC Twente,Casper Staring,casper-staring,C. Staring,M,6,186,53,M,1048427,EUR,980985600,M,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382040,away,Excelsior,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,False,42.0,25.0,27.0,10.0,21.0,26.0,4.0,16.0,,9.0,1.0,2.0,1.0,1.0,90.0,52.0,5.7,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10382040,away,Excelsior,Siebe Horemans,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,42.0,26.0,10.0,6.0,19.0,24.0,7.0,20.0,4.0,10.0,,,,,90.0,84.0,6.5,24.0,1,2.0,,4.0,6.0,3.0,2.0,,,4.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,2.0,,,,,,1.0,,,,,,
10382040,away,Excelsior,Sven Nieuwpoort,sven-nieuwpoort,S. Nieuwpoort,D,16,184,8,M,97412,EUR,734659200,D,16,16,False,41.0,35.0,4.0,2.0,32.0,36.0,3.0,5.0,3.0,4.0,,,,,90.0,48.0,6.1,6.0,0,,,2.0,1.0,,,,,2.0,,,,,1.0,,,,,Sven,Nieuwpoort,1.0,,,,,,1.0,,,,,,
10382040,away,Excelsior,Redouan El Yaakoubi,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182,100,M,887617,EUR,822528000,D,4,4,False,53.0,35.0,12.0,5.0,27.0,37.0,8.0,16.0,4.0,4.0,,,,,90.0,66.0,6.2,21.0,0,,,1.0,14.0,,,,,1.0,2.0,,,,1.0,,,4.0,3.0,,,10.0,,,,,,,,True,,,1.0,
10382040,away,Excelsior,Nathan Tjoe-A-On,tjoe-a-on-nathan,N. Tjoe-A-On,M,24,182,7235,M,992651,EUR,1008979200,D,28,28,False,26.0,21.0,6.0,4.0,16.0,19.0,5.0,7.0,,2.0,,,,,80.0,46.0,6.2,10.0,0,,,4.0,2.0,2.0,1.0,,,3.0,1.0,,,nathantjoeaon,,1.0,,1.0,,,,,,,,,,2.0,,,,,,
10382040,away,Excelsior,Joshua Eijgenraam,joshua-eijgenraam,J. Eijgenraam,M,20,180,30,M,1090204,EUR,1013990400,M,6,6,False,20.0,14.0,3.0,,9.0,12.0,5.0,8.0,,3.0,,,,,60.0,31.0,6.4,7.0,1,,,3.0,2.0,,,,,3.0,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,
10382040,away,Excelsior,Yassin Ayoub,yassin-ayoub,Y. Ayoub,M,,175,165,M,151894,EUR,762912000,M,21,21,False,34.0,28.0,3.0,1.0,15.0,17.0,14.0,18.0,,8.0,,,,,71.0,49.0,6.9,8.0,0,1.0,1.0,4.0,8.0,1.0,1.0,,,,1.0,2.0,1.0,,,1.0,,4.0,2.0,,,1.0,,,1.0,,,2.0,,,,,,
10382040,away,Excelsior,Julian Baas,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,33,33,False,21.0,16.0,,,10.0,11.0,7.0,13.0,,1.0,,,,,90.0,39.0,6.3,13.0,1,3.0,1.0,6.0,3.0,,,,1.0,,5.0,1.0,1.0,,2.0,3.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,
10382040,away,Excelsior,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,24,174,248,M,916947,EUR,1008633600,M,8,8,False,32.0,24.0,3.0,3.0,11.0,11.0,13.0,21.0,,4.0,,,,,80.0,44.0,6.2,15.0,0,,,5.0,2.0,2.0,2.0,,,,2.0,,,,1.0,,,,,,,,,,4.0,,,,,,,,,
10382040,away,Excelsior,Couhaib Driouech,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,M,14,14,False,22.0,14.0,3.0,,6.0,9.0,9.0,16.0,,5.0,,,,,90.0,44.0,6.7,15.0,1,3.0,1.0,4.0,4.0,2.0,1.0,,,2.0,4.0,,3.0,,2.0,1.0,,3.0,2.0,,,,,,,,,1.0,,,1.0,,,2.0
10382040,away,Excelsior,Reda Kharchouch,reda-kharchouch,R. Kharchouch,F,99,192,100,M,907909,EUR,809481600,F,9,9,False,14.0,9.0,,,3.0,3.0,6.0,11.0,1.0,5.0,,,,,60.0,25.0,6.6,10.0,2,,,2.0,4.0,1.0,,,,,3.0,,1.0,,,,,1.0,1.0,,,3.0,,,1.0,,,,,,2.0,,,2.0
10382040,away,Excelsior,Adrian Fein,adrian-fein,A. Fein,M,29,187,138,M,855846,EUR,921715200,M,5,5,True,25.0,20.0,4.0,2.0,10.0,11.0,10.0,14.0,1.0,3.0,,,,,30.0,27.0,6.9,5.0,0,,,,1.0,,,,,,,,1.0,,,,,1.0,,Adrian,Fein,,,,,1.0,,,,,,,,
10382040,away,Excelsior,Mike van Duinen,mike-van-duinen,M. v. Duinen,F,29,183,39,M,150494,EUR,689385600,F,29,29,True,7.0,5.0,,,3.0,4.0,2.0,3.0,,,,,,,30.0,13.0,6.6,5.0,2,,,2.0,3.0,,,,,,2.0,,,,1.0,,1.0,,,Mike,van Duinen,3.0,,,1.0,,,,,,1.0,,,
10382040,away,Excelsior,Jacky Donkor,jacky-donkor,J. Donkor,M,30,176,68,M,989128,EUR,910828800,F,11,11,True,9.0,6.0,1.0,1.0,2.0,3.0,5.0,7.0,,2.0,,,,,19.0,15.0,6.7,4.0,0,1.0,1.0,2.0,1.0,1.0,,,,2.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,
10382040,away,Excelsior,Nathan Markelo,nathan-markelo,N. Markelo,M,24,182,73,M,920489,EUR,915667200,D,24,24,True,10.0,8.0,1.0,,6.0,7.0,2.0,3.0,1.0,1.0,,,,,10.0,17.0,6.3,4.0,0,,,1.0,3.0,,,,,,2.0,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
10382040,away,Excelsior,Raphaël Eyongo,raphael-eyongo,R. Eyongo,F,9,191,31,M,1168090,EUR,1053475200,F,19,19,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,10.0,6.0,6.2,2.0,1,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,
10382040,away,Excelsior,Pascal Kuiper,pascal-kuiper,P. Kuiper,G,30,194,38,M,1067956,EUR,1079481600,G,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Pascal Kuiper,,,,,,,,,,,,,,
10382040,away,Excelsior,Serano Seymor,serano-seymor,S. Seymor,D,34,190,15,M,1091021,EUR,1010102400,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Serano Seymor,,,,,,,,,,,,,,
