match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_penaltyWon,stat_keyPass,stat_bigChanceCreated,stat_totalContest,stat_shotOffTarget,captain,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_penaltyFaced,player_sofascoreId,stat_penaltyConceded,stat_hitWoodwork,stat_clearanceOffLine
10406816,home,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169,104,M,1388434,EUR,988070400,F,43,43,False,15.0,12.0,,,5.0,6.0,7.0,9.0,6.0,,3.0,3.0,,,,83.0,31.0,6.6,8.0,3,Nachon Nsingi,,,,2.0,,7.0,3.0,,,,2.0,,4.0,1.0,,,,2.0,1.0,,1.0,2.0,,,2.0,,,,,,
10406816,home,Oud-Heverlee Leuven,Nathaniel Opoku,opoku-nathaniel,N. Opoku,F,24,183,196,M,1473154,EUR,995760000,F,21,21,True,3.0,3.0,,,,,4.0,4.0,2.0,,2.0,1.0,,,,10.0,10.0,6.5,3.0,0,Nathaniel Opoku,,1.0,1.0,,,2.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
10406816,home,Oud-Heverlee Leuven,Sofian Kiyine,kiyine-sofian,S. Kiyine,M,,182,320,M,862372,EUR,875750400,M,13,13,True,2.0,2.0,,,,,2.0,2.0,,,,,,,,10.0,4.0,6.5,1.0,1,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
10406816,home,Oud-Heverlee Leuven,Oregan Ravet,oregan-ravet,O. Ravet,G,,189,23,M,1006482,EUR,994982400,G,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406816,home,Oud-Heverlee Leuven,Pierre-Yves Ngawa,pierre-yves-ngawa,P. Ngawa,D,5,187,34,M,137805,EUR,697593600,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406816,home,Oud-Heverlee Leuven,Dylan Ouedraogo,dylan-ouedraogo,D. Ouedraogo,D,15,185,140,M,899011,EUR,901065600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406816,home,Oud-Heverlee Leuven,Thibault Vlietinck,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,D,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406816,home,Oud-Heverlee Leuven,Kristiyan Malinov,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406816,away,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188,1350,M,599114,EUR,802569600,G,1,1,False,24.0,19.0,11.0,6.0,18.0,18.0,1.0,6.0,1.0,1.0,14.0,,1.0,2.0,,90.0,40.0,6.7,5.0,0,,,,,,,,,,,,,,,,,,,1.0,,True,1.0,,,,,3.0,1.0,,,,
10406816,away,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175,224,M,889387,EUR,927158400,D,34,34,False,57.0,48.0,2.0,1.0,16.0,18.0,32.0,41.0,3.0,1.0,3.0,,,,,90.0,82.0,7.0,15.0,0,,,2.0,,,,3.0,,1.0,,1.0,1.0,,,,,4.0,1.0,4.0,,,2.0,,,,,,,,,,
10406816,away,Royal Antwerp FC,Zeno Van Den Bosch,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191,594,M,1103765,EUR,1057449600,D,33,33,False,67.0,59.0,7.0,3.0,36.0,38.0,23.0,29.0,1.0,1.0,4.0,,,,,90.0,71.0,6.8,8.0,1,,,,,1.0,1.0,2.0,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,
10406816,away,Royal Antwerp FC,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25693,M,979480,EUR,1003190400,D,51,51,False,66.0,58.0,5.0,3.0,43.0,50.0,15.0,16.0,5.0,1.0,11.0,,,,,90.0,78.0,6.9,8.0,0,,,,,,2.0,3.0,1.0,,1.0,,3.0,2.0,,2.0,,,,,,,,,,,,,,pachowilliam,,,
10406816,away,Royal Antwerp FC,Gastón Ávila,gaston-avila,G. Ávila,D,3,182,1203,M,975526,EUR,1001808000,D,22,22,False,55.0,42.0,12.0,5.0,26.0,28.0,17.0,31.0,4.0,,2.0,1.0,,,,90.0,79.0,6.9,22.0,0,,,4.0,1.0,2.0,,7.0,2.0,1.0,,1.0,2.0,2.0,2.0,3.0,,3.0,,1.0,,,1.0,,,,,,,,1.0,,
10406816,away,Royal Antwerp FC,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4699,M,1149127,EUR,1107734400,M,48,48,False,58.0,45.0,8.0,6.0,14.0,17.0,31.0,41.0,10.0,2.0,11.0,1.0,,,,90.0,88.0,7.7,17.0,2,Arthur Vermeeren,,,,,,5.0,2.0,3.0,1.0,5.0,5.0,3.0,1.0,,,2.0,,4.0,,,4.0,,2.0,,1.0,,,arthurvermeeren,,1.0,1.0
10406816,away,Royal Antwerp FC,Mandela Keita,mandela-keita,M. Keita,M,16,180,1237,M,1110136,EUR,1020988800,M,27,27,False,35.0,33.0,1.0,,14.0,14.0,19.0,21.0,1.0,,5.0,,,,,45.0,46.0,6.6,7.0,1,Mandela Keita,,,,,,4.0,1.0,1.0,,2.0,,,3.0,1.0,,,,2.0,,,1.0,,1.0,,,,,,,,
10406816,away,Royal Antwerp FC,Gyrano Kerk,gyrano-kerk,G. Kerk,M,7,175,505,M,386950,EUR,817862400,M,7,7,False,25.0,18.0,,,5.0,7.0,14.0,20.0,6.0,,8.0,2.0,,,,79.0,47.0,7.3,16.0,2,,,2.0,1.0,,,7.0,,5.0,,,2.0,2.0,1.0,,,1.0,1.0,4.0,,,2.0,2.0,,1.0,,,,,,,
10406816,away,Royal Antwerp FC,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1195,M,904887,EUR,954892800,M,24,24,False,29.0,26.0,2.0,2.0,12.0,13.0,14.0,16.0,1.0,,3.0,,,,,90.0,38.0,6.2,5.0,3,,,,,1.0,,6.0,1.0,1.0,,,1.0,,1.0,3.0,,1.0,,,2.0,,,,1.0,,1.0,,,,,,
10406816,away,Royal Antwerp FC,Michel Ange Balikwisha,michel-ange-balikwisha,M. A. Balikwisha,M,10,177,4201,M,923969,EUR,989452800,M,10,10,False,22.0,16.0,2.0,1.0,4.0,4.0,13.0,22.0,5.0,,3.0,3.0,,,,79.0,42.0,6.4,15.0,3,,,4.0,1.0,,,5.0,,4.0,,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,
10406816,away,Royal Antwerp FC,Vincent Janssen,vincent-janssen,V. Janssen,F,18,184,1452,M,339901,EUR,771552000,F,18,18,False,27.0,23.0,3.0,3.0,6.0,7.0,17.0,21.0,4.0,1.0,2.0,,,,,90.0,52.0,6.5,13.0,6,,,1.0,,3.0,1.0,9.0,,2.0,,,,,2.0,1.0,,2.0,,6.0,,,3.0,1.0,5.0,,1.0,,,,,,
10406816,away,Royal Antwerp FC,Calvin Stengs,calvin-stengs,C. Stengs,M,23,187,1733,M,857480,EUR,913939200,F,14,14,True,37.0,30.0,5.0,3.0,7.0,8.0,23.0,33.0,3.0,,4.0,1.0,,,,45.0,53.0,7.0,17.0,0,,,4.0,,,,4.0,,3.0,,,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
10406816,away,Royal Antwerp FC,Pieter Gerkens,pieter-gerkens,P. Gerkens,M,18,180,179,M,190401,EUR,808272000,M,16,16,True,9.0,8.0,1.0,1.0,3.0,4.0,5.0,5.0,1.0,,3.0,,,,,11.0,10.0,6.7,1.0,0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10406816,away,Royal Antwerp FC,Christopher Scott,christopher-scott,C. Scott,M,30,174,169,M,997118,EUR,1023408000,M,32,32,True,8.0,8.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,,2.0,,,,,11.0,13.0,6.7,1.0,0,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
10406816,away,Royal Antwerp FC,Ortwin De Wolf,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406816,away,Royal Antwerp FC,Niels Devalckeneer,devalckeneer-niels,N. Devalckeneer,G,81,193,72,M,1391493,EUR,1084752000,G,81,81,True,,,,,,,,,,,,,,,,,,,,0,Niels,Devalckeneer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406816,away,Royal Antwerp FC,Laurit Krasniqi,laurit-krasniqi,L. Krasniqi,D,50,176,57,M,1127285,EUR,995068800,D,50,50,True,,,,,,,,,,,,,,,,,,,,0,Laurit,Krasniqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406816,away,Royal Antwerp FC,Kobe Corbanie,corbanie-kobe,K. Corbanie,D,2,187,205,M,1463869,EUR,1115683200,D,52,52,True,,,,,,,,,,,,,,,,,,,,0,Kobe Corbanie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
