match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_goals,stat_keyPass,stat_totalOffside,captain,stat_accurateCross,stat_bigChanceCreated,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_blockedScoringAttempt
12437822,home,Rayo Vallecano,Dani Cárdenas,,,dani-cardenas,D. Cárdenas,G,1,185,197,M,965832,EUR,859507200,G,1,1,False,35.0,15.0,21.0,2.0,0.0,14.0,17.0,1.0,18.0,1.0,6.0,5.0,6.0,1.0,90.0,44.0,7.6,20.0,0.00032837,0,0.6653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437822,home,Rayo Vallecano,Andrei Rațiu,,,andrei-ratiu,A. Rațiu,D,2,183,8158,M,965031,EUR,898300800,D,2,2,False,36.0,33.0,1.0,1.0,0.0,18.0,19.0,15.0,21.0,2.0,2.0,,,,90.0,65.0,7.0,11.0,0.011161,0,,Sonic,4.0,2.0,4.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12437822,home,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,24,24,False,57.0,47.0,14.0,7.0,0.0,34.0,35.0,13.0,22.0,9.0,7.0,,,,90.0,70.0,7.0,10.0,0.00657326,2,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.2902,0.0873,,,,,,,,,,
12437822,home,Rayo Vallecano,Abdul Mumin,,,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,False,47.0,40.0,6.0,,0.0,34.0,37.0,6.0,10.0,8.0,6.0,,,,90.0,70.0,7.4,8.0,0.00158428,0,,,,1.0,2.0,5.0,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,,5.0,1.0,,,,,,,,,,,,
12437822,home,Rayo Vallecano,Josep Chavarría,,,josep-chavarria,J. Chavarría,D,3,174,630,M,1010421,EUR,892166400,D,3,3,False,39.0,32.0,4.0,,0.0,20.0,22.0,12.0,21.0,2.0,7.0,,,,90.0,70.0,7.3,14.0,0.00490004,0,,,4.0,2.0,2.0,4.0,,,,1.0,2.0,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,
12437822,home,Rayo Vallecano,Jorge de Frutos,,,jorge-de-frutos,J. de Frutos,M,19,173,1878,M,900003,EUR,849312000,M,19,19,False,14.0,11.0,1.0,,0.0,2.0,3.0,9.0,12.0,,,,,,86.0,27.0,7.0,10.0,0.0110991,1,,,1.0,4.0,9.0,1.0,3.0,,,2.0,,,3.0,1.0,,,,1.0,,1.0,0.0679,0.2059,1.0,1.0,1.0,,,,,,,
12437822,home,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,False,66.0,54.0,12.0,3.0,0.0,37.0,38.0,17.0,28.0,,11.0,,,,90.0,80.0,7.0,13.0,0.0141988,1,,,,,5.0,5.0,1.0,2.0,2.0,2.0,3.0,2.0,,,,,,1.0,,1.0,0.1424,0.3406,3.0,,,,,,,,,
12437822,home,Rayo Vallecano,Pathé Ismaël Ciss,,,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,6,6,False,51.0,45.0,5.0,2.0,0.0,26.0,27.0,19.0,24.0,,6.0,,,,64.0,61.0,6.6,8.0,0.0261828,1,,,,1.0,7.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,3.0,0.0274,,2.0,,1.0,,,,,,,
12437822,home,Rayo Vallecano,Adrián Embarba,,,adrian-embarba,A. Embarba,M,23,173,477,M,346516,EUR,705196800,M,21,21,False,19.0,17.0,1.0,1.0,0.0,8.0,9.0,9.0,10.0,,6.0,,,,86.0,34.0,7.2,9.0,0.0100065,2,,,,3.0,8.0,4.0,1.0,,,,3.0,1.0,6.0,1.0,,,,2.0,,2.0,0.1016,0.1201,2.0,1.0,,1.0,,,,,,
12437822,home,Rayo Vallecano,Sergio Camello,,,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,14,14,False,17.0,14.0,,,1.0,5.0,5.0,9.0,12.0,,,,,,64.0,22.0,7.0,6.0,0.0158688,0,,,,3.0,3.0,2.0,,2.0,2.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,,
