match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,captain,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_interceptionWon,stat_dispossessed,stat_goals,stat_totalOffside,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_punches,stat_penaltyWon
11409086,home,Famalicão,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,31,31,False,24.0,19.0,10.0,5.0,16.0,18.0,3.0,6.0,2.0,4.0,1.0,1.0,1.0,90.0,34.0,6.8,5.0,0.00058504,17.935461754515,4.0,-1.26,1.365,0,-0.1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409086,home,Famalicão,Nathan,,,nathan,Nathan,D,22,183,482,M,1016912,EUR,999648000,D,22,22,False,12.0,10.0,,,4.0,4.0,6.0,10.0,1.0,,,,,61.0,26.0,5.7,7.0,0.0048012,52.584150175161,8.0,29.295,17.43,0,,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,17.43,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11409086,home,Famalicão,Enea Mihaj,,,enea-mihaj,E. Mihaj,D,4,186,414,M,850828,EUR,899596800,D,4,4,False,76.0,70.0,8.0,5.0,48.0,49.0,22.0,27.0,3.0,6.0,,,,90.0,89.0,7.5,6.0,0.0123326,240.43244397637,27.0,140.805,20.685,2,,,,1.0,6.0,,2.0,,,2.0,1.0,40.75654542447,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.2328,0.3524,,,,,,,,,,,,,,,
11409086,home,Famalicão,Justin De Haas,,,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,62.0,55.0,7.0,4.0,37.0,42.0,18.0,20.0,2.0,4.0,,,,73.0,67.0,6.8,7.0,0.0113073,110.35767136907,19.0,44.31,12.915,3,,,,1.0,3.0,,,,,,1.0,,,3.0,,2.0,,,,,0.1461,,1.0,1.0,1.0,,,,,,,,,,,,
11409086,home,Famalicão,Francisco Moura,,,francisco-moura,F. Moura,D,74,181,1191,M,985138,EUR,934761600,D,74,74,False,40.0,33.0,3.0,3.0,13.0,16.0,24.0,33.0,1.0,6.0,,,,90.0,69.0,7.2,13.0,0.156972,68.218387374646,11.0,20.58,9.345,1,,9.0,1.0,2.0,3.0,,1.0,,,,,,,2.0,,1.0,,,1.0,,0.0234,,,,4.0,True,4.0,1.0,,,,,,,,,
11409086,home,Famalicão,Zaydou Youssouf,,,zaydou-youssouf,Z. Youssef,M,33,183,570,M,862194,EUR,931651200,M,28,28,False,66.0,56.0,13.0,7.0,20.0,20.0,37.0,49.0,1.0,7.0,,,,90.0,88.0,7.1,16.0,0.104246,344.29316646321,37.0,99.435,29.82,1,,3.0,1.0,8.0,11.0,3.0,4.0,2.0,,5.0,3.0,40.007746087887,2.0,1.0,,,,,,3.0,0.0188,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,
11409086,home,Famalicão,Mirko Topić,,,mirko-topic,M. Topić,M,22,190,486,M,980797,EUR,981331200,M,8,8,False,59.0,56.0,2.0,1.0,30.0,31.0,26.0,29.0,,4.0,,,,90.0,76.0,7.5,5.0,0.044672,236.81220062661,27.0,117.495,28.14,3,,1.0,3.0,3.0,9.0,5.0,1.0,,,2.0,,55.52935547087,3.0,1.0,1.0,2.0,,,1.0,1.0,0.1907,,,1.0,1.0,,,,5.0,2.0,,,,,,,
11409086,home,Famalicão,Théo Fonseca,Théo Fonseca,,theo-fonseca,T. Fonseca,F,95,178,41,M,1161023,EUR,960681600,M,95,95,False,16.0,9.0,1.0,,3.0,3.0,7.0,16.0,2.0,5.0,,,,85.0,38.0,7.4,13.0,0.0103412,66.841713083229,10.0,23.415,14.28,3,,3.0,3.0,7.0,3.0,,1.0,3.0,,1.0,2.0,7.7325691073536,1.0,1.0,,1.0,2.0,,1.0,1.0,0.5082,1.1602,,,,,1.0,1.0,,,1.0,1.0,,,,,
11409086,home,Famalicão,Gustavo Sá,,,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,False,31.0,26.0,2.0,2.0,7.0,10.0,21.0,25.0,,4.0,,,,73.0,56.0,7.0,14.0,0.158185,132.096221063,17.0,22.05,14.49,1,,4.0,,6.0,9.0,2.0,4.0,1.0,,4.0,2.0,,,1.0,,,,,,4.0,0.0408,,1.0,1.0,3.0,,2.0,,,,3.0,,,,,,
11409086,home,Famalicão,Chiquinho,,,chiquinho,Chiquinho,M,10,179,454,M,1015826,EUR,949708800,M,10,10,False,10.0,9.0,,,1.0,1.0,9.0,12.0,1.0,3.0,,,,73.0,39.0,7.8,12.0,0.0762049,97.1890220718,8.0,39.375,31.5,3,,3.0,,9.0,8.0,5.0,2.0,2.0,,3.0,3.0,69.633325695855,2.0,,,2.0,1.0,1.0,,1.0,0.3859,0.8122,,,1.0,,1.0,,3.0,,4.0,1.0,,,,,
