match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_challengeLost,player_firstName,stat_aerialWon,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_wasFouled,stat_totalOffside,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,player_lastName,stat_punches
12117174,home,Internacional,Sergio Rochet,sergio-rochet,S. Rochet,G,1,190,2554,M,581060,EUR,732844800,G,1,1,False,True,24.0,10.0,19.0,5.0,0.0,7.0,9.0,3.0,15.0,2.0,13.0,2.0,4.0,4.0,1.0,1.0,90.0,35.0,7.2,14.0,0.00130419,0,0.6457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117174,home,Internacional,Fabricio Bustos,fabricio-bustos,F. Bustos,D,16,167,800,M,850023,EUR,830649600,D,16,16,False,,57.0,44.0,4.0,,1.0,18.0,23.0,26.0,34.0,3.0,7.0,,,,,,90.0,86.0,7.6,19.0,0.240088,2,,5.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.2858,2.0,,,,,,,,,,,,,,,,,,
12117174,home,Internacional,Vitão,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,44,44,False,,27.0,25.0,2.0,,0.0,15.0,15.0,10.0,12.0,6.0,1.0,,,,,,79.0,34.0,6.7,2.0,0.00928759,0,,3.0,1.0,,,,,,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,
12117174,home,Internacional,Robert Renan,robert-renan,R. Renan,D,30,186,3212,M,1191278,EUR,1065830400,D,4,4,False,,47.0,39.0,8.0,3.0,0.0,25.0,27.0,14.0,20.0,5.0,6.0,,,,,,90.0,62.0,7.4,9.0,0.0171941,0,,1.0,6.0,,,,,5.0,3.0,3.0,1.0,,,1.0,1.0,,Robert Renan,3.0,,,,,,,,,,,,,,
12117174,home,Internacional,Alexandro Bernabei,alexandro-bernabei,A. Bernabei,D,26,169,2144,M,989200,EUR,969753600,D,26,26,False,,39.0,30.0,4.0,1.0,0.0,11.0,15.0,20.0,31.0,2.0,4.0,,,,,,90.0,73.0,7.3,21.0,0.448526,2,,6.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,,2.0,3.0,0.0824,2.0,1.0,1.0,,1.0,7.0,1.0,1.0,1.0,1.0,,,,,,,,,
12117174,home,Internacional,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180,899,M,345113,EUR,624931200,M,8,8,False,,44.0,34.0,3.0,1.0,0.0,11.0,13.0,24.0,34.0,7.0,5.0,,,,,,79.0,65.0,8.3,12.0,0.134306,4,,2.0,4.0,,,,1.0,,2.0,2.0,,,0.2659,1.0,2.0,,,1.0,3.0,1.0,,1.0,,1.0,2.0,1.0,2.0,0.804,,,,
12117174,home,Internacional,Rômulo Zwarg,romulo,R. Zwarg,M,23,182,491,M,989384,EUR,951868800,M,40,40,False,,35.0,26.0,6.0,3.0,0.0,10.0,13.0,16.0,22.0,2.0,3.0,,,,,,90.0,43.0,6.6,11.0,0.0275784,0,,7.0,2.0,1.0,1.0,,,1.0,,,,3.0,,,2.0,,,2.0,,,,,,,,,2.0,,,,,
12117174,home,Internacional,Gabriel Carvalho,gabriel-teixeira,G. Carvalho,M,20,168,1272,M,1485218,EUR,1187308800,M,34,34,False,,30.0,25.0,2.0,1.0,0.0,8.0,10.0,17.0,20.0,,4.0,,,,,,72.0,43.0,7.0,10.0,0.628087,0,,8.0,3.0,2.0,2.0,1.0,,,2.0,2.0,2.0,,,4.0,2.0,3.0,,,,,,,,,,,,,,,,
12117174,home,Internacional,Rafael Borré,rafael-borre,R. Borré,F,19,174,5874,M,560116,EUR,811123200,M,19,19,False,,11.0,10.0,2.0,2.0,0.0,5.0,5.0,5.0,6.0,,1.0,,,,,,45.0,16.0,6.4,4.0,0.00492605,1,,6.0,1.0,1.0,1.0,,,,,,1.0,3.0,0.2576,,,1.0,,1.0,,,,,,1.0,,,,,rafaelsantosborre,,,
12117174,home,Internacional,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,M,21,21,False,,29.0,21.0,2.0,2.0,0.0,7.0,9.0,15.0,24.0,1.0,7.0,,,,,,85.0,53.0,7.1,18.0,0.0743525,4,,10.0,4.0,2.0,4.0,3.0,,,,,2.0,4.0,0.5224,2.0,2.0,1.0,,1.0,4.0,1.0,,,,1.0,3.0,,,0.5207,,1.0,,
12117174,home,Internacional,Enner Valencia,enner-valencia,E. Valencia,F,10,177,9801,M,106456,EUR,626140800,F,13,13,False,,15.0,12.0,,,0.0,3.0,3.0,9.0,13.0,1.0,2.0,,,,,,90.0,29.0,7.2,7.0,0.0543268,2,,6.0,6.0,1.0,,,,,2.0,2.0,2.0,1.0,0.1242,,4.0,,,2.0,1.0,,,2.0,,,2.0,,,0.2748,ennervalencia,,,
12117174,home,Internacional,Lucca,lucca,L. Holanda,F,99,180,616,M,1199435,EUR,1049241600,F,45,45,True,,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,1.0,,,,,,45.0,14.0,6.6,3.0,0.0131063,1,,6.0,2.0,,1.0,1.0,1.0,,,,2.0,1.0,0.0591,,4.0,1.0,Lucca,,,,,1.0,,,,,,,,,,
12117174,home,Internacional,Gustavo Prado,gustavo-prado,G. Prado,M,47,179,743,M,1485220,EUR,1118016000,M,47,47,True,,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,,,,,,,18.0,7.0,6.5,3.0,0.00135522,0,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12117174,home,Internacional,Bruno Gomes,bruno-gomes,B. Gomes,D,15,175,903,M,995071,EUR,986342400,M,15,15,True,,10.0,5.0,1.0,1.0,0.0,3.0,4.0,2.0,6.0,3.0,1.0,,,,,,11.0,16.0,6.6,6.0,0.00112704,0,,3.0,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,
12117174,home,Internacional,Igor Gomes,igor-gomes,I. Gomes,D,25,186,325,M,997023,EUR,983836800,D,3,3,True,,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,,,,,,,,11.0,8.0,6.8,,0.00048192,0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,
12117174,home,Internacional,Hyoran,hyoran,Hyoran,M,19,174,485,M,551348,EUR,738288000,M,7,7,True,,4.0,2.0,,,0.0,,,2.0,4.0,,1.0,,,,,,12.0,5.0,6.4,2.0,0.00390085,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117174,home,Internacional,Anthoni,anthoni,Anthoni,G,12,191,615,M,1106134,EUR,1011744000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Anthoni,,,,,,,,,,,,,,,
12117174,home,Internacional,Fabricio,fabricio,Fabricio,G,12,193,150,M,883917,EUR,505440000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117174,home,Internacional,Renê,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117174,home,Internacional,Luis Otávio,luis-otavio,L. Otávio,M,39,181,427,M,1835768,EUR,1176336000,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Luis Otávio,,,,,,,,,,,,,,,
12117174,home,Internacional,Ricardo Mathias,ricardo-mathias,R. Mathias,F,77,192,1826,M,1483340,EUR,1153785600,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Ricardo Mathias,,,,,,,,,,,,,,,
12117174,home,Internacional,Lucca Drummond,lucca-drummond,Lucca,F,,191,256,M,1878437,EUR,1073865600,F,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Lucca Drummond,,,,,,,,,,,,,,,
12117174,home,Internacional,Lucas Alario,lucas-alario,L. Alario,F,27,184,1109,M,249893,EUR,718502400,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117174,away,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,243529,EUR,566352000,G,21,21,False,,22.0,12.0,11.0,1.0,0.0,12.0,16.0,,6.0,2.0,10.0,,5.0,6.0,1.0,1.0,90.0,39.0,7.6,10.0,8.625e-05,0,0.5995,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weverton,,,1.0
12117174,away,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,220833,EUR,736646400,D,15,15,False,True,76.0,59.0,10.0,1.0,0.0,35.0,40.0,24.0,36.0,2.0,8.0,,,,,,90.0,87.0,7.0,18.0,0.0120241,1,,4.0,5.0,,,,,3.0,1.0,1.0,,3.0,0.0224,,1.0,,,4.0,,,,,1.0,1.0,,,2.0,,gustavogomez,,,
12117174,away,Palmeiras,Vitor Reis,reis-vitor,V. Reis,D,12,186,12928,M,1485300,EUR,1137024000,D,44,44,False,,56.0,54.0,4.0,4.0,0.0,33.0,34.0,21.0,22.0,4.0,2.0,,,,,,90.0,70.0,7.3,3.0,0.0123456,0,,3.0,7.0,,,,,1.0,2.0,1.0,1.0,,,,1.0,2.0,,4.0,,,,1.0,,,,,2.0,,vitorreiss_06,,,
12117174,away,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,874729,EUR,859420800,D,26,26,False,,46.0,42.0,7.0,4.0,0.0,17.0,19.0,25.0,28.0,1.0,3.0,,,,,,75.0,54.0,7.1,6.0,0.0241416,1,,1.0,6.0,,2.0,2.0,,,1.0,,1.0,,0.0402,,1.0,,,2.0,1.0,,,1.0,,,1.0,,,0.0708,,,,
12117174,away,Palmeiras,Agustín Giay,agustin-giay,A. Giay,D,4,180,5030,M,1106603,EUR,1074211200,M,4,4,False,,35.0,29.0,3.0,,0.0,11.0,13.0,18.0,24.0,,,,,,,,60.0,55.0,7.1,11.0,0.0104073,1,,3.0,12.0,,1.0,1.0,1.0,,3.0,1.0,2.0,1.0,0.0087,,,2.0,Agustín Giay,1.0,2.0,,,7.0,,,,,1.0,,,,,
12117174,away,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,840020,EUR,803520000,M,23,23,False,,55.0,48.0,9.0,7.0,0.0,10.0,10.0,42.0,53.0,,2.0,,,,,,67.0,74.0,7.7,16.0,0.289063,1,,2.0,3.0,,,,,,1.0,1.0,3.0,,0.0635,4.0,1.0,1.0,,,8.0,4.0,,2.0,,,1.0,,,0.2185,raphaelveiga,,,
12117174,away,Palmeiras,Aníbal Moreno,anibal-moreno,A. Moreno,M,5,177,5203,M,977677,EUR,926553600,M,5,5,False,,53.0,51.0,2.0,2.0,0.0,17.0,17.0,34.0,36.0,1.0,4.0,,,,,,66.0,66.0,7.2,5.0,0.037558,3,,2.0,5.0,,2.0,1.0,2.0,,2.0,1.0,2.0,,0.1685,,,1.0,,2.0,,,,,,1.0,,,1.0,,,,,
