match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_blockedScoringAttempt,player_sofascoreId,stat_dispossessed,captain,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
11067560,home,São Paulo,Luciano,luciano,Luciano,M,10,181,8486,M,282557,EUR,737683200,F,10,10,False,24.0,18.0,,,5.0,5.0,13.0,20.0,1.0,,60.0,33.0,6.7,9.0,0.00674528,1,,1.0,,,,3.0,3.0,,,,,,1.0,,,1.0,,,,0.0203,,,3.0,,,luciano10,2.0,True,,,,
11067560,home,São Paulo,David,david,David,M,7,179,2160,M,840291,EUR,813888000,F,22,22,True,8.0,8.0,,,1.0,1.0,7.0,11.0,2.0,,30.0,17.0,7.0,5.0,0.0195863,1,,4.0,,,,,2.0,2.0,2.0,,,,,1.0,,,1.0,,,0.0603,0.0506,,,,,,,,,,,
11067560,home,São Paulo,Talles Costa,talles-costa,T. Costa,M,6,176,291,M,1002360,EUR,1028246400,M,37,37,True,20.0,19.0,,,4.0,4.0,15.0,16.0,3.0,,30.0,27.0,6.7,3.0,0.0220135,3,,,,,1.0,3.0,2.0,1.0,,,,,2.0,1.0,,1.0,1.0,,,0.2056,0.2014,1.0,1.0,,1.0,,,,,,,
11067560,home,São Paulo,Wellington Rato,wellington-rato,W. Rato,M,10,172,1278,M,865356,EUR,708825600,M,27,27,True,10.0,9.0,,,2.0,2.0,8.0,12.0,,,21.0,18.0,7.0,5.0,0.0861232,0,,4.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,
11067560,home,São Paulo,Erison,erison,Erison,F,9,180,989,M,1089111,EUR,923961600,F,49,49,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,21.0,9.0,6.8,2.0,0.0166616,2,Erison,,,1.0,,2.0,3.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,0.1046,,1.0,2.0,,1.0,,,,1.0,,,
11067560,home,São Paulo,Raí Ramos,rai-ramos,R. Ramos,D,2,179,190,M,879591,EUR,768182400,D,34,34,True,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,,,9.0,5.0,6.6,,0.00089589,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067560,home,São Paulo,Jandrei,jandrei,Jandrei,G,93,186,1016,M,874979,EUR,730944000,G,93,93,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067560,home,São Paulo,Patryck,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,D,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067560,home,São Paulo,Nahuel Ferraresi,nahuel-ferraresi,N. Ferraresi,D,32,188,3355,M,881215,EUR,911433600,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067560,home,São Paulo,Jhegson Méndez,jhegson-mendez,J. Méndez,M,32,175,674,M,590150,EUR,862012800,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067560,home,São Paulo,Welington,welington,Welington,M,34,170,939,M,1009920,EUR,982540800,D,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067560,home,São Paulo,Luan Santos,luan-santos,Luan,M,33,173,2976,M,942426,EUR,926640000,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067560,home,São Paulo,Juan Santos da Silva,juan,Juan,F,9,176,1031,M,1009928,EUR,1015459200,F,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067560,away,Cuiabá,Walter,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,1,1,False,36.0,31.0,14.0,9.0,30.0,30.0,1.0,6.0,9.0,2.0,90.0,48.0,7.8,5.0,0.00024827,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,4.0,4.0,0.5359
11067560,away,Cuiabá,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,4,4,False,39.0,33.0,5.0,3.0,25.0,29.0,8.0,10.0,2.0,,90.0,49.0,7.2,6.0,0.00186732,0,,,,1.0,2.0,2.0,5.0,1.0,1.0,4.0,2.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,
11067560,away,Cuiabá,Allyson,allyson,Allyson,D,3,184,69,M,809194,EUR,656640000,D,34,34,False,39.0,37.0,6.0,5.0,29.0,30.0,8.0,9.0,2.0,,90.0,50.0,7.3,3.0,0.00546139,0,,,,,,1.0,1.0,,,5.0,,,,,,,,3.0,,,,1.0,1.0,1.0,,,,,,,,
11067560,away,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186,199,M,373740,EUR,763257600,D,33,33,False,58.0,55.0,12.0,9.0,38.0,39.0,17.0,19.0,5.0,,90.0,71.0,7.3,5.0,0.0113112,0,,,,,,3.0,3.0,,,5.0,1.0,,1.0,,,,,,2.0,,,2.0,2.0,2.0,,,,,,,,
11067560,away,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188,291,M,953736,EUR,923443200,M,2,2,False,35.0,29.0,2.0,2.0,12.0,16.0,18.0,23.0,2.0,,90.0,62.0,6.9,11.0,0.0589914,0,,4.0,1.0,,,2.0,3.0,2.0,2.0,6.0,,,,,,,,,1.0,,,2.0,1.0,2.0,,,,,,,,
11067560,away,Cuiabá,Raniele,raniele,Raniele,M,14,184,6186,M,866392,EUR,851990400,M,14,14,False,16.0,10.0,1.0,,5.0,7.0,5.0,9.0,7.0,,85.0,31.0,6.4,12.0,0.00249639,0,,,,1.0,,8.0,6.0,2.0,1.0,,2.0,2.0,5.0,,,,,1.0,,,,3.0,3.0,,,R14niele,1.0,,,,,
11067560,away,Cuiabá,Denilson,denilson,Denilson,M,8,180,370,M,1175760,EUR,985305600,M,27,27,False,42.0,37.0,6.0,4.0,24.0,26.0,13.0,17.0,6.0,,75.0,52.0,7.2,8.0,0.0362112,1,Denilson,1.0,,,,1.0,4.0,2.0,2.0,,2.0,2.0,,1.0,,,,,,0.0614,,1.0,,,1.0,,1.0,,,,,
11067560,away,Cuiabá,Rikelme,rikelme,Rikelme,D,16,184,260,M,1102383,EUR,1058313600,M,20,20,False,35.0,26.0,3.0,1.0,12.0,18.0,14.0,22.0,4.0,,90.0,58.0,6.8,17.0,0.0219056,0,,5.0,,,3.0,1.0,4.0,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,
11067560,away,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175,197,M,790103,EUR,679104000,F,7,7,False,23.0,17.0,2.0,1.0,6.0,7.0,12.0,19.0,7.0,,85.0,37.0,6.6,12.0,0.021209,0,,3.0,1.0,2.0,1.0,6.0,5.0,2.0,,,2.0,1.0,1.0,,,,,,1.0,,,2.0,2.0,1.0,,,,,,,,
11067560,away,Cuiabá,Clayson,clayson,Clayson,M,29,166,372,M,811308,EUR,795571200,F,29,29,False,24.0,20.0,2.0,1.0,6.0,8.0,14.0,18.0,,,60.0,41.0,6.8,9.0,0.104488,1,,2.0,,1.0,,6.0,2.0,3.0,2.0,,,,2.0,1.0,,,,1.0,1.0,0.0265,,1.0,,1.0,1.0,,1.0,,,,,
11067560,away,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183,1815,M,979861,EUR,934588800,F,9,9,False,16.0,10.0,,,4.0,5.0,6.0,12.0,3.0,,75.0,19.0,6.4,8.0,0.00992869,0,,1.0,,1.0,,3.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,2.0,,,
11067560,away,Cuiabá,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190,839,M,994190,EUR,938390400,F,22,22,True,8.0,6.0,,,1.0,2.0,5.0,6.0,,,30.0,15.0,6.6,5.0,0.00361792,0,,,,,,2.0,3.0,2.0,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,
11067560,away,Cuiabá,Wellington Silva,wellington-silva,Wellington Silva,M,37,170,241,M,121264,EUR,726278400,M,11,11,True,4.0,3.0,,,1.0,1.0,2.0,3.0,3.0,,15.0,10.0,6.7,3.0,0.00273648,0,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,
11067560,away,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182,119,M,254561,EUR,745113600,M,5,5,True,11.0,10.0,1.0,1.0,8.0,9.0,2.0,2.0,1.0,,15.0,12.0,6.9,1.0,0.00543399,0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
11067560,away,Cuiabá,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,8,188,116,M,840077,EUR,825120000,M,31,31,True,4.0,3.0,,,,,3.0,4.0,,,9.0,5.0,6.6,1.0,0.00283542,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11067560,away,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,True,5.0,4.0,,,1.0,1.0,3.0,5.0,,,9.0,7.0,6.6,2.0,0.00539948,1,,1.0,,,,,,,,,,,,,,1.0,,,,0.0181,,,,,,,,,,,,
11067560,away,Cuiabá,João Carlos,joao-carlos,J. Carlos,G,12,190,52,M,795227,EUR,576288000,G,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067560,away,Cuiabá,Patric Calmon,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,D,94,94,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067560,away,Cuiabá,Vitão,vitao,Vitão,D,34,194,85,M,1467772,EUR,969148800,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067560,away,Cuiabá,Ronald,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067560,away,Cuiabá,Emerson Ramon,emerson-ramon,Emerson Ramon,M,94,178,125,M,1130178,EUR,975024000,F,17,17,True,,,,,,,,,,,,,,,,0,Emerson Ramon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067560,away,Cuiabá,Luiz Felipe,luiz-felipe,L. Felipe,M,97,178,10,M,1604945,EUR,1091836800,M,97,97,True,,,,,,,,,,,,,,,,0,Luiz,,,,,,,,,,,,,,Felipe,,,,,,,,,,,,,,,,,
11067560,away,Cuiabá,Calebe Costa,calebe-costa,C. Costa,M,5,187,51,M,1645786,EUR,1054944000,M,55,55,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
