match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_dispossessed,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
11523748,home,Stoke City,Jack Bonham,jack-bonham,J. Bonham,G,1,192,34,M,94665,EUR,747964800,G,13,13,False,33.0,24.0,17.0,8.0,17.0,20.0,7.0,13.0,1.0,2.0,1.0,12.0,1.0,1.0,1.0,1.0,90.0,46.0,7.0,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11523748,home,Stoke City,Ki-Jana Hoever,ki-jana-hoever,K. Hoever,D,12,180,943,M,954044,EUR,1011312000,D,17,17,False,54.0,41.0,8.0,5.0,24.0,26.0,18.0,34.0,2.0,6.0,1.0,4.0,,,,,90.0,86.0,7.0,22.0,2,6.0,1.0,3.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,,,,,,,,,,,,,
11523748,home,Stoke City,Michael Rose,michael-rose,M. Rose,D,5,188,30,M,302676,EUR,813369600,D,5,5,False,73.0,58.0,20.0,11.0,47.0,53.0,11.0,20.0,3.0,7.0,1.0,3.0,3.0,,,,90.0,87.0,7.0,15.0,0,,,7.0,7.0,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,
11523748,home,Stoke City,Ben Wilmot,ben-wilmot,B. Wilmot,D,16,188,104,M,862796,EUR,941673600,D,16,16,False,34.0,26.0,9.0,4.0,17.0,21.0,9.0,13.0,1.0,2.0,1.0,2.0,,,,,58.0,40.0,6.6,8.0,0,,,2.0,3.0,,,,,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
11523748,home,Stoke City,Josh Tymon,josh-tymon,J. Tymon,D,14,178,120,M,830238,EUR,927331200,D,14,14,False,56.0,52.0,4.0,3.0,26.0,28.0,27.0,31.0,1.0,2.0,3.0,2.0,2.0,,,,90.0,82.0,6.8,9.0,0,3.0,1.0,3.0,6.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
11523748,home,Stoke City,Ben Pearson,ben-pearson,B. Pearson,M,4,174,72,M,190857,EUR,789177600,M,4,4,False,33.0,30.0,3.0,,17.0,17.0,13.0,16.0,1.0,2.0,1.0,6.0,,,,,58.0,37.0,6.4,4.0,0,,,1.0,4.0,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,
11523748,home,Stoke City,Wouter Burger,wouter-burger,W. Burger,M,18,190,823,M,916946,EUR,982281600,M,6,6,False,50.0,42.0,6.0,5.0,18.0,20.0,25.0,31.0,1.0,6.0,2.0,5.0,1.0,,,,73.0,64.0,7.7,10.0,1,1.0,1.0,4.0,7.0,,1.0,1.0,,,1.0,3.0,1.0,2.0,3.0,1.0,,,,1.0,1.0,,,,,,,,
11523748,home,Stoke City,Mehdi Léris,mehdi-leris,M. Léris,M,7,186,1533,M,851222,EUR,895881600,M,27,27,False,30.0,20.0,1.0,1.0,11.0,16.0,10.0,18.0,4.0,9.0,,10.0,2.0,,,,90.0,55.0,8.3,21.0,3,4.0,1.0,3.0,9.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,,,1.0,1.0,1.0,1.0,2.0,,,,,
11523748,home,Stoke City,Josh Laurent,josh-laurent,J. Laurent,M,29,188,192,M,552036,EUR,799718400,M,28,28,False,49.0,38.0,7.0,1.0,17.0,18.0,21.0,32.0,1.0,3.0,,9.0,,,,,90.0,60.0,9.1,15.0,2,1.0,,3.0,3.0,,,,,,1.0,2.0,1.0,3.0,,1.0,,,,2.0,2.0,1.0,,,True,1.0,,,
11523748,home,Stoke City,Tyrese Campbell,tyrese-campbell,T. Campbell,F,23,185,553,M,826145,EUR,946339200,M,10,10,False,30.0,23.0,1.0,,7.0,7.0,18.0,29.0,1.0,1.0,1.0,2.0,,,,,64.0,45.0,7.8,16.0,1,6.0,2.0,,5.0,,3.0,,,,,,,1.0,1.0,2.0,1.0,,,1.0,1.0,1.0,,,,2.0,,,
