match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_dispossessed,player_firstName,stat_wasFouled,stat_blockedScoringAttempt,player_lastName,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_errorLeadToAShot,stat_totalOffside
11450181,home,Sivasspor,Gerson Rodrigues,gerson-rodrigues,G. Rodrigues,F,188,560,M,842565,EUR,803606400,F,11,11,True,19.0,12.0,2.0,1.0,5.0,6.0,7.0,15.0,1.0,4.0,,,,,45.0,33.0,7.2,11.0,0.00502433,1,9,2.0,,,1.0,5.0,,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,1.0,,0.0173,0.094,,,,3.0,,,,,,,,,,
11450181,home,Sivasspor,Roman Kvet,roman-kvet,R. Kvet,M,187,93,M,858926,EUR,882316800,M,19,19,True,8.0,5.0,2.0,1.0,1.0,1.0,4.0,7.0,1.0,,,,,,25.0,12.0,7.2,3.0,0.0102496,2,16,,,,,1.0,,,,,,,1.0,,,,,,1.0,,0.1047,0.0818,,,,1.0,1.0,,,1.0,1.0,,,,,
11450181,home,Sivasspor,Bengali-Fodé Koita,bengali-fode-koita,B. Koita,M,186,217,M,51407,EUR,656467200,F,55,55,True,1.0,1.0,,,,,1.0,1.0,,,,,,,12.0,1.0,6.5,,0.00120523,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450181,home,Sivasspor,Clinton N'Jie,clinton-njie,C. N'Jie,F,175,913,M,291665,EUR,745372800,F,10,10,True,6.0,5.0,,,1.0,1.0,4.0,5.0,,2.0,,,,,12.0,7.0,6.5,2.0,0.00619145,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11450181,home,Sivasspor,Hakan Arslan,hakan-arslan,H. Arslan,M,186,42,M,60646,EUR,585187200,M,37,37,True,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,0.0062632,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450181,home,Sivasspor,Muammer Yıldırım,muammer-yildirim,M. Yıldırım,G,190,33,M,130582,EUR,653270400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450181,home,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,175,36,M,893014,EUR,776390400,D,99,99,True,,,,,,,,,,,,,,,,,,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450181,home,Sivasspor,Achilleas Poungouras,achilleas-poungouras,A. Poungouras,D,187,79,M,783466,EUR,818812800,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,15,,,,,,,,,,,,,,,,,,,,,,,,Achilleas,,,Poungouras,,,,,,,,
11450181,home,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,182,28,M,138312,EUR,568339200,D,58,58,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450181,home,Sivasspor,Abdulkadir Parmak,abdulkadir-parmak,A. Parmak,M,176,57,M,344225,EUR,788572800,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450181,away,İstanbulspor,Alp Arda,alp-arda,A. Arda,G,192,35,M,999485,EUR,802483200,G,59,59,False,32.0,15.0,20.0,3.0,13.0,13.0,2.0,19.0,,9.0,,,,,90.0,42.0,7.3,18.0,0.0399157,0,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,0.3303,,
11450181,away,İstanbulspor,Okan Erdoğan,okan-erdogan,O. Erdoğan,D,185,54,M,881213,EUR,907027200,D,23,23,False,43.0,34.0,3.0,2.0,16.0,20.0,18.0,26.0,3.0,6.0,,,,,89.0,65.0,6.5,15.0,0.0564694,0,3,3.0,,,4.0,3.0,3.0,,2.0,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,
11450181,away,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,188,48,M,840639,EUR,896572800,D,4,4,False,63.0,46.0,13.0,5.0,33.0,38.0,13.0,26.0,4.0,9.0,,,,,90.0,74.0,6.6,20.0,0.0376445,0,21,1.0,,,3.0,,,2.0,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,
11450181,away,İstanbulspor,Simon Deli,simon-deli,S. Deli,D,192,262,M,326419,EUR,688521600,D,14,14,False,49.0,40.0,3.0,,32.0,34.0,8.0,15.0,5.0,4.0,,,,,90.0,57.0,6.5,9.0,0.00596912,0,13,,,1.0,5.0,2.0,1.0,2.0,1.0,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11450181,away,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,180,31,M,190815,EUR,794620800,D,66,66,False,15.0,14.0,2.0,1.0,10.0,10.0,4.0,6.0,,4.0,,,,,45.0,24.0,6.8,3.0,0.00657284,0,66,1.0,,,1.0,2.0,,2.0,2.0,1.0,,,1.0,,1.0,,,,,,,,True,,,,,,,,,,,,,
11450181,away,İstanbulspor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,179,36,M,816571,EUR,886982400,M,24,24,False,36.0,33.0,2.0,1.0,15.0,15.0,18.0,21.0,2.0,4.0,,,,,90.0,51.0,6.7,8.0,0.013245,1,24,,,,5.0,4.0,1.0,,4.0,1.0,1.0,,1.0,,,,,1.0,,,0.0992,,,4.0,,,,,,,,,,,,
11450181,away,İstanbulspor,Modestas Vorobjovas,modestas-vorobjovas,M. Vorobjovas,M,177,70,M,319751,EUR,820281600,M,6,6,False,56.0,52.0,3.0,2.0,29.0,29.0,23.0,27.0,3.0,9.0,,,,,89.0,70.0,6.8,5.0,0.0158548,0,6,,,,4.0,2.0,1.0,1.0,2.0,1.0,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
11450181,away,İstanbulspor,Florian Loshaj,florian-loshaj,F. Loshaj,M,174,152,M,831407,EUR,839894400,M,34,34,False,30.0,24.0,5.0,,12.0,13.0,12.0,25.0,,3.0,,,,,89.0,46.0,6.5,15.0,0.0238949,2,10,8.0,,,4.0,2.0,,,,,,,1.0,3.0,1.0,,,,,1.0,0.0505,,,,,2.0,2.0,,,,,,,,,
11450181,away,İstanbulspor,Alassane Ndao,ndao-alassane,A. Ndao,M,176,333,M,1016033,EUR,851040000,F,18,18,False,38.0,31.0,2.0,1.0,12.0,13.0,19.0,28.0,,3.0,,,,,90.0,56.0,7.1,16.0,0.0419164,2,,3.0,,,5.0,4.0,,,1.0,1.0,2.0,,2.0,1.0,4.0,2.0,,2.0,,,0.0866,,,2.0,,1.0,,,,,,,,,,
11450181,away,İstanbulspor,Valon Ethemi,valon-ethemi,V. Ethemi,M,179,121,M,904945,EUR,875836800,F,27,27,False,16.0,11.0,1.0,,3.0,3.0,8.0,18.0,,3.0,,,,,90.0,30.0,6.6,14.0,0.00571872,1,27,5.0,,,4.0,2.0,1.0,,1.0,1.0,3.0,,,2.0,1.0,,,1.0,,,0.0191,,,,,1.0,,,,,,,,,,
11450181,away,İstanbulspor,Jackson,jackson,Jackson,M,178,61,M,911351,EUR,924912000,F,99,99,False,23.0,17.0,1.0,1.0,3.0,3.0,14.0,22.0,,4.0,,,,,77.0,45.0,7.2,12.0,0.0345676,0,,2.0,,,8.0,9.0,2.0,1.0,2.0,2.0,2.0,1.0,,3.0,5.0,5.0,,,,,,,,2.0,,2.0,,,,,,,,,,1.0
11450181,away,İstanbulspor,Racine Coly,racine-coly,R. Coly,D,185,81,M,553454,EUR,818380800,D,13,13,True,20.0,18.0,,,9.0,10.0,9.0,11.0,,4.0,,,,,45.0,25.0,6.5,3.0,0.0048713,0,,1.0,,,3.0,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11450181,away,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,180,80,M,903714,EUR,970444800,F,19,19,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,13.0,4.0,6.5,2.0,1.273e-05,0,9,,,,3.0,1.0,,,,,,,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
11450181,away,İstanbulspor,Özcan Şahan,sahan-ozcan,Ö. Şahan,D,176,17,M,1170353,EUR,915753600,F,20,20,True,2.0,2.0,,,,,2.0,2.0,,,,,,,1.0,2.0,,,0.0102427,0,20,,,,,,,,,,,,,,,,,,,,,,,,Özcan Sahan,,,,,,,,,,,
11450181,away,İstanbulspor,Mendy Mamadou,mendy-mamadou,M. Mamadou,M,185,525,M,929718,EUR,907459200,F,12,12,True,1.0,1.0,,,,,1.0,2.0,1.0,,,,,,1.0,4.0,,1.0,0.00116319,0,66,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11450181,away,İstanbulspor,Muhammet Berkay Tekke,muhammet-berkay-tekke,M. B. Tekke,F,186,10,M,1145956,EUR,1054771200,F,15,15,True,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,0.00039853,0,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450181,away,İstanbulspor,Mücahit Serbest,serbest-mucahit,M. Serbest,G,190,18,M,1174228,EUR,1101168000,G,26,26,True,,,,,,,,,,,,,,,,,,,,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450181,away,İstanbulspor,Bartu Kırtaş,kirtas-bartu,B. Kırtaş,D,182,7,M,1409047,EUR,1075334400,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Bartu Kirtas,,,,,,,,,,,
11450181,away,İstanbulspor,David Sambissa,david-sambissa,D. Sambissa,M,177,220,M,280459,EUR,821318400,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450181,away,İstanbulspor,Tunahan Samdanli,samdanli-tunahan,T. Samdanli,M,185,4,M,1142909,EUR,1111104000,M,41,41,True,,,,,,,,,,,,,,,,,,,,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450181,away,İstanbulspor,Vefa Temel,temel-vefa,V. Temel,M,176,41,M,1067329,EUR,1036281600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
