match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wonTackle,stat_penaltyConceded,stat_wasFouled,captain,stat_accurateCross,player_sofascoreId,stat_goalAssist,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_ownGoals
11067466,home,Santos,João Paulo,joao-paulo,J. Paulo,G,34,188,1599,M,795177,EUR,804384000,G,34,34,False,13.0,8.0,6.0,1.0,6.0,6.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,15.0,6.6,5.0,0.00152177,0,0.1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067466,home,Santos,Joaquim,joaquim,Joaquim,D,28,187,860,M,1047740,EUR,914803200,D,28,28,False,55.0,47.0,13.0,8.0,23.0,25.0,24.0,31.0,12.0,14.0,9.0,,,,90.0,75.0,7.9,11.0,0.149707,4,,,,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,0.2577,2.0,,,,,,,,,,,,,,,,,,,,,,,
11067466,home,Santos,João Basso,joao-basso,J. Basso,D,13,189,689,M,850955,EUR,853113600,D,2,2,False,55.0,46.0,9.0,3.0,32.0,35.0,14.0,20.0,4.0,4.0,1.0,,,,90.0,63.0,6.4,10.0,0.00770537,1,,,,,4.0,,1.0,,1.0,5.0,,1.0,1.0,0.1572,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
11067466,home,Santos,Dodô,dodo,Dodô,D,,177,222,M,108481,EUR,697334400,D,16,16,False,58.0,47.0,9.0,4.0,17.0,18.0,30.0,41.0,3.0,7.0,2.0,,,,90.0,81.0,6.1,13.0,0.0267468,1,,,,1.0,10.0,,,1.0,3.0,4.0,2.0,,4.0,0.124,,5.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
11067466,home,Santos,Lucas Braga,lucas-braga,L. Braga,M,22,184,437,M,934801,EUR,847584000,M,30,30,False,21.0,17.0,,,5.0,5.0,12.0,17.0,1.0,5.0,1.0,,,,89.0,36.0,6.7,7.0,0.00686941,1,,,,1.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,0.0207,,,,,1.0,,,1.0,,3.0,,,,,,,,,,,,,,
11067466,home,Santos,Tomás Rincón,tomas-rincon,T. Rincón,M,8,175,2716,M,46798,EUR,569030400,M,25,25,False,59.0,49.0,4.0,2.0,24.0,27.0,26.0,35.0,4.0,6.0,,,,,90.0,73.0,6.6,13.0,0.0635323,2,,,,3.0,8.0,,1.0,1.0,,7.0,2.0,,3.0,0.119,1.0,1.0,,3.0,1.0,,,1.0,,,True,1.0,,,,,,,,,,,,
11067466,home,Santos,Jean Lucas,jean-lucas,J. Lucas,M,6,181,3752,M,927975,EUR,898473600,M,8,8,False,72.0,69.0,3.0,3.0,22.0,22.0,50.0,60.0,2.0,8.0,1.0,,,,90.0,101.0,8.0,16.0,0.224461,3,,,,10.0,4.0,,3.0,,,11.0,2.0,5.0,1.0,0.2126,5.0,2.0,,,1.0,2.0,2.0,1.0,,2.0,,3.0,,,,,,,,,,,,
11067466,home,Santos,Kevyson,kevyson,Kevyson,D,38,174,451,M,1389980,EUR,1080518400,M,38,38,False,22.0,19.0,2.0,1.0,4.0,5.0,16.0,23.0,,5.0,2.0,,,,45.0,43.0,6.6,11.0,0.0332069,0,,Kevyson,,6.0,4.0,,,,,4.0,3.0,,,,,1.0,,,1.0,2.0,,2.0,,2.0,,1.0,,,,,,,,,,,,
11067466,home,Santos,Lucas Lima,lucas-lima,L. Lima,M,10,176,1742,M,244589,EUR,647481600,F,23,23,False,42.0,39.0,,,7.0,7.0,36.0,42.0,1.0,6.0,,,,,75.0,61.0,7.6,10.0,0.671507,1,,,,7.0,3.0,1.0,,1.0,,5.0,1.0,3.0,1.0,0.0435,5.0,,,1.0,,2.0,1.0,,,3.0,,4.0,,,,,,,,,,,,
11067466,home,Santos,Yeferson Soteldo,yeferson-soteldo,Y. Soteldo,M,7,160,11184,M,789960,EUR,867628800,F,10,10,False,43.0,34.0,1.0,,6.0,7.0,29.0,42.0,,8.0,,,,,89.0,74.0,7.2,27.0,0.548165,3,,,,6.0,8.0,1.0,1.0,,,5.0,1.0,5.0,,0.1825,1.0,,,1.0,3.0,6.0,2.0,1.0,,5.0,,1.0,yefersonsoteldo1006,1.0,2.0,0.1512,,,,,,,,
11067466,home,Santos,Marcos Leonardo,marcos-leonardo,M. Leonardo,F,9,177,22653,M,1047227,EUR,1051833600,F,9,9,False,16.0,11.0,1.0,1.0,1.0,1.0,10.0,16.0,3.0,6.0,,,,,89.0,33.0,7.1,9.0,0.0648424,7,,,,1.0,9.0,,3.0,,,,,,,1.0908,,5.0,2.0,1.0,2.0,1.0,,,,3.0,,,marcosleonardo09,,4.0,1.8904,1.0,1.0,,,,,,
11067466,home,Santos,Julio Furch,julio-furch,J. Furch,F,,189,570,M,787551,EUR,617673600,F,11,11,True,13.0,9.0,1.0,,1.0,1.0,8.0,13.0,3.0,3.0,1.0,,,,45.0,16.0,6.8,5.0,0.116843,1,,,,1.0,5.0,,1.0,,,1.0,,,2.0,0.0385,1.0,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,
11067466,home,Santos,Maximiliano Silvera,maximiliano-silvera,M. Silvera,F,11,176,573,M,1121489,EUR,873417600,F,17,17,True,4.0,3.0,,,,,3.0,4.0,,1.0,,,,,15.0,7.0,6.5,3.0,0.0027267,0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
11067466,home,Santos,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,981019,EUR,889401600,D,13,13,True,2.0,2.0,,,,,2.0,3.0,,,,,,,9.0,6.0,6.5,1.0,0.0112545,0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11067466,home,Santos,Rodrigo Fernández,rodrigo-fernandez,R. Fernández,M,5,172,285,M,877599,EUR,820627200,M,14,14,True,2.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,9.0,4.0,6.4,2.0,8.38e-06,0,,,,,1.0,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11067466,home,Santos,Stiven Mendoza,steven-mendoza,S. Mendoza,M,7,171,1016,M,354510,EUR,709603200,F,20,20,True,3.0,2.0,,,,1.0,2.0,3.0,,1.0,,,,,1.0,5.0,,2.0,0.00467064,0,,,,1.0,,,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11067466,home,Santos,Diogenes,diogenes,Diogenes,G,1,190,497,M,1128754,EUR,978739200,G,52,52,True,,,,,,,,,,,,,,,,,,,,0,,Diogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067466,home,Santos,Messias,messias,Messias,D,4,192,220,M,839765,EUR,783820800,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067466,home,Santos,Junior Caiçara,junior-caicara,J. Caiçara,D,5,173,99,M,128440,EUR,609638400,D,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067466,home,Santos,Nonato,nonato,Nonato,M,16,174,1213,M,922566,EUR,888883200,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067466,home,Santos,Weslley Patati,weslley-patati,W. Patati,M,7,167,1129,M,1148468,EUR,1064966400,F,43,43,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067466,home,Santos,Dodi,dodi,Dodi,M,17,169,1040,M,870804,EUR,829699200,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067466,home,Santos,Guilherme Camacho,guilherme-camacho,G. Camacho,M,5,180,154,M,76444,EUR,636336000,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067466,away,Coritiba,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,147467,EUR,717552000,G,1,1,False,38.0,13.0,30.0,6.0,9.0,9.0,4.0,29.0,1.0,2.0,3.0,,5.0,2.0,90.0,50.0,7.2,25.0,0.00225942,0,0.0416,,,,,,,,,14.0,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,1.0,1.0,,
11067466,away,Coritiba,Natanael,natanael,Natanael,D,2,172,1029,M,1046805,EUR,1010188800,D,16,16,False,22.0,16.0,4.0,1.0,11.0,15.0,5.0,7.0,,9.0,1.0,,,,79.0,57.0,6.3,14.0,0.00330778,0,,,,,9.0,,,,1.0,9.0,6.0,2.0,2.0,,,1.0,,2.0,3.0,2.0,1.0,6.0,,2.0,,,,,,,,,,,,,,
11067466,away,Coritiba,Jean Pedroso,jean-pedroso,Jean Pedroso,D,47,191,259,M,1462756,EUR,1075248000,D,47,47,False,25.0,18.0,4.0,1.0,15.0,19.0,3.0,6.0,3.0,5.0,2.0,,,,90.0,35.0,6.9,7.0,0.00223015,0,,,,,,,,,2.0,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,
11067466,away,Coritiba,Henrique,henrique,Henrique,D,,185,55,,37288,EUR,529632000,D,3,3,False,17.0,13.0,2.0,1.0,11.0,15.0,2.0,2.0,1.0,3.0,5.0,,,,90.0,29.0,6.6,4.0,0.00187224,0,,,,,5.0,,,,3.0,2.0,1.0,,3.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
11067466,away,Coritiba,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,252781,EUR,740793600,D,26,26,False,36.0,23.0,10.0,3.0,14.0,18.0,9.0,22.0,,3.0,3.0,,,,90.0,51.0,6.6,19.0,0.0124657,0,,,,4.0,4.0,,,,,5.0,3.0,1.0,1.0,,,3.0,,,,,,3.0,,,,,,,,,,,,,,,1.0,
