match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_totalOffside,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_dispossessed,stat_wonTackle,stat_expectedGoalsOnTarget,captain,stat_hitWoodwork,stat_crossNotClaimed,stat_goodHighClaim,stat_punches,stat_clearanceOffLine,stat_goals
12437498,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,36.0,28.0,17.0,9.0,0.0,24.0,25.0,4.0,11.0,5.0,1.0,1.0,1.0,1.0,90.0,38.0,6.7,8.0,0.00120817,0,-0.2622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437498,home,Real Sociedad,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,18,18,False,23.0,20.0,,,0.0,9.0,10.0,12.0,14.0,2.0,,,,,61.0,33.0,6.6,5.0,0.0350101,0,,,,hamarintos27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437498,home,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178,410,M,785468,EUR,764812800,D,6,6,False,54.0,48.0,3.0,1.0,0.0,26.0,26.0,22.0,29.0,2.0,,,,,90.0,62.0,6.7,8.0,0.0134014,0,,,,,1.0,,2.0,,,,1.0,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12437498,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,69.0,67.0,2.0,,0.0,35.0,35.0,32.0,34.0,6.0,,,,,90.0,83.0,7.1,3.0,0.024453,1,,,,,,,2.0,,,5.0,1.0,2.0,,,2.0,5.0,4.0,,,2.0,2.0,1.0,1.0,1.0,0.1538,,,,,,,,,,,,,
12437498,home,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,419,M,966441,EUR,871689600,D,3,3,False,35.0,24.0,5.0,1.0,0.0,10.0,13.0,15.0,29.0,2.0,,,,,78.0,60.0,6.6,21.0,0.143849,1,,,,,7.0,1.0,4.0,,,,3.0,4.0,1.0,,2.0,6.0,,,,2.0,2.0,,,2.0,0.0735,1.0,1.0,,,,,,,,,,,
12437498,home,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,4,4,False,53.0,47.0,2.0,,0.0,19.0,19.0,28.0,34.0,4.0,,,,,90.0,64.0,5.9,8.0,0.0331118,3,,,,martin_zubimendi,,,4.0,,,3.0,2.0,3.0,,1.0,2.0,2.0,1.0,,,,,2.0,1.0,,0.3154,,1.0,1.0,,,,,,,,,,
12437498,home,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,481,M,1139409,EUR,1057190400,M,28,28,False,47.0,37.0,4.0,2.0,0.0,7.0,9.0,30.0,38.0,5.0,,,,,90.0,60.0,7.1,12.0,0.0302884,4,,Pablo Marín,,,,,1.0,,,,1.0,,,,3.0,6.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.1631,,1.0,2.0,1.0,1.0,0.2773,,,,,,,
12437498,home,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,M,14,14,False,32.0,28.0,2.0,2.0,0.0,7.0,7.0,23.0,31.0,4.0,,,,,90.0,53.0,7.0,13.0,0.113787,0,,,,KuboTake,6.0,2.0,10.0,1.0,,,1.0,2.0,1.0,3.0,,4.0,,,,5.0,3.0,,,1.0,,1.0,,,2.0,,,,,,,,,
12437498,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,False,38.0,30.0,2.0,2.0,0.0,8.0,9.0,22.0,30.0,7.0,,,,,77.0,47.0,6.9,11.0,0.052321,0,,,,,1.0,,2.0,,,,1.0,3.0,,1.0,,4.0,,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,
12437498,home,Real Sociedad,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,855835,EUR,968025600,M,17,17,False,15.0,12.0,,,0.0,8.0,8.0,8.0,17.0,1.0,,,,,61.0,31.0,7.2,12.0,0.410444,0,,,,sergiogm_10,10.0,4.0,3.0,,,,,,2.0,1.0,2.0,4.0,,,,2.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,
