match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_interceptionWon,player_firstName,player_lastName,stat_totalTackle,stat_wasFouled,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10437945,home,Vitória SC,André Silva,andre-silva,A. Silva,F,17,181,2951,M,925072,EUR,865296000,F,17,17,False,,19.0,8.0,,,2.0,3.0,6.0,16.0,1.0,2.0,,,,,,58.0,26.0,6.3,14.0,1,5.0,8.0,,,,,1.0,,,2.0,,,,,,,1.0,,2.0,,1.0,,,,,,,,
10437945,home,Vitória SC,Tiago Silva,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,True,,49.0,43.0,6.0,6.0,21.0,22.0,22.0,28.0,,4.0,,10.0,,,,74.0,61.0,7.8,9.0,2,,3.0,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,,,2.0,1.0,,1.0,,,,,,,
10437945,home,Vitória SC,Nicolas Janvier,nicolas-janvier,N. Janvier,M,17,171,91,M,802150,EUR,902793600,F,98,98,True,,14.0,10.0,1.0,1.0,5.0,6.0,5.0,8.0,,1.0,,2.0,,,,38.0,17.0,6.5,5.0,0,,2.0,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,
10437945,home,Vitória SC,Anderson Silva,anderson-silva,A. Silva,F,33,186,530,M,892272,EUR,880070400,F,33,33,True,,7.0,4.0,,,1.0,1.0,3.0,6.0,2.0,3.0,,1.0,,,,32.0,16.0,6.3,7.0,3,2.0,5.0,,,,,,2.0,1.0,,,,,,,,1.0,,1.0,2.0,1.0,,1.0,1.0,1.0,,,,
10437945,home,Vitória SC,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,11,11,True,,10.0,9.0,2.0,2.0,3.0,3.0,6.0,7.0,2.0,7.0,,4.0,,,,32.0,23.0,7.5,6.0,2,,2.0,,,,1.0,4.0,1.0,,2.0,,,,,1.0,4.0,1.0,,,1.0,1.0,,,,2.0,1.0,1.0,,
10437945,home,Vitória SC,Indio,indio,Indio,M,23,182,109,M,979864,EUR,935712000,M,23,23,True,,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,2.0,,,,13.0,6.0,6.7,2.0,0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10437945,home,Vitória SC,Celton Biai,celton-biai,C. Biai,G,63,188,249,M,976399,EUR,966124800,G,63,63,True,,,,,,,,,,,,,,,,,,,,,0,,,,Celton,Biai,,,,,,,,,,,,,,,,,,,,,,,,
10437945,home,Vitória SC,Bruno Gaspar,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,D,76,76,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437945,home,Vitória SC,Ryoya Ogawa,ryoya-ogawa,R. Ogawa,M,7,182,155,M,790973,EUR,848793600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437945,home,Vitória SC,Alisson Safira,allison-safira,A. Safira,F,25,178,356,M,870927,EUR,795398400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437945,away,Marítimo,Miguel Silva,miguel-silva,M. Silva,G,55,188,81,M,587354,EUR,797212800,G,1,1,False,,33.0,19.0,23.0,9.0,14.0,18.0,5.0,15.0,,,1.0,8.0,1.0,3.0,,90.0,42.0,6.6,14.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
10437945,away,Marítimo,Matheus Costa,matheus-costa,M. Costa,D,14,188,49,M,886225,EUR,791078400,D,4,4,False,,42.0,37.0,8.0,5.0,28.0,29.0,9.0,13.0,3.0,5.0,3.0,8.0,,,,81.0,51.0,6.8,6.0,0,1.0,4.0,1.0,,,2.0,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,
10437945,away,Marítimo,Zainadine Júnior,zainadine-junior,Z. Júnior,D,,178,102,M,105457,EUR,583113600,D,5,5,False,True,49.0,38.0,10.0,3.0,30.0,34.0,8.0,15.0,2.0,5.0,1.0,7.0,,,,90.0,63.0,7.2,11.0,0,1.0,2.0,3.0,,,2.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,1.0,,,,
10437945,away,Marítimo,Léo,leo,Léo,D,5,190,101,M,903027,EUR,892857600,D,66,66,False,,46.0,36.0,5.0,3.0,23.0,29.0,13.0,17.0,2.0,8.0,2.0,7.0,,,,90.0,57.0,7.0,10.0,0,2.0,3.0,1.0,,,4.0,2.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,
10437945,away,Marítimo,Cláudio Winck,claudio-winck,C. Winck,D,2,183,178,M,155998,EUR,766368000,M,2,2,False,,43.0,31.0,6.0,3.0,16.0,20.0,15.0,27.0,2.0,8.0,1.0,14.0,,,,90.0,78.0,6.8,26.0,0,2.0,6.0,2.0,,,3.0,3.0,1.0,,3.0,4.0,,2.0,,3.0,,1.0,,,,,,,,,,,,
10437945,away,Marítimo,Diogo Mendes,mendes-diogo,D. Mendes,M,66,176,79,M,871046,EUR,885600000,M,16,16,False,,22.0,17.0,,,8.0,8.0,9.0,14.0,,5.0,,3.0,,,,81.0,33.0,7.0,6.0,1,,1.0,1.0,,,2.0,1.0,2.0,2.0,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,
10437945,away,Marítimo,João Afonso,joao-afonso,J. Afonso,M,6,181,26,M,358496,EUR,792288000,M,21,21,False,,21.0,15.0,3.0,2.0,9.0,11.0,6.0,10.0,3.0,4.0,1.0,4.0,,,,75.0,30.0,6.5,8.0,0,1.0,4.0,2.0,,,1.0,,,,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,
10437945,away,Marítimo,Vitor Costa,vitor-costa,V. Costa,M,94,182,61,M,842345,EUR,773020800,M,94,94,False,,38.0,25.0,1.0,,15.0,18.0,11.0,23.0,2.0,3.0,2.0,4.0,,,,90.0,64.0,6.7,17.0,1,,4.0,,,,1.0,,,,,3.0,1.0,1.0,,,2.0,,,4.0,1.0,,,,,,,,,
10437945,away,Marítimo,Bruno Xadas,bruno-xadas,B. Xadas,M,8,179,249,M,837410,EUR,881020800,F,23,23,False,,25.0,17.0,3.0,,5.0,6.0,13.0,24.0,1.0,2.0,,5.0,,,,66.0,39.0,6.9,16.0,2,,5.0,,,,1.0,,1.0,,2.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,,,,,,1.0,,,,
10437945,away,Marítimo,André Vidigal,andre-vidigal,A. Vidigal,M,77,176,425,M,842335,EUR,903312000,F,7,7,False,,19.0,11.0,2.0,,1.0,2.0,10.0,19.0,2.0,4.0,,1.0,,,,90.0,40.0,6.3,21.0,0,,5.0,,,,,2.0,2.0,,7.0,2.0,,,,,2.0,2.0,,1.0,,,,,,2.0,,,,
10437945,away,Marítimo,Jesús Ramírez,jesus-ramirez,J. Ramírez,F,9,187,1078,M,987597,EUR,894240000,F,11,11,False,,12.0,8.0,,,1.0,1.0,7.0,12.0,6.0,8.0,,3.0,,,,66.0,28.0,6.5,16.0,1,6.0,14.0,,,,,1.0,3.0,1.0,5.0,1.0,,2.0,,,,3.0,,1.0,1.0,,,,,,,,,
10437945,away,Marítimo,Joel Soñora,joel-sonora,J. Soñora,M,,176,55,M,795980,EUR,842745600,M,8,8,True,,8.0,4.0,1.0,,3.0,4.0,1.0,7.0,,2.0,,3.0,,,,24.0,17.0,6.4,9.0,0,,2.0,,,,1.0,1.0,,,2.0,3.0,,1.0,,,,,,1.0,,,,,,,,,,
10437945,away,Marítimo,Joel Tagueu,joel-tagueu,Joel,F,95,178,140,M,599698,EUR,755136000,F,95,95,True,,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,,,24.0,5.0,6.7,1.0,1,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,
10437945,away,Marítimo,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,6,6,True,,11.0,8.0,,,5.0,6.0,3.0,6.0,,,,1.0,,,,15.0,14.0,6.5,4.0,0,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
10437945,away,Marítimo,Pablo Moreno,pablo-moreno,P. Moreno,F,,180,183,M,964729,EUR,1020384000,F,9,9,True,,5.0,5.0,,,1.0,1.0,4.0,4.0,,2.0,,,,,,9.0,9.0,6.5,2.0,0,1.0,4.0,,,,1.0,,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,
10437945,away,Marítimo,Edgar Costa,edgar-costa,E. Costa,F,,178,21,M,89566,EUR,545356800,F,12,12,True,,18.0,10.0,4.0,1.0,3.0,5.0,7.0,13.0,,,,2.0,,,,9.0,19.0,6.4,9.0,0,1.0,3.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10437945,away,Marítimo,Vitor Eudes,vitor-eudes,Vitor Eudes,G,98,195,580,M,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437945,away,Marítimo,Paulinho Mota,paulinho-mota,P. Mota,D,77,176,48,M,128326,EUR,679363200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437945,away,Marítimo,Gonçalo Cardoso,goncalo-cardoso,G. Cardoso,D,2,189,90,M,943596,EUR,972086400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437945,away,Marítimo,Lucho Vega,lucho-vega,L. Vega,F,17,185,42,M,1131258,EUR,923616000,M,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
