match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_accurateCross,stat_bigChanceMissed,captain,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_lastManTackle,stat_goalAssist,stat_goals
11391407,home,AS Monaco,Philipp Köhn,,,philipp-kohn,P. Köhn,G,16,191,698,M,868964,EUR,891475200,G,16,16,False,23.0,17.0,9.0,3.0,16.0,17.0,1.0,6.0,7.0,1.0,90.0,28.0,6.5,6.0,0.00021616,0,-0.4005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391407,home,AS Monaco,Wilfried Singo,,,wilfried-singo,W. Singo,D,90,190,12125,M,978285,EUR,977702400,D,99,99,False,67.0,52.0,8.0,2.0,23.0,28.0,29.0,40.0,7.0,,90.0,76.0,6.8,17.0,0.0366869,1,,stephane_singo,1.0,3.0,2.0,5.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0847,2.0,,,,,,,,,,,,,,,,,,,,,
11391407,home,AS Monaco,Denis Zakaria,,,denis-zakaria,D. Zakaria,M,6,191,3221,M,770677,EUR,848448000,D,6,6,False,78.0,72.0,1.0,1.0,38.0,41.0,34.0,37.0,9.0,,90.0,91.0,7.2,7.0,0.0327539,0,,,,,,2.0,2.0,1.0,1.0,,4.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11391407,home,AS Monaco,Mohammed Salisu,,,mohammed-salisu,M. Salisu,D,22,188,5721,M,946158,EUR,924307200,D,22,22,False,98.0,84.0,4.0,1.0,27.0,31.0,57.0,68.0,11.0,,90.0,116.0,7.8,15.0,0.0231114,1,,salisu_sarki,1.0,1.0,3.0,3.0,9.0,1.0,1.0,1.0,3.0,,2.0,0.0364,1.0,,1.0,5.0,3.0,,1.0,,,,,,,,,,,,,,,
11391407,home,AS Monaco,Krépin Diatta,,,krepin-diatta,K. Diatta,M,27,173,13115,M,873534,EUR,919900800,M,27,27,False,34.0,27.0,2.0,1.0,8.0,9.0,21.0,31.0,6.0,,90.0,66.0,7.7,12.0,0.116075,1,,krepindiatta,6.0,,1.0,1.0,8.0,4.0,4.0,1.0,1.0,2.0,,0.1635,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,
11391407,home,AS Monaco,Youssouf Fofana,,,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,19,19,False,61.0,51.0,4.0,3.0,10.0,12.0,42.0,51.0,4.0,,90.0,86.0,7.7,18.0,0.527189,4,,YFofana19_,2.0,,2.0,9.0,8.0,7.0,4.0,3.0,1.0,,2.0,0.2431,3.0,2.0,1.0,2.0,1.0,2.0,,1.0,,True,2.0,1.0,1.0,,,,,,,,,
11391407,home,AS Monaco,Mohamed Camara,,,camara-mohamed,M. Camara,M,4,175,3786,M,1008849,EUR,947116800,M,4,4,False,54.0,51.0,2.0,2.0,22.0,22.0,29.0,32.0,10.0,,70.0,66.0,7.5,6.0,0.0630479,2,,camara_mohamed6,,2.0,3.0,5.0,6.0,2.0,2.0,2.0,,,1.0,0.0523,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,
11391407,home,AS Monaco,Ismail Jakobs,,,ismail-jakobs,I. Jakobs,D,4,184,7001,M,897291,EUR,934848000,M,14,14,False,42.0,34.0,2.0,,9.0,11.0,26.0,33.0,7.0,,88.0,72.0,7.1,16.0,0.11466,2,,ismaijakobs,2.0,4.0,4.0,8.0,9.0,2.0,2.0,2.0,1.0,1.0,1.0,0.05,,2.0,1.0,2.0,1.0,4.0,,1.0,,,1.0,,,,,,,,,,,
11391407,home,AS Monaco,Maghnes Akliouche,,,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,1130939,EUR,1014595200,F,21,21,False,36.0,32.0,,,9.0,9.0,25.0,33.0,4.0,,78.0,57.0,7.4,16.0,0.206345,1,,,6.0,,,5.0,4.0,2.0,,,1.0,1.0,,0.0477,3.0,,,3.0,3.0,2.0,,2.0,,,3.0,,,,1.0,1.0,0.1275,,,,,
11391407,home,AS Monaco,Takumi Minamino,,,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,F,18,18,False,41.0,29.0,2.0,1.0,7.0,8.0,22.0,33.0,7.0,,90.0,54.0,7.0,16.0,0.182013,2,,Minamino,,,,7.0,5.0,3.0,1.0,,,3.0,3.0,0.1755,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,2.0,,,,,,,,,
11391407,home,AS Monaco,Folarin Balogun,,,folarin-balogun,F. Balogun,F,9,179,5047,M,934237,EUR,994118400,F,29,29,False,18.0,12.0,,,3.0,3.0,9.0,15.0,1.0,,90.0,34.0,7.2,11.0,0.0903415,5,,balogun,,1.0,1.0,3.0,3.0,,,2.0,,,,0.4502,2.0,1.0,,2.0,,4.0,,,1.0,,1.0,,,,3.0,1.0,0.6265,,,,,
11391407,home,AS Monaco,Edan Diop,Edan Diop,,diop-edan,E. Diop,M,37,173,531,M,1390575,EUR,1093651200,M,37,37,True,21.0,18.0,2.0,2.0,1.0,1.0,17.0,20.0,,,20.0,28.0,7.0,4.0,0.0118152,0,,,,,,2.0,4.0,1.0,,,1.0,2.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
