match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_outfielderBlock,stat_errorLeadToAShot,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_wasFouled,player_firstName,player_lastName,captain,stat_hitWoodwork,stat_totalOffside
14083173,home,Rayo Vallecano,Álvaro García,alvaro-garcia,Á. García,M,18,168.0,1132,M,345111,EUR,720144000,F,18,18,False,15.0,10.0,1.0,1.0,0.0,4.0,5.0,6.0,10.0,1.0,,,,,83.0,25.0,6.4,9.0,0.0825982,19.701824045449,4.0,-9.66,-1.05,,2,,0.09,-0.04,0.15,,,1.0,,2.0,1.0,4.0,3.0,1.0,,,,,,,,2.0,2.0,2.0,1.0,0.6729,,2.0,-0.54,,,,1.0,2.0,,,,,,1.0
14083173,home,Rayo Vallecano,Fran Pérez,fran-perez,F. Pérez,M,21,176.0,466,M,966637,EUR,1031529600,M,21,21,True,25.0,19.0,,,0.0,5.0,8.0,14.0,17.0,5.0,,,,,72.0,42.0,6.5,14.0,0.0904219,151.03003106727,19.0,47.04,21.315,,0,,0.16,0.0,-0.01,,,6.0,2.0,2.0,,4.0,2.0,,1.0,,,,,,,2.0,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,
14083173,home,Rayo Vallecano,Pedro Díaz,pedro-diaz,P. Díaz,M,4,180.0,572,M,900669,EUR,897004800,M,4,4,True,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,,,,,,24.0,13.0,6.9,4.0,0.0336484,30.10306361504,5.0,-1.26,4.725,,2,,0.22,0.0,0.13,,,1.0,,,2.0,,2.0,,,,,1.0,,,,,,2.0,,0.0434,,1.0,-0.02,,,,,1.0,,,,,,
14083173,home,Rayo Vallecano,Sergio Camello,sergio-camello,S. Camello,F,10,177.0,1019,M,910024,EUR,981763200,F,10,10,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,,,,,24.0,10.0,6.7,3.0,0.0189736,18.521676104936,3.0,1.575,3.78,,0,,0.21,0.04,0.15,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,
14083173,home,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175.0,688,M,152446,EUR,694224000,D,20,20,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,,,,,11.0,6.0,6.7,,0.00322112,9.0304493336118,2.0,7.455,5.775,,0,,0.07,0.0,0.14,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14083173,home,Rayo Vallecano,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187.0,380,M,326471,EUR,787708800,M,15,15,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,11.0,5.0,6.5,1.0,0.0458043,7.0104893662495,2.0,1.68,3.675,,0,,-0.06,-0.11,0.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
14083173,home,Rayo Vallecano,Dani Cárdenas,dani-cardenas,D. Cárdenas,G,1,185.0,197,M,965832,EUR,859507200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083173,home,Rayo Vallecano,Juanpe,juanpe,Juanpe,G,30,188.0,9,M,1165029,EUR,989020800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juanpe,,,,
14083173,home,Rayo Vallecano,Luiz Felipe,luiz-felipe,L. Felipe,D,5,187.0,1042,M,850035,EUR,858988800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083173,home,Rayo Vallecano,Jozhua Vertrouwd,jozhua-vertrouwd,J. Vertrouwd,D,33,188.0,206,M,1120947,EUR,1093046400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jozhua Vertrouwd,,,,
14083173,home,Rayo Vallecano,Samu Becerra,samu-becerra,S. Becerra,M,28,,45,M,2198232,EUR,1136073600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083173,away,Real Betis,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192.0,931,M,964983,EUR,869788800,G,1,1,False,29.0,15.0,19.0,6.0,0.0,13.0,15.0,2.0,14.0,9.0,3.0,7.0,3.0,3.0,90.0,48.0,8.6,14.0,0.0017602,44.606839620067,7.0,-14.385,0.63,0.2633,0,0.6879,0.08,0.01,0.46,0.28,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
14083173,away,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,24,176.0,879,M,893062,EUR,827452800,D,24,24,False,28.0,17.0,7.0,,0.0,8.0,11.0,9.0,17.0,,,,,,90.0,64.0,6.9,22.0,0.142741,26.47363203208,3.0,-13.755,1.785,,1,,0.22,0.04,0.17,,,3.0,1.0,2.0,1.0,7.0,5.0,2.0,2.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,0.0212,0.1364,1.0,-0.04,1.0,1.0,,,,1.0,,,True,,
14083173,away,Real Betis,Diego Llorente,diego-llorente,D. Llorente,D,3,185.0,1146,M,305278,EUR,745459200,D,3,3,False,2.0,1.0,1.0,,0.0,1.0,2.0,,,,,,,,7.0,2.0,,1.0,3.15e-06,5.2062581572565,1.0,-0.63,-0.63,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083173,away,Real Betis,Natan,natan,Natan,D,4,188.0,3251,M,1015287,EUR,981417600,D,4,4,False,34.0,24.0,7.0,1.0,0.0,18.0,20.0,6.0,14.0,2.0,,,,,90.0,57.0,7.1,11.0,0.00091222,71.686813993323,10.0,-12.495,4.83,,0,,-0.05,0.07,0.4,,,,,,3.0,,5.0,,,,,,,15.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
14083173,away,Real Betis,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182.0,1729,M,67769,EUR,714700800,D,12,12,False,29.0,21.0,3.0,,0.0,14.0,19.0,7.0,10.0,4.0,,,,,90.0,59.0,7.0,14.0,0.00217724,56.761420792491,7.0,-20.055,3.78,,0,,0.03,0.03,0.32,,,,,1.0,2.0,2.0,4.0,,,,,,,11.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,
14083173,away,Real Betis,Nelson Deossa,nelson-deossa,N. Deossa,M,18,185.0,4686,M,1129401,EUR,949795200,M,18,18,False,11.0,9.0,2.0,,0.0,4.0,4.0,5.0,7.0,2.0,,,,,59.0,22.0,6.4,6.0,0.0139973,36.771991671069,4.0,-1.89,10.815,,1,,0.07,-0.37,0.21,,,,,,,5.0,1.0,1.0,4.0,1.0,,1.0,,2.0,,,,,1.0,0.0176,,,-0.07,,,,,,,Nelson Deossa,,,,
14083173,away,Real Betis,Marc Roca,marc-roca,M. Roca,M,21,184.0,1491,M,847128,EUR,848966400,M,21,21,False,28.0,25.0,3.0,1.0,0.0,14.0,14.0,11.0,14.0,5.0,,,,,90.0,40.0,7.2,4.0,0.0175292,52.796684495334,10.0,3.675,9.345,,1,,0.14,0.0,0.26,,,,,,,3.0,3.0,,,,,,1.0,5.0,,1.0,1.0,1.0,2.0,0.092,0.5911,1.0,0.25,1.0,,,,,2.0,,,,,
14083173,away,Real Betis,Antony,antony,Antony,M,7,172.0,219783,M,958380,EUR,951350400,M,7,7,False,27.0,24.0,,,0.0,8.0,9.0,16.0,18.0,5.0,,,,,90.0,40.0,6.9,7.0,0.0723566,132.56600075001,12.0,-70.035,12.285,,1,,0.12,0.29,0.17,,Antony,2.0,,,,2.0,1.0,,1.0,1.0,,1.0,,2.0,3.0,,,2.0,1.0,0.0313,,2.0,-0.21,1.0,1.0,,,,,,,,,
14083173,away,Real Betis,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178.0,2735,M,816763,EUR,824947200,M,8,8,False,22.0,18.0,3.0,3.0,0.0,6.0,7.0,12.0,15.0,2.0,,,,,74.0,36.0,6.8,9.0,0.210285,43.133823386285,6.0,-30.87,-0.10499999999999,,3,,0.13,0.41,0.18,,,4.0,2.0,2.0,,5.0,1.0,2.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,0.1665,0.1667,2.0,-0.4,,,,,2.0,,,,,,
14083173,away,Real Betis,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174.0,4780,M,989113,EUR,954633600,M,17,17,False,16.0,12.0,1.0,1.0,0.0,6.0,7.0,6.0,9.0,3.0,,,,,74.0,26.0,6.5,8.0,0.0103772,70.491392020071,8.0,16.905,8.295,,2,,0.02,0.04,-0.12,,,1.0,,,1.0,6.0,3.0,1.0,2.0,,,1.0,1.0,1.0,,1.0,1.0,,,0.2755,0.1272,1.0,-0.23,3.0,,,1.0,,1.0,,,,,
14083173,away,Real Betis,Cucho Hernández,cucho-hernandez,C. Hernández,F,19,175.0,8926,M,887055,EUR,924566400,F,19,19,False,22.0,13.0,3.0,2.0,0.0,3.0,4.0,10.0,18.0,3.0,,,,,90.0,49.0,6.9,20.0,0.133095,138.56498367113,11.0,-20.16,29.82,,2,,-0.25,0.33,0.19,,cuchohernandez,,,1.0,1.0,4.0,8.0,2.0,3.0,2.0,,1.0,,1.0,,3.0,2.0,7.0,,0.1728,,2.0,-0.55,,,,,1.0,2.0,,,,,
14083173,away,Real Betis,Marc Bartra,marc-bartra,M. Bartra,D,5,183.0,1917,M,99519,EUR,663897600,D,5,5,True,31.0,23.0,8.0,4.0,0.0,14.0,15.0,9.0,16.0,6.0,,,,,83.0,50.0,7.6,8.0,0.00573084,86.01881521892,9.0,-58.485,0.105,,1,,0.15,0.06,0.62,,,,,,2.0,,4.0,,,,,,1.0,7.0,3.0,1.0,,,,0.0131,0.0149,1.0,0.0,,3.0,,,,1.0,,,,,
14083173,away,Real Betis,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177.0,15743,M,798835,EUR,829008000,M,20,20,True,11.0,11.0,1.0,1.0,0.0,6.0,6.0,5.0,5.0,1.0,,,,,31.0,15.0,6.8,2.0,0.023426,49.745672601618,5.0,-14.49,9.03,,0,,0.02,0.2,-0.01,,locelso_giovani,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,
14083173,away,Real Betis,Pablo García,pablo-garcia,P. García,M,52,175.0,2261,M,1893910,EUR,1155600000,F,52,52,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,16.0,5.0,6.4,1.0,1.47e-06,54.691901308559,3.0,-43.365,-3.99,,1,,0.0,0.13,-0.03,,,,,1.0,,3.0,1.0,1.0,,,,,1.0,,,,,,,0.0175,0.0642,,-0.21,1.0,,,,,1.0,,,,,
14083173,away,Real Betis,Sergi Altimira,sergi-altimira,S. Altimira,M,6,188.0,1049,M,1137814,EUR,998697600,M,6,6,True,13.0,11.0,,,0.0,8.0,8.0,3.0,5.0,2.0,,,,,16.0,14.0,6.5,3.0,0.00115515,20.686446131789,3.0,-4.2,3.045,,0,,-0.05,0.03,0.13,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083173,away,Real Betis,Adrián,adrian,Adrián,G,13,190.0,2131,M,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083173,away,Real Betis,Pau López,pau-lopez,P. López,G,25,189.0,1242,M,548848,EUR,787276800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083173,away,Real Betis,Angel Ortiz,angel-ortiz,Á. Ortiz,D,40,167.0,493,M,1152139,EUR,1090713600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083173,away,Real Betis,Valentín Gómez,diego-gomez,V. Gómez,D,16,181.0,2163,M,1186010,EUR,1056585600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valentín,Gómez,,,
14083173,away,Real Betis,Chimy Ávila,chimy-avila,C. Ávila,F,9,171.0,2160,M,789381,EUR,760492800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
