match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_interceptionWon,stat_keyPass,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_bigChanceMissed
12117352,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190.0,551,M,844576,EUR,871948800,G,1,1,False,True,18.0,8.0,12.0,2.0,0.0,7.0,9.0,1.0,9.0,2.0,2.0,8.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,90.0,32.0,7.3,10.0,0.00016601,0,0.3484,,,,,,,,,,,,,,,,,,,,,,,,,
12117352,home,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178.0,537,M,987589,EUR,1009065600,D,34,34,False,,32.0,26.0,4.0,1.0,1.0,12.0,13.0,15.0,21.0,1.0,3.0,2.0,,,,,,,,,90.0,59.0,6.9,11.0,0.340916,0,,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
12117352,home,Red Bull Bragantino,Pedro Henrique,pedro-henrique,P. Henrique,D,14,188.0,417,M,551774,EUR,812592000,D,14,14,False,,26.0,23.0,2.0,1.0,0.0,17.0,18.0,6.0,8.0,,5.0,1.0,,,,,,,,,80.0,33.0,6.6,3.0,0.00399707,0,,,,7.0,,7.0,,,,1.0,,1.0,,,,,,,,,,,,,,
12117352,home,Red Bull Bragantino,Lucas Cunha,lucas-cunha,L. Cunha,D,3,186.0,169,M,794139,EUR,853977600,D,4,4,False,,40.0,35.0,7.0,4.0,0.0,26.0,28.0,9.0,12.0,2.0,3.0,1.0,,1.0,,,,,,,90.0,48.0,6.7,5.0,0.00586028,0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12117352,home,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176.0,909,M,870556,EUR,868147200,D,29,29,False,,32.0,26.0,5.0,3.0,0.0,15.0,17.0,11.0,17.0,10.0,4.0,3.0,4.0,1.0,,,,,,,90.0,60.0,8.0,13.0,0.0118031,2,,2.0,,1.0,4.0,6.0,,,,2.0,1.0,,3.0,1.0,1.0,1.0,1.0,4.0,3.0,0.3436,0.8988,,,,,
12117352,home,Red Bull Bragantino,Jadsom,jadsom,Jadsom,M,25,176.0,193,M,964127,EUR,990316800,M,5,5,False,,28.0,21.0,3.0,,0.0,8.0,8.0,13.0,20.0,5.0,,4.0,2.0,1.0,,,,,,,80.0,35.0,6.7,7.0,0.0197836,0,,,,1.0,2.0,3.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,
12117352,home,Red Bull Bragantino,Lucas Evangelista,lucas-evangelista,L. Evangelista,M,30,181.0,3216,M,331397,EUR,799718400,M,8,8,False,,30.0,29.0,2.0,2.0,1.0,15.0,16.0,14.0,14.0,6.0,1.0,7.0,4.0,,,,,,,,90.0,42.0,7.7,2.0,0.0509419,2,,,,1.0,2.0,2.0,,,1.0,1.0,1.0,,,,1.0,,,4.0,1.0,0.0457,,1.0,1.0,,,
12117352,home,Red Bull Bragantino,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178.0,2841,M,1167069,EUR,1031529600,M,6,6,False,,21.0,16.0,2.0,1.0,1.0,5.0,7.0,14.0,19.0,7.0,2.0,1.0,2.0,2.0,,,,,,,90.0,44.0,8.0,11.0,0.246244,3,,5.0,3.0,2.0,2.0,6.0,,2.0,1.0,,1.0,,2.0,1.0,,2.0,1.0,,1.0,0.8718,1.2138,1.0,1.0,Jhon Jhon,,1.0
12117352,home,Red Bull Bragantino,Lincoln,lincoln,Lincoln,M,18,177.0,846,M,794928,EUR,910396800,M,10,10,False,,16.0,12.0,1.0,,0.0,4.0,4.0,9.0,16.0,5.0,,2.0,1.0,2.0,,,,,,,73.0,28.0,7.0,8.0,0.102791,1,,4.0,1.0,,2.0,,,,,2.0,2.0,,,,1.0,,,1.0,,0.0946,,,1.0,,,1.0
12117352,home,Red Bull Bragantino,Vinicinho,vinicinho,Vinicinho,F,17,174.0,339,M,1587965,EUR,1077235200,M,54,54,False,,10.0,10.0,,,0.0,2.0,2.0,10.0,11.0,5.0,,5.0,,2.0,,,,,,,72.0,31.0,7.1,9.0,0.211319,2,,3.0,2.0,1.0,,11.0,3.0,2.0,1.0,1.0,3.0,,7.0,3.0,,2.0,1.0,,1.0,0.7317,1.1108,,2.0,Vinicius,Mendonça Pereira,1.0
