match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,confirmed,isHome,id,incidentClass,player_id,player_name,injury,playerName,reason,rescinded
12117352,FT,5.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12117352,,,,,90,0.0,,1,,,injuryTime,3.0,,,,,,,,,,
12117352,,,,,89,,,2,,,varDecision,,False,False,30090.0,goalAwarded,46620.0,Yannick Bolasie,,,,
12117352,,5.0,1.0,,80,,,11,,,goal,,,True,192233218.0,regular,1167069.0,Jhon Jhon,,,,
12117352,,,,,80,,,11,,,substitution,,,True,123377862.0,regular,,,False,,,
12117352,,,,,80,,,11,,,substitution,,,True,123377861.0,regular,,,False,,,
12117352,,,,,77,,,14,,,substitution,,,False,123377853.0,regular,,,False,,,
12117352,,,,,73,,,18,,,substitution,,,False,123377842.0,regular,,,False,,,
12117352,,,,,73,,,18,,,substitution,,,True,123377840.0,regular,,,False,,,
12117352,,,,,72,,,19,,,substitution,,,True,123377841.0,regular,,,False,,,
12117352,,4.0,1.0,,70,,,21,,,goal,,,True,192232524.0,regular,1170680.0,Henry Mosquera,,,,
12117352,,,,,69,,,22,,,substitution,,,True,123377824.0,injury,,,True,,,
12117352,,,,,66,,,25,,,varDecision,,False,False,30085.0,penaltyAwarded,998494.0,Jhonata Robert,,,,
12117352,,,,,61,,,30,,,substitution,,,False,123377778.0,regular,,,False,,,
12117352,,,,,60,,,31,,,substitution,,,False,123377777.0,regular,,,False,,,
12117352,,,,,60,,,31,,,substitution,,,False,123377776.0,regular,,,False,,,
12117352,,,,,59,,,32,,,card,,,False,121778443.0,yellow,96999.0,Tobias Figueiredo,,Tobias Figueiredo,Argument,False
12117352,,,,,59,,,32,,,card,,,False,121778442.0,yellow,1463909.0,Newton,,Newton,Argument,False
12117352,,3.0,1.0,,55,,,36,,,goal,,,True,192231800.0,regular,143846.0,Eduardo Sasha,,,,
12117352,,,,,53,,,38,,,card,,,False,121778435.0,yellow,599688.0,Barreto,,Barreto,Foul,False
12117352,HT,2.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12117352,,,,,45,0.0,,1,,,injuryTime,4.0,,,,,,,,,,
12117352,,,,,41,,,5,,,card,,,True,121778371.0,yellow,1587965.0,Vinicinho,,Vinicinho,Foul,False
12117352,,2.0,1.0,,39,,,7,,,goal,,,False,192229930.0,regular,886773.0,Rodrigo Fagundes,,,,
12117352,,2.0,0.0,,30,,,16,,,goal,,,True,192229317.0,regular,1587965.0,Vinicinho,,,,
12117352,,1.0,0.0,,13,,,33,,,goal,,,True,192228245.0,regular,870556.0,Juninho Capixaba,,,,
