match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_totalTackle,stat_aerialLost,stat_wonTackle,captain,stat_accurateCross,stat_challengeLost,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_penaltyConceded
10556821,home,Genoa,Adrian Šemper,adrian-semper,A. Šemper,G,1,192.0,748,M,814876,EUR,884563200,G,1,1,False,36.0,29.0,11.0,6.0,27.0,29.0,2.0,7.0,1.0,3.0,1.0,1.0,1.0,90.0,39.0,6.9,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556821,home,Genoa,Silvan Hefti,silvan-hefti,S. Hefti,D,30,182.0,205,M,814214,EUR,877737600,D,36,36,False,46.0,41.0,4.0,3.0,15.0,15.0,26.0,32.0,2.0,4.0,,,,90.0,68.0,7.3,11.0,0,,,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10556821,home,Genoa,Mattia Bani,mattia-bani,M. Bani,D,13,188.0,270,M,250547,EUR,755481600,D,13,13,False,59.0,51.0,9.0,4.0,33.0,35.0,18.0,24.0,2.0,7.0,,,,90.0,69.0,7.3,8.0,0,,,,3.0,,8.0,,,,,2.0,,5.0,,,,,,,,,,,,,,,,,,,
10556821,home,Genoa,Alessandro Vogliacco,alessandro-vogliacco,A. Vogliacco,D,4,186.0,350,M,807295,EUR,905731200,D,14,14,False,71.0,67.0,7.0,6.0,43.0,45.0,24.0,26.0,3.0,5.0,,,,90.0,80.0,7.6,4.0,0,,,,1.0,,3.0,,,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
10556821,home,Genoa,Marko Pajač,marko-pajac,M. Pajač,D,17,185.0,162,M,156566,EUR,737078400,D,93,93,False,46.0,37.0,7.0,2.0,22.0,23.0,15.0,24.0,,6.0,,,,65.0,54.0,6.8,11.0,0,,,1.0,,2.0,2.0,,,,,1.0,1.0,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,
10556821,home,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178.0,1684,M,918440,EUR,986601600,M,32,32,False,46.0,44.0,2.0,2.0,21.0,22.0,23.0,24.0,,5.0,,,,65.0,56.0,7.1,2.0,0,,,,,1.0,2.0,,,,,4.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,
10556821,home,Genoa,Milan Badelj,milan-badelj,M. Badelj,M,,186.0,899,M,39482,EUR,604368000,M,47,47,False,73.0,68.0,8.0,7.0,26.0,29.0,43.0,46.0,3.0,15.0,,,,90.0,96.0,7.5,10.0,0,,,2.0,,7.0,4.0,1.0,2.0,1.0,,2.0,2.0,1.0,2.0,1.0,,2.0,1.0,2.0,True,1.0,2.0,,,,,,,,,,
10556821,home,Genoa,Filip Jagiełło,filip-jagiello,F. Jagiełło,M,24,182.0,484,M,335887,EUR,870998400,M,24,24,False,53.0,46.0,3.0,3.0,10.0,11.0,37.0,48.0,3.0,7.0,,,,90.0,78.0,7.9,17.0,1,,,6.0,2.0,5.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,,1.0,,1.0,,,,,,,,,
10556821,home,Genoa,Manolo Portanova,manolo-portanova,M. Portanova,M,90,182.0,201,M,876236,EUR,959904000,M,90,90,False,11.0,4.0,1.0,,,1.0,4.0,11.0,,4.0,,,,58.0,24.0,6.3,13.0,2,,,1.0,,5.0,3.0,1.0,1.0,,,2.0,2.0,3.0,3.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,
10556821,home,Genoa,Albert Guðmundsson,albert-gudmundsson,A. Guðmundsson,F,10,178.0,3692,M,804909,EUR,866332800,M,11,11,False,34.0,28.0,1.0,1.0,9.0,10.0,19.0,26.0,,4.0,,,,86.0,56.0,6.9,16.0,2,,,2.0,,5.0,2.0,2.0,2.0,,,1.0,4.0,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,
10556821,home,Genoa,Kelvin Yeboah,kelvin-yeboah,K. Yeboah,F,9,185.0,987,M,940262,EUR,957571200,F,21,21,False,9.0,7.0,,,,,7.0,10.0,,3.0,,,,58.0,20.0,6.0,7.0,3,,,1.0,,6.0,2.0,1.0,1.0,,,,2.0,2.0,3.0,,,,1.0,,,,,,2.0,2.0,1.0,,,,,,
10556821,home,Genoa,George Pușcaș,george-puscas,G. Pușcaș,F,,187.0,1438,M,190319,EUR,828921600,F,57,57,True,7.0,7.0,1.0,1.0,4.0,4.0,3.0,3.0,,1.0,,,,32.0,20.0,6.8,6.0,2,,,,3.0,4.0,5.0,2.0,2.0,1.0,,,3.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,
10556821,home,Genoa,Güven Yalçın,guven-yalcin,G. Yalçın,F,10,184.0,385,M,826162,EUR,916617600,F,50,50,True,11.0,10.0,1.0,1.0,2.0,2.0,8.0,10.0,,2.0,,,,32.0,20.0,7.4,3.0,2,,,1.0,1.0,3.0,6.0,,2.0,2.0,,,1.0,1.0,2.0,1.0,,2.0,,1.0,,,1.0,,,2.0,,,,,,,
10556821,home,Genoa,Lennart Czyborra,lennart-czyborra,L. Czyborra,M,25,181.0,99,M,942990,EUR,925689600,D,3,3,True,9.0,7.0,2.0,1.0,5.0,6.0,2.0,6.0,1.0,4.0,,,,25.0,17.0,6.9,6.0,0,,,3.0,1.0,,2.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
10556821,home,Genoa,Abdoulaye Touré,abdoulaye-toure,A. Touré,M,94,187.0,3125,M,149732,EUR,762652800,M,94,94,True,16.0,15.0,,,7.0,7.0,8.0,9.0,,4.0,,,,25.0,19.0,6.7,1.0,0,,,,,1.0,2.0,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,
10556821,home,Genoa,Mattia Aramu,mattia-aramu,M. Aramu,F,22,180.0,169,M,187111,EUR,800409600,M,10,10,True,3.0,1.0,,,,1.0,1.0,4.0,,1.0,,,,8.0,5.0,6.7,4.0,0,,,2.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
10556821,home,Genoa,Rok Vodišek,rok-vodisek,R. Vodišek,G,,188.0,25,M,796833,EUR,912816000,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556821,home,Genoa,Josep Martínez,josep-martinez,J. Martínez,G,13,191.0,2848,M,845291,EUR,896227200,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556821,home,Genoa,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191.0,13712,M,997103,EUR,1012694400,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,radudragusin5,,,,
10556821,home,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179.0,194,M,184421,EUR,726883200,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556821,home,Genoa,Gabriele Calvani,gabriele-calvani,G. Calvani,D,3,184.0,98,M,1425050,EUR,1073865600,D,66,66,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556821,home,Genoa,Kevin Strootman,kevin-strootman,K. Strootman,M,,186.0,408,M,34221,EUR,634867200,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556821,home,Genoa,Massimo Coda,massimo-coda,M. Coda,F,9,184.0,457,M,41222,EUR,595123200,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10556821,away,SPAL,Demba Thiam,demba-thiam,D. Thiam,G,20,202.0,217,M,861818,EUR,889401600,G,22,22,False,26.0,22.0,6.0,3.0,22.0,25.0,,1.0,,14.0,1.0,,,90.0,43.0,6.8,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,
10556821,away,SPAL,Alberto Almici,alberto-almici,A. Almici,D,,183.0,10,,169585,EUR,726710400,D,29,29,False,36.0,22.0,8.0,1.0,15.0,21.0,7.0,17.0,2.0,2.0,,,,90.0,57.0,6.5,18.0,1,,,2.0,3.0,5.0,5.0,,1.0,,,2.0,1.0,,4.0,,,2.0,,1.0,,,,,,1.0,,,,,,,
10556821,away,SPAL,Patryk Peda,patryk-peda,P. Peda,D,29,190.0,952,M,1064122,EUR,1018915200,D,27,27,False,55.0,45.0,8.0,3.0,39.0,44.0,6.0,11.0,9.0,6.0,,,,90.0,78.0,7.0,10.0,2,,,,,5.0,5.0,,,,,3.0,,1.0,1.0,,,4.0,2.0,3.0,,,2.0,1.0,,1.0,,,,,,,
10556821,away,SPAL,Christian Dalle Mura,christian-dalle-mura,C. D. Mura,D,14,185.0,71,M,965003,EUR,1012608000,D,4,4,False,50.0,38.0,12.0,6.0,26.0,34.0,12.0,16.0,2.0,,,,,90.0,56.0,6.9,12.0,0,,,,2.0,3.0,4.0,,,,,1.0,,1.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,
10556821,away,SPAL,Lorenzo Dickmann,lorenzo-dickmann,L. M. Dickmann,D,24,177.0,98,M,558552,EUR,843523200,M,24,24,False,14.0,11.0,,,5.0,6.0,6.0,11.0,,,,,,61.0,26.0,6.7,8.0,0,,,3.0,,1.0,1.0,,1.0,,,2.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,
10556821,away,SPAL,Alessandro Murgia,alessandro-murgia,A. Murgia,M,11,185.0,87,M,559470,EUR,839548800,M,23,23,False,48.0,42.0,6.0,4.0,20.0,23.0,22.0,25.0,1.0,8.0,,,,84.0,63.0,6.9,9.0,1,,,,,4.0,6.0,1.0,2.0,,,1.0,,3.0,,,,3.0,,1.0,,,1.0,,,1.0,,,,,,,
10556821,away,SPAL,Salvatore Esposito,salvatore-esposito,S. Esposito,M,94,178.0,1876,M,931267,EUR,970876800,M,5,5,False,71.0,61.0,2.0,2.0,41.0,45.0,22.0,32.0,,9.0,,,,90.0,92.0,7.4,16.0,0,,,6.0,,5.0,8.0,,2.0,2.0,,1.0,2.0,6.0,2.0,2.0,,,1.0,,True,2.0,2.0,,,,,,,,,,
10556821,away,SPAL,Raffaele Celia,raffaele-celia,R. Celia,M,13,178.0,33,M,946394,EUR,920505600,M,21,21,False,31.0,26.0,3.0,2.0,14.0,16.0,12.0,18.0,,5.0,,,,90.0,52.0,6.6,12.0,1,,,3.0,,3.0,2.0,,1.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,
10556821,away,SPAL,Georgi Tunjov,tunjov-georgi,G. Tunjov,M,17,182.0,134,M,844498,EUR,987465600,F,40,40,False,9.0,5.0,1.0,1.0,3.0,6.0,2.0,3.0,,4.0,,,,45.0,14.0,6.4,7.0,0,,,,,5.0,2.0,2.0,1.0,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,
10556821,away,SPAL,Niccolò Zanellato,niccolo-zanellato,N. Zanellato,M,5,195.0,50,M,845023,EUR,898646400,F,10,10,False,18.0,14.0,1.0,1.0,9.0,10.0,5.0,8.0,1.0,3.0,,,,61.0,29.0,6.6,6.0,0,,,,,5.0,5.0,2.0,,,,1.0,,1.0,2.0,,,4.0,,1.0,,,1.0,,,,,,,,,,
10556821,away,SPAL,Gabriele Moncini,gabriele-moncini,G. Moncini,F,11,184.0,103,M,362686,EUR,830476800,F,9,9,False,10.0,7.0,,,2.0,2.0,5.0,8.0,,3.0,,,,75.0,16.0,6.3,6.0,0,,,,1.0,3.0,2.0,,1.0,1.0,,1.0,3.0,,1.0,,,,3.0,,,,,,,,,,,,,,1.0
10556821,away,SPAL,Simone Rabbi,simone-rabbi,S. Rabbi,F,21,180.0,69,M,1014694,EUR,1004400000,F,99,99,True,12.0,8.0,,,5.0,5.0,3.0,7.0,,,,,,45.0,20.0,6.3,10.0,0,,,,,6.0,1.0,1.0,1.0,,,,4.0,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
10556821,away,SPAL,Alessandro Fiordaliso,alessandro-fiordaliso,A. Fiordaliso,D,17,180.0,12,M,915281,EUR,921888000,D,2,2,True,5.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,29.0,7.0,6.6,3.0,0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10556821,away,SPAL,Luca Valzania,luca-valzania,L. Valzania,M,14,182.0,55,M,541714,EUR,825984000,M,16,16,True,21.0,17.0,,,11.0,14.0,6.0,7.0,1.0,1.0,,,,29.0,23.0,6.5,4.0,0,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
10556821,away,SPAL,Mattia Finotto,mattia-finotto,M. Finotto,F,32,184.0,31,M,176167,EUR,725500800,F,11,11,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,15.0,4.0,6.4,1.0,0,,,,,3.0,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,
10556821,away,SPAL,Fabio Maistro,fabio-maistro,F. Maistro,F,37,180.0,79,M,863903,EUR,891734400,M,37,37,True,6.0,6.0,,,3.0,3.0,3.0,3.0,,,,,,10.0,9.0,6.5,1.0,0,,,,,1.0,2.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,
