match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_outfielderBlock,stat_dispossessed,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,stat_onTargetScoringAttempt,stat_goodHighClaim,stat_bigChanceMissed,stat_bigChanceCreated,stat_hitWoodwork,stat_goalAssist,player_sofascoreId,stat_goals
11369801,home,KVC Westerlo,Erdon Daci,,,erdon-daci,E. Daci,F,,183,74,M,889761,EUR,899510400,F,21,21,False,13.0,10.0,2.0,1.0,4.0,6.0,6.0,8.0,2.0,4.0,,2.0,,,58.0,23.0,6.5,9.0,0.0368,0.0,0.00622551,1,,1.0,1.0,5.0,,1.0,,1.0,,,,,1.0,,1.0,,,,3.0,,,1.0,,,,,,,,
11369801,home,KVC Westerlo,Adedire Mebude,Adedire Mebude,,adedire-mebude,A. Mebude,F,17,179,339,M,1144096,EUR,1085702400,F,13,13,True,5.0,4.0,,,2.0,2.0,2.0,3.0,3.0,4.0,,,,,32.0,19.0,6.8,7.0,0.0424,0.1027,0.00214643,1,,,,3.0,,3.0,1.0,,,1.0,2.0,1.0,3.0,,,,,,1.0,,,,1.0,,,,,,,
11369801,home,KVC Westerlo,Kyan Vaesen,,,vaesen-kyan,K. Vaesen,F,17,190,139,M,997827,EUR,987120000,F,14,14,True,2.0,2.0,,,,,2.0,2.0,1.0,,,,,,18.0,8.0,7.0,2.0,0.1068,0.2902,0.00250966,2,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,
11369801,home,KVC Westerlo,Lucas Stassin,,,lucas-stassin,L. Stassin,F,9,184,2195,M,1126521,EUR,1101686400,F,76,76,True,5.0,4.0,,,,,4.0,5.0,,1.0,,,,,18.0,7.0,6.6,2.0,0.0,0.0,0.0393917,0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11369801,home,KVC Westerlo,Edisson Jordanov,,,edisson-jordanov,E. Jordanov,D,24,172,62,M,129922,EUR,739497600,D,32,32,True,7.0,5.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,,,,,,11.0,9.0,6.6,2.0,0.0,0.0,0.00200446,0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11369801,home,KVC Westerlo,Muhammed Gümüşkaya,,,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,178,M,929649,EUR,978307200,M,11,11,True,7.0,4.0,1.0,,2.0,3.0,2.0,4.0,2.0,3.0,,,,,11.0,11.0,6.7,5.0,0.0,0.0,0.00168062,0,,,,,,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,
11369801,home,KVC Westerlo,Nick Gillekens,,,nick-gillekens,N. Gillekens,G,1,185,45,M,794577,EUR,804902400,G,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369801,home,KVC Westerlo,Pietro Perdichizzi,,,pietro-perdichizzi,P. Perdichizzi,D,2,182,26,M,105720,EUR,724464000,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369801,away,Club Brugge KV,Simon Mignolet,,,simon-mignolet,S. Mignolet,G,22,193,1240,M,10406,EUR,573609600,G,22,22,False,39.0,33.0,14.0,9.0,28.0,31.0,5.0,8.0,,14.0,,,2.0,3.0,90.0,53.0,7.8,6.0,0.0,0.0,0.00072215,0,0.3929,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
11369801,away,Club Brugge KV,Tajon Buchanan,,,tajon-buchanan,T. Buchanan,M,17,183,7500,M,973290,EUR,918432000,D,17,17,False,55.0,45.0,4.0,,19.0,22.0,27.0,36.0,6.0,10.0,,2.0,,,90.0,86.0,6.8,25.0,0.0,0.0,0.080778,0,,3.0,1.0,8.0,3.0,4.0,,,2.0,,3.0,3.0,3.0,,1.0,,1.0,,,,1.0,,,,,,,,,
11369801,away,Club Brugge KV,Brandon Mechele,,,brandon-mechele,B. Mechele,D,44,188,823,M,248331,EUR,728179200,D,44,44,False,73.0,63.0,10.0,6.0,51.0,55.0,12.0,18.0,6.0,6.0,,,,,90.0,84.0,7.4,11.0,0.0,0.0,0.0024643,0,,,,2.0,,,,,1.0,,4.0,2.0,1.0,2.0,,,2.0,1.0,,,,,,,,,,,,
11369801,away,Club Brugge KV,Jorne Spileers,Jorne,Spileers,jorne-spileers,J. Spileers,D,58,188,885,M,1104897,EUR,1106265600,D,58,58,False,73.0,69.0,6.0,4.0,56.0,57.0,13.0,16.0,,3.0,,,,,90.0,78.0,7.1,4.0,0.0,0.0,0.00956791,0,,,,1.0,,,,,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,
11369801,away,Club Brugge KV,Kyriani Sabbe,,,kyriani-sabbe,K. Sabbe,D,64,176,1049,M,1101258,EUR,1106697600,D,64,64,False,39.0,35.0,3.0,3.0,18.0,19.0,17.0,22.0,4.0,9.0,,,,,85.0,58.0,7.2,9.0,0.0,0.0,0.0151224,0,,2.0,,2.0,,2.0,2.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,
11369801,away,Club Brugge KV,Raphael Onyedika,,,raphael-onyedika,R. Onyedika,M,15,184,6213,M,1129862,EUR,987638400,M,15,15,False,63.0,60.0,3.0,3.0,27.0,28.0,33.0,35.0,6.0,11.0,,1.0,,,90.0,75.0,7.2,6.0,0.0199,0.0,0.0237793,1,,,,6.0,,,,,,,5.0,4.0,,3.0,,,,1.0,3.0,1.0,,,,,,,,,,
11369801,away,Club Brugge KV,Hugo Vetlesen,,,hugo-vetlesen,H. Vetlesen,M,10,174,784,M,877236,EUR,951696000,M,10,10,False,22.0,15.0,,,4.0,4.0,11.0,18.0,6.0,,,1.0,,,72.0,41.0,7.0,11.0,0.2672,0.0775,0.0893024,3,,,,4.0,2.0,2.0,2.0,1.0,1.0,,3.0,3.0,2.0,,,,,,2.0,1.0,,,1.0,,1.0,,,,,
11369801,away,Club Brugge KV,Andreas Skov Olsen,,,andreas-skov-olsen,A. Skov Olsen,M,7,187,2523,M,888537,EUR,946425600,M,7,7,False,45.0,31.0,5.0,3.0,10.0,12.0,23.0,37.0,3.0,2.0,,1.0,,,85.0,62.0,7.0,20.0,0.72,0.0,0.237131,2,,4.0,,3.0,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,,,,2.0,1.0,2.0,1.0,,,1.0,1.0,1.0,,,
11369801,away,Club Brugge KV,Hans Vanaken,,,hans-vanaken,H. Vanaken,M,20,194,2941,M,118085,EUR,714614400,M,20,20,False,77.0,70.0,5.0,5.0,21.0,21.0,49.0,56.0,10.0,8.0,,,,,90.0,96.0,8.9,10.0,0.9111,0.8091,0.73421,6,,,,4.0,1.0,3.0,1.0,1.0,,1.0,5.0,5.0,1.0,1.0,3.0,True,4.0,,,2.0,,,3.0,,2.0,2.0,,1.0,,
11369801,away,Club Brugge KV,Antonio Nusa,,,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,M,32,32,False,34.0,27.0,3.0,1.0,10.0,11.0,19.0,26.0,11.0,7.0,,2.0,,,89.0,63.0,8.7,17.0,0.3419,0.1132,1.4374,4,,3.0,,4.0,2.0,3.0,2.0,1.0,,1.0,5.0,5.0,4.0,,5.0,,2.0,,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,1.0,,nusaantonio,
11369801,away,Club Brugge KV,Igor Thiago,,,igor-thiago,I. Thiago,F,9,191,31387,M,1016907,EUR,993513600,F,99,99,False,18.0,14.0,1.0,,5.0,8.0,9.0,10.0,2.0,4.0,,,,,72.0,29.0,7.6,7.0,0.8494,1.6381,0.222742,3,,,,3.0,,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,3.0,,1.0,,1.0,,,2.0,2.0,,1.0,1.0,,,,1.0
11369801,away,Club Brugge KV,Mats Rits,,,mats-rits,M. Rits,M,23,180,216,M,70961,EUR,742953600,M,26,26,True,13.0,10.0,1.0,1.0,5.0,5.0,5.0,8.0,,3.0,,,,,18.0,16.0,6.7,3.0,0.0,0.0,0.00235539,0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11369801,away,Club Brugge KV,Roman Yaremchuk,,,roman-yaremchuk,R. Yaremchuk,F,77,191,4230,M,829296,EUR,817430400,F,70,70,True,10.0,7.0,,,,,7.0,11.0,2.0,1.0,,,,,18.0,17.0,6.7,7.0,0.1664,0.0,0.0385867,1,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,1.0,,1.0,,,1.0,,,,,,,r.yaremchuk,
11369801,away,Club Brugge KV,Joel Ordóñez,,,joel-ordonez,J. Ordóñez,D,4,188,4924,M,1187275,EUR,1082505600,D,4,4,True,3.0,2.0,1.0,1.0,,1.0,2.0,2.0,,,,,,,10.0,6.0,6.6,2.0,0.0,0.0,0.00033067,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369801,away,Club Brugge KV,Denis Odoi,Denis,Odoi,denis-odoi,D. Odoi,M,3,177,876,M,58994,EUR,580694400,D,6,6,True,6.0,4.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,,,,,10.0,10.0,6.7,4.0,0.0,0.0,0.00071364,0,,,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11369801,away,Club Brugge KV,Casper Nielsen,,,casper-nielsen,C. Nielsen,M,94,182,403,M,247471,EUR,767577600,M,27,27,True,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369801,away,Club Brugge KV,Nick Shinton,,,nick-shinton,N. Shinton,G,33,196,117,M,909962,EUR,989452800,G,33,33,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369801,away,Club Brugge KV,Michał Skóraś,,,michal-skoras,M. Skóraś,F,8,172,3088,M,942479,EUR,950572800,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
