match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_duelLost,stat_fouls,stat_challengeLost,stat_totalTackle,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
13981503,home,Cagliari,Elia Caprile,,,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,1,1,False,22.0,13.0,14.0,5.0,0.0,8.0,9.0,5.0,13.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,90.0,29.0,6.0,9.0,0.0128289,0.0549,0,-1.3289,0.13,0.0,-0.14,-0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981503,home,Cagliari,Gabriele Zappa,,,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,False,37.0,33.0,4.0,1.0,0.0,24.0,25.0,9.0,12.0,2.0,2.0,3.0,,,,,62.0,49.0,6.9,4.0,0.0874554,,1,,0.27,0.04,-0.02,,True,1.0,1.0,1.0,1.0,5.0,1.0,3.0,0.0343,1.0,-0.06,,,,,,,,,,,,,,,,,,,
13981503,home,Cagliari,Zé Pedro,,,ze-pedro,Z. Pedro,D,32,187,663,M,945448,EUR,865555200,D,32,32,False,43.0,40.0,1.0,1.0,0.0,36.0,37.0,4.0,6.0,4.0,6.0,,2.0,,,,90.0,53.0,6.8,3.0,0.0134558,,0,,0.01,0.25,-0.09,,,,,,,5.0,1.0,,,,,2.0,3.0,2.0,,,,,,,,,,,,,,,,
13981503,home,Cagliari,Adam Obert,,,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,D,33,33,False,48.0,41.0,7.0,4.0,0.0,26.0,29.0,15.0,19.0,2.0,5.0,2.0,2.0,,,,90.0,57.0,6.2,8.0,0.00914818,,0,,0.09,0.04,-0.39,,,,,,,4.0,,,,,,3.0,7.0,3.0,1.0,1.0,,,,,,,,,,,,,,
13981503,home,Cagliari,Marco Palestra,,,palestra-marco,M. Palestra,M,2,186,2182,M,1397736,EUR,1109808000,M,2,2,False,29.0,24.0,5.0,3.0,0.0,14.0,15.0,10.0,14.0,2.0,12.0,7.0,6.0,,,,90.0,55.0,7.7,8.0,0.0610096,,2,,0.29,0.15,0.16,,,4.0,2.0,1.0,,2.0,,1.0,0.0787,,-0.36,2.0,3.0,1.0,,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,
13981503,home,Cagliari,Michel Adopo,,,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,False,24.0,19.0,2.0,1.0,0.0,7.0,7.0,12.0,17.0,2.0,6.0,3.0,2.0,,,,83.0,33.0,6.8,7.0,0.0246145,,1,,0.13,0.17,-0.08,,,1.0,1.0,1.0,,1.0,,,0.0742,1.0,-0.17,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,
13981503,home,Cagliari,Matteo Prati,,,matteo-prati,M. Prati,M,4,182,705,M,1111640,EUR,1072569600,M,16,16,False,40.0,27.0,12.0,5.0,0.0,14.0,17.0,13.0,23.0,1.0,2.0,4.0,,,,,90.0,54.0,6.4,18.0,0.0229971,,1,,0.08,0.03,-0.15,,,4.0,,,,4.0,,2.0,0.0154,,-0.02,1.0,4.0,1.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,
13981503,home,Cagliari,Michael Folorunsho,,,michael-folorunsho,M. Folorunsho,M,90,190,1521,M,869795,EUR,886809600,M,90,90,False,16.0,11.0,2.0,,0.0,6.0,6.0,5.0,10.0,2.0,7.0,6.0,3.0,,,,61.0,30.0,6.9,9.0,0.00871517,,0,,-0.04,0.14,0.24,,,1.0,,,,3.0,,,,1.0,,,2.0,1.0,,2.0,,,,1.0,2.0,1.0,,,,,,,,
13981503,home,Cagliari,Riyad Idrissi,,,riyad-idrissi,R. Idrissi,M,3,182,466,M,1123175,EUR,1118620800,M,3,3,False,20.0,16.0,1.0,1.0,0.0,11.0,12.0,5.0,8.0,1.0,5.0,3.0,,,,,90.0,54.0,6.7,16.0,0.0642475,,0,,-0.03,0.04,-0.05,,,4.0,1.0,,,3.0,1.0,1.0,,1.0,,,4.0,1.0,2.0,4.0,,,,2.0,6.0,1.0,1.0,,,,,,,
13981503,home,Cagliari,Gennaro Borrelli,,,borrelli-gennaro,G. Borrelli,F,29,194,533,M,979479,EUR,952646400,F,29,29,False,9.0,6.0,,,0.0,3.0,4.0,3.0,5.0,2.0,4.0,1.0,1.0,,,,76.0,17.0,6.3,6.0,0.0219229,,1,,-0.2,-0.52,0.16,,,,,,,2.0,,,0.0826,1.0,-0.1,1.0,6.0,5.0,,1.0,,,1.0,,,1.0,,,,,,,,
