match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalOffside
11067508,home,Cuiabá,Wellington Silva,wellington-silva,Wellington Silva,M,37,170,241,M,121264,EUR,726278400,F,11,11,False,,14.0,9.0,1.0,,3.0,4.0,6.0,12.0,,6.0,,4.0,,,60.0,25.0,7.1,10.0,0.0,0.0,0.392875,0,,,,2.0,,1.0,4.0,4.0,,,,2.0,1.0,,2.0,,,,,,,1.0,,,,,1.0,,,
11067508,home,Cuiabá,Iury Castilho,iury-castilho,I. Castilho,F,77,185,294,M,795020,EUR,810345600,F,99,99,True,,3.0,2.0,,,1.0,1.0,1.0,2.0,2.0,3.0,,1.0,,,30.0,13.0,6.4,6.0,0.055,0.0,0.00034553,2,,,,,,4.0,2.0,,,,,2.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,
11067508,home,Cuiabá,Patric Calmon,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,D,94,94,True,,14.0,10.0,1.0,,5.0,8.0,7.0,9.0,4.0,6.0,,,,,27.0,25.0,6.9,7.0,0.0,0.0,0.0327472,0,,,,3.0,2.0,1.0,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
11067508,home,Cuiabá,Nicolás Quagliata,nicolas-quagliata,Nicolás Quagliata,F,27,170,222,M,1009556,EUR,928540800,F,25,25,True,,14.0,10.0,,,3.0,3.0,8.0,14.0,,5.0,,,,,27.0,28.0,7.1,8.0,0.0,0.0,0.140503,0,,,,3.0,1.0,4.0,6.0,4.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,
11067508,home,Cuiabá,Pablo Ceppelini,pablo-ceppelini,P. Ceppelini,M,,181,476,M,146599,EUR,684547200,M,10,10,True,,15.0,13.0,,,5.0,5.0,9.0,13.0,,1.0,,3.0,,,26.0,22.0,6.9,5.0,0.1021,0.0,0.0782344,1,,,,3.0,1.0,4.0,2.0,1.0,,,,,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,
11067508,home,Cuiabá,Ricardo Cerqueira,ricardo-cerqueira,Ricardo Cerqueira,D,14,184,21,M,1412633,EUR,1041120000,F,54,54,True,,4.0,4.0,,,,,4.0,4.0,,1.0,,1.0,,,15.0,5.0,6.6,,0.0,0.0,0.00170636,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11067508,home,Cuiabá,João Carlos,joao-carlos,J. Carlos,G,12,190,52,M,795227,EUR,576288000,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067508,home,Cuiabá,Vinicius Barreta,vinicius-barreta,Vinicius Barreta,G,12,188,20,M,875177,EUR,924220800,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067508,home,Cuiabá,Allyson,allyson,Allyson,D,3,184,69,M,809194,EUR,656640000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067508,home,Cuiabá,Vitão,vitao,Vitão,D,34,194,85,M,1467772,EUR,969148800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067508,home,Cuiabá,Emerson Ramon,emerson-ramon,Emerson Ramon,M,94,178,125,M,1130178,EUR,975024000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Emerson Ramon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067508,home,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183,1815,M,979861,EUR,934588800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067508,away,Coritiba,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,147467,EUR,717552000,G,1,1,False,,22.0,13.0,10.0,1.0,13.0,17.0,,5.0,1.0,1.0,1.0,6.0,1.0,2.0,90.0,31.0,6.6,10.0,0.0,0.0,3.499e-05,0,-0.4795,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,
11067508,away,Coritiba,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,False,,73.0,63.0,10.0,4.0,41.0,44.0,22.0,29.0,1.0,2.0,6.0,6.0,,,90.0,85.0,6.7,11.0,0.0,0.0,0.00924657,0,,,,,,6.0,,,2.0,,,1.0,,1.0,1.0,2.0,1.0,,,,,3.0,,,,,,,,
11067508,away,Coritiba,Henrique,henrique,Henrique,D,,185,55,,37288,EUR,529632000,D,3,3,False,True,40.0,35.0,4.0,1.0,25.0,28.0,10.0,12.0,1.0,1.0,6.0,4.0,,,90.0,49.0,6.5,5.0,0.0,0.0,0.00346665,0,,,,,,8.0,,,,,,,,1.0,,1.0,1.0,,,,,6.0,,,,,,,,
11067508,away,Coritiba,Bruno Viana,bruno-viana,B. Viana,D,30,187,241,M,804703,EUR,791942400,D,5,5,False,,77.0,71.0,9.0,7.0,50.0,53.0,21.0,24.0,1.0,2.0,7.0,6.0,,,90.0,90.0,7.1,6.0,0.0,0.0,0.00935976,0,,,,,,2.0,,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,
11067508,away,Coritiba,Natanael,natanael,Natanael,D,2,172,1029,M,1046805,EUR,1010188800,M,16,16,False,,46.0,35.0,3.0,1.0,19.0,20.0,17.0,31.0,,6.0,,10.0,,,90.0,83.0,6.0,23.0,0.0313,0.0,0.0835037,1,,,,5.0,1.0,12.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,,,,,,,4.0,,1.0,,2.0,,,,
11067508,away,Coritiba,Liziero,liziero,Liziero,M,28,175,748,M,822510,EUR,886809600,M,31,31,False,,36.0,29.0,3.0,2.0,14.0,18.0,15.0,18.0,,3.0,,2.0,,,69.0,46.0,6.3,9.0,0.0,0.0,0.00746377,0,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,,,,,,,,,,,,,,,
11067508,away,Coritiba,Bruno Gomes,bruno-gomes,B. Gomes,D,15,175,903,M,995071,EUR,986342400,M,6,6,False,,64.0,53.0,10.0,5.0,25.0,29.0,28.0,38.0,3.0,9.0,1.0,6.0,,,90.0,80.0,6.9,18.0,0.0,0.0,0.0261813,0,,,,3.0,,4.0,2.0,1.0,,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,1.0,,,,
11067508,away,Coritiba,Jamerson,jamerson,Jamerson,D,83,177,408,M,972373,EUR,905299200,M,83,83,False,,30.0,27.0,1.0,1.0,11.0,13.0,16.0,17.0,,3.0,1.0,2.0,,,45.0,41.0,6.7,3.0,0.0,0.0,0.00604357,0,,,,,,3.0,2.0,2.0,,1.0,,,,1.0,,,,,,,,2.0,,,,,,,,
11067508,away,Coritiba,Gabriel Boschilia,gabriel-boschilia,G. Boschilia,M,29,173,451,M,358540,EUR,825984000,F,35,35,False,,40.0,35.0,3.0,1.0,13.0,15.0,23.0,27.0,,8.0,,8.0,,,69.0,60.0,7.6,9.0,0.0882,0.0,0.461585,2,,,,2.0,1.0,3.0,6.0,5.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,2.0,,1.0,,1.0,,,
11067508,away,Coritiba,Robson,robson,Robson,F,11,179,708,M,850987,EUR,675561600,F,30,30,False,,23.0,13.0,,,5.0,9.0,8.0,14.0,2.0,2.0,,4.0,,,90.0,37.0,7.0,15.0,0.7446,0.9068,0.0113668,2,,,,,,12.0,1.0,,1.0,,,2.0,1.0,1.0,,3.0,,,1.0,1.0,,5.0,1.0,,,2.0,,,,2.0
11067508,away,Coritiba,Kaio César,kaio-cesar,Kaio César,M,37,168,5030,M,1396009,EUR,1076803200,F,37,37,False,,9.0,6.0,1.0,,3.0,3.0,3.0,6.0,,1.0,,2.0,,,29.0,15.0,6.3,6.0,0.0,0.0,0.00987408,0,,Kaio César,,,,2.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11067508,away,Coritiba,Wesley Pomba,wesley-pomba,W. Pomba,F,57,175,41,M,1106143,EUR,1022976000,F,57,57,True,,9.0,9.0,,,1.0,1.0,8.0,9.0,,3.0,,2.0,,,50.0,25.0,6.4,12.0,0.0,0.0,0.0145576,0,,Wesley,,1.0,,7.0,4.0,1.0,,2.0,,6.0,2.0,1.0,,2.0,,,,,,1.0,,,,,,,,
11067508,away,Coritiba,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,252781,EUR,740793600,D,26,26,True,,27.0,16.0,6.0,1.0,11.0,17.0,5.0,14.0,,2.0,2.0,4.0,,,45.0,51.0,6.6,18.0,0.0,0.0,0.173174,0,,,,4.0,,2.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
11067508,away,Coritiba,Matheus Bianqui,matheus-bianqui,M. Bianqui,M,17,187,122,M,981746,EUR,886204800,M,17,17,True,,3.0,3.0,,,1.0,1.0,2.0,2.0,,1.0,,1.0,,,21.0,10.0,6.3,4.0,0.1043,0.0,0.00311769,1,,,,,,6.0,1.0,,,,,3.0,,,1.0,,,,,,,5.0,1.0,,,,,,,1.0
11067508,away,Coritiba,Júnior Urso,junior-urso,Júnior Urso,M,30,182,131,M,243251,EUR,605491200,M,23,23,True,,15.0,15.0,2.0,2.0,7.0,7.0,8.0,8.0,1.0,2.0,,,,,21.0,18.0,6.8,,0.0401,0.0,0.00785944,1,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,
11067508,away,Coritiba,Ruan Lucas de Assis,ruan-assis,Ruan Assis,F,11,183,80,M,1495892,EUR,1082419200,M,97,97,True,,4.0,3.0,,,1.0,1.0,2.0,3.0,,1.0,,1.0,,,11.0,9.0,6.6,2.0,0.0305,0.0172,0.00032822,1,,Ruan Assis,,,,3.0,1.0,1.0,,,,1.0,,2.0,,,,,1.0,,,1.0,,,,,,,,
11067508,away,Coritiba,Luan Polli,luan-polli,Luan Polli,G,,189,94,M,880117,EUR,734054400,G,27,27,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067508,away,Coritiba,Marcos Vinícius,marcos-vinicius,M. Vinícius,D,2,175,102,M,942054,EUR,859334400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067508,away,Coritiba,Vilar,vilar,Vilar,D,4,189,70,M,1177012,EUR,956016000,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067508,away,Coritiba,Andrey,andrey,Andrey,M,5,176,251,M,822513,EUR,887500800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067508,away,Coritiba,Gabriel Silva,gabriel-silva,G. Silva,M,19,180,190,M,1176796,EUR,1025654400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Gabriel,Silva Azevedo Figueiredo,,,,,,,,,,,,,,,,,,,,,,,,,,,
