match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,player_firstName,player_lastName,captain
11768314,home,Leyton Orient,Solomon Brynn,solomon-brynn,S. Brynn,G,31,184,58,M,1007050,EUR,972864000,G,1,1,False,,,
11768314,home,Leyton Orient,Ed Turns,ed-turns,E. Turns,D,4,185,114,M,1014429,EUR,1034899200,D,4,4,False,,,
11768314,home,Leyton Orient,Daniel Happe,daniel-happe,D. Happe,D,5,197,23,M,873830,EUR,906940800,D,5,5,False,,,
11768314,home,Leyton Orient,Brandon Cooper,brandon-cooper,B. Cooper,D,15,185,28,M,910585,EUR,947808000,D,12,12,False,,,
11768314,home,Leyton Orient,Thomas James,thomas-james,T. James,D,2,180,16,M,585966,EUR,829526400,D,2,2,False,,,
11768314,home,Leyton Orient,Jordan Brown,jordan-brown,J. Brown,M,6,181,22,M,1035087,EUR,993081600,M,8,8,False,Jordan Brown,,
11768314,home,Leyton Orient,Ethan Galbraith,ethan-galbraith,E. Galbraith,M,30,175,395,M,158661,EUR,989539200,M,22,22,False,,,
11768314,home,Leyton Orient,Idris El Mizouni,idris-el-mizouni,I. E. Mizouni,M,8,185,645,M,979169,EUR,969926400,M,15,15,False,,,True
11768314,home,Leyton Orient,Theodore Archibald,theodore-archibald,T. Archibald,M,44,180,36,M,855820,EUR,889056000,M,11,11,False,,,
11768314,home,Leyton Orient,Shaqai Forde,shaqai-forde,S. Forde,M,7,174,47,M,1130918,EUR,1083715200,M,17,17,False,,,
11768314,home,Leyton Orient,Joe Pigott,joe-pigott,J. Pigott,F,39,188,37,M,254233,EUR,754099200,F,9,9,False,Joe,Pigott,
11768314,home,Leyton Orient,Aaron Drinan,aaron-drinan,A. Drinan,F,23,182,208,M,858243,EUR,894412800,F,16,16,True,,,
11768314,home,Leyton Orient,Jayden Sweeney,jayden-sweeney,J. Sweeney,D,3,178,44,M,990373,EUR,1007424000,D,3,3,True,,,
11768314,home,Leyton Orient,George Moncur,george-moncur,G. Moncur,M,11,175,13,M,190369,EUR,745632000,M,14,14,True,,,
11768314,home,Leyton Orient,Ruel Sotiriou,ruel-sotiriou,R. Sotiriou,F,10,180,72,M,909822,EUR,967075200,F,10,10,True,,,
11768314,home,Leyton Orient,Darren Pratley,darren-pratley,D. Pratley,M,,185,13,M,20548,EUR,482976000,M,18,18,True,,,
11768314,home,Leyton Orient,Samuel Howes,samuel-howes,S. Howes,G,13,190,15,M,548192,EUR,879120000,G,13,13,True,Samuel,Howes,
11768314,home,Leyton Orient,Omar Beckles,omar-beckles,O. Beckles,D,39,191,25,M,96508,EUR,688348800,D,19,19,True,,,
11768314,home,Leyton Orient,Charlie Pegrum,pegrum-charlie,C. Pegrum,M,32,170,17,M,1518698,EUR,1097452800,M,34,34,True,Charlie Pegrum,,
11768314,away,Carlisle United,Tomáš Holý,tomas-holy,T. Holý,G,1,205,74,M,579544,EUR,692323200,G,1,1,False,,,
11768314,away,Carlisle United,Ben Barclay,ben-barclay,B. Barclay,D,6,187,18,M,920549,EUR,844646400,D,26,26,False,,,
11768314,away,Carlisle United,Samuel Lavelle,samuel-lavelle,S. Lavelle,D,6,188,25,M,892010,EUR,844300800,D,5,5,False,,,True
11768314,away,Carlisle United,Jon Mellish,jon-mellish,J. Mellish,D,22,188,27,M,909910,EUR,874627200,D,22,22,False,,,
11768314,away,Carlisle United,Jack Robinson,jack-robinson,J. Robinson,D,,180,13,M,1007052,EUR,993081600,D,19,19,False,,,
11768314,away,Carlisle United,Callum Anthony Guy,callum-anthony-guy,C. A. Guy,M,,178,22,M,839572,EUR,848880000,M,8,8,False,,,
11768314,away,Carlisle United,Owen Moxon,owen-moxon,O. Moxon,M,33,186,47,M,804158,EUR,884995200,M,4,4,False,Owen,Moxon,
11768314,away,Carlisle United,Daniel Butterworth,daniel-butterworth,D. Butterworth,F,14,183,19,M,920083,EUR,937267200,F,11,11,False,,,
11768314,away,Carlisle United,Joe Garner,joe-garner,J. Garner,F,14,178,34,M,20761,EUR,576806400,F,14,14,False,,,
11768314,away,Carlisle United,Jordan Gibson,jordan-gibson,J. Gibson,M,11,178,42,M,895179,EUR,888624000,M,7,7,False,,,
11768314,away,Carlisle United,Seani Maguire,sean-maguire,S. Maguire,F,24,175,133,M,156651,EUR,767750400,F,24,24,False,,,
11768314,away,Carlisle United,Dylan McGeouch,dylan-mcgeouch,D. McGeouch,M,21,178,15,M,97044,EUR,727056000,M,21,21,True,,,
11768314,away,Carlisle United,Corey Whelan,whelan-corey,C. Whelan,D,17,180,10,M,911706,EUR,881712000,D,17,17,True,Corey,Whelan,
11768314,away,Carlisle United,Terry Ablade,terry-ablade,T. Ablade,F,,181,69,M,1006144,EUR,1002844800,F,12,12,True,,,
11768314,away,Carlisle United,Luke Plange,luke-plange,L. Plange,F,7,188,230,M,1082694,EUR,1036454400,F,27,27,True,,,
11768314,away,Carlisle United,Ryan Edmondson,ryan-edmondson,R. Edmondson,F,27,188,83,M,911887,EUR,990316800,F,9,9,True,,,
11768314,away,Carlisle United,Gabriel Breeze,gabriel-breeze,G. Breeze,G,1,187,39,M,1109082,EUR,1072742400,G,13,13,True,Gabriel Breeze,,
