match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,player_lastName,stat_outfielderBlock,stat_interceptionWon,captain,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14572662,home,Red Bull Salzburg,Christian Zawieschitzky,Christian Zawieschitzky,zawieschitzky-christian,C. Zawieschitzky,G,52,184.0,256,M,1474199,EUR,1178064000,G,52,52,False,33.0,25.0,11.0,3.0,0.0,23.0,23.0,2.0,10.0,6.0,1.0,2.0,90.0,37.0,7.0,8.0,0.00026104,0.3721,0,0.1569,0.02,-0.05,0.23,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572662,home,Red Bull Salzburg,Stefan Lainer,,stefan-lainer,S. Lainer,D,22,176.0,446,M,113920,EUR,714873600,D,22,22,False,43.0,31.0,5.0,2.0,0.0,17.0,20.0,14.0,23.0,5.0,,,90.0,64.0,7.1,17.0,0.124713,,0,,0.4,0.23,0.18,,2.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
14572662,home,Red Bull Salzburg,Jannik Schuster,Jannik Schuster,schuster-jannik,J. Schuster,D,44,190.0,229,M,1474198,EUR,1147737600,D,44,44,False,65.0,60.0,5.0,3.0,0.0,44.0,48.0,16.0,17.0,2.0,,,90.0,77.0,7.0,5.0,0.00571107,,1,,0.15,0.04,0.33,,,,3.0,2.0,,,7.0,,,,1.0,,2.0,1.0,1.0,1.0,1.0,0.053,0.01,,,,,,,,,,,,,,
14572662,home,Red Bull Salzburg,Jacob Rasmussen,,jacob-rasmussen,J. Rasmussen,D,14,190.0,358,M,842176,EUR,864777600,D,2,2,False,54.0,49.0,6.0,3.0,0.0,32.0,34.0,17.0,20.0,2.0,,,90.0,60.0,7.2,5.0,0.0194519,,0,,0.24,0.18,0.0,,,,3.0,4.0,1.0,,6.0,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,
14572662,home,Red Bull Salzburg,Aleksa Terzić,,aleksa-terzic,A. Terzić,D,3,184.0,775,M,876860,EUR,934848000,D,3,3,False,39.0,30.0,5.0,,1.0,11.0,12.0,19.0,27.0,3.0,,,90.0,57.0,8.9,16.0,0.49206,,1,,0.6,0.34,-0.04,,6.0,1.0,3.0,3.0,1.0,,,2.0,1.0,1.0,,3.0,1.0,,1.0,,,0.0385,0.52,2.0,1.0,1.0,1.0,0.081,,,,,,,,,
14572662,home,Red Bull Salzburg,Sota Kitano,,kitano-sota,S. Kitano,M,8,172.0,1193,M,1185273,EUR,1092355200,M,8,8,False,23.0,18.0,,,0.0,9.0,12.0,9.0,11.0,5.0,,,68.0,36.0,6.8,9.0,0.0132494,,2,,0.01,0.24,0.3,,3.0,,2.0,1.0,,,2.0,,,,,,1.0,,1.0,,,0.3068,-0.51,,2.0,,1.0,0.4211,,1.0,1.0,,,,,,
14572662,home,Red Bull Salzburg,Soumaïla Diabaté,,diabate-soumaila,S. Diabate,M,5,168.0,600,M,1468564,EUR,1101081600,M,5,5,False,50.0,40.0,1.0,1.0,0.0,15.0,19.0,25.0,31.0,3.0,,,90.0,61.0,7.0,10.0,0.0136295,,0,,0.1,0.05,0.22,,,,2.0,4.0,,,3.0,,,,,,2.0,1.0,1.0,1.0,,,,,,,2.0,,,,3.0,,,,,,
14572662,home,Red Bull Salzburg,Maurits Kjaergaard,,maurits-kjaergaard,M. Kjaergaard,M,14,192.0,1408,M,987818,EUR,1056585600,M,14,14,False,40.0,38.0,1.0,1.0,1.0,17.0,19.0,21.0,21.0,3.0,,,90.0,55.0,7.6,6.0,0.222918,,3,,0.36,0.37,-0.07,,2.0,,5.0,2.0,2.0,1.0,2.0,1.0,1.0,,1.0,4.0,1.0,,1.0,1.0,1.0,0.1809,-0.21,,,,,,,,1.0,True,2.0,,,,
14572662,home,Red Bull Salzburg,Edmund Baidoo,,baidoo-edmund,E. Baidoo,F,20,174.0,1101,M,1805062,EUR,1138579200,F,20,20,False,19.0,15.0,,,0.0,5.0,6.0,10.0,13.0,6.0,,,85.0,27.0,7.0,6.0,0.0659293,,2,,0.28,0.39,0.21,,1.0,1.0,4.0,4.0,,,,,,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,0.3391,-0.43,,2.0,,2.0,0.6751,,,,,,1.0,,,
14572662,home,Red Bull Salzburg,Yorbe Vertessen,,yorbe-vertessen,Y. Vertessen,F,11,176.0,942,M,909958,EUR,978912000,F,11,11,False,8.0,5.0,1.0,,0.0,2.0,3.0,3.0,5.0,1.0,,,76.0,17.0,7.0,5.0,0.00488917,,3,,-0.04,0.08,0.17,,,,3.0,,,,1.0,,,1.0,1.0,,1.0,,1.0,,,0.906,0.39,,1.0,1.0,,0.3312,,,,,2.0,,1.0,,
