match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,captain,stat_challengeLost,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_keyPass,player_firstName,player_lastName,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_aerialLost,stat_ownGoals
11352629,home,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,936849,EUR,864086400,M,22,22,True,11.0,8.0,,,4.0,6.0,4.0,5.0,4.0,,,,,45.0,22.0,8.3,8.0,0.7223,1.7894,0.0156317,2,,,1.0,3.0,3.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,KaoruM,,,2.0,,,,,,2.0,,2.0,,,
11352629,home,Brighton & Hove Albion,Ansu Fati,ansu-fati,A. Fati,F,31,178,169176,M,962883,EUR,1036022400,F,31,31,True,21.0,21.0,2.0,2.0,12.0,12.0,9.0,9.0,3.0,,,,,45.0,30.0,6.3,4.0,0.6169,0.0,0.0460211,2,,,,6.0,2.0,1.0,,,1.0,1.0,2.0,1.0,2.0,1.0,,2.0,1.0,,,AnsuFati,,,1.0,,,,,,,,,1.0,,
11352629,home,Brighton & Hove Albion,João Pedro,joao-pedro,J. Pedro,F,20,182,97251,M,975079,EUR,1001462400,F,9,9,True,9.0,9.0,,,1.0,1.0,8.0,8.0,1.0,,,,,27.0,24.0,7.1,4.0,0.0777,0.0,0.0901093,1,,,1.0,5.0,9.0,2.0,1.0,,1.0,,2.0,3.0,,1.0,,2.0,,,,joaopedro,,,4.0,,1.0,,,4.0,,,,,1.0,
11352629,home,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,20,20,True,8.0,8.0,,,3.0,3.0,5.0,5.0,1.0,,,,,16.0,13.0,6.8,1.0,0.0,0.0,0.0030078,0,,,,2.0,4.0,1.0,,,4.0,2.0,,,,,,1.0,,,,carlos_baleba,,,,,,,,,,,,,,
11352629,home,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,914691,EUR,970272000,D,2,2,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,10.0,7.0,6.3,2.0,0.0,0.0,0.00266282,0,,,,2.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,TariqLamptey,,,1.0,,,,,,,,,,,
11352629,home,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352629,home,Brighton & Hove Albion,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,842513,EUR,886809600,D,3,3,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352629,home,Brighton & Hove Albion,Adam Lallana,adam-lallana,A. Lallana,M,10,172,1210,M,17054,EUR,579225600,M,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352629,home,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1255,M,301288,EUR,774662400,M,7,7,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352629,away,Bournemouth,Neto,neto,Neto,G,22,190,5148,M,84844,EUR,616809600,G,1,1,False,28.0,10.0,22.0,4.0,7.0,10.0,3.0,18.0,6.0,,,,2.0,90.0,32.0,5.9,18.0,0.0,0.0,0.0013673,0,-0.7384,,,,,,1.0,,,,,,,,True,,,,,Neto_Murara,,,,,,,,,,,,,,
11352629,away,Bournemouth,Max Aarons,max-aarons,M. Aarons,D,3,178,1261,M,943645,EUR,946944000,D,37,37,False,25.0,16.0,5.0,1.0,10.0,15.0,6.0,10.0,6.0,,,,,90.0,40.0,6.2,11.0,0.0,0.0,0.0061816,0,,,,2.0,5.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,1.0,
11352629,away,Bournemouth,Ilya Zabarnyi,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,1023567,EUR,1030838400,D,27,27,False,37.0,28.0,4.0,,20.0,22.0,8.0,15.0,5.0,,,,,90.0,51.0,6.6,11.0,0.0465,0.0,0.00471563,1,,,,2.0,5.0,,2.0,3.0,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,IlliaZabarnyi,,,1.0,,,,,1.0,,,,,,
11352629,away,Bournemouth,Lloyd Kelly,lloyd-kelly,L. Kelly,D,6,191,3053,M,865167,EUR,907632000,D,5,5,False,39.0,30.0,8.0,2.0,21.0,22.0,9.0,17.0,10.0,,,,,83.0,49.0,6.8,9.0,0.0,0.0,0.0403048,0,,,,1.0,1.0,,4.0,2.0,1.0,1.0,,,,,,,,,2.0,,,,,,2.0,,,,,,,,1.0,
11352629,away,Bournemouth,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,1097425,EUR,1068163200,D,3,3,False,17.0,14.0,1.0,1.0,6.0,8.0,9.0,12.0,4.0,,,,,90.0,46.0,6.2,11.0,0.0,0.0,0.0389827,0,,3.0,,7.0,7.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,,,1.0,,,,miloskerkez,,1.0,1.0,,,Milos,Kerkez,1.0,,,,,1.0,1.0
11352629,away,Bournemouth,Lewis Cook,lewis-cook,L. Cook,M,4,175,895,M,548188,EUR,854928000,M,4,4,False,49.0,46.0,1.0,,28.0,28.0,19.0,25.0,8.0,,,,,90.0,56.0,6.8,7.0,0.0,0.0,0.0813112,0,,4.0,,2.0,1.0,,,,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,1.0,,2.0,,,1.0,,,,,,
11352629,away,Bournemouth,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,548660,EUR,834451200,M,29,29,False,25.0,20.0,1.0,,11.0,12.0,9.0,14.0,3.0,,,,,82.0,40.0,6.5,10.0,0.045,0.0,0.006695,1,,1.0,,5.0,6.0,2.0,,1.0,4.0,2.0,1.0,2.0,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,
11352629,away,Bournemouth,Marcus Tavernier,marcus-tavernier,M. Tavernier,M,16,178,1762,M,895576,EUR,922060800,M,16,16,False,18.0,14.0,1.0,,,1.0,14.0,18.0,3.0,,,,,63.0,34.0,7.1,9.0,0.0,0.0,0.0786749,0,,1.0,,3.0,6.0,1.0,,2.0,2.0,1.0,2.0,,,,,,,,1.0,,,,5.0,,1.0,,,4.0,,,,,1.0,
11352629,away,Bournemouth,Ryan Christie,ryan-christie,R. Christie,M,10,178,1213,M,322391,EUR,793411200,M,10,10,False,29.0,24.0,2.0,1.0,7.0,7.0,17.0,22.0,5.0,,,,,82.0,42.0,6.8,11.0,0.0542,0.0,0.0192204,1,,,,6.0,2.0,3.0,1.0,,1.0,,3.0,1.0,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,2.0,
11352629,away,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,851596,EUR,925862400,M,19,19,False,14.0,9.0,1.0,,5.0,6.0,4.0,8.0,4.0,,,,,64.0,25.0,6.5,8.0,0.0,0.0,0.0218381,0,,,,4.0,4.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,justinkluivert,,,3.0,,,,,2.0,,,,,,
11352629,away,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,361420,EUR,874195200,F,9,9,False,13.0,12.0,,,5.0,5.0,7.0,8.0,3.0,,,,,90.0,28.0,6.8,7.0,0.5254,0.2175,0.0115184,3,,,1.0,9.0,3.0,2.0,1.0,,1.0,,,1.0,2.0,,,,1.0,,,Dom_Solanke,,,3.0,,,,,,2.0,,1.0,1.0,2.0,
11352629,away,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,934354,EUR,947203200,F,24,24,True,6.0,4.0,,,1.0,1.0,3.0,5.0,1.0,,,,,26.0,19.0,6.8,8.0,0.0891,0.4008,0.00373722,3,,,,8.0,3.0,5.0,,,,,,,2.0,1.0,,,,,,antoinesemenyo42,,,3.0,,,,,3.0,2.0,,,,1.0,
11352629,away,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,33926,M,1106451,EUR,1013385600,F,11,11,True,11.0,9.0,1.0,,3.0,4.0,6.0,7.0,2.0,,,,,27.0,19.0,6.8,3.0,0.0807,0.0,0.0069934,1,,,,3.0,4.0,,,,,,1.0,2.0,1.0,1.0,,,,,,d.ouattara15,,,2.0,,1.0,Dango Ouattara,,2.0,,,,,2.0,
11352629,away,Bournemouth,Hamed Junior Traorè,hamed-junior-traore,H. J. Traorè,M,20,177,3127,M,892924,EUR,950659200,M,22,22,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,,,,,8.0,10.0,6.4,2.0,0.0246,0.0,0.00013522,1,,,,2.0,2.0,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,2.0,,,,,1.0,,,,,,
11352629,away,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,855731,EUR,868320000,M,7,7,True,6.0,5.0,1.0,,1.0,2.0,4.0,4.0,2.0,,,,,8.0,8.0,6.3,1.0,0.2827,0.0,0.0438638,1,,,,2.0,1.0,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,
11352629,away,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,830659,EUR,863222400,D,25,25,True,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,14.0,9.0,6.9,,0.0,0.0,0.00658241,0,,,,3.0,2.0,,2.0,,2.0,1.0,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,
11352629,away,Bournemouth,Ionuț Radu,ionut-radu,I. Radu,G,13,188,3683,M,815202,EUR,864777600,G,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352629,away,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,44566,EUR,672883200,D,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352629,away,Bournemouth,Joe Rothwell,joe-rothwell,J. Rothwell,M,48,185,268,M,190853,EUR,789782400,M,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352629,away,Bournemouth,Luis Sinisterra,luis-sinisterra,L. Sinisterra,F,17,176,6576,M,836070,EUR,929577600,F,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Sinisterra29,,,,,,,,,,,,,,
