match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalClearance,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,player_sofascoreId,stat_accurateCross,stat_dispossessed,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals,captain,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_lastManTackle
11915573,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,377,M,610396,EUR,848102400,G,16,16,False,26.0,20.0,10.0,4.0,17.0,18.0,3.0,8.0,1.0,2.0,4.0,1.0,2.0,2.0,90.0,34.0,7.1,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11915573,home,PSV Eindhoven,Jordan Teze,,,jordan-teze,J. Teze,D,4,183,1078,M,825846,EUR,938649600,D,3,3,False,55.0,46.0,7.0,2.0,22.0,26.0,24.0,30.0,,3.0,11.0,,,,90.0,71.0,7.1,12.0,0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
11915573,home,PSV Eindhoven,André Ramalho,,,andre-ramalho,A. Ramalho,D,5,182,5367,M,148155,EUR,698198400,D,5,5,False,74.0,61.0,14.0,4.0,44.0,49.0,17.0,25.0,5.0,6.0,8.0,,,,90.0,86.0,7.0,13.0,0,,,2.0,1.0,1.0,,1.0,,1.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,
11915573,home,PSV Eindhoven,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,88.0,74.0,14.0,8.0,41.0,45.0,33.0,43.0,1.0,4.0,5.0,,,,90.0,108.0,7.9,16.0,0,,,2.0,,,2.0,1.0,,2.0,5.0,4.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,
11915573,home,PSV Eindhoven,Sergiño Dest,,,sergino-dest,S. Dest,D,8,173,6111,M,906021,EUR,973209600,D,8,8,False,59.0,51.0,2.0,1.0,20.0,22.0,32.0,40.0,1.0,6.0,8.0,,,,90.0,85.0,7.5,15.0,0,,3.0,4.0,2.0,2.0,1.0,,5.0,1.0,1.0,2.0,3.0,2.0,,1.0,sergino,1.0,2.0,,,,,,,,,,,,,
11915573,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2259,M,845798,EUR,882748800,M,20,20,False,20.0,16.0,1.0,1.0,8.0,9.0,8.0,11.0,1.0,5.0,5.0,,,,82.0,45.0,7.0,13.0,4,,,4.0,3.0,2.0,,1.0,,,1.0,2.0,2.0,1.0,,5.0,,,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,
11915573,home,PSV Eindhoven,Jerdy Schouten,,,jerdy-schouten,J. Schouten,M,22,185,1244,M,844234,EUR,853027200,M,22,22,False,38.0,29.0,4.0,3.0,14.0,18.0,15.0,20.0,2.0,5.0,3.0,,,,66.0,48.0,7.3,11.0,1,,,1.0,3.0,1.0,,,1.0,,1.0,2.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,
11915573,home,PSV Eindhoven,Malik Tillman,,,malik-tillman,M. Tillman,M,10,186,5859,M,975798,EUR,1022544000,M,10,10,False,49.0,38.0,3.0,3.0,15.0,22.0,24.0,31.0,,4.0,11.0,,,,90.0,83.0,7.5,24.0,0,1.0,4.0,7.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,,2.0,MalikTillman8,1.0,3.0,1.0,,,,,1.0,,,,,,,
11915573,home,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6810,M,1088896,EUR,1050796800,F,11,11,False,26.0,21.0,1.0,,8.0,9.0,14.0,22.0,,4.0,3.0,,,,71.0,44.0,7.8,12.0,3,,5.0,1.0,3.0,2.0,,,1.0,,,,1.0,1.0,,2.0,johanbakayoko,1.0,1.0,,,,2.0,1.0,,1.0,,,,,,
11915573,home,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8550,M,40878,EUR,651715200,F,9,9,False,25.0,20.0,,,8.0,10.0,12.0,15.0,2.0,3.0,2.0,,,,82.0,42.0,8.0,12.0,4,1.0,,9.0,1.0,1.0,,3.0,1.0,4.0,,,1.0,,,4.0,luukdejong9,,2.0,,,3.0,1.0,,,1.0,True,1.0,,,,
