match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_accurateOwnHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_outfielderBlock,stat_wasFouled,stat_fouls,captain,stat_interceptionWon,stat_keyPass,stat_totalCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_shotOffTarget,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_wonTackle,stat_wonContest,stat_bigChanceMissed,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_totalOffside
11407520,home,Salernitana,Benoît Costil,benoit-costil,B. Costil,G,188,146,M,26965,EUR,552268800,G,56,56,False,27.0,7.0,27.0,7.0,0.0,1.0,7.0,26.0,3.0,1.0,90.0,30.0,5.9,20.0,0.00133556,0,-0.9428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407520,home,Salernitana,Flavius Daniliuc,flavius-daniliuc,F. Daniliuc,D,186,441,M,901885,EUR,988329600,D,5,5,False,35.0,32.0,3.0,3.0,0.0,20.0,13.0,15.0,3.0,,90.0,54.0,6.3,9.0,0.00677917,0,,,,24,19.0,5.0,5.0,6.0,3.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11407520,home,Salernitana,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,189,301,M,224456,EUR,710121600,D,23,23,False,38.0,31.0,4.0,1.0,0.0,26.0,9.0,12.0,1.0,,90.0,54.0,6.6,7.0,0.00434109,0,,,,23,22.0,2.0,3.0,4.0,1.0,,,9.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11407520,home,Salernitana,Federico Fazio,federico-fazio,F. Fazio,D,195,373,M,27569,EUR,542937600,D,17,17,False,31.0,24.0,8.0,2.0,0.0,18.0,7.0,13.0,,,90.0,48.0,7.1,8.0,0.0423834,0,,,,,17.0,1.0,4.0,2.0,,,,10.0,,,3.0,3.0,1.0,1.0,True,1.0,1.0,,,,,,,,,,,,,,,
11407520,home,Salernitana,Junior Sambia,junior-sambia,J. Sambia,M,185,154,M,603738,EUR,842054400,M,6,6,False,31.0,19.0,3.0,,0.0,12.0,13.0,22.0,3.0,,89.0,48.0,6.8,20.0,0.0301153,1,,,,,6.0,2.0,4.0,2.0,,2.0,1.0,2.0,,1.0,1.0,,,,,2.0,2.0,3.0,1.0,0.1267,0.3127,,,,,,,,,,,
11407520,home,Salernitana,Giulio Maggiore,giulio-maggiore,G. Maggiore,M,184,222,M,848185,EUR,889660800,M,25,25,False,16.0,10.0,3.0,,0.0,10.0,5.0,6.0,4.0,,53.0,30.0,6.3,7.0,0.00538863,1,,,,18,5.0,2.0,4.0,7.0,1.0,1.0,,4.0,2.0,,1.0,,3.0,1.0,,,,,1.0,0.1165,0.3902,1.0,,,,,,,,,,
11407520,home,Salernitana,Mateusz Łęgowski,mateusz-legowski,M. Łęgowski,M,181,801,M,1064080,EUR,1043798400,M,99,99,False,11.0,9.0,1.0,,0.0,8.0,3.0,3.0,3.0,,90.0,18.0,6.5,2.0,0.00965424,2,,,,20,6.0,,4.0,3.0,,,,,,,1.0,,3.0,3.0,,1.0,,,,0.1109,,,1.0,1.0,,,,,,,,
11407520,home,Salernitana,Antonio Candreva,antonio-candreva,A. Candreva,F,180,936,M,27982,EUR,541468800,M,87,87,False,23.0,19.0,1.0,,0.0,8.0,15.0,21.0,1.0,,90.0,44.0,7.3,10.0,0.524069,0,,,,87,8.0,,2.0,4.0,,1.0,1.0,3.0,2.0,2.0,,,2.0,,,,2.0,6.0,,,,,,,4.0,1.0,2.0,,,,,
11407520,home,Salernitana,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,178,1470,M,897594,EUR,944784000,M,3,3,False,13.0,10.0,1.0,,0.0,6.0,5.0,8.0,4.0,,90.0,28.0,6.6,7.0,0.00253836,1,,,,12,5.0,,1.0,1.0,,,,3.0,,1.0,,,1.0,1.0,,,,1.0,1.0,0.0268,0.2489,,,,,,,,,,,
11407520,home,Salernitana,Loum Tchaouna,loum-tchaouna,L. Tchaouna,F,180,1357,M,1004505,EUR,1062979200,F,33,33,False,13.0,10.0,2.0,,1.0,5.0,8.0,9.0,1.0,,56.0,21.0,6.6,8.0,0.0184373,0,,,,17,2.0,,2.0,1.0,,,2.0,1.0,,2.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
