match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,shirtNumber,jerseyNumber,substitute,player_position,player_height,player_dateOfBirthTimestamp,position,captain
11768318,home,Curzon Ashton FC,Cameron Mason,Cameron,Mason,cameron-mason,C. Mason,1,0,M,860795,EUR,1,1,False,,,,,
11768318,home,Curzon Ashton FC,Marcus Poscha,Marcus,Poscha,marcus-poscha,M. Poscha,4,1,M,555388,EUR,4,4,False,D,180.0,840153600.0,D,
11768318,home,Curzon Ashton FC,George Waring,George,Waring,george-waring,G. Waring,12,4,M,786578,EUR,12,12,False,F,196.0,786326400.0,F,
11768318,home,Curzon Ashton FC,Devon Matthews,Devon Matthews,,devon-matthews,D. Matthews,17,12,M,1423951,EUR,5,5,False,D,190.0,946944000.0,D,
11768318,home,Curzon Ashton FC,Jordan Richards,Jordan,Richards,jordan-richards,J. Richards,19,1,M,162463,EUR,19,19,False,D,175.0,735696000.0,D,
11768318,home,Curzon Ashton FC,Alex Kenyon,,,alex-kenyon,A. Kenyon,,2,M,251161,EUR,6,6,False,M,182.0,711331200.0,M,
11768318,home,Curzon Ashton FC,Adam Barton,Adam,Barton,adam-barton,A. Barton,22,3,M,49235,EUR,22,22,False,M,180.0,663206400.0,M,
11768318,home,Curzon Ashton FC,William Hayhurst,,,william-hayhurst,W. Hayhurst,,2,M,231682,EUR,11,11,False,D,178.0,762048000.0,D,
11768318,home,Curzon Ashton FC,Stefan Mols,,,stefan-mols,S. Mols,14,9,M,905790,EUR,14,14,False,M,178.0,917740800.0,M,
11768318,home,Curzon Ashton FC,James Spencer,James,Spencer,james-spencer,J. Spencer,9,5,M,20197,EUR,9,9,False,F,185.0,692582400.0,F,True
11768318,home,Curzon Ashton FC,Isaac Sinclair,Isaac Sinclair,,isaac-sinclair,I. Sinclair,11,16,M,1580807,EUR,7,7,False,M,178.0,996105600.0,M,
11768318,home,Curzon Ashton FC,Craig Mahon,,,craig-mahon,C. Mahon,,2,M,44600,EUR,21,21,True,M,170.0,614390400.0,M,
11768318,home,Curzon Ashton FC,Jamie Allen,,,jamie-allen,J. Allen,,14,M,256167,EUR,15,15,True,M,170.0,801360000.0,M,
11768318,home,Curzon Ashton FC,Josh Ollerenshaw,Josh,Ollerenshaw,josh-ollerenshaw,J. Ollerenshaw,13,1,M,241056,EUR,13,13,True,G,196.0,655084800.0,G,
11768318,home,Curzon Ashton FC,Dillon Edmundson,Dillon Edmundson,,dillon-edmundson,D. Edmundson,18,1,M,1433804,EUR,18,18,True,M,,1016150400.0,M,
11768318,home,Curzon Ashton FC,Isaac Lopes,Isaac Lopes,,isaac-lopes,I. Lopes,23,0,M,1580806,EUR,23,23,True,M,,,M,
11768318,away,Barnet,Laurie Walker,,,laurie-walker,L. Walker,1,7,M,860501,EUR,1,1,False,G,196.0,624326400.0,G,
11768318,away,Barnet,Connor Stevens,,,connor-stevens,C. Stevens,6,4,M,944573,EUR,20,20,False,D,187.0,884304000.0,D,
11768318,away,Barnet,Jerome Okimo,,,jerome-okimo,J. Okimo,,5,M,583472,EUR,6,6,False,D,182.0,581731200.0,D,
11768318,away,Barnet,Finley Potter,Finley,Potter,finley-potter,F. Potter,5,12,M,1470878,EUR,30,30,False,D,182.0,1079222400.0,D,
11768318,away,Barnet,Sam Beard,,,sam-beard,S. Beard,3,5,M,1114150,EUR,23,23,False,D,,889660800.0,D,
11768318,away,Barnet,Anthony Hartigan,,,anthony-hartigan,A. Hartigan,18,26,M,889282,EUR,18,18,False,M,178.0,948931200.0,M,
11768318,away,Barnet,Harry Pritchard,,,harry-pritchard,H. Pritchard,,2,M,247263,EUR,14,14,False,M,173.0,735523200.0,M,True
11768318,away,Barnet,Idris Kanu,,,idris-kanu,I. Kanu,11,78,M,859520,EUR,11,11,False,M,182.0,944352000.0,M,
11768318,away,Barnet,Callum Stead,,,callum-stead,C. Stead,10,49,M,1507944,EUR,10,10,False,M,180.0,946080000.0,M,
11768318,away,Barnet,Nicke Kabamba,,,nicke-kabamba,N. Kabamba,14,101,M,868232,EUR,9,9,False,F,191.0,728524800.0,F,
11768318,away,Barnet,Zak Brunt,,,zak-brunt,Z. Brunt,8,35,M,1049851,EUR,33,33,False,M,176.0,1005955200.0,M,
11768318,away,Barnet,Daniele Collinge,,,daniele-collinge,D. Collinge,4,10,M,539266,EUR,4,4,True,D,188.0,892080000.0,D,
11768318,away,Barnet,Jordan Cropper,,,cropper-jordan,J. Cropper,32,18,M,1017212,EUR,32,32,True,D,189.0,958089600.0,D,
11768318,away,Barnet,Dale Gorman,Dale,Gorman,dale-gorman,D. Gorman,8,11,M,284491,EUR,8,8,True,M,180.0,835920000.0,M,
11768318,away,Barnet,Gary Hooper,Gary,Hooper,gary-hooper,G. Hooper,,69,M,17944,EUR,26,26,True,F,175.0,570153600.0,F,
11768318,away,Barnet,Marvin Armstrong,Marvin Armstrong,,marvin-armstrong,M. Armstrong,15,12,M,1400457,EUR,5,5,True,M,178.0,916185600.0,M,
11768318,away,Barnet,Jordan Gillmore,,,jordan-gillmore,J. Gillmore,,4,M,1530609,EUR,13,13,True,G,193.0,1033516800.0,G,
11768318,away,Barnet,Courtney Senior,Courtney,Senior,courtney-senior,C. Senior,7,17,M,787158,EUR,7,7,True,M,175.0,867628800.0,M,
