match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_outfielderBlock,stat_challengeLost,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_errorLeadToAShot,stat_wonContest,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget
12764286,home,Qarabağ FK,Fabijan Buntić,,,fabijan-buntic,F. Buntić,G,97,194.0,2962,M,827377,EUR,856742400,G,97,97,False,10.0,8.0,3.0,1.0,0.0,8.0,9.0,1.0,4.0,1.0,2.0,3.0,90.0,17.0,6.7,2.0,4.29e-05,0,-0.0126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764286,home,Qarabağ FK,Abbas Hüseynov,,,abbas-huseynov,A. Hüseynov,D,30,179.0,2509,M,548218,EUR,803001600,D,30,30,False,37.0,29.0,2.0,,0.0,15.0,22.0,19.0,5.0,,,,77.0,58.0,6.8,15.0,0.135953,1,,16.0,4.0,2.0,1.0,1.0,5.0,6.0,1.0,2.0,1.0,2.0,3.0,4.0,4.0,1.0,1.0,0.0271,1.0,,,,,,,,,,,,,,,
12764286,home,Qarabağ FK,Bahlul Mustafazada,,,bahlul-mustafazada,B. Mustafazada,D,13,190.0,6865,M,865434,EUR,857001600,D,13,13,False,34.0,31.0,4.0,4.0,0.0,20.0,21.0,13.0,,,,,68.0,40.0,6.7,3.0,0.00334367,1,,11.0,,,,2.0,,2.0,,,1.0,2.0,2.0,,,1.0,,0.0595,,bahlul27,,,,,,,,,,,,,,
12764286,home,Qarabağ FK,Kevin Medina,,,kevin-medina,K. Medina,D,81,185.0,6485,M,939724,EUR,731635200,D,81,81,False,57.0,53.0,2.0,1.0,0.0,32.0,36.0,21.0,8.0,,,,90.0,64.0,6.7,4.0,0.00963073,0,,21.0,,,,1.0,2.0,3.0,,,,2.0,1.0,1.0,,1.0,2.0,,,KMedina,1.0,,,,,,,,,,,,,
12764286,home,Qarabağ FK,Elvin Jafarguliyev,,,elvin-cafarquliyev,E. Cafarquliyev,D,44,180.0,7692,M,1017996,EUR,972518400,D,44,44,False,53.0,45.0,,,0.0,19.0,20.0,38.0,2.0,,,,90.0,77.0,6.7,19.0,0.0259184,0,,26.0,5.0,,2.0,,4.0,,,,,,1.0,,,,1.0,,1.0,elvinjafarguliyev,,1.0,1.0,5.0,,,,,,,,,,
12764286,home,Qarabağ FK,Júlio Romão,,,julio-romao,J. Romão,M,66,193.0,1668,M,981624,EUR,891129600,M,6,6,False,34.0,28.0,4.0,1.0,0.0,20.0,25.0,9.0,4.0,,,,69.0,48.0,6.8,7.0,0.00256766,0,,8.0,,,,,4.0,8.0,1.0,,,2.0,1.0,8.0,5.0,,1.0,,,,,2.0,,,,,,,,,,,,
12764286,home,Qarabağ FK,Patrick Andrade,,,patrick-andrade,P. Andrade,M,6,176.0,1612,M,789070,EUR,729216000,M,66,66,False,49.0,41.0,7.0,3.0,0.0,17.0,19.0,30.0,8.0,,,,90.0,65.0,7.1,9.0,0.0508224,0,,24.0,,,1.0,,2.0,6.0,1.0,,,1.0,2.0,4.0,3.0,2.0,1.0,,,,2.0,,,,1.0,,,,,,,,,
12764286,home,Qarabağ FK,Leandro Andrade,,,andrade-leandro,L. Andrade,M,15,176.0,7913,M,1048905,EUR,938131200,M,15,15,False,23.0,19.0,1.0,1.0,0.0,5.0,6.0,17.0,1.0,,,,68.0,34.0,6.6,7.0,0.0366164,0,,14.0,,,2.0,,4.0,2.0,2.0,1.0,,2.0,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,
12764286,home,Qarabağ FK,Yassine Benzia,,,yassine-benzia,Y. Benzia,M,8,181.0,9531,M,155718,EUR,778982400,M,7,7,False,41.0,35.0,2.0,2.0,0.0,11.0,13.0,33.0,3.0,,,,90.0,68.0,7.1,17.0,0.168718,4,,26.0,5.0,2.0,2.0,3.0,8.0,7.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.2374,1.0,benzia9,,,,3.0,,3.0,3.0,,,,,,,
12764286,home,Qarabağ FK,Abdellah Zoubir,,,abdellah-zoubir,A. Zoubir,M,10,180.0,11604,M,214080,EUR,691891200,M,10,10,False,64.0,58.0,2.0,1.0,1.0,13.0,17.0,50.0,5.0,,,,90.0,83.0,7.6,13.0,0.559657,1,,46.0,3.0,1.0,1.0,,5.0,4.0,3.0,4.0,1.0,,1.0,,,1.0,,0.1017,3.0,AZ10,,,1.0,1.0,,3.0,,True,1.0,1.0,,,,
