match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_interceptionWon,stat_keyPass,captain,stat_wonContest,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_clearanceOffLine,stat_hitWoodwork,player_sofascoreId
12499801,home,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,44.0,23.0,27.0,6.0,0.0,17.0,18.0,6.0,26.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,90.0,54.0,7.1,21.0,0.00369053,0,0.5904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499801,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,False,84.0,65.0,12.0,3.0,0.0,47.0,50.0,19.0,36.0,8.0,7.0,4.0,3.0,,,,90.0,110.0,7.2,23.0,0.0324023,0,,2.0,1.0,1.0,3.0,4.0,2.0,1.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499801,home,1. FSV Mainz 05,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,3,3,False,77.0,69.0,8.0,,0.0,58.0,59.0,11.0,18.0,4.0,4.0,1.0,1.0,,,,67.0,83.0,6.6,8.0,0.00873651,1,,,,2.0,3.0,3.0,,,3.0,,,1.0,1.0,1.0,0.4615,,,,,,,,,,,,,,,,,
12499801,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,D,31,31,False,94.0,78.0,14.0,7.0,0.0,55.0,56.0,23.0,39.0,8.0,4.0,5.0,4.0,,,,90.0,120.0,8.1,21.0,0.107967,0,,1.0,,1.0,1.0,3.0,,,7.0,2.0,2.0,,,2.0,,1.0,4.0,2.0,,,,,,,,,,,,,,
12499801,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,M,30,30,False,29.0,22.0,2.0,,0.0,9.0,10.0,13.0,20.0,6.0,3.0,3.0,1.0,,,,80.0,53.0,6.7,11.0,0.0438843,0,,1.0,,3.0,3.0,8.0,2.0,1.0,3.0,,1.0,,,1.0,,1.0,,,True,,,,,,,,,,,,,
12499801,home,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2306,M,1028307,EUR,978134400,M,6,6,False,55.0,47.0,5.0,3.0,0.0,30.0,33.0,17.0,22.0,8.0,7.0,1.0,,,,,90.0,72.0,7.1,11.0,0.407287,0,,,,1.0,5.0,3.0,1.0,3.0,4.0,2.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,
12499801,home,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,18,18,False,58.0,52.0,6.0,3.0,0.0,21.0,25.0,31.0,37.0,6.0,5.0,3.0,2.0,,,,90.0,78.0,6.8,13.0,0.0513141,1,,4.0,,2.0,1.0,9.0,5.0,1.0,1.0,2.0,2.0,,1.0,1.0,0.0275,,,,,,1.0,0.0517,,,,,,,,,,
12499801,home,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,26.0,23.0,2.0,2.0,0.0,15.0,15.0,9.0,12.0,,1.0,,,,,,45.0,37.0,6.6,6.0,0.099879,0,,1.0,1.0,1.0,,4.0,3.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
12499801,home,1. FSV Mainz 05,Paul Nebel,paul-nebel,P. Nebel,F,8,169,1155,M,980621,EUR,1034208000,F,8,8,False,27.0,21.0,1.0,1.0,0.0,5.0,6.0,16.0,26.0,4.0,6.0,1.0,1.0,,,,90.0,55.0,7.0,20.0,0.605865,3,,5.0,,4.0,,11.0,1.0,3.0,,6.0,2.0,1.0,1.0,3.0,0.2288,1.0,,1.0,,1.0,,0.2014,,,1.0,1.0,1.0,1.0,,,,
12499801,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,18.0,13.0,1.0,1.0,0.0,5.0,6.0,8.0,15.0,8.0,3.0,4.0,2.0,,,,85.0,36.0,7.0,12.0,0.0142387,0,,3.0,,2.0,3.0,4.0,1.0,1.0,2.0,4.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,
