match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_shotValueNormalized,player_firstName,stat_bigChanceCreated,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,player_lastName,stat_bigChanceMissed,stat_hitWoodwork
14585931,home,Fortuna Düsseldorf,Cédric Itten,cedric-itten,C. Itten,F,13,189,674,M,352290,EUR,851644800,F,13,13,False,,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,,,,,,22.0,7.0,6.5,,,1,0.01,,-0.01,,,,2.0,2.0,,,,,,1.0,1.0,2.0,,1.0,-0.15,,,,,3.0,,,,,,,,,
14585931,home,Fortuna Düsseldorf,Danny Schmidt,danny-schmidt,D. Schmidt,M,22,185,91,M,1005840,EUR,1043884800,F,22,22,True,,16.0,11.0,,,0.0,2.0,3.0,9.0,13.0,3.0,2.0,,,,,,,68.0,28.0,5.9,11.0,,3,0.03,0.05,-0.03,,1.0,,6.0,2.0,1.0,,,,,,4.0,2.0,1.0,1.0,-0.69,,,,4.0,,2.0,,,,2.0,,,1.0,
14585931,home,Fortuna Düsseldorf,Moritz Heyer,moritz-heyer,M. Heyer,D,5,185,69,M,231820,EUR,796953600,D,5,5,True,,24.0,21.0,1.0,,0.0,6.0,7.0,15.0,17.0,1.0,1.0,,,,,,,37.0,33.0,6.5,4.0,,1,0.14,0.05,-0.19,,2.0,1.0,1.0,2.0,,,,1.0,1.0,,,,1.0,1.0,-0.01,,,1.0,,,2.0,,,,,,,,1.0
14585931,home,Fortuna Düsseldorf,Sima Suso,sima-suso,S. Suso,M,46,189,58,M,1540234,EUR,1117238400,M,46,46,True,,9.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,6.0,,1.0,,,,,,,12.0,11.0,6.3,2.0,,0,-0.11,0.01,-0.06,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14585931,home,Fortuna Düsseldorf,Luca Raimund,raimund-luca,L. Raimund,F,7,188,162,M,1409371,EUR,1113004800,F,7,7,True,,12.0,6.0,,,0.0,,,6.0,12.0,,1.0,,,,,,,11.0,20.0,6.5,9.0,,2,-0.06,0.07,0.14,,2.0,,2.0,2.0,1.0,,,2.0,,1.0,,,,1.0,-0.14,Luca Raimund,,2.0,,,,,,1.0,,,,,
14585931,home,Fortuna Düsseldorf,Marcel Lotka,marcel-lotka,M. Lotka,G,1,190,1064,M,997113,EUR,990748800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585931,home,Fortuna Düsseldorf,Emmanuel Iyoha,emmanuel-iyoha,E. Iyoha,D,19,191,78,M,790775,EUR,876528000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585931,home,Fortuna Düsseldorf,Jordy de Wijs,jordy-de-wijs,J. d. Wijs,D,30,189,76,M,359032,EUR,789523200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585931,home,Fortuna Düsseldorf,Elias Egouli,egouli-elias,E. Egouli,D,44,205,39,M,1440919,EUR,1028592000,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585931,home,Fortuna Düsseldorf,Žan Celar,zan-celar,Ž. Celar,F,9,186,441,M,840740,EUR,921369600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585931,away,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,203,M,842858,EUR,879379200,G,21,21,False,,38.0,24.0,28.0,14.0,0.0,13.0,14.0,11.0,24.0,1.0,8.0,1.0,1.0,3.0,1.0,,,90.0,44.0,7.5,14.0,0.4057,0,0.26,0.05,-0.11,0.37,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
14585931,away,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,,25.0,18.0,3.0,2.0,0.0,11.0,12.0,7.0,13.0,3.0,1.0,,,,,,,88.0,33.0,6.6,9.0,,0,0.25,-0.05,-0.07,,2.0,,2.0,2.0,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,
14585931,away,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,886,M,142259,EUR,758937600,D,28,28,False,,32.0,25.0,6.0,2.0,0.0,18.0,18.0,7.0,14.0,3.0,3.0,,,,,,,90.0,44.0,6.4,7.0,,1,-0.09,0.18,-0.16,,,,3.0,5.0,,,1.0,2.0,,,3.0,3.0,,1.0,-0.36,,,2.0,,,1.0,,,,,,,,
14585931,away,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,691,M,576266,EUR,837043200,D,3,3,False,,51.0,42.0,11.0,4.0,0.0,30.0,32.0,12.0,19.0,3.0,7.0,,,,,,,90.0,77.0,7.2,17.0,,1,0.22,0.17,0.19,,2.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,,,1.0,1.0,1.0,1.0,-0.1,,,1.0,1.0,,,,,,,,,,
14585931,away,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,354,M,142231,EUR,730857600,D,30,30,False,True,30.0,21.0,5.0,2.0,0.0,11.0,17.0,10.0,13.0,,2.0,,,,,,,63.0,38.0,6.2,12.0,,0,0.05,-0.08,-0.12,,1.0,,3.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,
14585931,away,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,,25.0,16.0,3.0,2.0,0.0,6.0,9.0,10.0,16.0,,1.0,,,,,,,90.0,33.0,6.6,10.0,,2,-0.39,0.27,-0.11,,,,2.0,5.0,,1.0,,1.0,1.0,,,3.0,2.0,1.0,-0.15,,,,1.0,,,,,1.0,,,,,
14585931,away,SC Freiburg,Johan Manzambi,johan-manzambi,J. Manzambi,M,44,182,2012,M,1518931,EUR,1129248000,M,44,44,False,,29.0,23.0,6.0,2.0,0.0,13.0,15.0,10.0,14.0,,11.0,,,,,,,90.0,58.0,8.6,13.0,,2,0.52,0.46,0.51,,1.0,,5.0,15.0,5.0,2.0,1.0,6.0,6.0,,3.0,,,,-0.3,Johan Manzambi,,5.0,4.0,1.0,1.0,,3.0,,2.0,,,,
14585931,away,SC Freiburg,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177,1026,M,836711,EUR,915408000,M,19,19,False,,14.0,12.0,4.0,4.0,0.0,5.0,6.0,7.0,8.0,2.0,2.0,,,,,,,78.0,30.0,7.2,6.0,,3,0.36,0.1,-0.01,,,,4.0,6.0,2.0,,,2.0,1.0,2.0,2.0,2.0,,2.0,-0.32,,,2.0,3.0,,3.0,,1.0,,1.0,,,,
14585931,away,SC Freiburg,Yuito Suzuki,yuito-suzuki,Y. Suzuki,F,14,175,2197,M,1020422,EUR,1003968000,M,14,14,False,,20.0,15.0,2.0,1.0,1.0,8.0,10.0,7.0,10.0,2.0,4.0,,,,,,,90.0,41.0,7.4,10.0,,0,0.09,0.0,0.16,,1.0,,2.0,9.0,5.0,1.0,1.0,2.0,4.0,,,,,,,,1.0,2.0,2.0,,2.0,,3.0,,,,,,
14585931,away,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2064,M,171961,EUR,734140800,M,32,32,False,,28.0,23.0,3.0,1.0,0.0,9.0,10.0,14.0,18.0,,3.0,,,,,,,78.0,36.0,8.6,5.0,,3,0.61,0.48,-0.05,,3.0,3.0,,2.0,,,,,1.0,,,1.0,,,0.45,,,,,,3.0,,,1.0,2.0,1.0,,,
14585931,away,SC Freiburg,Igor Matanović,igor-matanovic,I. Matanović,F,31,197,3233,M,1019321,EUR,1049068800,F,31,31,False,,13.0,9.0,3.0,3.0,1.0,3.0,3.0,6.0,10.0,1.0,3.0,,,,,,,63.0,25.0,6.6,9.0,,4,-0.02,-0.91,-0.01,,,,10.0,3.0,1.0,,,,1.0,3.0,5.0,2.0,,1.0,0.34,,1.0,,3.0,,1.0,1.0,,2.0,1.0,1.0,,,
14585931,away,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,320,M,1131339,EUR,996710400,D,33,33,True,,8.0,4.0,2.0,,0.0,3.0,6.0,1.0,2.0,,5.0,,,,,,,27.0,21.0,6.6,8.0,,0,0.02,,0.16,,,,2.0,1.0,,,5.0,1.0,,1.0,,,,,,,,1.0,3.0,,,1.0,,,,,,,
14585931,away,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1126,M,902381,EUR,991785600,F,20,20,True,,10.0,4.0,,,0.0,1.0,1.0,3.0,9.0,,,,,,,,,27.0,20.0,6.1,9.0,,1,-0.81,0.11,-0.01,,,,5.0,5.0,,,,,2.0,1.0,4.0,3.0,,,-0.07,,,,2.0,,2.0,,,1.0,,,,,
14585931,away,SC Freiburg,Max Rosenfelder,rosenfelder-maximilian,M. Rosenfelder,D,37,186,237,M,1131337,EUR,1044835200,D,37,37,True,,3.0,2.0,1.0,1.0,0.0,,,2.0,3.0,,1.0,,,,,,,12.0,8.0,7.0,3.0,,0,0.17,0.06,0.13,,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,
14585931,away,SC Freiburg,Derry Scherhant,derry-scherhant,D. Scherhant,F,7,184,371,M,1131002,EUR,1036886400,F,7,7,True,,6.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,2.0,,,,,,,,,12.0,13.0,8.1,3.0,,2,0.18,0.39,0.13,,3.0,1.0,,2.0,1.0,,,,1.0,,,,,,0.5,,,,,,1.0,,1.0,2.0,,1.0,,,
14585931,away,SC Freiburg,Philipp Treu,treu-philipp,P. Treu,M,29,172,176,M,979820,EUR,975801600,D,29,29,True,,,,,,0.0,,,,,,,,,,,,,10.0,,6.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585931,away,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585931,away,SC Freiburg,Anthony Jung,anthony-jung,A. Jung,D,5,186,137,M,103442,EUR,689126400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585931,away,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585931,away,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,583,M,280009,EUR,773798400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
