match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,player_sofascoreId,stat_accurateCross,stat_totalContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,player_firstName,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_wonContest,stat_penaltyConceded,player_lastName,stat_shotOffTarget,stat_bigChanceMissed,stat_outfielderBlock,stat_penaltyWon,stat_totalOffside,stat_bigChanceCreated
12436959,home,Brighton & Hove Albion,Julio Enciso,julio-enciso,J. Enciso,M,19,173,12907,M,973556,EUR,1074816000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,julioenciso.33,,,,,,,,,,,,,,,,,,,
12436959,away,Nottingham Forest,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,26,26,False,26.0,8.0,23.0,5.0,0.0,3.0,3.0,5.0,23.0,,,1.0,5.0,,1.0,,1.0,,,,90.0,29.0,6.0,18.0,0.00160574,0,-0.9058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436959,away,Nottingham Forest,Ola Aina,ola-aina,O. Aina,D,34,182,4052,M,800417,EUR,844732800,D,34,34,False,21.0,13.0,5.0,1.0,0.0,7.0,12.0,6.0,10.0,,4.0,5.0,2.0,,,,,,,,90.0,43.0,5.9,12.0,0.0010149,0,,1.0,1.0,8.0,4.0,1.0,4.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,
12436959,away,Nottingham Forest,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195,5064,M,836168,EUR,876614400,D,31,31,False,23.0,23.0,2.0,2.0,0.0,18.0,18.0,5.0,5.0,1.0,2.0,8.0,1.0,,,,,,,,90.0,36.0,7.2,,0.00136656,0,,,,,,1.0,1.0,1.0,,,,,milenkovicn_4,,,,,,,,,,,,,,,,3.0,,,
12436959,away,Nottingham Forest,Murillo,murillo,Murillo,D,5,180,9781,M,1199282,EUR,1025740800,D,5,5,False,36.0,26.0,10.0,3.0,0.0,20.0,24.0,6.0,12.0,2.0,4.0,15.0,1.0,,,,,,,,90.0,57.0,7.1,10.0,0.00918922,0,,,,3.0,2.0,,,,,,1.0,,murillosantiago40,,2.0,,,1.0,Murillo,,,,,2.0,,,,,2.0,,,
12436959,away,Nottingham Forest,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,294593,EUR,739497600,D,19,19,False,12.0,8.0,2.0,,0.0,6.0,7.0,2.0,5.0,,2.0,4.0,3.0,,,,,,,,45.0,29.0,6.3,7.0,0.00069958,0,,,,1.0,,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
12436959,away,Nottingham Forest,James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,18,18,False,17.0,13.0,3.0,1.0,0.0,8.0,9.0,5.0,8.0,,1.0,1.0,2.0,,,,,,,,45.0,20.0,6.3,5.0,0.0662852,0,,,,2.0,,,1.0,,,,1.0,,prowsey16,,,,,,,,,,1.0,,,,,,,,,
12436959,away,Nottingham Forest,Elliot Anderson,elliot-anderson,E. Anderson,M,8,179,7705,M,994546,EUR,1036540800,M,8,8,False,13.0,9.0,,,0.0,6.0,7.0,3.0,6.0,1.0,8.0,3.0,3.0,,,,,,,,59.0,31.0,7.1,6.0,0.0011597,0,,,,1.0,,1.0,3.0,2.0,,3.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,
12436959,away,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,867442,EUR,973555200,M,14,14,False,20.0,14.0,3.0,,0.0,7.0,10.0,7.0,10.0,,5.0,1.0,4.0,,,,,,,,90.0,34.0,7.2,10.0,0.0322174,1,,,1.0,2.0,,,1.0,1.0,2.0,1.0,,,Calteck10,,3.0,1.0,0.1059,1.0,,,,,1.0,3.0,,,,,,1.0,2.0,
12436959,away,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,865912,EUR,948931200,M,10,10,False,23.0,14.0,5.0,1.0,0.0,9.0,10.0,5.0,13.0,1.0,5.0,2.0,4.0,,,,,,,,83.0,41.0,6.1,14.0,0.026387,1,,,1.0,9.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,True,Morgangibbs27,,2.0,,0.0691,1.0,,1.0,,0.3032,2.0,1.0,,,,,,,,
12436959,away,Nottingham Forest,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178,10434,M,979232,EUR,1019865600,M,21,21,False,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,1.0,1.0,1.0,,,,,,,,45.0,13.0,6.3,3.0,0.00273794,0,,,2.0,3.0,,,,,2.0,1.0,,,anthonyelanga,,1.0,,,,,,,,,,,,,,,,,
12436959,away,Nottingham Forest,Chris Wood,chris-wood,C. Wood,F,11,191,7494,M,50480,EUR,692064000,F,11,11,False,11.0,6.0,2.0,1.0,0.0,5.0,7.0,1.0,4.0,4.0,4.0,,1.0,,,,,,,,72.0,17.0,7.0,7.0,0.00095058,1,,,6.0,6.0,,,,,2.0,,,,wodsy39,,,,0.7884,,,1.0,1.0,0.8863,,,,,,,,,,
12436959,away,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,927356,EUR,987120000,D,7,7,True,9.0,6.0,1.0,,0.0,5.0,7.0,1.0,3.0,1.0,2.0,3.0,1.0,,,,,,,,45.0,20.0,6.4,8.0,0.00013253,0,,1.0,,2.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
12436959,away,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,846252,EUR,880070400,M,22,22,True,17.0,15.0,1.0,,0.0,15.0,15.0,,2.0,,3.0,,3.0,,,,,,,,45.0,22.0,6.6,4.0,0.00019125,0,,,,2.0,,,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,
12436959,away,Nottingham Forest,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,20,20,True,5.0,4.0,1.0,,1.0,1.0,1.0,3.0,5.0,,1.0,,2.0,,,,,,,,45.0,14.0,6.9,5.0,0.235128,0,,1.0,4.0,6.0,2.0,3.0,1.0,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0
12436959,away,Nottingham Forest,Ramón Sosa,ramon-sosa,R. Sosa,F,19,178,8258,M,1015733,EUR,936057600,F,24,24,True,4.0,3.0,,,0.0,3.0,4.0,,1.0,,2.0,1.0,1.0,,,,,,,,31.0,11.0,7.3,2.0,1.604e-05,1,,1.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,,,,,,0.4548,,,1.0,1.0,0.4931,,,,,,,,,1.0,
12436959,away,Nottingham Forest,Morato,morato,F. Morato,D,4,190,2248,M,985086,EUR,993859200,D,4,4,True,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,,1.0,3.0,,,,,,,,,18.0,9.0,6.8,2.0,5.38e-06,0,,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
12436959,away,Nottingham Forest,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5426,M,973738,EUR,907891200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436959,away,Nottingham Forest,Eric da Silva Moreira,eric-da-silva-moreira,E. d. S. Moreira,D,2,185,766,M,1418646,EUR,1146614400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Eric da Silva Moreira,,,,,,,,,,,,,
12436959,away,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,871765,EUR,898992000,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436959,away,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,359664,EUR,871344000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
