match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,stat_interceptionWon,stat_dispossessed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_bigChanceCreated,player_sofascoreId
12499288,home,Empoli,Devis Vásquez,devis-vasquez,D. Vásquez,G,32,195,2465,M,925285,EUR,894931200,G,23,23,False,27.0,13.0,16.0,2.0,0.0,12.0,13.0,1.0,14.0,3.0,1.0,3.0,3.0,90.0,34.0,7.1,14.0,0.00020363,0,0.8631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499288,home,Empoli,Saba Goglichidze,saba-goglichidze,S. Goglichidze,D,3,192,1618,M,1126175,EUR,1088121600,D,2,2,False,46.0,40.0,5.0,3.0,0.0,28.0,29.0,12.0,18.0,6.0,,,,90.0,53.0,7.2,7.0,0.00417809,0,,,,1.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12499288,home,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,34,34,False,39.0,35.0,4.0,2.0,0.0,31.0,32.0,4.0,7.0,4.0,,,,90.0,54.0,7.5,4.0,0.00180732,0,,,,,3.0,3.0,2.0,,9.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
12499288,home,Empoli,Mattia Viti,mattia-viti,M. Viti,D,2,190,528,M,1009268,EUR,1011830400,D,21,21,False,42.0,37.0,4.0,4.0,0.0,22.0,24.0,15.0,18.0,4.0,,,,90.0,58.0,7.3,7.0,0.00713882,1,,,,,1.0,6.0,5.0,,5.0,,4.0,3.0,,1.0,,1.0,1.0,1.0,4.0,0.0666,,,,,,,,,,,
12499288,home,Empoli,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,M,11,11,False,30.0,23.0,2.0,,0.0,13.0,15.0,11.0,16.0,4.0,,,,90.0,51.0,6.9,10.0,0.050864,1,,,,1.0,1.0,2.0,5.0,1.0,1.0,,3.0,1.0,,1.0,,,1.0,2.0,,0.1231,1.0,1.0,1.0,1.0,2.0,,,,,,
12499288,home,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,16,183,304,M,287573,EUR,830390400,M,6,6,False,30.0,26.0,1.0,1.0,0.0,11.0,12.0,17.0,21.0,2.0,,,,89.0,40.0,6.8,5.0,0.0589306,0,,,,3.0,1.0,6.0,3.0,2.0,3.0,,2.0,1.0,1.0,1.0,1.0,,,,3.0,,2.0,,,,1.0,,,,,,
12499288,home,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,186845,EUR,794534400,M,5,5,False,29.0,23.0,5.0,1.0,0.0,15.0,17.0,8.0,12.0,4.0,,,,77.0,38.0,7.1,7.0,0.0535572,1,,,,,2.0,3.0,3.0,,,2.0,2.0,2.0,1.0,,1.0,1.0,,,,0.2058,,,,,,True,1.0,0.7211,,,
12499288,home,Empoli,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,M,3,3,False,19.0,9.0,4.0,,0.0,4.0,8.0,5.0,13.0,2.0,,,,90.0,44.0,6.3,20.0,0.00295076,0,,,,2.0,,4.0,5.0,1.0,1.0,,3.0,1.0,2.0,,,1.0,,2.0,,,,2.0,,,,,,,,,
12499288,home,Empoli,Sebastiano Esposito,sebastiano-esposito,S. Esposito,F,94,186,4178,M,965008,EUR,1025568000,F,99,99,False,19.0,17.0,1.0,1.0,0.0,5.0,7.0,12.0,12.0,4.0,,,,77.0,32.0,7.0,6.0,0.0264627,2,,,,,1.0,5.0,3.0,1.0,,,1.0,1.0,2.0,,,2.0,,2.0,1.0,0.0306,,,,,1.0,,1.0,0.0225,1.0,,
12499288,home,Empoli,Youssef Maleh,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,F,93,93,False,25.0,17.0,3.0,,0.0,9.0,13.0,8.0,13.0,7.0,,,,90.0,41.0,6.9,13.0,0.00894986,2,,,,1.0,,4.0,3.0,,,1.0,3.0,2.0,,,1.0,,,2.0,2.0,0.0565,,2.0,,,1.0,,1.0,0.0221,1.0,,
