match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_wonContest,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox
11450153,home,Samsunspor,Ercan Kara,ercan-kara,E. Kara,F,9,192.0,253,M,843039,EUR,820627200,F,99,99,False,37.0,26.0,1.0,,8.0,8.0,18.0,29.0,1.0,3.0,,,,,90.0,60.0,7.4,20.0,0.12362,4,,,,,9.0,10.0,15.0,,2.0,1.0,2.0,1.0,,0.4568,1.2037,,3.0,,,2.0,1.0,2.0,3.0,5.0,3.0,2.0,,,,,,1.0,,
11450153,home,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181.0,117,M,69351,EUR,663033600,M,8,8,True,13.0,9.0,2.0,,2.0,2.0,7.0,14.0,,2.0,,,,,30.0,21.0,6.6,11.0,0.0653569,0,,,3.0,,1.0,4.0,1.0,1.0,,,,,,,,1.0,1.0,,,,1.0,,2.0,1.0,1.0,,,,,,,,,
11450153,home,Samsunspor,Muhammed Gümüşkaya,muhammed-gumuskaya,M. Gümüşkaya,M,10,177.0,177,M,929649,EUR,978307200,M,23,23,True,6.0,2.0,1.0,,1.0,2.0,1.0,4.0,1.0,4.0,,,,,29.0,27.0,6.6,8.0,0.00351881,2,,,,,1.0,5.0,7.0,,1.0,,2.0,2.0,,0.1968,0.5451,,,,2.0,3.0,3.0,,2.0,2.0,1.0,1.0,,,1.0,,,1.0,,
11450153,home,Samsunspor,Haluk Mustafa Tan,tan-haluk-mustafa,H. M. Tan,D,72,181.0,40,M,1605311,EUR,1114560000,D,72,72,True,6.0,2.0,2.0,,,2.0,3.0,5.0,,1.0,,,,,20.0,14.0,6.7,5.0,0.015604,0,,,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,Haluk Mustafa Tan,,,,,,,
11450153,home,Samsunspor,Youssef Aït Bennasser,youssef-ait-bennasser,Y. A. Bennasser,M,15,184.0,425,M,802850,EUR,836697600,M,6,6,True,19.0,17.0,4.0,4.0,4.0,4.0,13.0,15.0,,2.0,,,,,20.0,21.0,6.8,2.0,0.0153037,0,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11450153,home,Samsunspor,Osman Çelik,osman-celik,O. Çelik,M,88,182.0,13,M,758656,EUR,691200000,M,88,88,True,1.0,1.0,,,,,1.0,1.0,,,,,,,9.0,3.0,6.6,,6.61e-05,0,,,,,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11450153,home,Samsunspor,Jakub Szumski,jakub-szumski,J. Szumski,G,29,194.0,149,M,153038,EUR,699840000,G,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450153,home,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185.0,119,M,1063325,EUR,1062374400,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Yunus Cift,,,,,,,
11450153,home,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177.0,50,M,867727,EUR,865987200,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450153,home,Samsunspor,Landry Dimata,landry-dimata,L. Dimata,F,10,185.0,506,M,826944,EUR,873072000,F,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450153,home,Samsunspor,Berhan Deniz,berhan-deniz,B. Deniz,F,,,21,M,1617909,EUR,1101340800,M,53,53,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Berhan Deniz,,,,,,,
11450153,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185.0,235,M,825850,EUR,923529600,G,25,25,False,30.0,24.0,9.0,3.0,23.0,27.0,1.0,3.0,1.0,7.0,3.0,1.0,,,90.0,39.0,5.9,6.0,0.00016528,0,-0.0716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
11450153,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179.0,949,M,595396,EUR,780019200,D,11,11,False,68.0,47.0,11.0,4.0,23.0,33.0,25.0,38.0,2.0,12.0,,,,,90.0,120.0,7.4,33.0,0.277426,1,,,3.0,1.0,,6.0,10.0,1.0,1.0,,7.0,6.0,1.0,0.0091,0.2015,4.0,1.0,,2.0,,2.0,,3.0,,5.0,3.0,,,,1.0,,,,
11450153,away,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183.0,103,M,68228,EUR,687571200,D,4,4,False,43.0,36.0,9.0,4.0,25.0,26.0,11.0,17.0,4.0,3.0,,,,,90.0,58.0,7.1,8.0,0.00382182,1,,,,,2.0,4.0,6.0,,1.0,,4.0,3.0,1.0,0.0202,0.0789,,2.0,1.0,3.0,,1.0,,,,,,,,,,True,,,
11450153,away,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180.0,183,M,332963,EUR,769564800,D,3,3,False,62.0,55.0,3.0,,47.0,51.0,8.0,11.0,4.0,10.0,,,,,90.0,69.0,6.3,8.0,0.00219183,0,,,,,2.0,7.0,3.0,,,,1.0,1.0,1.0,,,,5.0,1.0,,,,,,1.0,,,,,,,,,,
11450153,away,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180.0,84,M,122922,EUR,671414400,D,23,23,False,43.0,32.0,5.0,2.0,22.0,28.0,10.0,15.0,1.0,,,,,,90.0,55.0,6.0,13.0,0.0143771,0,,,,,2.0,5.0,2.0,,,,,,2.0,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,
11450153,away,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169.0,85,M,984096,EUR,928195200,M,89,89,False,44.0,36.0,2.0,2.0,24.0,30.0,12.0,14.0,,10.0,,,,,60.0,57.0,6.2,15.0,0.0161971,0,,,,,,12.0,2.0,,,,1.0,1.0,2.0,,,,3.0,,1.0,,3.0,,3.0,4.0,1.0,1.0,,,,,,,,
11450153,away,Kayserispor,Kartal Kayra Yılmaz,kartal-kayra-yilmaz,K. K. Yılmaz,M,17,177.0,1057,M,966811,EUR,973296000,M,8,8,False,77.0,68.0,7.0,4.0,45.0,47.0,24.0,34.0,1.0,4.0,,,,,90.0,93.0,7.0,14.0,0.102982,0,,,4.0,1.0,,5.0,4.0,1.0,,,3.0,1.0,3.0,,,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,
11450153,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172.0,61,M,781408,EUR,822268800,M,28,28,False,40.0,32.0,2.0,2.0,18.0,22.0,16.0,21.0,,1.0,,,,,60.0,61.0,6.6,17.0,0.26222,0,,,3.0,2.0,1.0,6.0,3.0,,,,2.0,1.0,,,,1.0,1.0,,1.0,,1.0,,2.0,1.0,3.0,,,,,,,,,
11450153,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176.0,326,M,344009,EUR,771984000,M,7,7,False,38.0,27.0,2.0,1.0,14.0,15.0,13.0,23.0,1.0,6.0,,,,,90.0,55.0,6.5,20.0,0.0240439,3,,,,,2.0,6.0,3.0,,,,,,,0.1678,,,2.0,,,,,1.0,5.0,2.0,3.0,1.0,,,2.0,1.0,,,,
11450153,away,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172.0,381,M,859748,EUR,763344000,M,20,20,False,26.0,19.0,1.0,,9.0,12.0,10.0,14.0,,2.0,,,,,76.0,41.0,6.5,12.0,0.0243504,1,,,,,,4.0,2.0,,,,1.0,1.0,,0.0104,,,1.0,,1.0,1.0,1.0,,3.0,,2.0,,,,1.0,1.0,,,,
11450153,away,Kayserispor,Aylton Boa Morte,aylton-boa-morte,A. B. Morte,M,10,182.0,83,M,883918,EUR,748742400,F,70,70,False,19.0,9.0,,,6.0,10.0,3.0,10.0,1.0,2.0,,,,,90.0,40.0,6.4,20.0,0.0321507,2,,,1.0,,1.0,6.0,6.0,,,,1.0,,1.0,0.2741,,,1.0,,,1.0,,2.0,4.0,2.0,5.0,3.0,,,,1.0,,2.0,,
11450153,away,Kayserispor,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182.0,94,M,39847,EUR,629164800,D,33,33,True,27.0,23.0,4.0,2.0,15.0,17.0,8.0,10.0,,4.0,,,,,30.0,35.0,6.6,4.0,0.00343275,0,,,,,1.0,4.0,1.0,,,,,,1.0,,,,4.0,,2.0,,,,,,,,,,,,,,,
11450153,away,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186.0,411,M,803869,EUR,760924800,M,6,6,True,29.0,22.0,5.0,5.0,12.0,15.0,10.0,14.0,1.0,4.0,,,,,30.0,33.0,6.7,8.0,0.00886327,0,,,,,,2.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,
11450153,away,Kayserispor,Hayrullah Erkip,erkip-hayrullah,H. Erkip,F,22,175.0,10,M,1177165,EUR,1056067200,M,22,22,True,7.0,5.0,1.0,,1.0,1.0,4.0,7.0,1.0,,,,,,14.0,18.0,6.5,7.0,0.00289422,0,,,1.0,,1.0,3.0,2.0,,,,1.0,1.0,,,,,1.0,,,,,,2.0,2.0,,,,,,,,,,
11450153,away,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190.0,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450153,away,Kayserispor,Ahmet Kağan Malatyalı,ahmet-kagan-malatyali,A. K. Malatyalı,D,19,180.0,3,M,1096284,EUR,1057795200,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450153,away,Kayserispor,Muhammed Arıkan,muhammed-arikan,M. Arıkan,D,14,179.0,15,M,1066099,EUR,1106956800,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Muhammed Arikan,,,,,,,
11450153,away,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184.0,69,M,1173638,EUR,1063497600,D,54,54,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450153,away,Kayserispor,Mehmet Eray Özbek,mehmet-eray-ozbek,M. E. Özbek,M,16,178.0,34,M,1011955,EUR,1042070400,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450153,away,Kayserispor,Yiğit Emre Çeltik,yigit-emre-celtik,Y. E. Çeltik,M,21,164.0,63,M,1035954,EUR,1049673600,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Yigit Celtik,,,,,,,
11450153,away,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186.0,87,M,1088715,EUR,1074384000,F,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
